nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;33_matrix_add_float;FIELD;maldishonest;highgear;NA;NA;101;10;7.19255;138;~466;36.5985;109.794
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;cowgear;NA;NA;17;4;1.91108;64;~119;0.55098;1.65264
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;cowgear;NA;NA;37;6;0.35015;40;~199;0.55162;1.65424
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;cowgear;NA;NA;65;8;0.380574;40;~311;0.552516;1.65648
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;cowgear;NA;NA;82;9;0.355253;38;~379;0.55306;1.65784
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;cowgear;NA;NA;101;10;0.367749;38;~455;0.553668;1.65936
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;chaigear;NA;NA;17;4;20.8804;636;~130;36.5957;109.787
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;chaigear;NA;NA;37;6;7.24927;139;~210;36.5962;109.788
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;chaigear;NA;NA;65;8;7.18939;137;~322;36.5972;109.791
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;chaigear;NA;NA;82;9;7.25441;136;~390;36.5978;109.792
todd,ned,rod;33_matrix_add_float;FIELD;covertdishonest;chaigear;NA;NA;101;10;7.1845;137;~466;36.5984;109.794
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;semi;NA;NA;17;4;0.00345755;12;~64;0.000256;0.000512
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;semi;NA;NA;37;6;0.00618132;14;~144;0.000576;0.001152
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;semi;NA;NA;65;8;0.0105495;14;~256;0.001024;0.002048
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;semi;NA;NA;82;9;0.0102532;14;~324;0.001296;0.002592
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;semi;NA;NA;101;10;0.0117886;12;~400;0.0016;0.0032
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;hemi;NA;NA;17;4;0.00260936;14;~64;0.000256;0.000512
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;hemi;NA;NA;37;6;0.00470078;15;~144;0.000576;0.001152
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;hemi;NA;NA;65;8;0.00769967;14;~256;0.001024;0.002048
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;hemi;NA;NA;82;9;0.00898032;13;~324;0.001296;0.002592
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;hemi;NA;NA;101;10;0.0116584;14;~400;0.0016;0.0032
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;17;4;0.00244493;18;~64;0.000256;0.000512
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;37;6;0.0045469;17;~144;0.000576;0.001152
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;65;8;0.00745899;17;~256;0.001024;0.002048
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;82;9;0.00946718;17;~324;0.001296;0.002592
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;temi;NA;NA;101;10;0.0114417;17;~400;0.0016;0.0032
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;soho;NA;NA;17;4;0.00250745;56;~64;0.000256;0.000512
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;soho;NA;NA;37;6;0.00465125;50;~144;0.000576;0.001152
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;soho;NA;NA;65;8;0.00804371;49;~256;0.001024;0.002048
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;soho;NA;NA;82;9;0.00978141;49;~324;0.001296;0.002592
todd,ned,rod;33_matrix_add_float;FIELD;semidishonest;soho;NA;NA;101;10;0.013679;47;~400;0.0016;0.0032
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;17;4;0.00323996;15;~17;0.000512;0.001536
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;37;6;0.00469382;14;~37;0.001152;0.003456
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;65;8;0.0065336;13;~65;0.002048;0.006144
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;82;9;0.00822439;14;~82;0.002592;0.007776
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;101;10;0.00881643;14;~101;0.0032;0.0096
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-rep-field;NA;NA;17;4;0.00670095;15;~19;0.000384;0.001152
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-rep-field;NA;NA;37;6;0.00370936;13;~39;0.000704;0.002112
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-rep-field;NA;NA;65;8;0.00551325;15;~67;0.001152;0.003456
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-rep-field;NA;NA;82;9;0.0129307;13;~84;0.001424;0.004272
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;malicious-rep-field;NA;NA;101;10;0.00817753;14;~103;0.001728;0.005184
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;ps-rep-field;NA;NA;17;4;0.00234192;14;~19;0.000384;0.001152
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;ps-rep-field;NA;NA;37;6;0.0133559;14;~39;0.000704;0.002112
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;ps-rep-field;NA;NA;65;8;0.004997;16;~67;0.001152;0.003456
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;ps-rep-field;NA;NA;82;9;0.00665224;14;~84;0.001424;0.004272
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;ps-rep-field;NA;NA;101;10;0.0174734;14;~103;0.001728;0.005184
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;sy-rep-field;NA;NA;17;4;0.00321436;15;~24;0.000864;0.002592
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;sy-rep-field;NA;NA;37;6;0.00499195;14;~44;0.001664;0.004992
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;sy-rep-field;NA;NA;65;8;0.00607457;14;~72;0.002784;0.008352
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;sy-rep-field;NA;NA;82;9;0.00823469;14;~89;0.003464;0.010392
todd,ned,rod;33_matrix_add_float;FIELD;malhonest;sy-rep-field;NA;NA;101;10;0.0083138;14;~108;0.004224;0.012672
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;shamir;NA;NA;17;4;0.00333703;13;~33;0.000512;0.001152
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;shamir;NA;NA;37;6;0.00585063;13;~73;0.001152;0.002592
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;shamir;NA;NA;65;8;0.0112479;12;~129;0.002048;0.004608
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;shamir;NA;NA;82;9;0.0118879;12;~163;0.002592;0.005832
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;shamir;NA;NA;101;10;0.0150143;13;~201;0.0032;0.0072
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;atlas;NA;NA;17;4;0.0199937;13;~44;0.720512;1.44115
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;atlas;NA;NA;37;6;0.028001;15;~84;0.721152;1.44259
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;atlas;NA;NA;65;8;0.0278511;15;~140;0.722048;1.44461
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;atlas;NA;NA;82;9;0.0298876;15;~174;0.722592;1.44583
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;atlas;NA;NA;101;10;0.0415036;15;~212;0.7232;1.4472
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;replicated-field;NA;NA;17;4;0.0058025;13;~17;0.000256;0.000768
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;replicated-field;NA;NA;37;6;0.00383241;13;~37;0.000576;0.001728
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;replicated-field;NA;NA;65;8;0.0106178;13;~65;0.001024;0.003072
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;replicated-field;NA;NA;82;9;0.00600665;12;~82;0.001296;0.003888
todd,ned,rod;33_matrix_add_float;FIELD;semihonest;replicated-field;NA;NA;101;10;0.0140228;13;~101;0.0016;0.0048
todd,ned,rod;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;17;4;0.867754;168;~157;20.5992;61.7969
todd,ned,rod;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;37;6;0.868321;168;~237;20.6004;61.8001
todd,ned,rod;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;65;8;0.879454;166;~349;20.6022;61.8046
todd,ned,rod;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;82;9;0.893104;166;~417;20.6033;61.8073
todd,ned,rod;33_matrix_add_float;RING;maldishonest;spdz2k;NA;NA;101;10;0.866213;166;~493;20.6045;61.8103
todd,ned,rod;33_matrix_add_float;RING;semidishonest;semi2k;NA;NA;17;4;0.00374132;13;~64;0.000256;0.000512
todd,ned,rod;33_matrix_add_float;RING;semidishonest;semi2k;NA;NA;37;6;0.00568665;14;~144;0.000576;0.001152
todd,ned,rod;33_matrix_add_float;RING;semidishonest;semi2k;NA;NA;65;8;0.00905211;14;~256;0.001024;0.002048
todd,ned,rod;33_matrix_add_float;RING;semidishonest;semi2k;NA;NA;82;9;0.0128136;14;~324;0.001296;0.002592
todd,ned,rod;33_matrix_add_float;RING;semidishonest;semi2k;NA;NA;101;10;0.016046;18;~400;0.0016;0.0032
todd,ned,rod;33_matrix_add_float;RING;malhonest;brain;NA;NA;17;4;0.00254458;15;~19;0.000384;0.001152
todd,ned,rod;33_matrix_add_float;RING;malhonest;brain;NA;NA;37;6;0.00349335;13;~39;0.000704;0.002112
todd,ned,rod;33_matrix_add_float;RING;malhonest;brain;NA;NA;65;8;0.00846698;15;~67;0.001152;0.003456
todd,ned,rod;33_matrix_add_float;RING;malhonest;brain;NA;NA;82;9;0.00653942;15;~84;0.001424;0.004272
todd,ned,rod;33_matrix_add_float;RING;malhonest;brain;NA;NA;101;10;0.00849964;14;~103;0.001728;0.005184
todd,ned,rod;33_matrix_add_float;RING;malhonest;malicious-rep-ring;NA;NA;17;4;0.0068255;13;~19;0.000384;0.001152
todd,ned,rod;33_matrix_add_float;RING;malhonest;malicious-rep-ring;NA;NA;37;6;0.00991488;13;~39;0.000704;0.002112
todd,ned,rod;33_matrix_add_float;RING;malhonest;malicious-rep-ring;NA;NA;65;8;0.00537467;14;~67;0.001152;0.003456
todd,ned,rod;33_matrix_add_float;RING;malhonest;malicious-rep-ring;NA;NA;82;9;0.00682769;14;~84;0.001424;0.004272
todd,ned,rod;33_matrix_add_float;RING;malhonest;malicious-rep-ring;NA;NA;101;10;0.0076084;16;~103;0.001728;0.005184
todd,ned,rod;33_matrix_add_float;RING;malhonest;ps-rep-ring;NA;NA;17;4;0.00252615;14;~19;0.000384;0.001152
todd,ned,rod;33_matrix_add_float;RING;malhonest;ps-rep-ring;NA;NA;37;6;0.00373577;16;~39;0.000704;0.002112
todd,ned,rod;33_matrix_add_float;RING;malhonest;ps-rep-ring;NA;NA;65;8;0.00674881;14;~67;0.001152;0.003456
todd,ned,rod;33_matrix_add_float;RING;malhonest;ps-rep-ring;NA;NA;82;9;0.00835732;14;~84;0.001424;0.004272
todd,ned,rod;33_matrix_add_float;RING;malhonest;ps-rep-ring;NA;NA;101;10;0.0190226;16;~103;0.001728;0.005184
todd,ned,rod;33_matrix_add_float;RING;malhonest;sy-rep-ring;NA;NA;17;4;0.00485468;16;~43;0.012482;0.036094
todd,ned,rod;33_matrix_add_float;RING;malhonest;sy-rep-ring;NA;NA;37;6;0.00707712;17;~63;0.013682;0.039694
todd,ned,rod;33_matrix_add_float;RING;malhonest;sy-rep-ring;NA;NA;65;8;0.00962667;16;~91;0.015362;0.044734
todd,ned,rod;33_matrix_add_float;RING;malhonest;sy-rep-ring;NA;NA;82;9;0.0103595;16;~108;0.016382;0.047794
todd,ned,rod;33_matrix_add_float;RING;malhonest;sy-rep-ring;NA;NA;101;10;0.0137673;16;~127;0.017522;0.051214
todd,ned,rod;33_matrix_add_float;RING;semihonest;replicated-ring;NA;NA;17;4;0.00223343;13;~17;0.000256;0.000768
todd,ned,rod;33_matrix_add_float;RING;semihonest;replicated-ring;NA;NA;37;6;0.0109477;13;~37;0.000576;0.001728
todd,ned,rod;33_matrix_add_float;RING;semihonest;replicated-ring;NA;NA;65;8;0.0053682;13;~65;0.001024;0.003072
todd,ned,rod;33_matrix_add_float;RING;semihonest;replicated-ring;NA;NA;82;9;0.00775235;14;~82;0.001296;0.003888
todd,ned,rod;33_matrix_add_float;RING;semihonest;replicated-ring;NA;NA;101;10;0.0112107;13;~101;0.0016;0.0048
todd,ned,rod;33_matrix_add_float;BINARY;maldishonest;tinier;NA;NA;1505;4;0.551474;81;NA;26.2992;NA
todd,ned,rod;33_matrix_add_float;BINARY;maldishonest;tinier;NA;NA;3385;6;0.634155;81;NA;26.3238;NA
todd,ned,rod;33_matrix_add_float;BINARY;maldishonest;tinier;NA;NA;6017;8;1.18305;87;NA;52.2797;NA
todd,ned,rod;33_matrix_add_float;BINARY;maldishonest;tinier;NA;NA;7615;9;1.26865;89;NA;52.3006;NA
todd,ned,rod;33_matrix_add_float;BINARY;maldishonest;tinier;NA;NA;9401;10;1.65113;90;NA;78.2455;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bin;NA;NA;1505;4;0.31965;198;NA;21.9183;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bin;NA;NA;3385;6;0.419584;197;NA;22.0953;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bin;NA;NA;6017;8;0.555568;199;NA;22.343;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bin;NA;NA;7615;9;0.641488;198;NA;22.4935;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bin;NA;NA;9401;10;0.696973;199;NA;22.6616;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;1505;4;0.0228529;11;NA;0.141808;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;3385;6;0.0271021;11;NA;0.319068;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;6017;8;0.0339233;12;NA;0.567232;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;7615;9;0.0471161;15;NA;0.717903;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;9401;10;0.0487208;15;NA;0.8863;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yaoO;NA;NA;1505;4;0.00379592;10;NA;0;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yaoO;NA;NA;3385;6;0.00586109;11;NA;0;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yaoO;NA;NA;6017;8;0.00781852;12;NA;0;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yaoO;NA;NA;7615;9;0.00953723;12;NA;0;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;yaoO;NA;NA;9401;10;0.0113845;13;NA;0;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bmr;NA;NA;1505;4;2.0963;79;NA;481.054;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bmr;NA;NA;3385;6;4.65425;103;NA;1078.26;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bmr;NA;NA;6017;8;8.18756;136;NA;1907.79;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bmr;NA;NA;7615;9;10.3458;167;NA;2413.78;NA
todd,ned,rod;33_matrix_add_float;BINARY;semidishonest;semi-bmr;NA;NA;9401;10;12.7159;189;NA;2977.84;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-rep-bin;NA;NA;1505;4;0.106762;18;NA;0.901096;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-rep-bin;NA;NA;3385;6;0.154446;16;NA;0.990196;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-rep-bin;NA;NA;6017;8;0.275488;19;NA;1.11494;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-rep-bin;NA;NA;7615;9;0.368305;17;NA;1.19067;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-rep-bin;NA;NA;9401;10;0.406351;19;NA;1.27532;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;NA;1505;4;0.0940735;15;NA;1.03727;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;NA;3385;6;0.211364;15;NA;1.23375;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;NA;6017;8;0.406101;16;NA;2.38891;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;NA;7615;9;0.559597;14;NA;3.43601;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;malicious-ccd;NA;NA;9401;10;0.651448;15;NA;3.62266;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;ps-rep-bin;NA;NA;1505;4;1.65989;407;NA;67.1856;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;ps-rep-bin;NA;NA;3385;6;1.67253;373;NA;67.2802;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;ps-rep-bin;NA;NA;6017;8;1.88444;411;NA;67.4129;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;ps-rep-bin;NA;NA;7615;9;1.98545;409;NA;67.4935;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;ps-rep-bin;NA;NA;9401;10;2.05614;375;NA;67.5833;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-shamir-bmr;NA;NA;1505;4;0.490528;39;NA;19.4309;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-shamir-bmr;NA;NA;3385;6;1.01955;69;NA;42.7993;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-shamir-bmr;NA;NA;6017;8;1.82396;108;NA;74.5232;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-shamir-bmr;NA;NA;7615;9;2.16902;145;NA;94.4184;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-shamir-bmr;NA;NA;9401;10;2.72658;166;NA;115.562;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-rep-bmr;NA;NA;1505;4;0.410319;43;NA;7.02926;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-rep-bmr;NA;NA;3385;6;0.768969;76;NA;14.9754;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-rep-bmr;NA;NA;6017;8;1.25258;125;NA;26.5161;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-rep-bmr;NA;NA;7615;9;1.56581;160;NA;34.2546;NA
todd,ned,rod;33_matrix_add_float;BINARY;malhonest;mal-rep-bmr;NA;NA;9401;10;1.77749;188;NA;41.4913;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;replicated-bin;NA;NA;1505;4;0.0472339;9;NA;0.005088;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;replicated-bin;NA;NA;3385;6;0.0936491;10;NA;0.011388;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;replicated-bin;NA;NA;6017;8;0.192373;12;NA;0.020208;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;replicated-bin;NA;NA;7615;9;0.267303;10;NA;0.025563;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;replicated-bin;NA;NA;9401;10;0.327832;12;NA;0.031548;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;ccd;NA;NA;1505;4;0.0512598;12;NA;0.01032;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;ccd;NA;NA;3385;6;0.142207;11;NA;0.02322;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;ccd;NA;NA;6017;8;0.26089;11;NA;0.04128;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;ccd;NA;NA;7615;9;0.336606;14;NA;0.052245;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;ccd;NA;NA;9401;10;0.383367;14;NA;0.0645;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;shamir-bmr;NA;NA;1505;4;0.255384;30;NA;5.86547;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;shamir-bmr;NA;NA;3385;6;0.598432;55;NA;12.7973;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;shamir-bmr;NA;NA;6017;8;1.03016;89;NA;22.5018;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;shamir-bmr;NA;NA;7615;9;1.29182;119;NA;28.7138;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;shamir-bmr;NA;NA;9401;10;1.5396;137;NA;35.299;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;rep-bmr;NA;NA;1505;4;0.176978;27;NA;2.7495;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;rep-bmr;NA;NA;3385;6;0.3333;43;NA;6.18626;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;rep-bmr;NA;NA;6017;8;0.578806;70;NA;10.9977;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;rep-bmr;NA;NA;7615;9;0.797753;95;NA;13.919;NA
todd,ned,rod;33_matrix_add_float;BINARY;semihonest;rep-bmr;NA;NA;9401;10;0.901337;109;NA;17.1839;NA
