comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.68          216                1                  0    20       512       0         1         0         1         0         0         25000            81920       0           0           .001371      NA          .119998           .149367             .149367            .185000              2543          1586
1.74          216                1                  0    20       512       0         1         0         1         0         0         24500            81920       0           0           .001444      NA          .120370           .147385             .147385            .181500              2543          1626
1.60          217                1                  0    20       512       0         1         0         1         0         0         24000            81920       0           0           .001409      NA          .120219           .152364             .152364            .188000              2543          1562
1.62          217                1                  0    20       512       0         1         0         1         0         0         23500            81920       0           0           .001314      NA          .119506           .150997             .150997            .188000              2543          1552
1.53          216                1                  0    20       512       0         1         0         1         0         0         23000            81920       0           0           .001286      NA          .118935           .152391             .152391            .188500              2543          1535
1.73          217                1                  0    20       512       0         1         0         1         0         0         22500            81920       0           0           .001365      NA          .118651           .155700             .155700            .193000              2543          1511
1.55          217                1                  0    20       512       0         1         0         1         0         0         22000            81920       0           0           .001398      NA          .117281           .159429             .159429            .200000              2543          1437
1.81          217                1                  0    20       512       0         1         0         1         0         0         21500            81920       0           0           .001443      NA          .120548           .157542             .157542            .197500              2543          1488
1.67          217                1                  0    20       512       0         1         0         1         0         0         21000            81920       0           0           .001441      NA          .117724           .164301             .164301            .201500              2543          1432
1.57          217                1                  0    20       512       0         1         0         1         0         0         20500            81920       0           0           .001392      NA          .115334           .162069             .162069            .201500              2543          1405
1.63          217                1                  0    20       512       0         1         0         1         0         0         20000            81920       0           0           .001291      NA          .116721           .164621             .164621            .203500              2543          1398
1.52          217                1                  0    20       512       0         1         0         1         0         0         19500            81920       0           0           .001346      NA          .115234           .163211             .163211            .209500              2543          1349
1.72          216                1                  0    20       512       0         1         0         1         0         0         19000            81920       0           0           .001446      NA          .116830           .169005             .169005            .210500              2543          1365
1.56          218                1                  0    20       512       0         1         0         1         0         0         18500            81920       0           0           .001445      NA          .115621           .177197             .177197            .217500              2543          1310
1.44          217                1                  0    20       512       0         1         0         1         0         0         18000            81920       0           0           .001337      NA          .114972           .180956             .180956            .222500              2543          1266
1.57          219                1                  0    20       512       0         1         0         1         0         0         17500            81920       0           0           .001426      NA          .114832           .183499             .183499            .229500              2543          1232
1.73          217                1                  0    20       512       0         1         0         1         0         0         17000            81920       0           0           .001350      NA          .114421           .181422             .181422            .226500              2543          1244
1.52          218                1                  0    20       512       0         1         0         1         0         0         16500            81920       0           0           .001296      NA          .113761           .192366             .192366            .236500              2543          1179
1.70          217                1                  0    20       512       0         1         0         1         0         0         16000            81920       0           0           .001328      NA          .114247           .190570             .190570            .235500              2543          1192
1.59          217                1                  0    20       512       0         1         0         1         0         0         15500            81920       0           0           .001440      NA          .111753           .190727             .190726            .241500              2543          1150
