nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;3;100;300;44.7491;388;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;3;100;350;52.5943;387;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;3;100;400;55.9438;391;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;3;100;450;62.4418;392;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;3;100;500;68.3767;391;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;3;60;10;6.69552;382;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;3;60;50;15.6007;386;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;3;60;100;24.3925;387;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;3;60;150;33.612;390;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;3;60;200;44.6013;388;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;3;60;250;53.8392;392;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;3;60;300;64.879;387;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;3;60;350;79.5117;392;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;3;60;400;83.6347;391;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;3;60;450;98.7133;390;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;3;60;500;105.52;389;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2.2;240;10;3.40983;378;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2.2;240;50;8.3586;377;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2.2;240;100;15.4871;382;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2.2;240;150;19.7406;384;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2.2;240;200;25.4932;388;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2.2;240;250;31.1029;383;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2.2;240;300;41.6449;389;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2.2;240;350;44.0151;387;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2.2;240;400;49.8964;385;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2.2;240;450;62.0818;390;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2.2;240;500;61.1202;393;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2.2;180;10;3.46326;379;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2.2;180;50;8.40768;376;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2.2;180;100;14.0792;378;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2.2;180;150;19.8226;387;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2.2;180;200;25.4495;383;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2.2;180;250;31.1652;382;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2.2;180;300;37.6392;387;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2.2;180;350;48.7841;395;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2.2;180;400;49.7324;394;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2.2;180;450;62.1824;392;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2.2;180;500;68.6162;390;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2.2;140;10;3.60939;381;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2.2;140;50;8.61327;382;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2.2;140;100;15.8006;382;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2.2;140;150;22.2062;390;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2.2;140;200;28.3169;386;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2.2;140;250;34.9888;389;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2.2;140;300;38.0684;389;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2.2;140;350;44.9219;392;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2.2;140;400;56.0079;388;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2.2;140;450;56.1653;390;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2.2;140;500;62.1885;394;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2.2;100;10;4.40579;381;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2.2;100;50;9.84629;382;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2.2;100;100;16.3798;384;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2.2;100;150;22.7902;385;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2.2;100;200;30.2455;389;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2.2;100;250;35.1425;388;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2.2;100;300;42.2347;392;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2.2;100;350;52.846;389;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2.2;100;400;55.3643;392;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2.2;100;450;62.2648;390;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2.2;100;500;72.3868;392;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2.2;60;10;6.70192;377;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2.2;60;50;15.9874;382;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2.2;60;100;24.6301;384;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2.2;60;150;34.4146;386;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2.2;60;200;44.5746;390;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2.2;60;250;53.7603;386;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2.2;60;300;64.0268;387;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2.2;60;350;77.3137;388;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2.2;60;400;85.3896;388;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2.2;60;450;95.3408;391;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2.2;60;500;106.16;391;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2;240;10;3.69848;384;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2;240;50;9.45156;382;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2;240;100;14.5544;378;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2;240;150;20.46;387;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2;240;200;26.4555;379;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2;240;250;32.2888;387;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2;240;300;43.2323;389;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2;240;350;45.7051;392;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2;240;400;51.495;387;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2;240;450;63.9596;391;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2;240;500;69.8004;392;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2;180;10;3.73108;376;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2;180;50;9.53332;382;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2;180;100;14.5991;382;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2;180;150;20.4855;380;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2;180;200;26.4021;388;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2;180;250;32.3978;385;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2;180;300;38.9932;392;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2;180;350;45.7313;393;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2;180;400;51.7237;389;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2;180;450;57.544;391;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2;180;500;63.324;390;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2;140;10;3.73703;383;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2;140;50;9.02124;385;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2;140;100;15.1572;382;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2;140;150;22.6603;385;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2;140;200;27.1244;387;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2;140;250;33.0517;389;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2;140;300;43.3123;387;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2;140;350;46.5815;392;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2;140;400;52.6521;389;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2;140;450;58.8529;391;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2;140;500;69.9046;391;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2;100;10;4.62872;381;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2;100;50;10.2028;383;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2;100;100;17.7419;390;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2;100;150;24.8958;387;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2;100;200;32.4382;387;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2;100;250;36.6873;388;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2;100;300;43.6997;388;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2;100;350;50.1532;390;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2;100;400;57.1253;393;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2;100;450;69.6096;390;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2;100;500;71.8814;392;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;2;60;10;7.12742;383;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;2;60;50;16.0653;382;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;2;60;100;26.9347;383;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;2;60;150;38.3532;387;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;2;60;200;47.8004;387;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;2;60;250;60.1175;387;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;2;60;300;71.5276;388;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;2;60;350;80.6944;388;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;2;60;400;97.4484;391;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;46800;28350;3154;2;60;450;101.806;391;~15024;3473.23;10371.4
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;52000;31500;3504;2;60;500;113.706;388;~16672;3834.53;11454.5
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;1040;630;74;1.8;240;10;3.60434;383;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;5200;3150;354;1.8;240;50;9.6327;382;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;10400;6300;704;1.8;240;100;15.1555;383;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;15600;9450;1054;1.8;240;150;21.2791;382;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;20800;12600;1404;1.8;240;200;27.4279;386;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;26000;15750;1754;1.8;240;250;37.0634;389;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;31200;18900;2104;1.8;240;300;40.6298;388;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;36400;22050;2454;1.8;240;350;47.3418;389;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;maldishonest;mascot;41600;25200;2804;1.8;240;400;58.4006;391;~13376;3111.93;9288.3
