nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;5;0.320722;NA;~410;3.93419;8.65073
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;9;0.355175;NA;~1306;3.94681;8.67579
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;11;0.386006;NA;~1946;3.95559;8.69359
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;13;0.404196;NA;~2714;3.96653;8.71533
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;15;0.436288;NA;~3610;3.97906;8.74045
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;17;0.478624;NA;~4634;3.99337;8.76927
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;19;0.535563;NA;~5786;4.00942;8.80134
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;21;0.609328;NA;~7066;4.02731;8.83719
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;23;0.62803;NA;~8474;4.04722;8.8768
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;25;0.700105;NA;~10010;4.06865;8.91968
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;27;0.807507;NA;~11674;4.09203;8.96649
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;29;0.888598;NA;~13466;4.11699;9.01642
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;31;0.925018;NA;~15386;4.14401;9.07012
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;33;1.05064;NA;~17434;4.17271;9.12765
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;35;1.08366;NA;~19610;4.20303;9.1885
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;37;1.13392;NA;~21914;4.23531;9.25296
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;39;1.3604;NA;~24346;4.26948;9.32112
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;41;1.59555;NA;~26906;4.3051;9.39278
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;43;1.60317;NA;~29594;4.34281;9.46792
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;45;1.67751;NA;~32410;4.38217;9.5467
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;47;1.77883;NA;~35354;4.4235;9.62909
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;49;1.87518;NA;~38426;4.46632;9.71519
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;51;1.96756;NA;~41626;4.51135;9.80506
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;53;2.30669;NA;~44963;8.48658;18.5377
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;55;2.78545;NA;~48419;8.53497;18.6346
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;57;2.68076;NA;~52003;8.58506;18.7349
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;59;2.94728;NA;~55715;8.63684;18.8387
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;61;3.19557;NA;~59555;8.69076;18.9462
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;63;3.32754;NA;~63523;8.74613;19.0571
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;64;3.12443;NA;~65555;8.77476;19.1143
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;5;0.0121653;NA;~112;0.004784;0.014352
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;9;0.0356326;NA;~336;0.01464;0.04392
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;11;0.0581501;NA;~496;0.02168;0.06504
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;13;0.0810316;NA;~688;0.030128;0.090384
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;15;0.109979;NA;~912;0.039984;0.119952
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;17;0.13126;NA;~1168;0.051248;0.153744
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;19;0.166616;NA;~1456;0.06392;0.19176
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;21;0.240268;NA;~1776;0.078;0.234
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;23;0.280314;NA;~2128;0.093488;0.280464
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;25;0.348525;NA;~2512;0.110384;0.331152
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;27;7.93377;NA;~2928;0.128688;0.386064
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;29;0.415805;NA;~3376;0.1484;0.4452
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;31;2.50244;NA;~3856;0.16952;0.50856
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;33;4.04626;NA;~4368;0.192048;0.576144
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;35;3.47897;NA;~4912;0.215984;0.647952
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;37;0.732527;NA;~5488;0.241328;0.723984
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;39;0.780219;NA;~6096;0.26808;0.80424
