comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;8;1;0;4;102400;0;1;.005944;NA;.011984;.018215;.018215;0.19;47;383
0.01;3;1;0;8;1;0;4;102400;0;2;.002284;NA;.005706;.008509;.008509;0.25;47;1158
1.29;212;1;0;8;1;0;5;1024;0;0;0.000477;NA;0.002648;0.003458;0.003457;0.01;4;72
0.01;3;1;0;8;1;0;5;1024;0;1;.000078;NA;.000497;.000764;.000764;0.02;4;227
0.01;3;1;0;8;1;0;5;1024;0;2;.000028;NA;.000076;.000121;.000121;0.01;4;583
1.60;212;1;0;8;1;0;5;10240;0;0;0.004038;NA;0.011646;0.014398;0.014397;0.02;7;72
0.01;3;1;0;8;1;0;5;10240;0;1;.000709;NA;.001515;.002496;.002496;0.03;8;323
0.01;3;1;0;8;1;0;5;10240;0;2;.000250;NA;.000576;.000812;.000812;0.04;8;892
1.45;212;1;0;8;1;0;5;102400;0;0;0.039100;NA;0.094355;0.157016;0.157015;0.21;41;68
0.01;3;1;0;8;1;0;5;102400;0;1;.006288;NA;.019001;.025357;.025357;0.22;47;456
0.01;3;1;0;8;1;0;5;102400;0;2;.002266;NA;.008629;.013589;.013589;0.34;47;1100
1.40;212;1;0;8;1;0;6;1024;0;0;0.000259;NA;0.002061;0.001362;0.001360;0.01;4;54
0.01;3;1;0;8;1;0;6;1024;0;1;.000026;NA;.000224;.000265;.000264;0.01;4;233
0.01;3;1;0;8;1;0;6;1024;0;2;.000008;NA;.000050;.000048;.000048;0.01;4;550
1.57;211;1;0;8;1;0;6;10240;0;0;0.002031;NA;0.003900;0.006265;0.006264;0.01;6;52
0.01;3;1;0;8;1;0;6;10240;0;1;.000238;NA;.000763;.001064;.001063;0.02;6;325
0.01;3;1;0;8;1;0;6;10240;0;2;.000076;NA;.000186;.000312;.000312;0.02;6;800
1.54;213;1;0;8;1;0;6;102400;0;0;0.020953;NA;0.047321;0.061220;0.061219;0.10;28;77
0.01;3;1;0;8;1;0;6;102400;0;1;.001879;NA;.005880;.009012;.009012;0.09;28;384
0.01;3;1;0;8;1;0;6;102400;0;2;.000670;NA;.002368;.003984;.003984;0.13;28;960
1.47;213;1;0;64;1;0;1;1024;0;0;0.000472;NA;0.006275;0.006417;0.006416;0.01;7;70
0.01;3;1;0;64;1;0;1;1024;0;1;.000063;NA;.001142;.001289;.001289;0.02;7;296
0.01;3;1;0;64;1;0;1;1024;0;2;.000021;NA;.000357;.000333;.000333;0.02;7;1060
1.65;212;1;0;64;1;0;1;10240;0;0;0.003692;NA;0.049356;0.035741;0.035740;0.05;38;126
0.01;3;1;0;64;1;0;1;10240;0;1;.000623;NA;.009732;.008160;.008160;0.07;38;606
0.01;3;1;0;64;1;0;1;10240;0;2;.000210;NA;.003893;.003841;.003841;0.09;38;1581
1.77;211;1;0;64;1;0;1;102400;0;0;0.038026;NA;0.597345;0.540114;0.540113;0.64;350;108
0.01;3;1;0;64;1;0;1;102400;0;1;.005034;NA;.095094;.084296;.084296;0.60;350;642
0.01;3;1;0;64;1;0;1;102400;0;2;.001993;NA;.042844;.041832;.041832;0.88;350;1747
1.35;211;1;0;64;1;0;2;1024;0;0;0.000601;NA;0.004400;0.005161;0.005160;0.01;7;68
0.01;3;1;0;64;1;0;2;1024;0;1;.000122;NA;.000759;.000941;.000941;0.01;7;315
0.01;3;1;0;64;1;0;2;1024;0;2;.000044;NA;.000264;.000341;.000341;0.02;7;918
1.69;212;1;0;64;1;0;2;10240;0;0;0.005804;NA;0.040303;0.049377;0.049377;0.07;38;75
0.01;3;1;0;64;1;0;2;10240;0;1;.001187;NA;.007787;.008673;.008673;0.08;42;480
0.01;3;1;0;64;1;0;2;10240;0;2;.000412;NA;.003302;.003594;.003594;0.10;38;1393
1.54;212;1;0;64;1;0;2;102400;0;0;0.060901;NA;0.488935;0.482413;0.482413;0.62;352;97
0.01;3;1;0;64;1;0;2;102400;0;1;.009642;NA;.077093;.081125;.081125;0.62;352;550
0.01;3;1;0;64;1;0;2;102400;0;2;.003579;NA;.038976;.041422;.041422;0.91;354;1621
1.52;212;1;0;64;1;0;3;1024;0;0;0.000375;NA;0.003611;0.009080;0.009079;0.02;5;50
0.01;3;1;0;64;1;0;3;1024;0;1;.000076;NA;.000655;.001092;.001092;0.01;7;294
0.01;3;1;0;64;1;0;3;1024;0;2;.000025;NA;.000175;.000317;.000317;0.02;7;608
1.35;211;1;0;64;1;0;3;10240;0;0;0.004130;NA;0.027405;0.055493;0.055492;0.07;23;55
0.01;3;1;0;64;1;0;3;10240;0;1;.000723;NA;.005643;.007630;.007630;0.07;38;408
0.01;3;1;0;64;1;0;3;10240;0;2;.000248;NA;.002333;.003120;.003120;0.08;38;1165
1.31;210;1;0;64;1;0;3;102400;0;0;0.038947;NA;0.259610;0.452350;0.452349;0.54;203;64
0.01;3;1;0;64;1;0;3;102400;0;1;.006081;NA;.062163;.081332;.081332;0.61;351;451
0.01;3;1;0;64;1;0;3;102400;0;2;.002306;NA;.028573;.038406;.038406;0.85;351;1288
1.34;211;1;0;64;1;0;4;1024;0;0;0.000443;NA;0.002914;0.006808;0.006807;0.02;5;34
0.01;3;1;0;64;1;0;4;1024;0;1;.000070;NA;.000617;.000837;.000837;0.01;6;294
0.01;3;1;0;64;1;0;4;1024;0;2;.000026;NA;.000132;.000266;.000266;0.02;6;503
1.67;210;1;0;64;1;0;4;10240;0;0;0.002260;NA;0.020795;0.039391;0.039390;0.05;23;55
0.01;3;1;0;64;1;0;4;10240;0;1;.000734;NA;.004721;.007668;.007668;0.07;33;367
0.01;3;1;0;64;1;0;4;10240;0;2;.000246;NA;.001712;.002575;.002575;0.07;33;1071
1.32;210;1;0;64;1;0;4;102400;0;0;0.022967;NA;0.212620;0.349841;0.349840;0.43;202;64
0.01;3;1;0;64;1;0;4;102400;0;1;.006180;NA;.054228;.074436;.074436;0.57;300;435
0.01;3;1;0;64;1;0;4;102400;0;2;.002248;NA;.024212;.033239;.033239;0.75;300;1262
1.34;212;1;0;64;1;0;5;1024;0;0;0.000358;NA;0.003171;0.008167;0.008166;0.02;6;40
0.01;3;1;0;64;1;0;5;1024;0;1;.000076;NA;.000895;.001002;.001002;0.02;6;327
0.01;3;1;0;64;1;0;5;1024;0;2;.000027;NA;.000163;.000381;.000381;0.02;6;608
1.44;212;1;0;64;1;0;5;10240;0;0;0.004080;NA;0.030203;0.053392;0.053392;0.07;28;62
0.01;3;1;0;64;1;0;5;10240;0;1;.000731;NA;.006402;.008031;.008031;0.07;33;419
0.01;3;1;0;64;1;0;5;10240;0;2;.000244;NA;.002298;.003030;.003030;0.08;33;1196
1.56;212;1;0;64;1;0;5;102400;0;0;0.036430;NA;0.279056;0.477644;0.477643;0.58;252;63
0.01;3;1;0;64;1;0;5;102400;0;1;.005690;NA;.056450;.077598;.077598;0.57;301;444
0.01;3;1;0;64;1;0;5;102400;0;2;.002272;NA;.027267;.036697;.036697;0.81;301;1293
1.33;210;1;0;64;1;0;6;1024;0;0;0.000273;NA;0.002208;0.003361;0.003360;0.01;5;46
0.01;3;1;0;64;1;0;6;1024;0;1;.000024;NA;.000272;.000397;.000396;0.01;5;260
0.01;3;1;0;64;1;0;6;1024;0;2;.000007;NA;.000109;.000113;.000113;0.01;5;717
1.31;211;1;0;64;1;0;6;10240;0;0;0.001737;NA;0.018777;0.014866;0.014865;0.03;18;100
0.01;3;1;0;64;1;0;6;10240;0;1;.000231;NA;.002362;.003192;.003192;0.03;18;389
0.01;3;1;0;64;1;0;6;10240;0;2;.000074;NA;.000880;.001099;.001099;0.04;18;1042
1.58;211;1;0;64;1;0;6;102400;0;0;0.019975;NA;0.158537;0.163540;0.163539;0.24;153;96
0.01;3;1;0;64;1;0;6;102400;0;1;.001759;NA;.023978;.027076;.027076;0.24;153;496
0.01;3;1;0;64;1;0;6;102400;0;2;.000634;NA;.013012;.014333;.014333;0.37;153;1441
1.37;216;1;0;128;1;0;1;1024;0;0;0.000375;NA;0.011238;0.010511;0.010511;0.02;11;65
0.01;3;1;0;128;1;0;1;1024;0;1;.000056;NA;.001696;.001663;.001663;0.02;11;404
0.01;3;1;0;128;1;0;1;1024;0;2;.000022;NA;.000642;.000607;.000607;0.02;11;1179
1.46;216;1;0;128;1;0;1;10240;0;0;0.003729;NA;0.070756;0.073354;0.073353;0.10;83;92
0.01;3;1;0;128;1;0;1;10240;0;1;.000559;NA;.015900;.014019;.014019;0.12;83;608
0.01;3;1;0;128;1;0;1;10240;0;2;.000195;NA;.006242;.006017;.006017;0.15;83;1637
1.65;215;1;0;128;1;0;1;102400;0;0;0.037990;NA;0.722524;0.798273;0.798272;1.00;797;91
0.01;3;1;0;128;1;0;1;102400;0;1;.005997;NA;.143611;.118822;.118821;0.93;797;675
0.01;3;1;0;128;1;0;1;102400;0;2;.001953;NA;.062169;.061217;.061217;1.34;797;1773
1.54;216;1;0;128;1;0;2;1024;0;0;0.000648;NA;0.007204;0.012260;0.012259;0.02;11;44
0.01;3;1;0;128;1;0;2;1024;0;1;.000134;NA;.001642;.001526;.001526;0.02;11;428
0.01;3;1;0;128;1;0;2;1024;0;2;.000054;NA;.000571;.000635;.000635;0.03;11;1106
1.66;214;1;0;128;1;0;2;10240;0;0;0.005866;NA;0.079502;0.081104;0.081103;0.11;83;93
0.01;3;1;0;128;1;0;2;10240;0;1;.001138;NA;.012458;.014314;.014313;0.12;83;479
0.01;3;1;0;128;1;0;2;10240;0;2;.000448;NA;.005086;.005717;.005717;0.15;87;1477
1.64;216;1;0;128;1;0;2;102400;0;0;0.059608;NA;0.609977;0.690502;0.690501;0.95;800;86
0.01;3;1;0;128;1;0;2;102400;0;1;.011111;NA;.115835;.119059;.119059;0.97;800;561
0.01;3;1;0;128;1;0;2;102400;0;2;.004354;NA;.054978;.056914;.056914;1.31;800;1694
1.70;216;1;0;128;1;0;3;1024;0;0;0.000488;NA;0.006504;0.012951;0.012950;0.02;8;54
0.01;3;1;0;128;1;0;3;1024;0;1;.000074;NA;.001251;.001565;.001565;0.02;11;375
0.01;3;1;0;128;1;0;3;1024;0;2;.000025;NA;.000462;.000657;.000657;0.03;11;890
1.64;214;1;0;128;1;0;3;10240;0;0;0.004052;NA;0.045050;0.078355;0.078354;0.11;53;62
0.01;3;1;0;128;1;0;3;10240;0;1;.000600;NA;.009917;.014497;.014497;0.12;83;421
0.01;3;1;0;128;1;0;3;10240;0;2;.000231;NA;.004045;.005651;.005651;0.14;83;1231
1.43;214;1;0;128;1;0;3;102400;0;0;0.035246;NA;0.560220;0.773435;0.773434;0.98;502;76
0.01;3;1;0;128;1;0;3;102400;0;1;.005902;NA;.091741;.124657;.124657;0.96;799;452
0.01;3;1;0;128;1;0;3;102400;0;2;.002136;NA;.042663;.057945;.057945;1.30;799;1327
1.58;214;1;0;128;1;0;4;1024;0;0;0.000391;NA;0.005534;0.007767;0.007766;0.01;8;61
0.01;3;1;0;128;1;0;4;1024;0;1;.000075;NA;.001116;.001539;.001539;0.02;10;319
0.01;3;1;0;128;1;0;4;1024;0;2;.000026;NA;.000470;.000619;.000619;0.02;10;1000
1.35;214;1;0;128;1;0;4;10240;0;0;0.003441;NA;0.049693;0.083383;0.083382;0.11;53;65
0.01;3;1;0;128;1;0;4;10240;0;1;.000594;NA;.008850;.013400;.013400;0.12;73;390
0.01;3;1;0;128;1;0;4;10240;0;2;.000229;NA;.003359;.004761;.004761;0.13;73;1225
1.51;214;1;0;128;1;0;4;102400;0;0;0.037413;NA;0.506442;0.697621;0.697620;0.91;500;76
0.01;3;1;0;128;1;0;4;102400;0;1;.006453;NA;.082809;.111816;.111816;0.93;697;445
0.01;3;1;0;128;1;0;4;102400;0;2;.002281;NA;.035315;.050388;.050388;1.19;697;1265
1.35;214;1;0;128;1;0;5;1024;0;0;0.000434;NA;0.006470;0.012705;0.012704;0.03;9;50
0.01;3;1;0;128;1;0;5;1024;0;1;.000074;NA;.001330;.001730;.001730;0.02;10;356
0.01;3;1;0;128;1;0;5;1024;0;2;.000026;NA;.000445;.000645;.000645;0.03;11;893
1.46;215;1;0;128;1;0;5;10240;0;0;0.003879;NA;0.055975;0.079019;0.079018;0.10;63;73
0.01;3;1;0;128;1;0;5;10240;0;1;.000643;NA;.009728;.013856;.013856;0.12;73;406
0.01;3;1;0;128;1;0;5;10240;0;2;.000228;NA;.003910;.005407;.005407;0.13;73;1266
1.60;215;1;0;128;1;0;5;102400;0;0;0.036970;NA;0.432630;0.630926;0.630925;0.83;602;75
0.01;3;1;0;128;1;0;5;102400;0;1;.005629;NA;.091532;.119440;.119440;0.94;699;458
0.01;3;1;0;128;1;0;5;102400;0;2;.002195;NA;.041597;.055782;.055782;1.27;699;1344
1.31;214;1;0;128;1;0;6;1024;0;0;0.000285;NA;0.004474;0.003476;0.003475;0.01;7;76
0.01;3;1;0;128;1;0;6;1024;0;1;.000026;NA;.000460;.000846;.000846;0.02;7;217
0.01;3;1;0;128;1;0;6;1024;0;2;.000008;NA;.000182;.000196;.000195;0.02;7;804
1.38;213;1;0;128;1;0;6;10240;0;0;0.002487;NA;0.028159;0.029770;0.029769;0.05;43;87
0.01;3;1;0;128;1;0;6;10240;0;1;.000152;NA;.003377;.004729;.004729;0.05;43;431
0.01;3;1;0;128;1;0;6;10240;0;2;.000062;NA;.001350;.001734;.001734;0.06;43;1282
1.33;215;1;0;128;1;0;6;102400;0;0;0.020261;NA;0.308893;0.260600;0.260599;0.44;403;110
0.01;3;1;0;128;1;0;6;102400;0;1;.001823;NA;.035702;.042133;.042133;0.44;403;499
0.01;3;1;0;128;1;0;6;102400;0;2;.000671;NA;.017983;.020920;.020920;0.61;403;1471
1.36;216;1;0;256;1;0;1;1024;0;0;0.000398;NA;0.010963;0.012676;0.012675;0.02;19;73
0.01;3;1;0;256;1;0;1;1024;0;1;.000075;NA;.002181;.002616;.002616;0.03;23;368
0.01;3;1;0;256;1;0;1;1024;0;2;.000022;NA;.001005;.000927;.000926;0.03;19;1454
1.61;216;1;0;256;1;0;1;10240;0;0;0.003694;NA;0.131505;0.108158;0.108157;0.15;162;112
0.01;3;1;0;256;1;0;1;10240;0;1;.000520;NA;.022692;.019225;.019225;0.17;162;597
0.01;3;1;0;256;1;0;1;10240;0;2;.000197;NA;.009705;.009314;.009314;0.23;162;1645
1.38;216;1;0;256;1;0;1;102400;0;0;0.037757;NA;1.120991;0.913737;0.913736;1.27;1591;115
0.01;3;1;0;256;1;0;1;102400;0;1;.005021;NA;.210764;.176611;.176611;1.42;1591;662
0.01;3;1;0;256;1;0;1;102400;0;2;.001842;NA;.092280;.094028;.094028;2.13;1591;1691
1.37;216;1;0;256;1;0;2;1024;0;0;0.000624;NA;0.015299;0.014822;0.014821;0.03;19;83
0.01;3;1;0;256;1;0;2;1024;0;1;.000204;NA;.002198;.002499;.002499;0.03;19;373
0.01;3;1;0;256;1;0;2;1024;0;2;.000065;NA;.000721;.000867;.000867;0.04;23;920
1.53;217;1;0;256;1;0;2;10240;0;0;0.005971;NA;0.126045;0.133853;0.133852;0.18;163;91
0.01;3;1;0;256;1;0;2;10240;0;1;.001520;NA;.018686;.019531;.019531;0.17;163;544
0.01;3;1;0;256;1;0;2;10240;0;2;.000537;NA;.007921;.008761;.008761;0.23;163;1512
1.47;216;1;0;256;1;0;2;102400;0;0;0.059957;NA;1.034361;0.945083;0.945082;1.39;1597;100
0.01;3;1;0;256;1;0;2;102400;0;1;.011725;NA;.158951;.160454;.160454;1.37;1597;561
0.01;3;1;0;256;1;0;2;102400;0;2;.005135;NA;.079492;.083286;.083286;1.99;1601;1668
1.35;216;1;0;256;1;0;3;1024;0;0;0.000368;NA;0.007357;0.016545;0.016544;0.03;13;48
0.01;3;1;0;256;1;0;3;1024;0;1;.000078;NA;.001656;.002339;.002339;0.03;19;302
0.01;3;1;0;256;1;0;3;1024;0;2;.000026;NA;.000707;.000972;.000972;0.03;19;1033
1.48;215;1;0;256;1;0;3;10240;0;0;0.003400;NA;0.067194;0.124373;0.124372;0.16;103;64
0.01;3;1;0;256;1;0;3;10240;0;1;.000599;NA;.013809;.018791;.018790;0.16;162;445
0.01;3;1;0;256;1;0;3;10240;0;2;.000234;NA;.006069;.008090;.008089;0.21;162;1301
1.63;215;1;0;256;1;0;3;102400;0;0;0.036542;NA;0.493842;0.926367;0.926366;1.28;1000;65
0.01;3;1;0;256;1;0;3;102400;0;1;.005491;NA;.125785;.164049;.164048;1.38;1594;457
0.01;3;1;0;256;1;0;3;102400;0;2;.002274;NA;.059651;.075597;.075597;1.82;1594;1412
1.36;214;1;0;256;1;0;4;1024;0;0;0.000418;NA;0.007275;0.013486;0.013485;0.02;13;59
0.01;3;1;0;256;1;0;4;1024;0;1;.000080;NA;.001742;.002571;.002571;0.03;17;355
0.01;3;1;0;256;1;0;4;1024;0;2;.000026;NA;.000626;.000801;.000801;0.03;17;1120
1.64;217;1;0;256;1;0;4;10240;0;0;0.002595;NA;0.047059;0.098595;0.098594;0.15;103;51
0.01;3;1;0;256;1;0;4;10240;0;1;.000653;NA;.012691;.017679;.017678;0.16;142;442
0.01;3;1;0;256;1;0;4;10240;0;2;.000240;NA;.004892;.006925;.006925;0.18;142;1297
1.36;215;1;0;256;1;0;4;102400;0;0;0.035408;NA;0.598383;0.914010;0.914010;1.26;997;74
0.01;3;1;0;256;1;0;4;102400;0;1;.005681;NA;.106364;.145574;.145574;1.26;1391;450
0.01;3;1;0;256;1;0;4;102400;0;2;.002031;NA;.046781;.063394;.063394;1.56;1391;1373
1.60;215;1;0;256;1;0;5;1024;0;0;0.000390;NA;0.008112;0.016468;0.016467;0.03;15;50
0.01;3;1;0;256;1;0;5;1024;0;1;.000075;NA;.001960;.002206;.002206;0.03;17;409
0.01;3;1;0;256;1;0;5;1024;0;2;.000026;NA;.000507;.000769;.000769;0.03;17;807
1.49;215;1;0;256;1;0;5;10240;0;0;0.003962;NA;0.068012;0.108316;0.108315;0.16;123;64
0.01;3;1;0;256;1;0;5;10240;0;1;.000591;NA;.014358;.017821;.017821;0.16;142;468
0.01;3;1;0;256;1;0;5;10240;0;2;.000229;NA;.005778;.007645;.007645;0.20;142;1326
1.60;216;1;0;256;1;0;5;102400;0;0;0.037406;NA;0.701900;0.972543;0.972542;1.35;1200;77
0.01;3;1;0;256;1;0;5;102400;0;1;.005684;NA;.125637;.158797;.158797;1.35;1394;466
0.01;3;1;0;256;1;0;5;102400;0;2;.002207;NA;.057278;.073171;.073171;1.72;1394;1453
1.32;214;1;0;256;1;0;6;1024;0;0;0.000190;NA;0.004292;0.005344;0.005343;0.02;11;56
0.01;3;1;0;256;1;0;6;1024;0;1;.000029;NA;.000628;.001090;.001090;0.02;13;295
0.01;3;1;0;256;1;0;6;1024;0;2;.000010;NA;.000178;.000339;.000339;0.03;11;676
1.63;215;1;0;256;1;0;6;10240;0;0;0.002394;NA;0.045910;0.042315;0.042314;0.08;83;97
0.01;3;1;0;256;1;0;6;10240;0;1;.000221;NA;.005914;.007460;.007459;0.09;83;461
0.01;3;1;0;256;1;0;6;10240;0;2;.000074;NA;.002211;.002963;.002963;0.11;83;1364
1.66;214;1;0;256;1;0;6;102400;0;0;0.012046;NA;0.322325;0.303199;0.303198;0.62;803;102
0.01;3;1;0;256;1;0;6;102400;0;1;.001885;NA;.050610;.060516;.060516;0.70;803;521
0.01;3;1;0;256;1;0;6;102400;0;2;.000634;NA;.021701;.026748;.026748;0.87;803;1494
1.51;218;1;0;512;1;0;1;1024;0;0;0.000411;NA;0.025838;0.019835;0.019834;0.03;35;102
0.01;3;1;0;512;1;0;1;1024;0;1;.000065;NA;.004225;.003819;.003819;0.04;35;514
0.01;3;1;0;512;1;0;1;1024;0;2;.000022;NA;.001512;.001624;.001624;0.06;35;1249
1.66;216;1;0;512;1;0;1;10240;0;0;0.003697;NA;0.231629;0.182263;0.182262;0.27;321;112
0.01;3;1;0;512;1;0;1;10240;0;1;.000559;NA;.039020;.030609;.030609;0.27;325;651
0.01;3;1;0;512;1;0;1;10240;0;2;.000198;NA;.016332;.015645;.015645;0.39;321;1741
1.46;217;1;0;512;1;0;1;102400;0;0;0.038063;NA;1.709482;1.217503;1.217503;1.88;3178;126
0.01;3;1;0;512;1;0;1;102400;0;1;.004936;NA;.348318;.275296;.275296;2.33;3179;681
0.01;3;1;0;512;1;0;1;102400;0;2;.002002;NA;.154207;.158768;.158768;3.65;3179;1702
1.38;217;1;0;512;1;0;2;1024;0;0;0.000641;NA;0.017827;0.018379;0.018379;0.03;35;88
0.01;3;1;0;512;1;0;2;1024;0;1;.000281;NA;.003637;.004178;.004178;0.05;35;413
0.01;3;1;0;512;1;0;2;1024;0;2;.000084;NA;.001236;.001599;.001599;0.06;35;1091
1.53;217;1;0;512;1;0;2;10240;0;0;0.006199;NA;0.211657;0.208173;0.208172;0.31;322;90
0.01;3;1;0;512;1;0;2;10240;0;1;.002000;NA;.030450;.032441;.032441;0.29;322;534
0.01;3;1;0;512;1;0;2;10240;0;2;.000764;NA;.013252;.015038;.015038;0.39;322;1499
1.71;217;1;0;512;1;0;2;102400;0;0;0.040677;NA;1.406764;1.334687;1.334686;2.17;3191;90
0.01;3;1;0;512;1;0;2;102400;0;1;.017762;NA;.256647;.277524;.277524;2.47;3191;530
0.01;3;1;0;512;1;0;2;102400;0;2;.007187;NA;.122994;.141195;.141195;3.41;3191;1562
1.36;216;1;0;512;1;0;3;1024;0;0;0.000422;NA;0.010337;0.025504;0.025503;0.04;23;45
0.01;3;1;0;512;1;0;3;1024;0;1;.000072;NA;.002664;.004193;.004193;0.05;35;340
0.02;3;1;0;512;1;0;3;1024;0;2;.000025;NA;.001038;.001516;.001516;0.05;35;1143
1.44;215;1;0;512;1;0;3;10240;0;0;0.003901;NA;0.105262;0.202700;0.202699;0.28;203;63
0.01;3;1;0;512;1;0;3;10240;0;1;.000627;NA;.026924;.032643;.032643;0.30;322;467
0.01;3;1;0;512;1;0;3;10240;0;2;.000232;NA;.010847;.013669;.013669;0.36;322;1338
1.36;216;1;0;512;1;0;3;102400;0;0;0.038584;NA;0.907188;1.474304;1.474303;2.18;1997;72
0.01;3;1;0;512;1;0;3;102400;0;1;.006004;NA;.204701;.272671;.272671;2.33;3185;461
0.01;3;1;0;512;1;0;3;102400;0;2;.002228;NA;.099055;.127718;.127717;3.12;3185;1405
1.49;216;1;0;512;1;0;4;1024;0;0;0.000410;NA;0.011298;0.025201;0.025201;0.04;23;59
0.01;3;1;0;512;1;0;4;1024;0;1;.000075;NA;.001997;.003035;.003035;0.04;31;287
0.01;3;1;0;512;1;0;4;1024;0;2;.000026;NA;.001171;.001389;.001389;0.05;31;1276
1.52;215;1;0;512;1;0;4;10240;0;0;0.003644;NA;0.114976;0.195743;0.195742;0.27;202;68
0.01;3;1;0;512;1;0;4;10240;0;1;.000607;NA;.020877;.029796;.029795;0.27;281;429
0.01;3;1;0;512;1;0;4;10240;0;2;.000242;NA;.008694;.011690;.011690;0.31;281;1325
1.49;215;1;0;512;1;0;4;102400;0;0;0.025417;NA;0.762072;1.276750;1.276749;1.97;1991;65
0.01;3;1;0;512;1;0;4;102400;0;1;.005660;NA;.168974;.228392;.228391;2.05;2779;457
0.01;3;1;0;512;1;0;4;102400;0;2;.002261;NA;.076355;.105368;.105368;2.65;2779;1395
1.63;217;1;0;512;1;0;5;1024;0;0;0.000453;NA;0.013662;0.021052;0.021051;0.03;27;68
0.01;3;1;0;512;1;0;5;1024;0;1;.000076;NA;.002797;.003946;.003945;0.04;31;395
0.01;3;1;0;512;1;0;5;1024;0;2;.000026;NA;.001039;.001479;.001479;0.05;31;1103
