comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.68          221                1                  0    128       1         0         4         16384       0           0           0.033752     NA          0.182061          0.219896            0.219895           0.29                 99            86
2.68          222                1                  0    128       1         0         4         16384       0           1           .009030      NA          .032193           .043374             .043373            0.39                 130           472
2.69          221                1                  0    128       1         0         4         20480       0           0           0.041003     NA          0.219149          0.278542            0.278541           0.37                 123           83
2.68          221                1                  0    128       1         0         4         20480       0           1           .011475      NA          .041421           .055836             .055835            0.50                 162           467
2.69          222                1                  0    128       1         0         4         24576       0           0           0.048938     NA          0.268819          0.324162            0.324161           0.42                 147           87
2.68          222                1                  0    128       1         0         4         24576       0           1           .013618      NA          .049262           .064922             .064922            0.58                 194           472
2.68          221                1                  0    128       1         0         4         28672       0           0           0.055356     NA          0.305952          0.399331            0.399330           0.52                 170           80
2.70          220                1                  0    128       1         0         4         28672       0           1           .015633      NA          .057710           .076971             .076971            0.69                 226           466
2.68          221                1                  0    128       1         0         4         32768       0           0           0.064138     NA          0.350708          0.456859            0.456858           0.59                 194           81
2.69          221                1                  0    128       1         0         4         32768       0           1           .018132      NA          .067937           .089215             .089214            0.78                 257           483
2.69          221                1                  0    128       1         0         4         36864       0           0           0.071902     NA          0.392737          0.513096            0.513095           0.67                 218           80
2.68          222                1                  0    128       1         0         4         36864       0           1           .019874      NA          .072540           .099639             .099639            0.89                 289           460
2.69          222                1                  0    128       1         0         4         40960       0           0           0.080130     NA          0.432575          0.568597            0.568596           0.72                 242           81
2.70          226                1                  0    128       1         0         4         40960       0           1           .021960      NA          .082664           .109850             .109850            0.97                 321           475
2.72          222                1                  0    128       1         0         5         4096        0           0           0.008899     NA          0.054821          0.071239            0.071238           0.09                 31            82
2.72          222                1                  0    128       1         0         5         4096        0           1           .001919      NA          .008496           .011732             .011732            0.11                 35            437
2.71          222                1                  0    128       1         0         5         8192        0           0           0.018517     NA          0.095606          0.126200            0.126199           0.17                 59            79
2.71          223                1                  0    128       1         0         5         8192        0           1           .004631      NA          .017857           .024068             .024067            0.22                 67            457
2.75          223                1                  0    128       1         0         5         12288       0           0           0.028660     NA          0.135992          0.174331            0.174331           0.23                 87            82
2.71          223                1                  0    128       1         0         5         12288       0           1           .007160      NA          .028044           .034652             .034652            0.31                 99            494
2.73          223                1                  0    128       1         0         5         16384       0           0           0.034921     NA          0.181913          0.242860            0.242859           0.31                 115           79
2.73          221                1                  0    128       1         0         5         16384       0           1           .009360      NA          .035208           .046571             .046571            0.42                 131           470
2.71          223                1                  0    128       1         0         5         20480       0           0           0.044021     NA          0.226621          0.308652            0.308651           0.39                 143           78
2.72          222                1                  0    128       1         0         5         20480       0           1           .011641      NA          .045180           .057182             .057182            0.50                 162           492
2.71          221                1                  0    128       1         0         5         24576       0           0           0.051733     NA          0.271161          0.367414            0.367413           0.46                 171           79
2.71          222                1                  0    128       1         0         5         24576       0           1           .013607      NA          .055421           .069450             .069450            0.62                 194           486
2.72          223                1                  0    128       1         0         5         28672       0           0           0.061006     NA          0.318351          0.429400            0.429399           0.56                 199           78
2.72          223                1                  0    128       1         0         5         28672       0           1           .016100      NA          .061972           .081262             .081262            0.70                 226           484
2.71          222                1                  0    128       1         0         5         32768       0           0           0.068684     NA          0.360038          0.475569            0.475569           0.61                 227           79
2.71          222                1                  0    128       1         0         5         32768       0           1           .018537      NA          .072582           .092375             .092375            0.82                 258           480
2.72          221                1                  0    128       1         0         5         36864       0           0           0.078230     NA          0.405923          0.528884            0.528883           0.67                 255           81
2.74          221                1                  0    128       1         0         5         36864       0           1           .021093      NA          .081135           .103378             .103378            0.90                 290           491
2.73          222                1                  0    128       1         0         5         40960       0           0           0.086073     NA          0.451864          0.587763            0.587762           0.74                 283           81
2.71          221                1                  0    128       1         0         5         40960       0           1           .022602      NA          .091275           .115580             .115579            1.01                 321           487
2.68          221                1                  0    128       1         0         6         4096        0           0           0.004709     NA          0.015508          0.015139            0.015138           0.03                 23            100
2.65          221                1                  0    128       1         0         6         4096        0           1           .001122      NA          .002446           .003236             .003236            0.05                 23            475
2.67          221                1                  0    128       1         0         6         8192        0           0           0.009463     NA          0.032570          0.037499            0.037498           0.08                 43            87
2.67          220                1                  0    128       1         0         6         8192        0           1           .002522      NA          .006270           .008256             .008256            0.11                 43            473
2.67          220                1                  0    128       1         0         6         12288       0           0           0.013944     NA          0.045003          0.049972            0.049955           0.09                 63            91
2.65          221                1                  0    128       1         0         6         12288       0           1           .003537      NA          .009067           .012279             .012279            0.17                 63            441
2.66          222                1                  0    128       1         0         6         16384       0           0           0.018719     NA          0.060632          0.064833            0.064832           0.11                 83            95
2.67          220                1                  0    128       1         0         6         16384       0           1           .005178      NA          .013598           .016939             .016939            0.20                 83            514
2.68          220                1                  0    128       1         0         6         20480       0           0           0.022999     NA          0.074915          0.080254            0.080254           0.14                 103           95
2.66          220                1                  0    128       1         0         6         20480       0           1           .006454      NA          .015893           .020401             .020401            0.25                 103           488
2.66          221                1                  0    128       1         0         6         24576       0           0           0.025370     NA          0.087560          0.094812            0.094811           0.18                 123           90
2.66          220                1                  0    128       1         0         6         24576       0           1           .007465      NA          .021071           .024804             .024804            0.30                 123           515
2.67          221                1                  0    128       1         0         6         28672       0           0           0.029551     NA          0.104423          0.115923            0.115922           0.20                 143           92
2.66          222                1                  0    128       1         0         6         28672       0           1           .008740      NA          .022814           .029022             .029022            0.34                 143           500
2.69          220                1                  0    128       1         0         6         32768       0           0           0.033722     NA          0.117916          0.129665            0.129664           0.23                 163           93
2.66          221                1                  0    128       1         0         6         32768       0           1           .008950      NA          .027797           .032683             .032682            0.40                 163           498
2.66          220                1                  0    128       1         0         6         36864       0           0           0.037679     NA          0.132443          0.149411            0.149410           0.26                 183           91
2.66          220                1                  0    128       1         0         6         36864       0           1           .011415      NA          .029155           .039095             .039094            0.47                 183           466
2.66          221                1                  0    128       1         0         6         40960       0           0           0.042366     NA          0.147295          0.166901            0.166900           0.29                 203           92
2.66          221                1                  0    128       1         0         6         40960       0           1           .012599      NA          .034425           .041541             .041541            0.48                 203           519
2.94          237                1                  1    128       1         0         1         4096        0           0           0.004380     NA          0.094577          0.071986            0.071985           0.10                 39            119
2.92          237                1                  1    128       1         0         1         4096        0           1           .001375      NA          .016676           .014757             .014757            0.14                 39            626
2.93          238                1                  1    128       1         0         1         8192        0           0           0.012087     NA          0.202585          0.133063            0.133062           0.18                 72            137
2.94          236                1                  1    128       1         0         1         8192        0           1           .002944      NA          .033489           .031033             .031032            0.27                 71            598
2.94          237                1                  1    128       1         0         1         12288       0           0           0.015192     NA          0.289655          0.188751            0.188750           0.24                 102           139
2.95          236                1                  1    128       1         0         1         12288       0           1           .004594      NA          .050904           .043072             .043071            0.38                 102           628
2.94          237                1                  1    128       1         0         1         16384       0           0           0.021600     NA          0.428810          0.251353            0.251352           0.31                 134           157
2.95          238                1                  1    128       1         0         1         16384       0           1           .006134      NA          .067929           .059885             .059885            0.48                 134           646
2.93          236                1                  1    128       1         0         1         20480       0           0           0.026559     NA          0.543928          0.312563            0.312562           0.39                 166           160
2.94          237                1                  1    128       1         0         1         20480       0           1           .007444      NA          .082955           .073077             .073076            0.60                 166           629
2.93          241                1                  1    128       1         0         1         24576       0           0           0.031907     NA          0.545538          0.348883            0.348883           0.44                 197           145
2.93          238                1                  1    128       1         0         1         24576       0           1           .008899      NA          .101829           .090365             .090365            0.72                 198           639
2.93          236                1                  1    128       1         0         1         28672       0           0           0.036568     NA          0.679262          0.443115            0.443114           0.54                 229           143
2.95          237                1                  1    128       1         0         1         28672       0           1           .010484      NA          .118623           .104926             .104926            0.83                 229           644
2.92          236                1                  1    128       1         0         1         32768       0           0           0.040836     NA          0.707185          0.476288            0.476288           0.58                 261           139
2.93          237                1                  1    128       1         0         1         32768       0           1           .012136      NA          .135937           .118956             .118956            0.93                 261           652
2.94          238                1                  1    128       1         0         1         36864       0           0           0.044649     NA          0.804237          0.530593            0.530592           0.66                 293           140
2.93          237                1                  1    128       1         0         1         36864       0           1           .013938      NA          .155361           .133513             .133513            1.04                 293           666
2.94          236                1                  1    128       1         0         1         40960       0           0           0.049259     NA          0.919228          0.595216            0.595215           0.73                 324           143
2.92          236                1                  1    128       1         0         1         40960       0           1           .015487      NA          .169455           .149214             .149213            1.16                 325           651
2.91          236                1                  1    128       1         0         2         4096        0           0           0.009139     NA          0.095402          0.077415            0.077414           0.11                 43            118
2.88          237                1                  1    128       1         0         2         4096        0           1           .001921      NA          .015679           .015845             .015844            0.15                 43            578
2.92          240                1                  1    128       1         0         2         8192        0           0           0.020957     NA          0.181831          0.152874            0.152873           0.20                 79            116
2.91          236                1                  1    128       1         0         2         8192        0           1           .004228      NA          .031557           .030703             .030703            0.28                 80            578
2.90          234                1                  1    128       1         0         2         12288       0           0           0.031170     NA          0.257623          0.220878            0.220877           0.29                 115           114
2.92          235                1                  1    128       1         0         2         12288       0           1           .006280      NA          .046903           .046888             .046888            0.39                 115           581
2.89          236                1                  1    128       1         0         2         16384       0           0           0.039324     NA          0.323414          0.287292            0.287291           0.37                 150           110
2.90          236                1                  1    128       1         0         2         16384       0           1           .008384      NA          .058221           .061231             .061231            0.51                 150           558
2.89          235                1                  1    128       1         0         2         20480       0           0           0.046846     NA          0.413654          0.351328            0.351327           0.45                 186           113
2.91          236                1                  1    128       1         0         2         20480       0           1           .010403      NA          .074120           .073550             .073549            0.62                 186           574
2.90          235                1                  1    128       1         0         2         24576       0           0           0.057623     NA          0.456386          0.410927            0.410926           0.53                 222           109
2.90          235                1                  1    128       1         0         2         24576       0           1           .012354      NA          .097178           .090736             .090736            0.76                 222           602
2.91          236                1                  1    128       1         0         2         28672       0           0           0.067054     NA          0.581329          0.486063            0.486063           0.62                 258           115
2.91          236                1                  1    128       1         0         2         28672       0           1           .014279      NA          .103977           .103136             .103136            0.87                 258           570
2.90          236                1                  1    128       1         0         2         32768       0           0           0.077296     NA          0.646625          0.581398            0.581397           0.73                 294           109
2.93          235                1                  1    128       1         0         2         32768       0           1           .016392      NA          .120713           .116961             .116961            0.97                 294           589
2.89          237                1                  1    128       1         0         2         36864       0           0           0.085529     NA          0.722794          0.608674            0.608674           0.77                 330           115
2.91          235                1                  1    128       1         0         2         36864       0           1           .018530      NA          .135317           .139176             .139176            1.13                 330           564
2.91          236                1                  1    128       1         0         2         40960       0           0           0.093874     NA          0.786677          0.672579            0.672579           0.85                 366           113
2.89          236                1                  1    128       1         0         2         40960       0           1           .020633      NA          .154457           .150100             .150100            1.25                 366           577
2.88          235                1                  1    128       1         0         3         4096        0           0           0.007883     NA          0.064206          0.091023            0.091022           0.12                 31            80
2.88          236                1                  1    128       1         0         3         4096        0           1           .002181      NA          .011580           .013965             .013965            0.14                 43            502
2.87          235                1                  1    128       1         0         3         8192        0           0           0.017047     NA          0.119804          0.170038            0.170038           0.21                 55            77
2.86          235                1                  1    128       1         0         3         8192        0           1           .004781      NA          .023635           .027132             .027132            0.25                 79            531
2.86          235                1                  1    128       1         0         3         12288       0           0           0.026903     NA          0.166358          0.235101            0.235100           0.30                 79            77
2.88          234                1                  1    128       1         0         3         12288       0           1           .007063      NA          .034359           .039993             .039992            0.36                 114           528
2.86          236                1                  1    128       1         0         3         16384       0           0           0.036478     NA          0.213120          0.295842            0.295841           0.37                 103           79
2.88          236                1                  1    128       1         0         3         16384       0           1           .009361      NA          .046358           .053991             .053991            0.47                 150           524
2.88          235                1                  1    128       1         0         3         20480       0           0           0.043498     NA          0.261580          0.359993            0.359992           0.46                 127           79
2.88          234                1                  1    128       1         0         3         20480       0           1           .011545      NA          .059770           .071835             .071835            0.62                 186           496
2.86          234                1                  1    128       1         0         3         24576       0           0           0.052419     NA          0.313670          0.449592            0.449591           0.57                 151           75
2.88          236                1                  1    128       1         0         3         24576       0           1           .013711      NA          .067730           .080120             .080120            0.69                 222           515
2.89          236                1                  1    128       1         0         3         28672       0           0           0.060394     NA          0.365489          0.492017            0.492016           0.61                 174           80
2.87          235                1                  1    128       1         0         3         28672       0           1           .016067      NA          .080933           .095353             .095353            0.81                 258           516
2.87          236                1                  1    128       1         0         3         32768       0           0           0.068334     NA          0.412676          0.582962            0.582961           0.73                 198           75
2.88          234                1                  1    128       1         0         3         32768       0           1           .018262      NA          .092704           .105895             .105895            0.91                 293           525
2.87          235                1                  1    128       1         0         3         36864       0           0           0.078346     NA          0.454328          0.633632            0.633631           0.79                 222           77
2.87          236                1                  1    128       1         0         3         36864       0           1           .020483      NA          .105192           .122691             .122691            1.04                 329           520
2.89          234                1                  1    128       1         0         3         40960       0           0           0.085932     NA          0.501587          0.711062            0.711061           0.89                 246           76
2.87          235                1                  1    128       1         0         3         40960       0           1           .022791      NA          .115078           .133004             .133003            1.12                 365           526
2.85          234                1                  1    128       1         0         4         4096        0           0           0.007897     NA          0.061408          0.082224            0.082223           0.11                 31            86
2.85          235                1                  1    128       1         0         4         4096        0           1           .001970      NA          .010148           .012973             .012973            0.14                 39            469
2.86          234                1                  1    128       1         0         4         8192        0           0           0.016512     NA          0.111582          0.161719            0.161718           0.22                 55            77
2.87          235                1                  1    128       1         0         4         8192        0           1           .004644      NA          .022065           .026554             .026554            0.24                 70            518
2.86          235                1                  1    128       1         0         4         12288       0           0           0.024139     NA          0.159690          0.238663            0.238662           0.31                 79            72
2.86          234                1                  1    128       1         0         4         12288       0           1           .006717      NA          .032456           .038790             .038790            0.35                 102           514
2.86          235                1                  1    128       1         0         4         16384       0           0           0.032655     NA          0.210366          0.306179            0.306178           0.39                 102           75
2.84          234                1                  1    128       1         0         4         16384       0           1           .008883      NA          .042772           .051651             .051651            0.45                 134           509
2.85          234                1                  1    128       1         0         4         20480       0           0           0.040339     NA          0.271396          0.356221            0.356220           0.44                 126           81
2.84          235                1                  1    128       1         0         4         20480       0           1           .011030      NA          .053763           .064225             .064225            0.57                 166           506
2.85          235                1                  1    128       1         0         4         24576       0           0           0.048479     NA          0.325353          0.449408            0.449407           0.56                 150           78
2.84          234                1                  1    128       1         0         4         24576       0           1           .012995      NA          .064045           .077821             .077821            0.68                 201           502
2.85          233                1                  1    128       1         0         4         28672       0           0           0.055982     NA          0.372050          0.518986            0.518985           0.65                 174           76
2.86          235                1                  1    128       1         0         4         28672       0           1           .015563      NA          .075750           .089715             .089715            0.76                 229           521
2.86          234                1                  1    128       1         0         4         32768       0           0           0.064117     NA          0.420422          0.584388            0.584387           0.72                 198           77
2.85          234                1                  1    128       1         0         4         32768       0           1           .017318      NA          .085950           .102209             .102209            0.87                 261           517
2.84          234                1                  1    128       1         0         4         36864       0           0           0.071251     NA          0.493184          0.631841            0.631840           0.80                 222           81
2.86          234                1                  1    128       1         0         4         36864       0           1           .019940      NA          .094639           .112143             .112143            0.95                 293           521
2.86          234                1                  1    128       1         0         4         40960       0           0           0.078268     NA          0.540932          0.660830            0.660829           0.83                 246           84
2.89          234                1                  1    128       1         0         4         40960       0           1           .021900      NA          .106538           .126522             .126522            1.08                 324           511
2.87          234                1                  1    128       1         0         5         4096        0           0           0.006703     NA          0.063368          0.082196            0.082195           0.11                 35            83
2.88          234                1                  1    128       1         0         5         4096        0           1           .001973      NA          .011842           .013740             .013740            0.14                 39            499
2.87          235                1                  1    128       1         0         5         8192        0           0           0.018066     NA          0.120318          0.157595            0.157594           0.21                 63            82
2.89          235                1                  1    128       1         0         5         8192        0           1           .004781      NA          .023724           .026385             .026384            0.24                 70            549
2.89          234                1                  1    128       1         0         5         12288       0           0           0.028967     NA          0.180558          0.244618            0.244617           0.31                 91            80
2.87          235                1                  1    128       1         0         5         12288       0           1           .007024      NA          .035386           .040047             .040047            0.36                 102           531
2.87          235                1                  1    128       1         0         5         16384       0           0           0.036205     NA          0.232778          0.280324            0.280323           0.37                 119           87
2.87          234                1                  1    128       1         0         5         16384       0           1           .009106      NA          .046802           .052782             .052782            0.45                 134           541
2.88          235                1                  1    128       1         0         5         20480       0           0           0.044540     NA          0.277350          0.345233            0.345232           0.44                 146           85
2.88          235                1                  1    128       1         0         5         20480       0           1           .011521      NA          .056794           .066621             .066621            0.57                 166           528
2.88          234                1                  1    128       1         0         5         24576       0           0           0.051732     NA          0.341273          0.407768            0.407767           0.52                 175           86
2.88          235                1                  1    128       1         0         5         24576       0           1           .013875      NA          .072818           .079027             .079027            0.67                 198           554
2.88          235                1                  1    128       1         0         5         28672       0           0           0.061339     NA          0.397228          0.470452            0.470451           0.59                 203           87
2.88          235                1                  1    128       1         0         5         28672       0           1           .016066      NA          .081859           .092334             .092334            0.79                 230           531
2.88          236                1                  1    128       1         0         5         32768       0           0           0.068542     NA          0.450293          0.578815            0.578815           0.72                 230           81
2.87          236                1                  1    128       1         0         5         32768       0           1           .018415      NA          .092804           .104857             .104857            0.90                 261           534
2.89          240                1                  1    128       1         0         5         36864       0           0           0.078305     NA          0.500293          0.591432            0.591431           0.75                 258           88
2.88          236                1                  1    128       1         0         5         36864       0           1           .020474      NA          .105925           .118318             .118318            1.00                 293           541
2.87          234                1                  1    128       1         0         5         40960       0           0           0.086748     NA          0.561686          0.660579            0.660579           0.83                 286           88
2.90          236                1                  1    128       1         0         5         40960       0           1           .022930      NA          .113141           .131856             .131856            1.11                 325           526
2.85          239                1                  1    128       1         0         6         4096        0           0           0.003746     NA          0.023141          0.022494            0.022494           0.05                 27            100
2.82          234                1                  1    128       1         0         6         4096        0           1           .001166      NA          .003189           .003729             .003729            0.07                 27            532
2.83          233                1                  1    128       1         0         6         8192        0           0           0.009579     NA          0.056830          0.049072            0.049071           0.09                 47            106
2.83          233                1                  1    128       1         0         6         8192        0           1           .002568      NA          .007155           .009305             .009305            0.13                 47            506
2.83          233                1                  1    128       1         0         6         12288       0           0           0.014540     NA          0.075580          0.071174            0.071173           0.12                 67            105
2.85          233                1                  1    128       1         0         6         12288       0           1           .003865      NA          .011985           .014470             .014470            0.18                 67            520
2.83          234                1                  1    128       1         0         6         16384       0           0           0.018651     NA          0.106905          0.093331            0.093330           0.16                 87            111
2.82          235                1                  1    128       1         0         6         16384       0           1           .005027      NA          .015947           .020687             .020687            0.24                 87            499
2.85          234                1                  1    128       1         0         6         20480       0           0           0.022264     NA          0.111757          0.111365            0.111364           0.19                 107           102
2.83          234                1                  1    128       1         0         6         20480       0           1           .006273      NA          .018844           .024623             .024623            0.30                 107           481
2.84          233                1                  1    128       1         0         6         24576       0           0           0.025369     NA          0.131613          0.132152            0.132151           0.22                 127           100
2.82          234                1                  1    128       1         0         6         24576       0           1           .007442      NA          .023385           .030445             .030445            0.37                 127           465
2.83          234                1                  1    128       1         0         6         28672       0           0           0.031275     NA          0.171678          0.180365            0.180364           0.28                 147           98
2.84          234                1                  1    128       1         0         6         28672       0           1           .008760      NA          .026699           .031762             .031762            0.37                 147           526
2.82          234                1                  1    128       1         0         6         32768       0           0           0.033865     NA          0.172768          0.171656            0.171654           0.27                 167           101
2.82          233                1                  1    128       1         0         6         32768       0           1           .010302      NA          .028769           .037141             .037141            0.45                 167           484
2.82          234                1                  1    128       1         0         6         36864       0           0           0.038421     NA          0.224669          0.231404            0.231402           0.35                 187           100
2.83          234                1                  1    128       1         0         6         36864       0           1           .011453      NA          .034564           .041741             .041741            0.49                 187           512
2.83          233                1                  1    128       1         0         6         40960       0           0           0.041431     NA          0.211551          0.213211            0.213210           0.34                 207           99
2.83          234                1                  1    128       1         0         6         40960       0           1           .012669      NA          .036322           .047073             .047073            0.54                 207           496
