program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
43;FIELD;semihonest;atlas;3;20.76;500;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;4;2.3;120;20;0.0563859;0.34;34;72;~20;0.076188;0.226004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;FIELD;semihonest;atlas;3;46.26;1064;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;4;2.3;120;30;0.0967495;0.59;55;74;~26;0.159486;0.474618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;FIELD;semihonest;atlas;3;81.97;1930;15;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;4;2.3;120;40;0.160655;0.98;89;75;~36;0.286256;0.853648;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;5.18;137;1;NA;NA;NA;640;640;NA;NA;NA;6300;19;1.7;10;0.00421274;0.13;17;68;~10;0.007036;0.020468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;20.75;500;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;1.7;20;0.0147174;0.29;29;68;~10;0.026656;0.078688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;45.74;1064;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;1.7;30;0.0286478;0.52;46;70;~10;0.058876;0.174708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;81.52;1930;15;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;1.7;40;0.0493347;0.85;80;71;~10;0.103696;0.308528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;5.19;137;1;NA;NA;NA;640;640;NA;NA;NA;6300;19;2.3;10;0.00526704;0.15;17;63;~10;0.007036;0.020468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;20.79;499;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;2.3;20;0.0137574;0.29;30;69;~10;0.026656;0.078688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;44.91;1064;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;2.3;30;0.0246053;0.51;46;67;~10;0.058876;0.174708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;81.26;1930;15;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;2.3;40;0.0431245;0.85;82;69;~10;0.103696;0.308528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;5.19;137;1;NA;NA;NA;640;640;NA;NA;NA;6300;19;2;2.3;80;10;0.00465421;0.14;17;67;~10;0.007036;0.020468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;20.70;500;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;2;2.3;80;20;0.011184;0.28;28;64;~10;0.026656;0.078688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;45.95;1064;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;2;2.3;80;30;0.0283957;0.53;46;65;~10;0.058876;0.174708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;81.58;1930;15;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;2;2.3;80;40;0.0494361;0.85;79;68;~10;0.103696;0.308528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;5.23;137;1;NA;NA;NA;640;640;NA;NA;NA;6300;19;2;2.3;120;10;0.00427448;0.14;17;66;~10;0.007036;0.020468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;20.70;499;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;2;2.3;120;20;0.0133265;0.29;31;68;~10;0.026656;0.078688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;46.35;1064;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;2;2.3;120;30;0.0218997;0.50;45;67;~10;0.058876;0.174708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;81.27;1929;15;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;2;2.3;120;40;0.0493083;0.85;79;70;~10;0.103696;0.308528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;5.19;137;1;NA;NA;NA;640;640;NA;NA;NA;6300;19;4;1.7;80;10;0.00414325;0.13;17;56;~10;0.007036;0.020468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;21.00;499;4;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;4;1.7;80;20;0.0141871;0.29;30;69;~10;0.026656;0.078688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
43;RING;semihonest;replicated-ring;3;45.77;1064;9;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;4;1.7;80;30;0.0290433;0.52;46;71;~10;0.058876;0.174708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
