comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.56          216                1                  0    10       512       0         1         0         2         0         0         40960       0           0           .002234      NA          .089939           .130731             .130731            .183000              1277          638
0.02          3                  1                  0    10       512       0         1         0         2         0         0         40960       0           1           .001280      NA          .022401           .047643             .047643            .067666              1278          2716
1.58          217                1                  0    10       512       0         1         0         2         20000     0         40960       0           0           .001778      NA          .097666           .120769             .120769            .174000              1278          708
0.02          3                  1                  0    10       512       0         1         0         2         20000     0         40960       0           1           .001408      NA          .022809           .046728             .046728            .067333              1278          2834
1.40          217                1                  0    10       512       0         1         0         2         40000     0         40960       0           0           .001868      NA          .099061           .128912             .128912            .175000              1278          715
0.02          3                  1                  0    10       512       0         1         0         2         40000     0         40960       0           1           .001355      NA          .022573           .046026             .046026            .067666              1278          2785
1.38          217                1                  0    10       512       0         1         0         2         60000     0         40960       0           0           .001944      NA          .093187           .122175             .122175            .185000              1278          647
0.02          3                  1                  0    10       512       0         1         0         2         60000     0         40960       0           1           .001459      NA          .022156           .046041             .046041            .069000              1278          2691
1.39          217                1                  0    10       512       0         1         0         2         80000     0         40960       0           0           .001725      NA          .095678           .129358             .129358            .178000              1278          682
0.02          3                  1                  0    10       512       0         1         0         2         80000     0         40960       0           1           .001388      NA          .022264           .046303             .046303            .069166              1278          2683
1.70          218                1                  0    10       512       0         1         0         2         100000    0         40960       0           0           .001808      NA          .093079           .125103             .125103            .173000              1278          683
0.02          3                  1                  0    10       512       0         1         0         2         100000    0         40960       0           1           .001343      NA          .022439           .046708             .046708            .068500              1278          2709
1.39          217                1                  0    10       512       0         1         0         2         120000    0         40960       0           0           .001624      NA          .096277           .127175             .127175            .171000              1278          697
0.02          3                  1                  0    10       512       0         1         0         2         120000    0         40960       0           1           .001461      NA          .022000           .046737             .046737            .067333              1278          2732
1.39          218                1                  0    10       512       0         1         0         2         140000    0         40960       0           0           .001914      NA          .090326           .119808             .119808            .174000              1278          666
0.02          3                  1                  0    10       512       0         1         0         2         140000    0         40960       0           1           .001500      NA          .021783           .047153             .047153            .068666              1278          2665
1.39          217                1                  0    10       512       0         1         0         2         160000    0         40960       0           0           .001918      NA          .089303           .121734             .121733            .175000              1278          660
0.02          3                  1                  0    10       512       0         1         0         2         160000    0         40960       0           1           .001483      NA          .022829           .046212             .046212            .065666              1278          2870
1.38          217                1                  0    10       512       0         1         0         2         180000    0         40960       0           0           .001588      NA          .091425           .128511             .128511            .175000              1278          653
0.02          3                  1                  0    10       512       0         1         0         2         180000    0         40960       0           1           .001439      NA          .022133           .046536             .046536            .067666              1278          2725
1.72          217                1                  0    10       512       0         1         0         2         200000    0         40960       0           0           .001623      NA          .089152           .121498             .121498            .170000              1278          664
0.01          3                  1                  0    10       512       0         1         0         2         200000    0         40960       0           1           .001512      NA          .022680           .048567             .048567            .067666              1278          2783
1.35          217                1                  0    10       512       0         1         0         3         0         0         40960       0           0           .001208      NA          .045308           .129228             .129228            .185000              800           365
0.02          3                  1                  0    10       512       0         1         0         3         0         0         40960       0           1           .000233      NA          .020887           .038965             .038965            .054333              1275          3095
1.64          216                1                  0    10       512       0         1         0         3         20000     0         40960       0           0           .001205      NA          .044469           .113671             .113671            .166000              800           399
0.02          3                  1                  0    10       512       0         1         0         3         20000     0         40960       0           1           .000252      NA          .022529           .039135             .039135            .055500              1276          3250
1.67          215                1                  0    10       512       0         1         0         3         40000     0         40960       0           0           .001491      NA          .045848           .114083             .114083            .177000              800           400
0.02          3                  1                  0    10       512       0         1         0         3         40000     0         40960       0           1           .000248      NA          .022845           .039102             .039102            .055333              1276          3314
1.36          217                1                  0    10       512       0         1         0         3         60000     0         40960       0           0           .001067      NA          .044866           .114921             .114921            .163000              800           402
0.01          3                  1                  0    10       512       0         1         0         3         60000     0         40960       0           1           .000247      NA          .022341           .039411             .039411            .056833              1276          3132
1.37          216                1                  0    10       512       0         1         0         3         80000     0         40960       0           0           .001219      NA          .044906           .113269             .113269            .169000              800           396
0.02          3                  1                  0    10       512       0         1         0         3         80000     0         40960       0           1           .000255      NA          .023249           .039232             .039232            .055500              1276          3325
1.81          215                1                  0    10       512       0         1         0         3         100000    0         40960       0           0           .001091      NA          .045075           .117137             .117137            .166000              800           398
0.01          3                  1                  0    10       512       0         1         0         3         100000    0         40960       0           1           .000257      NA          .022021           .038601             .038601            .054166              1275          3261
1.36          216                1                  0    10       512       0         1         0         3         120000    0         40960       0           0           .001257      NA          .045119           .113183             .113183            .165000              800           407
0.02          3                  1                  0    10       512       0         1         0         3         120000    0         40960       0           1           .000255      NA          .022828           .038623             .038623            .056666              1275          3182
1.36          215                1                  0    10       512       0         1         0         3         140000    0         40960       0           0           .001259      NA          .044846           .112535             .112535            .167000              800           404
0.02          3                  1                  0    10       512       0         1         0         3         140000    0         40960       0           1           .000259      NA          .023078           .039402             .039402            .058166              1275          3126
1.52          215                1                  0    10       512       0         1         0         3         160000    0         40960       0           0           .001084      NA          .044787           .110664             .110664            .169000              800           389
0.02          3                  1                  0    10       512       0         1         0         3         160000    0         40960       0           1           .000241      NA          .022894           .039152             .039152            .055000              1275          3281
1.37          217                1                  0    10       512       0         1         0         3         180000    0         40960       0           0           .001095      NA          .044650           .117248             .117248            .165000              800           398
0.02          3                  1                  0    10       512       0         1         0         3         180000    0         40960       0           1           .000259      NA          .022247           .039378             .039378            .055666              1275          3188
1.38          215                1                  0    10       512       0         1         0         3         200000    0         40960       0           0           .001229      NA          .045729           .109813             .109813            .167000              800           408
0.02          3                  1                  0    10       512       0         1         0         3         200000    0         40960       0           1           .000275      NA          .022645           .038151             .038151            .056166              1275          3205
1.36          215                1                  0    10       512       0         1         0         4         0         0         40960       0           0           .001036      NA          .045386           .117464             .117464            .167000              798           398
0.02          3                  1                  0    10       512       0         1         0         4         0         0         40960       0           1           .000255      NA          .014539           .036328             .036328            .053166              1113          2466
1.37          215                1                  0    10       512       0         1         0         4         20000     0         40960       0           0           .001240      NA          .047467           .111125             .111125            .168000              798           423
0.03          3                  1                  0    10       512       0         1         0         4         20000     0         40960       0           1           .000244      NA          .016660           .034988             .034988            .052666              1113          2798
1.59          217                1                  0    10       512       0         1         0         4         40000     0         40960       0           0           .001382      NA          .047451           .114339             .114338            .171000              798           424
0.02          3                  1                  0    10       512       0         1         0         4         40000     0         40960       0           1           .000252      NA          .016848           .036450             .036450            .053333              1113          2747
1.78          215                1                  0    10       512       0         1         0         4         60000     0         40960       0           0           .001295      NA          .047555           .113498             .113498            .165000              797           445
0.01          3                  1                  0    10       512       0         1         0         4         60000     0         40960       0           1           .000247      NA          .016983           .035916             .035916            .054000              1113          2722
1.58          216                1                  0    10       512       0         1         0         4         80000     0         40960       0           0           .001267      NA          .047216           .119566             .119565            .163000              798           444
0.02          3                  1                  0    10       512       0         1         0         4         80000     0         40960       0           1           .000245      NA          .016611           .035923             .035923            .053333              1113          2702
1.77          215                1                  0    10       512       0         1         0         4         100000    0         40960       0           0           .001419      NA          .046875           .115965             .115965            .161000              798           454
0.01          3                  1                  0    10       512       0         1         0         4         100000    0         40960       0           1           .000241      NA          .016214           .035855             .035855            .053333              1113          2654
1.77          216                1                  0    10       512       0         1         0         4         120000    0         40960       0           0           .001395      NA          .047650           .114501             .114501            .169000              797           433
0.02          3                  1                  0    10       512       0         1         0         4         120000    0         40960       0           1           .000246      NA          .017261           .035680             .035680            .052166              1113          2829
1.59          216                1                  0    10       512       0         1         0         4         140000    0         40960       0           0           .001223      NA          .046893           .111625             .111625            .163000              798           431
0.01          3                  1                  0    10       512       0         1         0         4         140000    0         40960       0           1           .000241      NA          .016691           .035397             .035397            .054833              1113          2623
1.90          215                1                  0    10       512       0         1         0         4         160000    0         40960       0           0           .001348      NA          .047936           .113552             .113552            .162000              798           457
0.01          3                  1                  0    10       512       0         1         0         4         160000    0         40960       0           1           .000234      NA          .016431           .034874             .034874            .053000              1113          2678
1.38          215                1                  0    10       512       0         1         0         4         180000    0         40960       0           0           .001364      NA          .047856           .117474             .117474            .170000              798           459
0.02          3                  1                  0    10       512       0         1         0         4         180000    0         40960       0           1           .000244      NA          .016543           .036415             .036415            .052666              1113          2730
2.04          216                1                  0    10       512       0         1         0         4         200000    0         40960       0           0           .001323      NA          .048813           .112275             .112275            .163000              798           456
0.02          3                  1                  0    10       512       0         1         0         4         200000    0         40960       0           1           .000234      NA          .016157           .034908             .034908            .052500              1113          2673
1.88          216                1                  0    10       512       0         1         0         5         0         0         40960       0           0           .001330      NA          .059765           .129115             .129115            .184000              960           461
0.01          3                  1                  0    10       512       0         1         0         5         0         0         40960       0           1           .000233      NA          .020536           .039556             .039556            .057000              1115          2902
1.49          215                1                  0    10       512       0         1         0         5         20000     0         40960       0           0           .001328      NA          .058818           .127145             .127145            .174000              960           471
0.02          3                  1                  0    10       512       0         1         0         5         20000     0         40960       0           1           .000264      NA          .022797           .039444             .039444            .058000              1116          3180
1.57          216                1                  0    10       512       0         1         0         5         40000     0         40960       0           0           .001342      NA          .059222           .120669             .120669            .171000              960           482
0.01          3                  1                  0    10       512       0         1         0         5         40000     0         40960       0           1           .000248      NA          .021667           .039491             .039491            .056333              1116          3132
1.90          216                1                  0    10       512       0         1         0         5         60000     0         40960       0           0           .001191      NA          .057500           .116998             .116998            .168000              960           474
0.01          3                  1                  0    10       512       0         1         0         5         60000     0         40960       0           1           .000256      NA          .022781           .040270             .040270            .057333              1116          3165
1.36          215                1                  0    10       512       0         1         0         5         80000     0         40960       0           0           .001234      NA          .057628           .109010             .109010            .172000              960           464
0.02          3                  1                  0    10       512       0         1         0         5         80000     0         40960       0           1           .000247      NA          .022221           .038933             .038933            .055333              1115          3213
1.63          217                1                  0    10       512       0         1         0         5         100000    0         40960       0           0           .001228      NA          .057169           .117873             .117873            .169000              960           466
0.02          3                  1                  0    10       512       0         1         0         5         100000    0         40960       0           1           .000262      NA          .022369           .040608             .040608            .055500              1115          3225
2.03          215                1                  0    10       512       0         1         0         5         120000    0         40960       0           0           .001402      NA          .057130           .107851             .107851            .166000              960           490
0.01          3                  1                  0    10       512       0         1         0         5         120000    0         40960       0           1           .000249      NA          .021162           .039855             .039855            .056333              1115          3029
1.37          216                1                  0    10       512       0         1         0         5         140000    0         40960       0           0           .001305      NA          .058523           .115020             .115020            .166000              960           495
0.01          3                  1                  0    10       512       0         1         0         5         140000    0         40960       0           1           .000247      NA          .022118           .039997             .039997            .057333              1115          3076
1.36          216                1                  0    10       512       0         1         0         5         160000    0         40960       0           0           .001215      NA          .057905           .116012             .116011            .166000              960           480
0.01          3                  1                  0    10       512       0         1         0         5         160000    0         40960       0           1           .000256      NA          .022736           .039810             .039810            .057166              1115          3155
1.37          215                1                  0    10       512       0         1         0         5         180000    0         40960       0           0           .001196      NA          .058572           .114353             .114353            .170000              960           480
0.02          3                  1                  0    10       512       0         1         0         5         180000    0         40960       0           1           .000241      NA          .022629           .039608             .039608            .057833              1115          3093
1.37          217                1                  0    10       512       0         1         0         5         200000    0         40960       0           0           .001254      NA          .058639           .114542             .114542            .165000              960           493
0.02          3                  1                  0    10       512       0         1         0         5         200000    0         40960       0           1           .000253      NA          .021831           .039754             .039754            .056500              1115          3086
1.35          216                1                  0    10       512       0         1         0         6         0         0         40960       0           0           .000612      NA          .026943           .058718             .058718            .099000              643           489
0.02          3                  1                  0    10       512       0         1         0         6         0         0         40960       0           1           .000075      NA          .006808           .011473             .011473            .024000              643           3625
1.35          215                1                  0    10       512       0         1         0         6         20000     0         40960       0           0           .000691      NA          .027749           .057668             .057668            .092000              643           543
0.01          3                  1                  0    10       512       0         1         0         6         20000     0         40960       0           1           .000076      NA          .007682           .010746             .010746            .024000              643           3828
1.35          214                1                  0    10       512       0         1         0         6         40000     0         40960       0           0           .000609      NA          .028205           .058772             .058772            .090000              642           551
0.01          3                  1                  0    10       512       0         1         0         6         40000     0         40960       0           1           .000078      NA          .007171           .011260             .011260            .024333              643           3834
1.35          214                1                  0    10       512       0         1         0         6         60000     0         40960       0           0           .000646      NA          .029646           .058995             .058995            .090000              642           569
0.02          3                  1                  0    10       512       0         1         0         6         60000     0         40960       0           1           .000078      NA          .007641           .010962             .010962            .023666              643           3836
1.36          217                1                  0    10       512       0         1         0         6         80000     0         40960       0           0           .000657      NA          .025864           .055806             .055806            .092000              643           522
0.01          3                  1                  0    10       512       0         1         0         6         80000     0         40960       0           1           .000073      NA          .007682           .011406             .011406            .024000              643           3938
1.35          215                1                  0    10       512       0         1         0         6         100000    0         40960       0           0           .000602      NA          .027375           .059165             .059165            .092000              642           525
0.02          3                  1                  0    10       512       0         1         0         6         100000    0         40960       0           1           .000075      NA          .006901           .011553             .011553            .024166              643           3739
1.35          215                1                  0    10       512       0         1         0         6         120000    0         40960       0           0           .000710      NA          .027357           .061036             .061035            .090000              643           557
0.02          3                  1                  0    10       512       0         1         0         6         120000    0         40960       0           1           .000074      NA          .006613           .011251             .011251            .024333              643           3459
1.47          215                1                  0    10       512       0         1         0         6         140000    0         40960       0           0           .000690      NA          .027191           .053632             .053632            .090000              643           544
0.02          3                  1                  0    10       512       0         1         0         6         140000    0         40960       0           1           .000080      NA          .007724           .011488             .011488            .024333              643           3854
1.34          215                1                  0    10       512       0         1         0         6         160000    0         40960       0           0           .000642      NA          .027662           .055203             .055202            .090000              643           550
0.01          3                  1                  0    10       512       0         1         0         6         160000    0         40960       0           1           .000078      NA          .006691           .011382             .011382            .024666              643           3598
1.34          216                1                  0    10       512       0         1         0         6         180000    0         40960       0           0           .000628      NA          .027432           .056982             .056982            .089000              643           548
0.02          3                  1                  0    10       512       0         1         0         6         180000    0         40960       0           1           .000074      NA          .007279           .010990             .010990            .023833              643           3814
1.35          215                1                  0    10       512       0         1         0         6         200000    0         40960       0           0           .000669      NA          .027008           .056182             .056182            .090000              642           545
0.02          3                  1                  0    10       512       0         1         0         6         200000    0         40960       0           1           .000072      NA          .007341           .010909             .010909            .023333              643           3817
