program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;560;4096;11.6722;20.02;290;9;NA;0;NA;NA;NA;NA;8.25754;2;11.3665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;590;4096;12.2602;20.97;290;8;NA;0;NA;NA;NA;NA;8.25754;2;11.9696;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;620;4096;12.8175;21.88;290;8;NA;0;NA;NA;NA;NA;8.25754;2;12.5695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;650;4096;13.4181;22.84;290;8;NA;0;NA;NA;NA;NA;8.25754;2;13.1651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;680;4096;14.0201;23.80;290;7;NA;0;NA;NA;NA;NA;8.25754;2;13.7732;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;710;4096;14.678;24.82;290;7;NA;0;NA;NA;NA;NA;8.25754;2;14.3781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;740;4096;15.2652;25.77;290;7;NA;0;NA;NA;NA;NA;8.25754;2;14.9703;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;770;4096;15.8702;26.73;290;6;NA;0;NA;NA;NA;NA;8.25754;2;15.5776;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;800;4096;16.4247;27.64;290;6;NA;0;NA;NA;NA;NA;8.25754;2;16.1804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;238.51;5652;44;NA;NA;NA;262144;64;NA;NA;NA;258048;4105;350;4096;10.0469;25.39;290;7;NA;0.520248;NA;4.8e-05;3;8.98743;4.8e-05;3;11.0961;NA;NA;NA;NA;NA;NA;0.5202;8;8.78869;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;380;4096;10.8872;26.64;290;7;NA;0.520248;NA;4.8e-05;3;9.73775;4.8e-05;3;12.0264;NA;NA;NA;NA;NA;NA;0.5202;8;9.54277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;410;4096;11.7238;28.60;290;6;NA;0.520248;NA;4.8e-05;3;10.4845;4.8e-05;3;12.9536;NA;NA;NA;NA;NA;NA;0.5202;8;10.2927;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;440;4096;12.5679;30.55;290;6;NA;0.520248;NA;4.8e-05;3;11.2385;4.8e-05;3;13.8872;NA;NA;NA;NA;NA;NA;0.5202;8;11.0421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;470;4096;13.4097;32.50;290;5;NA;0.520248;NA;4.8e-05;3;11.9903;4.8e-05;3;14.8194;NA;NA;NA;NA;NA;NA;0.5202;8;11.7938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500;4096;14.2468;34.46;292;5;NA;0.520248;NA;4.8e-05;3;12.7369;4.8e-05;3;15.7469;NA;NA;NA;NA;NA;NA;0.5202;8;12.539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;530;4096;15.0839;36.40;290;5;NA;0.520248;NA;4.8e-05;3;13.4851;4.8e-05;3;16.6734;NA;NA;NA;NA;NA;NA;0.5202;8;13.2908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;560;4096;15.9337;38.35;290;4;NA;0.520248;NA;4.8e-05;3;14.2442;4.8e-05;3;17.6135;NA;NA;NA;NA;NA;NA;0.5202;8;14.0446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;590;4096;16.7675;40.30;290;4;NA;0.520248;NA;4.8e-05;3;14.9881;4.8e-05;3;18.5372;NA;NA;NA;NA;NA;NA;0.5202;8;14.7945;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;620;4096;17.6076;42.25;290;4;NA;0.520248;NA;4.8e-05;3;15.7379;4.8e-05;3;19.4678;NA;NA;NA;NA;NA;NA;0.5202;8;15.5413;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;650;4096;18.4475;44.19;292;4;NA;0.520248;NA;4.8e-05;3;16.4882;4.8e-05;3;20.3972;NA;NA;NA;NA;NA;NA;0.5202;8;16.2872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;680;4096;19.2903;46.15;290;4;NA;0.520248;NA;4.8e-05;3;17.2409;4.8e-05;3;21.3296;NA;NA;NA;NA;NA;NA;0.5202;8;17.0438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;710;4096;20.1271;48.09;290;3;NA;0.520248;NA;4.8e-05;3;17.9879;4.8e-05;3;22.2566;NA;NA;NA;NA;NA;NA;0.5202;8;17.7924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;740;4096;20.9692;50.09;292;3;NA;0.520248;NA;4.8e-05;3;18.7396;4.8e-05;3;23.1893;NA;NA;NA;NA;NA;NA;0.5202;8;18.5421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;770;4096;21.8073;52.00;290;3;NA;0.520248;NA;4.8e-05;3;19.4879;4.8e-05;3;24.1169;NA;NA;NA;NA;NA;NA;0.5202;8;19.2921;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;800;4096;22.6476;53.95;290;3;NA;0.520248;NA;4.8e-05;3;20.2375;4.8e-05;3;25.048;NA;NA;NA;NA;NA;NA;0.5202;8;20.0436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
