program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;50;4096;0.200843;1.79;290;96;NA;0.520248;NA;4.8e-05;3;0.1849;4.8e-05;3;0.200644;NA;NA;NA;NA;NA;NA;0.5202;8;0.0596989;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;30;4096;0.257506;1.91;290;93;NA;0.520248;NA;4.8e-05;3;0.253795;4.8e-05;3;0.257316;NA;NA;NA;NA;NA;NA;0.5202;8;0.128458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;1000;4096;0.138704;1.73;292;99;NA;0.520248;NA;4.8e-05;3;0.134958;4.8e-05;3;0.138463;NA;NA;NA;NA;NA;NA;0.5202;8;0.0103481;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;900;4096;0.135706;1.72;290;99;NA;0.520248;NA;4.8e-05;3;0.131728;4.8e-05;3;0.135504;NA;NA;NA;NA;NA;NA;0.5202;8;0.0080036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;800;4096;0.137474;1.84;290;99;NA;0.520248;NA;4.8e-05;3;0.133793;4.8e-05;3;0.137368;NA;NA;NA;NA;NA;NA;0.5202;8;0.00887336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;700;4096;0.139798;1.73;290;99;NA;0.520248;NA;4.8e-05;3;0.135962;4.8e-05;3;0.139629;NA;NA;NA;NA;NA;NA;0.5202;8;0.0113614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;600;4096;0.138615;1.76;290;99;NA;0.520248;NA;4.8e-05;3;0.134953;4.8e-05;3;0.138424;NA;NA;NA;NA;NA;NA;0.5202;8;0.0146205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;500;4096;0.145676;1.73;290;98;NA;0.520248;NA;4.8e-05;3;0.133128;4.8e-05;3;0.145468;NA;NA;NA;NA;NA;NA;0.5202;8;0.012355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;400;4096;0.138394;1.75;290;99;NA;0.520248;NA;4.8e-05;3;0.1347;4.8e-05;3;0.138198;NA;NA;NA;NA;NA;NA;0.5202;8;0.00985376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;300;4096;0.139885;1.72;290;99;NA;0.520248;NA;4.8e-05;3;0.136166;4.8e-05;3;0.139724;NA;NA;NA;NA;NA;NA;0.5202;8;0.0109167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;200;4096;0.159681;1.74;290;97;NA;0.520248;NA;4.8e-05;3;0.144722;4.8e-05;3;0.159479;NA;NA;NA;NA;NA;NA;0.5202;8;0.0199777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;100;4096;0.193626;1.77;290;96;NA;0.520248;NA;4.8e-05;3;0.156697;4.8e-05;3;0.193404;NA;NA;NA;NA;NA;NA;0.5202;8;0.0316519;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;50;4096;0.197511;1.80;290;96;NA;0.520248;NA;4.8e-05;3;0.193886;4.8e-05;3;0.197383;NA;NA;NA;NA;NA;NA;0.5202;8;0.069213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.3;30;4096;0.277105;1.87;290;92;NA;0.520248;NA;4.8e-05;3;0.245778;4.8e-05;3;0.276927;NA;NA;NA;NA;NA;NA;0.5202;8;0.12442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;1000;4096;0.148219;1.81;290;99;NA;0.520248;NA;4.8e-05;3;0.144412;4.8e-05;3;0.14802;NA;NA;NA;NA;NA;NA;0.5202;8;0.0142952;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;900;4096;0.149044;1.84;292;99;NA;0.520248;NA;4.8e-05;3;0.145122;4.8e-05;3;0.148876;NA;NA;NA;NA;NA;NA;0.5202;8;0.0145988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;800;4096;0.147024;1.82;290;99;NA;0.520248;NA;4.8e-05;3;0.141942;4.8e-05;3;0.14682;NA;NA;NA;NA;NA;NA;0.5202;8;0.0077497;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;700;4096;0.145237;1.81;290;99;NA;0.520248;NA;4.8e-05;3;0.141429;4.8e-05;3;0.14504;NA;NA;NA;NA;NA;NA;0.5202;8;0.0148559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;600;4096;0.141201;1.81;290;98;NA;0.520248;NA;4.8e-05;3;0.137421;4.8e-05;3;0.140996;NA;NA;NA;NA;NA;NA;0.5202;8;0.0116778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;500;4096;0.15169;1.81;290;98;NA;0.520248;NA;4.8e-05;3;0.13948;4.8e-05;3;0.151464;NA;NA;NA;NA;NA;NA;0.5202;8;0.0128629;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;400;4096;0.146419;1.83;290;99;NA;0.520248;NA;4.8e-05;3;0.142245;4.8e-05;3;0.146207;NA;NA;NA;NA;NA;NA;0.5202;8;0.011698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;300;4096;0.14938;1.81;290;99;NA;0.520248;NA;4.8e-05;3;0.145514;4.8e-05;3;0.14919;NA;NA;NA;NA;NA;NA;0.5202;8;0.015961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;200;4096;0.151122;1.88;292;98;NA;0.520248;NA;4.8e-05;3;0.147222;4.8e-05;3;0.150917;NA;NA;NA;NA;NA;NA;0.5202;8;0.0203071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;100;4096;0.16683;1.83;290;97;NA;0.520248;NA;4.8e-05;3;0.163024;4.8e-05;3;0.166679;NA;NA;NA;NA;NA;NA;0.5202;8;0.0363892;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;50;4096;0.196995;1.86;290;96;NA;0.520248;NA;4.8e-05;3;0.193204;4.8e-05;3;0.19682;NA;NA;NA;NA;NA;NA;0.5202;8;0.0655432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.1;30;4096;0.260314;1.92;290;93;NA;0.520248;NA;4.8e-05;3;0.256504;4.8e-05;3;0.260118;NA;NA;NA;NA;NA;NA;0.5202;8;0.127868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1000;4096;0.147497;1.90;290;99;NA;0.520248;NA;4.8e-05;3;0.143474;4.8e-05;3;0.147359;NA;NA;NA;NA;NA;NA;0.5202;8;0.0117041;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;900;4096;0.150137;1.96;290;99;NA;0.520248;NA;4.8e-05;3;0.146112;4.8e-05;3;0.150037;NA;NA;NA;NA;NA;NA;0.5202;8;0.0141889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;800;4096;0.155746;1.91;290;99;NA;0.520248;NA;4.8e-05;3;0.15175;4.8e-05;3;0.155597;NA;NA;NA;NA;NA;NA;0.5202;8;0.0151319;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;700;4096;0.156464;1.90;290;99;NA;0.520248;NA;4.8e-05;3;0.152393;4.8e-05;3;0.156258;NA;NA;NA;NA;NA;NA;0.5202;8;0.0150877;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;600;4096;0.154024;1.90;290;99;NA;0.520248;NA;4.8e-05;3;0.149875;4.8e-05;3;0.153797;NA;NA;NA;NA;NA;NA;0.5202;8;0.00874204;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;500;4096;0.162301;1.91;292;98;NA;0.520248;NA;4.8e-05;3;0.148692;4.8e-05;3;0.162076;NA;NA;NA;NA;NA;NA;0.5202;8;0.012415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;400;4096;0.178767;1.92;290;97;NA;0.520248;NA;4.8e-05;3;0.152445;4.8e-05;3;0.178556;NA;NA;NA;NA;NA;NA;0.5202;8;0.0164623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;300;4096;0.153313;1.91;290;99;NA;0.520248;NA;4.8e-05;3;0.149343;4.8e-05;3;0.153097;NA;NA;NA;NA;NA;NA;0.5202;8;0.0128249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;200;4096;0.160975;1.91;290;98;NA;0.520248;NA;4.8e-05;3;0.15695;4.8e-05;3;0.160736;NA;NA;NA;NA;NA;NA;0.5202;8;0.0202027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;100;4096;0.174557;1.91;290;98;NA;0.520248;NA;4.8e-05;3;0.169888;4.8e-05;3;0.174322;NA;NA;NA;NA;NA;NA;0.5202;8;0.0332053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;50;4096;0.212247;1.96;290;96;NA;0.520248;NA;4.8e-05;3;0.207922;4.8e-05;3;0.212015;NA;NA;NA;NA;NA;NA;0.5202;8;0.0693964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;30;4096;0.264249;2.02;292;94;NA;0.520248;NA;4.8e-05;3;0.2601;4.8e-05;3;0.264018;NA;NA;NA;NA;NA;NA;0.5202;8;0.121829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;1000;4096;0.178021;2.01;290;98;NA;0.520248;NA;4.8e-05;3;0.152915;4.8e-05;3;0.177747;NA;NA;NA;NA;NA;NA;0.5202;8;0.0144486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;900;4096;0.15695;1.99;292;99;NA;0.520248;NA;4.8e-05;3;0.152798;4.8e-05;3;0.156782;NA;NA;NA;NA;NA;NA;0.5202;8;0.0149746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;800;4096;0.165703;2.00;290;99;NA;0.520248;NA;4.8e-05;3;0.157664;4.8e-05;3;0.165462;NA;NA;NA;NA;NA;NA;0.5202;8;0.014423;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;700;4096;0.175634;2.01;290;98;NA;0.520248;NA;4.8e-05;3;0.159016;4.8e-05;3;0.175396;NA;NA;NA;NA;NA;NA;0.5202;8;0.0105422;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;600;4096;0.213093;2.05;290;96;NA;0.520248;NA;4.8e-05;3;0.154578;4.8e-05;3;0.212881;NA;NA;NA;NA;NA;NA;0.5202;8;0.0116097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;500;4096;0.158493;1.99;290;99;NA;0.520248;NA;4.8e-05;3;0.15421;4.8e-05;3;0.158286;NA;NA;NA;NA;NA;NA;0.5202;8;0.0154151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;400;4096;0.155678;1.98;290;99;NA;0.520248;NA;4.8e-05;3;0.151104;4.8e-05;3;0.155432;NA;NA;NA;NA;NA;NA;0.5202;8;0.0125349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;300;4096;0.159212;2.02;290;99;NA;0.520248;NA;4.8e-05;3;0.154947;4.8e-05;3;0.158993;NA;NA;NA;NA;NA;NA;0.5202;8;0.0120117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;200;4096;0.172649;2.03;290;98;NA;0.520248;NA;4.8e-05;3;0.168359;4.8e-05;3;0.172516;NA;NA;NA;NA;NA;NA;0.5202;8;0.0247219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;100;4096;0.180805;2.02;290;98;NA;0.520248;NA;4.8e-05;3;0.176549;4.8e-05;3;0.180619;NA;NA;NA;NA;NA;NA;0.5202;8;0.033219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;50;4096;0.308493;2.14;292;92;NA;0.520248;NA;4.8e-05;3;0.210753;4.8e-05;3;0.308261;NA;NA;NA;NA;NA;NA;0.5202;8;0.0620948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;30;4096;0.290038;2.12;290;93;NA;0.520248;NA;4.8e-05;3;0.283404;4.8e-05;3;0.289796;NA;NA;NA;NA;NA;NA;0.5202;8;0.141895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;1000;4096;0.169723;2.11;290;99;NA;0.520248;NA;4.8e-05;3;0.165068;4.8e-05;3;0.169514;NA;NA;NA;NA;NA;NA;0.5202;8;0.00982884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;900;4096;0.169701;2.10;290;99;NA;0.520248;NA;4.8e-05;3;0.165022;4.8e-05;3;0.169484;NA;NA;NA;NA;NA;NA;0.5202;8;0.0142576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;800;4096;0.16704;2.10;290;99;NA;0.520248;NA;4.8e-05;3;0.162599;4.8e-05;3;0.166787;NA;NA;NA;NA;NA;NA;0.5202;8;0.0118243;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
