comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;256;0;1;0;2;0;0;40960;0;2;.000789;NA;.017722;.026578;.026578;.034305;642;4596
1.35;215;1;0;4;256;0;1;0;3;0;0;40960;0;0;0.009578;NA;0.216998;0.554871;0.554870;0.66;401;197
0.02;3;1;0;4;256;0;1;0;3;0;0;40960;0;1;.000698;NA;.020710;.028030;.028030;.039166;639;1651
0.01;3;1;0;4;256;0;1;0;3;0;0;40960;0;2;.000205;NA;.012971;.021904;.021903;.028750;639;4054
1.35;215;1;0;4;256;0;1;0;4;0;0;40960;0;0;0.014214;NA;0.244941;0.441087;0.441086;0.57;400;226
0.02;3;1;0;4;256;0;1;0;4;0;0;40960;0;1;.000697;NA;.015465;.024632;.024632;.033750;558;1552
0.02;3;1;0;4;256;0;1;0;4;0;0;40960;0;2;.000197;NA;.010765;.017760;.017760;.023888;558;4229
1.35;214;1;0;4;256;0;1;0;5;0;0;40960;0;0;0.010699;NA;0.263566;0.482080;0.482079;0.59;481;247
0.02;3;1;0;4;256;0;1;0;5;0;0;40960;0;1;.000691;NA;.019358;.027071;.027071;.036250;559;1693
0.02;3;1;0;4;256;0;1;0;5;0;0;40960;0;2;.000205;NA;.013479;.021322;.021322;.027638;559;4403
1.33;215;1;0;4;256;0;1;0;6;0;0;40960;0;0;0.005857;NA;0.150887;0.211027;0.211026;0.32;323;297
0.02;3;1;0;4;256;0;1;0;6;0;0;40960;0;1;.000214;NA;.006569;.009486;.009486;.020000;323;1589
0.02;3;1;0;4;256;0;1;0;6;0;0;40960;0;2;.000059;NA;.004235;.007396;.007396;.013611;323;4182
1.38;217;1;0;4;512;0;1;0;1;0;0;40960;0;0;0.014828;NA;0.783505;0.537819;0.537818;0.79;1273;513
0.01;3;1;0;4;512;0;1;0;1;0;0;40960;0;1;.000598;NA;.051501;.070114;.070114;.088333;1273;1710
0.01;3;1;0;4;512;0;1;0;1;0;0;40960;0;2;.000250;NA;.028941;.049355;.049355;.065277;1274;3886
1.37;217;1;0;4;512;0;1;0;2;0;0;40960;0;0;0.016191;NA;0.712480;0.879566;0.879565;1.12;1278;327
0.02;3;1;0;4;512;0;1;0;2;0;0;40960;0;1;.002224;NA;.040617;.056050;.056050;.078750;1278;1661
0.02;3;1;0;4;512;0;1;0;2;0;0;40960;0;2;.001238;NA;.028363;.044653;.044653;.058888;1278;4368
1.35;216;1;0;4;512;0;1;0;3;0;0;40960;0;0;0.010208;NA;0.377793;0.978391;0.978390;1.17;800;191
0.02;3;1;0;4;512;0;1;0;3;0;0;40960;0;1;.000684;NA;.034116;.048608;.048608;.065000;1275;1692
0.01;3;1;0;4;512;0;1;0;3;0;0;40960;0;2;.000209;NA;.022305;.036985;.036985;.048750;1275;4212
1.35;216;1;0;4;512;0;1;0;4;0;0;40960;0;0;0.014827;NA;0.377723;0.774118;0.774118;1.02;798;226
0.01;3;1;0;4;512;0;1;0;4;0;0;40960;0;1;.000686;NA;.026442;.044397;.044397;.060000;1113;1515
0.02;3;1;0;4;512;0;1;0;4;0;0;40960;0;2;.000207;NA;.016679;.030544;.030544;.042916;1113;3848
1.35;215;1;0;4;512;0;1;0;5;0;0;40960;0;0;0.010354;NA;0.453706;0.818703;0.818701;1.06;960;243
0.02;3;1;0;4;512;0;1;0;5;0;0;40960;0;1;.000642;NA;.032541;.047911;.047911;.063750;1115;1653
0.02;3;1;0;4;512;0;1;0;5;0;0;40960;0;2;.000211;NA;.023150;.037368;.037368;.048750;1115;4388
1.34;216;1;0;4;512;0;1;0;6;0;0;40960;0;0;0.005695;NA;0.261775;0.407814;0.407813;0.61;643;302
0.02;3;1;0;4;512;0;1;0;6;0;0;40960;0;1;.000189;NA;.011357;.015958;.015958;.032083;643;1757
0.02;3;1;0;4;512;0;1;0;6;0;0;40960;0;2;.000066;NA;.006335;.011735;.011735;.024027;643;4155
1.36;217;1;0;6;256;0;1;0;1;0;0;40960;0;0;0.009988;NA;0.549706;0.449257;0.449257;0.56;638;690
0.02;3;1;0;6;256;0;1;0;1;0;0;40960;0;1;.000512;NA;.025414;.034898;.034898;.044722;641;2511
0.02;3;1;0;6;256;0;1;0;1;0;0;40960;0;2;.000170;NA;.012625;.029231;.029231;.036388;638;4511
1.36;216;1;0;6;256;0;1;0;2;0;0;40960;0;0;0.016077;NA;0.421510;0.587539;0.587537;0.72;640;450
0.01;3;1;0;6;256;0;1;0;2;0;0;40960;0;1;.001178;NA;.020614;.028459;.028459;.038611;640;2511
0.01;3;1;0;6;256;0;1;0;2;0;0;40960;0;2;.000465;NA;.012054;.026820;.026820;.034259;640;4665
1.36;214;1;0;6;256;0;1;0;3;0;0;40960;0;0;0.009859;NA;0.240831;0.639135;0.639134;0.76;401;274
0.02;3;1;0;6;256;0;1;0;3;0;0;40960;0;1;.000435;NA;.018364;.024176;.024176;.033611;639;2577
0.02;3;1;0;6;256;0;1;0;3;0;0;40960;0;2;.000136;NA;.009655;.021875;.021875;.028148;639;4621
1.35;216;1;0;6;256;0;1;0;4;0;0;40960;0;0;0.009844;NA;0.231914;0.571883;0.571882;0.70;400;283
0.02;3;1;0;6;256;0;1;0;4;0;0;40960;0;1;.000435;NA;.011947;.021406;.021406;.032222;558;1964
0.01;3;1;0;6;256;0;1;0;4;0;0;40960;0;2;.000134;NA;.007771;.017518;.017518;.023796;558;4527
1.36;216;1;0;6;256;0;1;0;5;0;0;40960;0;0;0.011023;NA;0.298969;0.609678;0.609677;0.72;481;327
0.02;3;1;0;6;256;0;1;0;5;0;0;40960;0;1;.000401;NA;.016382;.023467;.023467;.031666;559;2505
0.01;3;1;0;6;256;0;1;0;5;0;0;40960;0;2;.000140;NA;.009549;.021296;.021296;.027592;559;4665
1.33;215;1;0;6;256;0;1;0;6;0;0;40960;0;0;0.006691;NA;0.133716;0.273213;0.273212;0.38;322;379
0.02;3;1;0;6;256;0;1;0;6;0;0;40960;0;1;.000139;NA;.005937;.008168;.008168;.016111;323;2627
0.02;3;1;0;6;256;0;1;0;6;0;0;40960;0;2;.000041;NA;.003128;.007372;.007372;.013518;323;4584
1.39;218;1;0;6;512;0;1;0;1;0;0;40960;0;0;0.010172;NA;0.893685;0.718793;0.718792;0.93;1273;694
0.02;3;1;0;6;512;0;1;0;1;0;0;40960;0;1;.000447;NA;.040457;.064072;.064072;.081944;1273;2234
0.02;3;1;0;6;512;0;1;0;1;0;0;40960;0;2;.000166;NA;.020610;.051192;.051192;.064907;1274;4142
1.37;216;1;0;6;512;0;1;0;2;0;0;40960;0;0;0.016387;NA;0.775561;1.085005;1.085005;1.34;1278;448
0.02;3;1;0;6;512;0;1;0;2;0;0;40960;0;1;.001675;NA;.032080;.051157;.051157;.071388;1278;2211
0.02;3;1;0;6;512;0;1;0;2;0;0;40960;0;2;.000804;NA;.019893;.044689;.044689;.058981;1281;4611
1.35;215;1;0;6;512;0;1;0;3;0;0;40960;0;0;0.009709;NA;0.406812;1.175680;1.175679;1.38;800;259
0.01;3;1;0;6;512;0;1;0;3;0;0;40960;0;1;.000428;NA;.027288;.041553;.041553;.060833;1275;2234
0.01;3;1;0;6;512;0;1;0;3;0;0;40960;0;2;.000140;NA;.016260;.037234;.037234;.049074;1275;4616
1.35;215;1;0;6;512;0;1;0;4;0;0;40960;0;0;0.009702;NA;0.407052;1.049156;1.049156;1.25;798;289
0.02;3;1;0;6;512;0;1;0;4;0;0;40960;0;1;.000431;NA;.019797;.038712;.038712;.057500;1113;1896
0.02;3;1;0;6;512;0;1;0;4;0;0;40960;0;2;.000139;NA;.012464;.030040;.030040;.042870;1113;4185
1.36;216;1;0;6;512;0;1;0;5;0;0;40960;0;0;0.010441;NA;0.497534;1.132594;1.132592;1.33;960;317
0.02;3;1;0;6;512;0;1;0;5;0;0;40960;0;1;.000374;NA;.026708;.042982;.042982;.061388;1115;2169
0.02;3;1;0;6;512;0;1;0;5;0;0;40960;0;2;.000141;NA;.016498;.037178;.037178;.048981;1115;4690
1.34;215;1;0;6;512;0;1;0;6;0;0;40960;0;0;0.005685;NA;0.245284;0.497825;0.497824;0.70;642;399
0.02;3;1;0;6;512;0;1;0;6;0;0;40960;0;1;.000114;NA;.008308;.014038;.014038;.027777;643;2428
0.02;3;1;0;6;512;0;1;0;6;0;0;40960;0;2;.000042;NA;.004907;.011706;.011706;.024259;643;4658
1.37;215;1;0;8;256;0;1;0;1;0;0;40960;0;0;0.010133;NA;0.581526;0.512992;0.512992;0.63;638;892
0.02;3;1;0;8;256;0;1;0;1;0;0;40960;0;1;.000390;NA;.023163;.037617;.037617;.044791;638;3018
0.02;3;1;0;8;256;0;1;0;1;0;0;40960;0;2;.000128;NA;.009593;.030232;.030232;.037083;638;4492
1.37;214;1;0;8;256;0;1;0;2;0;0;40960;0;0;0.016578;NA;0.456029;0.715476;0.715475;0.85;640;533
0.02;3;1;0;8;256;0;1;0;2;0;0;40960;0;1;.000977;NA;.018485;.028813;.028813;.036666;642;3148
0.01;3;1;0;8;256;0;1;0;2;0;0;40960;0;2;.000350;NA;.009208;.027227;.027227;.034513;640;4722
1.35;215;1;0;8;256;0;1;0;3;0;0;40960;0;0;0.010390;NA;0.258110;0.761869;0.761868;0.88;401;329
0.01;3;1;0;8;256;0;1;0;3;0;0;40960;0;1;.000319;NA;.015452;.023311;.023311;.031458;639;3106
0.01;3;1;0;8;256;0;1;0;3;0;0;40960;0;2;.000098;NA;.007473;.022335;.022335;.028472;640;4713
1.36;214;1;0;8;256;0;1;0;4;0;0;40960;0;0;0.010393;NA;0.238868;0.710561;0.710560;0.84;400;331
0.02;3;1;0;8;256;0;1;0;4;0;0;40960;0;1;.000285;NA;.009937;.020432;.020432;.028541;558;2479
0.02;3;1;0;8;256;0;1;0;4;0;0;40960;0;2;.000097;NA;.006033;.018099;.018099;.025000;558;4529
1.36;215;1;0;8;256;0;1;0;5;0;0;40960;0;0;0.016024;NA;0.331979;0.706084;0.706084;0.85;481;399
0.02;3;1;0;8;256;0;1;0;5;0;0;40960;0;1;.000323;NA;.015426;.022623;.022623;.029166;559;3351
0.01;3;1;0;8;256;0;1;0;5;0;0;40960;0;2;.000097;NA;.007333;.021836;.021836;.028055;559;4713
1.34;215;1;0;8;256;0;1;0;6;0;0;40960;0;0;0.006436;NA;0.145430;0.319293;0.319291;0.43;323;452
0.02;3;1;0;8;256;0;1;0;6;0;0;40960;0;1;.000092;NA;.005488;.007969;.007969;.014166;323;3617
0.01;3;1;0;8;256;0;1;0;6;0;0;40960;0;2;.000029;NA;.002437;.007505;.007505;.013888;323;4716
1.38;216;1;0;8;512;0;1;0;1;0;0;40960;0;0;0.010295;NA;0.900030;0.834661;0.834660;1.05;1273;871
0.01;3;1;0;8;512;0;1;0;1;0;0;40960;0;1;.000405;NA;.035505;.066894;.066894;.082916;1273;2614
0.02;3;1;0;8;512;0;1;0;1;0;0;40960;0;2;.000132;NA;.015389;.052710;.052710;.066666;1273;4018
1.38;216;1;0;8;512;0;1;0;2;0;0;40960;0;0;0.016292;NA;0.815973;1.311976;1.311975;1.57;1278;518
0.02;3;1;0;8;512;0;1;0;2;0;0;40960;0;1;.001561;NA;.027807;.051645;.051645;.068333;1278;2696
0.02;3;1;0;8;512;0;1;0;2;0;0;40960;0;2;.000662;NA;.015124;.044745;.044745;.059652;1278;4552
1.36;216;1;0;8;512;0;1;0;3;0;0;40960;0;0;0.009581;NA;0.422973;1.486806;1.486805;1.70;800;295
0.02;3;1;0;8;512;0;1;0;3;0;0;40960;0;1;.000272;NA;.023894;.040397;.040397;.055625;1275;2858
0.01;3;1;0;8;512;0;1;0;3;0;0;40960;0;2;.000102;NA;.012587;.037885;.037885;.049722;1275;4651
1.36;215;1;0;8;512;0;1;0;4;0;0;40960;0;0;0.010666;NA;0.440910;1.273551;1.273550;1.49;798;342
0.01;3;1;0;8;512;0;1;0;4;0;0;40960;0;1;.000307;NA;.016745;.038397;.038397;.053541;1113;2341
0.02;3;1;0;8;512;0;1;0;4;0;0;40960;0;2;.000103;NA;.009892;.030001;.030000;.044861;1113;4183
1.35;215;1;0;8;512;0;1;0;5;0;0;40960;0;0;0.011217;NA;0.528159;1.335281;1.335280;1.55;960;381
0.02;3;1;0;8;512;0;1;0;5;0;0;40960;0;1;.000277;NA;.023505;.040969;.040969;.058125;1115;2704
0.02;3;1;0;8;512;0;1;0;5;0;0;40960;0;2;.000101;NA;.012599;.037880;.037880;.049444;1115;4677
1.35;216;1;0;8;512;0;1;0;6;0;0;40960;0;0;0.009360;NA;0.263025;0.572517;0.572516;0.83;642;459
0.02;3;1;0;8;512;0;1;0;6;0;0;40960;0;1;.000087;NA;.007385;.013324;.013324;.025208;643;3241
0.02;3;1;0;8;512;0;1;0;6;0;0;40960;0;2;.000030;NA;.003917;.012200;.012200;.025000;643;4736
1.48;215;1;0;10;256;0;1;0;1;0;0;40960;0;0;0.009995;NA;0.612299;0.545473;0.545472;0.68;638;1041
0.02;3;1;0;10;256;0;1;0;1;0;0;40960;0;1;.000324;NA;.017297;.033011;.033011;.042333;638;3010
0.01;3;1;0;10;256;0;1;0;1;0;0;40960;0;2;.000099;NA;.007732;.030140;.030140;.037222;638;4526
1.37;215;1;0;10;256;0;1;0;2;0;0;40960;0;0;0.017091;NA;0.528660;0.780403;0.780402;0.93;640;669
0.02;3;1;0;10;256;0;1;0;2;0;0;40960;0;1;.000835;NA;.016909;.027062;.027062;.035666;640;3610
0.02;3;1;0;10;256;0;1;0;2;0;0;40960;0;2;.000278;NA;.007373;.027143;.027143;.034611;640;4705
1.35;219;1;0;10;256;0;1;0;3;0;0;40960;0;0;0.011176;NA;0.269426;0.950303;0.950302;1.06;401;356
0.02;3;1;0;10;256;0;1;0;3;0;0;40960;0;1;.000245;NA;.014012;.022215;.022215;.029666;639;3595
0.02;3;1;0;10;256;0;1;0;3;0;0;40960;0;2;.000080;NA;.006010;.022342;.022342;.028611;639;4695
1.36;216;1;0;10;256;0;1;0;4;0;0;40960;0;0;0.009615;NA;0.251891;0.802995;0.802994;0.92;400;390
0.01;3;1;0;10;256;0;1;0;4;0;0;40960;0;1;.000253;NA;.008753;.019418;.019418;.028000;558;2681
0.02;3;1;0;10;256;0;1;0;4;0;0;40960;0;2;.000079;NA;.004834;.017847;.017847;.024222;558;4609
1.35;215;1;0;10;256;0;1;0;5;0;0;40960;0;0;0.010884;NA;0.322513;0.873900;0.873898;0.99;481;433
0.01;3;1;0;10;256;0;1;0;5;0;0;40960;0;1;.000265;NA;.013709;.022082;.022082;.029666;559;3552
0.01;3;1;0;10;256;0;1;0;5;0;0;40960;0;2;.000079;NA;.005842;.021615;.021615;.027944;559;4716
1.33;214;1;0;10;256;0;1;0;6;0;0;40960;0;0;0.007055;NA;0.146615;0.373391;0.373390;0.49;323;527
0.01;3;1;0;10;256;0;1;0;6;0;0;40960;0;1;.000074;NA;.004698;.007401;.007401;.013833;322;3735
0.01;3;1;0;10;256;0;1;0;6;0;0;40960;0;2;.000024;NA;.001942;.007494;.007494;.013777;323;4743
1.39;216;1;0;10;512;0;1;0;1;0;0;40960;0;0;0.010518;NA;0.998059;0.949240;0.949239;1.17;1273;1037
0.02;3;1;0;10;512;0;1;0;1;0;0;40960;0;1;.000333;NA;.027931;.061339;.061339;.078833;1273;2704
0.02;3;1;0;10;512;0;1;0;1;0;0;40960;0;2;.000102;NA;.011282;.053127;.053127;.067888;1274;3693
1.38;217;1;0;10;512;0;1;0;2;0;0;40960;0;0;0.017011;NA;0.905309;1.449644;1.449643;1.71;1278;639
0.02;3;1;0;10;512;0;1;0;2;0;0;40960;0;1;.001259;NA;.022740;.048100;.048100;.069166;1279;2694
0.01;3;1;0;10;512;0;1;0;2;0;0;40960;0;2;.000494;NA;.012273;.044914;.044914;.059555;1278;4631
1.35;215;1;0;10;512;0;1;0;3;0;0;40960;0;0;0.011288;NA;0.451214;1.642549;1.642548;1.87;800;350
0.02;3;1;0;10;512;0;1;0;3;0;0;40960;0;1;.000244;NA;.020763;.039348;.039348;.056666;1275;2979
0.02;3;1;0;10;512;0;1;0;3;0;0;40960;0;2;.000084;NA;.010150;.038296;.038296;.049888;1275;4719
1.36;215;1;0;10;512;0;1;0;4;0;0;40960;0;0;0.010568;NA;0.455093;1.526168;1.526167;1.74;798;380
0.02;3;1;0;10;512;0;1;0;4;0;0;40960;0;1;.000260;NA;.014277;.034791;.034791;.052666;1113;2459
0.02;3;1;0;10;512;0;1;0;4;0;0;40960;0;2;.000083;NA;.007048;.030091;.030091;.045388;1113;3758
1.37;216;1;0;10;512;0;1;0;5;0;0;40960;0;0;0.010281;NA;0.550900;1.677688;1.677686;1.94;960;404
0.01;3;1;0;10;512;0;1;0;5;0;0;40960;0;1;.000252;NA;.020320;.039944;.039944;.058500;1115;2839
0.01;3;1;0;10;512;0;1;0;5;0;0;40960;0;2;.000084;NA;.010113;.037636;.037636;.049500;1115;4711
1.34;215;1;0;10;512;0;1;0;6;0;0;40960;0;0;0.006521;NA;0.251670;0.719799;0.719798;0.94;643;525
0.02;3;1;0;10;512;0;1;0;6;0;0;40960;0;1;.000070;NA;.006268;.011378;.011378;.024000;643;3469
0.02;3;1;0;10;512;0;1;0;6;0;0;40960;0;2;.000025;NA;.003066;.011893;.011893;.024611;643;4743
