comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.43          233                1                  0    6        256       0         1         0         1         0         0         1500             81920       0           0           .002472      NA          .110057           .791004             .791004            .960000              1273          90
1.47          232                1                  0    6        256       0         1         0         1         0         0         1400             81920       0           0           .002516      NA          .112341           .904905             .904905            1.025000             1276          85
1.42          232                1                  0    6        256       0         1         0         1         0         0         1300             81920       0           0           .002486      NA          .119475           .998874             .998874            1.105000             1273          83
1.47          232                1                  0    6        256       0         1         0         1         0         0         1200             81920       0           0           .002489      NA          .108648           1.058968            1.058967           1.180000             1273          72
1.47          233                1                  0    6        256       0         1         0         1         0         0         1100             81920       0           0           .002499      NA          .111654           1.069138            1.069138           1.281666             1273          67
1.43          233                1                  0    6        256       0         1         0         1         0         0         1000             81920       0           0           .002510      NA          .112684           1.254446            1.254446           1.403333             1273          62
1.46          233                1                  0    6        256       0         1         0         1         0         0         900              81920       0           0           .002656      NA          .114884           1.288435            1.288435           1.551666             1273          58
1.45          232                1                  0    6        256       0         1         0         1         0         0         800              81920       0           0           .002497      NA          .118394           1.499273            1.499272           1.743333             1273          52
1.47          232                1                  0    6        256       0         1         0         1         0         0         700              81920       0           0           .002521      NA          .107591           1.702711            1.702711           1.975000             1273          43
1.46          232                1                  0    6        256       0         1         0         1         0         0         600              81920       0           0           .002491      NA          .116636           2.029468            2.029468           2.293333             1273          39
1.47          233                1                  0    6        256       0         1         0         1         0         0         500              81920       0           0           .002482      NA          .110423           2.428255            2.428255           2.733333             1273          31
1.46          232                1                  0    6        256       0         1         0         1         0         0         400              81920       0           0           .002465      NA          .112288           3.120600            3.120600           3.400000             1273          25
1.48          233                1                  0    6        256       0         1         0         1         0         0         300              81920       0           0           .002512      NA          .119551           4.463836            4.463836           4.510000             1273          20
1.44          232                1                  0    6        256       0         1         0         2         0         0         1500             81920       0           0           .002411      NA          .090272           1.614615            1.614614           1.846666             1278          40
1.45          233                1                  0    6        256       0         1         0         2         0         0         1400             81920       0           0           .002376      NA          .089318           1.654420            1.654420           1.973333             1278          37
1.43          233                1                  0    6        256       0         1         0         2         0         0         1300             81920       0           0           .002391      NA          .091705           1.831441            1.831441           2.123333             1277          35
1.44          233                1                  0    6        256       0         1         0         2         0         0         1200             81920       0           0           .002397      NA          .088452           1.972715            1.972714           2.290000             1278          32
1.46          231                1                  0    6        256       0         1         0         2         0         0         1100             81920       0           0           .002398      NA          .090425           2.132282            2.132282           2.495000             1278          29
1.46          233                1                  0    6        256       0         1         0         2         0         0         1000             81920       0           0           .002391      NA          .090160           2.419655            2.419655           2.740000             1278          27
1.43          232                1                  0    6        256       0         1         0         2         0         0         900              81920       0           0           .002399      NA          .091838           2.591359            2.591359           3.038333             1278          24
1.46          231                1                  0    6        256       0         1         0         2         0         0         800              81920       0           0           .002387      NA          .092629           2.766743            2.766742           3.408333             1278          22
1.44          233                1                  0    6        256       0         1         0         2         0         0         700              81920       0           0           .002386      NA          .092159           3.085101            3.085101           3.886666             1278          19
1.47          232                1                  0    6        256       0         1         0         2         0         0         600              81920       0           0           .002407      NA          .092150           3.752878            3.752878           4.525000             1277          16
1.46          232                1                  0    6        256       0         1         0         2         0         0         500              81920       0           0           .002410      NA          .092616           4.431385            4.431385           5.416666             1278          14
1.44          233                1                  0    6        256       0         1         0         2         0         0         400              81920       0           0           .002386      NA          .088912           5.763424            5.763424           6.755000             1278          10
1.46          233                1                  0    6        256       0         1         0         2         0         0         300              81920       0           0           .002405      NA          .096717           8.497724            8.497724           8.995000             1278          8
1.43          231                1                  0    6        256       0         1         0         3         0         0         1500             81920       0           0           .000599      NA          .053766           1.496323            1.496323           1.836666             800           27
1.43          231                1                  0    6        256       0         1         0         3         0         0         1400             81920       0           0           .000598      NA          .054017           1.546675            1.546675           1.963333             800           26
