nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;5;0.0115459;NA;~400;0.0032;0.0064
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;10;0.0361539;NA;~1600;0.0128;0.0256
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;15;0.0685196;NA;~3600;0.0288;0.0576
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;20;0.141855;NA;~6400;0.0512;0.1024
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;25;0.168007;NA;~10000;0.08;0.16
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;FIELD;semidishonest;temi;9;30;0.2823;NA;~14400;0.1152;0.2304
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;5;8.62828;NA;~829;82.408;741.642
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;10;8.68094;NA;~2029;82.4272;741.747
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;15;8.75361;NA;~4029;82.4592;741.923
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;20;8.93337;NA;~6829;82.504;742.17
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;25;8.90709;NA;~10429;82.5616;742.486
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;RING;maldishonest;spdz2k;9;30;9.1012;NA;~14829;82.632;742.874
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;5;0.724624;NA;NA;0.372;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;10;2.95903;NA;NA;1.488;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;15;6.77126;NA;NA;3.348;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;20;19.3225;NA;NA;5.952;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;25;26.5525;NA;NA;9.3;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;ccd;9;30;26.4377;NA;NA;13.392;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;5;2.474;NA;NA;20.5714;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;10;7.45551;NA;NA;76.3967;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;15;19.0949;NA;NA;170.42;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;20;29.5825;NA;NA;302.643;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;25;46.6069;NA;NA;473.063;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;malhonest;malicious-ccd;9;30;64.5252;NA;NA;678.738;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;5;8.62219;NA;NA;416.914;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;10;31.832;NA;NA;1559.66;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;15;71.7198;NA;NA;3534.66;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;20;125.184;NA;NA;6133.23;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;25;196.938;NA;NA;9562.76;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold;35_set_intersection;BINARY;maldishonest;tinier;9;30;282.83;NA;NA;13824.6;NA
