comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;256;1;0;5;10240;0;2;.000233;NA;.005872;.007748;.007748;0.19;142;1322
0.01;3;1;0;256;1;0;5;102400;0;2;.002277;NA;.057008;.072091;.072091;1.70;1394;1432
0.01;3;1;0;256;1;0;6;1024;0;2;.000008;NA;.000278;.000301;.000301;0.02;11;1026
0.01;3;1;0;256;1;0;6;10240;0;2;.000069;NA;.002237;.002840;.002840;0.10;83;1338
0.01;3;1;0;256;1;0;6;102400;0;2;.000663;NA;.021904;.027111;.027111;0.85;805;1480
0.01;3;1;0;512;1;0;1;1024;0;2;.000022;NA;.001618;.001589;.001589;0.05;35;1532
0.01;3;1;0;512;1;0;1;10240;0;2;.000196;NA;.016611;.016042;.016042;0.38;321;1731
0.02;3;1;0;512;1;0;1;102400;0;2;.001934;NA;.154957;.158074;.158074;3.56;3178;1718
0.01;3;1;0;512;1;0;2;1024;0;2;.000085;NA;.001346;.001547;.001547;0.05;35;1200
0.01;3;1;0;512;1;0;2;10240;0;2;.000734;NA;.013236;.015086;.015086;0.38;322;1468
0.01;3;1;0;512;1;0;2;102400;0;2;.007169;NA;.124231;.143498;.143498;3.45;3191;1531
0.01;3;1;0;512;1;0;3;1024;0;2;.000025;NA;.000959;.001390;.001390;0.04;35;1091
0.01;3;1;0;512;1;0;3;10240;0;2;.000221;NA;.010793;.013699;.013699;0.36;322;1307
0.01;3;1;0;512;1;0;3;102400;0;2;.002264;NA;.099434;.126775;.126775;3.00;3185;1441
0.01;3;1;0;512;1;0;4;1024;0;2;.000028;NA;.001018;.001281;.001281;0.04;31;1229
0.01;3;1;0;512;1;0;4;10240;0;2;.000228;NA;.008715;.011898;.011898;0.31;281;1300
0.01;3;1;0;512;1;0;4;102400;0;2;.002162;NA;.077756;.104110;.104109;2.56;2778;1409
0.01;3;1;0;512;1;0;5;1024;0;2;.000026;NA;.000914;.001326;.001326;0.04;31;1091
0.01;3;1;0;512;1;0;5;10240;0;2;.000223;NA;.010044;.012983;.012983;0.32;282;1365
0.01;3;1;0;512;1;0;5;102400;0;2;.002176;NA;.094935;.122272;.122272;2.89;2785;1442
0.01;3;1;0;512;1;0;6;1024;0;2;.000009;NA;.000477;.000559;.000559;0.03;19;1196
0.01;3;1;0;512;1;0;6;10240;0;2;.000067;NA;.003623;.004743;.004743;0.17;163;1384
0.01;3;1;0;512;1;0;6;102400;0;2;.000690;NA;.034245;.045290;.045290;1.48;1603;1483
0.01;3;1;1;8;1;0;1;1024;0;2;.000021;NA;.000148;.000141;.000141;0.02;11;1379
0.01;3;1;1;8;1;0;1;10240;0;2;.000214;NA;.001156;.001306;.001306;0.05;12;1350
0.01;3;1;1;8;1;0;1;102400;0;2;.002043;NA;.019589;.019970;.019969;0.47;57;1587
0.01;3;1;1;8;1;0;2;1024;0;2;.000032;NA;.000119;.000134;.000134;300.00;7;0
