nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;bandwidths(Mbs);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;lowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;236.346;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;lowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;260.494;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;lowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;295.49;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;30;30;30;NA;NA;NA;190320;117120;NA;14671;100;30;7754.76;NA;~65060;838.116;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;312.028;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;320.136;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;328.732;NA;~65060;838.118;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;339.422;NA;~65060;838.118;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;351.038;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;364.021;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;378.683;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;397.648;NA;~65060;838.117;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;417.696;NA;~65060;838.115;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;442.353;NA;~65060;838.121;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;472.694;NA;~65060;838.12;2816.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;511.187;NA;~65060;838.118;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;maldishonest;highgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;560.318;NA;~65060;838.118;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;30;30;30;NA;NA;NA;190320;117120;NA;14671;100;30;161.938;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;159.222;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;162.486;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;165.961;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;171.606;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;175.879;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;181.362;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;189.389;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;196.256;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;209.713;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;217.438;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;236.96;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;257.175;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;cowgear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;292.557;NA;~66139;788.289;2314.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;30;30;30;NA;NA;NA;190320;117120;NA;14671;100;30;362.056;NA;~65060;838.117;2816.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;311.575;NA;~65060;838.12;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;319.928;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;327.942;NA;~65060;838.114;2816.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;339.061;NA;~65060;838.116;2816.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;350.967;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;363.709;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;378.643;NA;~65060;838.115;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;397.407;NA;~65060;838.12;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;417.342;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;441.899;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;FIELD;covertdishonest;chaigear;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;472.783;NA;~65060;838.119;2816.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
