comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.65;218;1;0;10;512;0;1;0;1;800000;0;40960;0;0;.001193;NA;.101724;.093017;.093017;.123000;1273;1030
0.01;3;1;0;10;512;0;1;0;1;800000;0;40960;0;1;.000345;NA;.027717;.061492;.061492;.079833;1273;2639
1.85;216;1;0;10;512;0;1;0;1;900000;0;40960;0;0;.001211;NA;.100404;.091162;.091162;.122000;1273;1038
0.02;3;1;0;10;512;0;1;0;1;900000;0;40960;0;1;.000325;NA;.028207;.059687;.059687;.079166;1274;2689
1.94;217;1;0;10;512;0;1;0;1;1000000;0;40960;0;0;.001149;NA;.098826;.085820;.085820;.117000;1273;1054
0.02;3;1;0;10;512;0;1;0;1;1000000;0;40960;0;1;.000336;NA;.027932;.059784;.059784;.077500;1273;2742
1.42;217;1;0;10;512;0;1;0;1;1100000;0;40960;0;0;.001229;NA;.100785;.088709;.088709;.120000;1273;1050
0.02;3;1;0;10;512;0;1;0;1;1100000;0;40960;0;1;.000354;NA;.027907;.060711;.060711;.079500;1273;2674
1.43;217;1;0;10;512;0;1;0;1;1200000;0;40960;0;0;.001231;NA;.099375;.090916;.090916;.120000;1273;1036
0.02;3;1;0;10;512;0;1;0;1;1200000;0;40960;0;1;.000361;NA;.027753;.061861;.061861;.079500;1273;2664
1.60;217;1;0;10;512;0;1;0;1;1300000;0;40960;0;0;.001286;NA;.099291;.091875;.091875;.122000;1273;1019
0.02;3;1;0;10;512;0;1;0;1;1300000;0;40960;0;1;.000323;NA;.027683;.060338;.060337;.079833;1273;2631
1.41;218;1;0;10;512;0;1;0;1;1400000;0;40960;0;0;.001286;NA;.097681;.090650;.090650;.122000;1273;1010
0.01;3;1;0;10;512;0;1;0;1;1400000;0;40960;0;1;.000342;NA;.027638;.060973;.060973;.078166;1273;2692
1.42;217;1;0;10;512;0;1;0;1;1500000;0;40960;0;0;.001265;NA;.100446;.097162;.097162;.129000;1273;976
0.02;3;1;0;10;512;0;1;0;1;1500000;0;40960;0;1;.000343;NA;.027940;.060186;.060186;.078833;1273;2687
1.41;218;1;0;10;512;0;1;0;1;1600000;0;40960;0;0;.001192;NA;.099492;.095463;.095463;.126000;1273;982
0.02;3;1;0;10;512;0;1;0;1;1600000;0;40960;0;1;.000324;NA;.028315;.061419;.061419;.078166;1276;2743
1.82;217;1;0;10;512;0;1;0;1;1700000;0;40960;0;0;.001300;NA;.099453;.095344;.095344;.126000;1273;988
0.02;3;1;0;10;512;0;1;0;1;1700000;0;40960;0;1;.000340;NA;.027940;.060516;.060516;.078000;1274;2732
1.84;216;1;0;10;512;0;1;0;1;1800000;0;40960;0;0;.001292;NA;.099093;.093993;.093993;.124000;1273;1006
0.01;3;1;0;10;512;0;1;0;1;1800000;0;40960;0;1;.000349;NA;.028047;.061391;.061391;.080333;1273;2663
1.62;218;1;0;10;512;0;1;0;1;1900000;0;40960;0;0;.001171;NA;.097803;.090345;.090345;.120000;1273;1016
0.02;3;1;0;10;512;0;1;0;1;1900000;0;40960;0;1;.000325;NA;.028159;.062137;.062137;.078666;1273;2724
1.42;217;1;0;10;512;0;1;0;1;2000000;0;40960;0;0;.001272;NA;.100566;.094042;.094042;.124000;1273;1012
0.02;3;1;0;10;512;0;1;0;1;2000000;0;40960;0;1;.000344;NA;.028372;.061361;.061361;.079333;1273;2708
1.85;218;1;0;10;512;0;1;0;1;2100000;0;40960;0;0;.001301;NA;.100600;.093783;.093783;.123000;1273;1021
0.02;3;1;0;10;512;0;1;0;1;2100000;0;40960;0;1;.000351;NA;.028216;.061442;.061442;.079166;1273;2714
1.78;217;1;0;10;512;0;1;0;1;2200000;0;40960;0;0;.001282;NA;.099441;.092601;.092601;.122000;1273;1024
0.02;3;1;0;10;512;0;1;0;1;2200000;0;40960;0;1;.000325;NA;.028276;.062028;.062028;.079500;1273;2693
1.97;216;1;0;10;512;0;1;0;1;2300000;0;40960;0;0;.001274;NA;.097472;.093102;.093102;.123000;1273;993
0.02;3;1;0;10;512;0;1;0;1;2300000;0;40960;0;1;.000323;NA;.028226;.059852;.059852;.078000;1273;2748
1.95;218;1;0;10;512;0;1;0;1;2400000;0;40960;0;0;.001218;NA;.099439;.092146;.092145;.122000;1273;1019
0.01;3;1;0;10;512;0;1;0;1;2400000;0;40960;0;1;.000355;NA;.028247;.062799;.062799;.079500;1273;2711
1.72;216;1;0;10;512;0;1;0;1;2500000;0;40960;0;0;.001283;NA;.097845;.091422;.091422;.121000;1273;1019
0.02;3;1;0;10;512;0;1;0;1;2500000;0;40960;0;1;.000335;NA;.028219;.062174;.062174;.080166;1273;2661
1.41;218;1;0;10;512;0;1;0;1;2600000;0;40960;0;0;.001174;NA;.100314;.096489;.096489;.127000;1273;986
0.02;3;1;0;10;512;0;1;0;1;2600000;0;40960;0;1;.000342;NA;.028087;.061092;.061092;.078500;1273;2714
1.94;218;1;0;10;512;0;1;0;1;2700000;0;40960;0;0;.001292;NA;.098831;.091814;.091814;.121000;1273;1024
0.02;3;1;0;10;512;0;1;0;1;2700000;0;40960;0;1;.000324;NA;.028314;.061261;.061261;.078333;1278;2741
1.87;218;1;0;10;512;0;1;0;1;2800000;0;40960;0;0;.001226;NA;.099173;.093852;.093852;.124000;1273;1009
0.01;3;1;0;10;512;0;1;0;1;2800000;0;40960;0;1;.000329;NA;.028096;.060748;.060748;.079166;1273;2687
1.68;218;1;0;10;512;0;1;0;1;2900000;0;40960;0;0;.001252;NA;.098058;.089596;.089596;.120000;1273;1037
0.02;3;1;0;10;512;0;1;0;1;2900000;0;40960;0;1;.000333;NA;.028130;.060365;.060365;.079333;1273;2690
1.60;217;1;0;10;512;0;1;0;1;3000000;0;40960;0;0;.001227;NA;.099057;.094099;.094099;.123000;1273;999
0.02;3;1;0;10;512;0;1;0;1;3000000;0;40960;0;1;.000338;NA;.028002;.061762;.061762;.080333;1273;2644
1.56;216;1;0;10;512;0;1;0;2;0;0;40960;0;0;.002164;NA;.088013;.135097;.135097;.187000;1277;606
0.01;3;1;0;10;512;0;1;0;2;0;0;40960;0;1;.001355;NA;.020942;.046871;.046871;.067833;1278;2597
1.39;217;1;0;10;512;0;1;0;2;100000;0;40960;0;0;.001789;NA;.093972;.126961;.126961;.183000;1278;653
0.02;3;1;0;10;512;0;1;0;2;100000;0;40960;0;1;.001536;NA;.023057;.046602;.046602;.069166;1278;2761
1.62;217;1;0;10;512;0;1;0;2;200000;0;40960;0;0;.001517;NA;.089306;.123898;.123898;.175000;1278;642
0.02;3;1;0;10;512;0;1;0;2;200000;0;40960;0;1;.001471;NA;.021423;.046220;.046220;.066166;1278;2728
1.60;218;1;0;10;512;0;1;0;2;300000;0;40960;0;0;.001825;NA;.088044;.121930;.121930;.168000;1278;676
0.02;3;1;0;10;512;0;1;0;2;300000;0;40960;0;1;.001350;NA;.021110;.046700;.046700;.067833;1278;2606
1.50;217;1;0;10;512;0;1;0;2;400000;0;40960;0;0;.001924;NA;.090420;.118113;.118113;.175000;1278;669
0.02;3;1;0;10;512;0;1;0;2;400000;0;40960;0;1;.001362;NA;.021452;.047690;.047690;.067666;1278;2647
1.56;216;1;0;10;512;0;1;0;2;500000;0;40960;0;0;.001703;NA;.084974;.118977;.118977;.166000;1278;653
0.02;3;1;0;10;512;0;1;0;2;500000;0;40960;0;1;.001328;NA;.021611;.048166;.048166;.067666;1278;2662
1.60;217;1;0;10;512;0;1;0;2;600000;0;40960;0;0;.001664;NA;.087929;.121712;.121712;.171000;1278;653
0.02;3;1;0;10;512;0;1;0;2;600000;0;40960;0;1;.001501;NA;.023183;.047781;.047781;.067166;1278;2845
1.53;217;1;0;10;512;0;1;0;2;700000;0;40960;0;0;.001668;NA;.086838;.122605;.122605;.169000;1278;653
0.01;3;1;0;10;512;0;1;0;2;700000;0;40960;0;1;.001491;NA;.021837;.047961;.047961;.068666;1281;2650
1.39;216;1;0;10;512;0;1;0;2;800000;0;40960;0;0;.001802;NA;.086161;.116918;.116918;.172000;1278;638
0.01;3;1;0;10;512;0;1;0;2;800000;0;40960;0;1;.001450;NA;.021715;.047775;.047775;.066833;1278;2718
1.38;216;1;0;10;512;0;1;0;2;900000;0;40960;0;0;.001621;NA;.088602;.125607;.125607;.174000;1278;645
0.02;3;1;0;10;512;0;1;0;2;900000;0;40960;0;1;.001284;NA;.021651;.047103;.047103;.069666;1278;2578
1.76;217;1;0;10;512;0;1;0;2;1000000;0;40960;0;0;.001626;NA;.088072;.123035;.123035;.176000;1278;632
0.02;3;1;0;10;512;0;1;0;2;1000000;0;40960;0;1;.001455;NA;.021159;.047782;.047782;.067333;1278;2648
1.39;217;1;0;10;512;0;1;0;2;1100000;0;40960;0;0;.001702;NA;.087527;.121357;.121357;.170000;1278;652
0.02;3;1;0;10;512;0;1;0;2;1100000;0;40960;0;1;.001622;NA;.022246;.047723;.047723;.066833;1278;2784
1.71;217;1;0;10;512;0;1;0;2;1200000;0;40960;0;0;.001510;NA;.084886;.120477;.120477;.167000;1278;638
0.02;3;1;0;10;512;0;1;0;2;1200000;0;40960;0;1;.001601;NA;.022540;.047498;.047498;.068166;1278;2745
1.40;217;1;0;10;512;0;1;0;2;1300000;0;40960;0;0;.001524;NA;.087516;.123727;.123727;.173000;1278;634
0.02;3;1;0;10;512;0;1;0;2;1300000;0;40960;0;1;.001396;NA;.021766;.047777;.047777;.065500;1278;2767
1.39;216;1;0;10;512;0;1;0;2;1400000;0;40960;0;0;.001624;NA;.086332;.122934;.122934;.173000;1278;635
0.02;3;1;0;10;512;0;1;0;2;1400000;0;40960;0;1;.001407;NA;.021328;.047427;.047427;.068000;1278;2638
1.40;216;1;0;10;512;0;1;0;2;1500000;0;40960;0;0;.001771;NA;.085753;.122837;.122837;.179000;1278;611
0.02;3;1;0;10;512;0;1;0;2;1500000;0;40960;0;1;.001485;NA;.022276;.048074;.048074;.069333;1278;2679
1.39;216;1;0;10;512;0;1;0;2;1600000;0;40960;0;0;.001837;NA;.088809;.129336;.129336;.177000;1278;642
0.02;3;1;0;10;512;0;1;0;2;1600000;0;40960;0;1;.001442;NA;.021678;.047139;.047139;.068833;1278;2637
1.40;218;1;0;10;512;0;1;0;2;1700000;0;40960;0;0;.001703;NA;.087141;.120937;.120937;.169000;1278;656
0.02;3;1;0;10;512;0;1;0;2;1700000;0;40960;0;1;.001451;NA;.022649;.047701;.047701;.070333;1278;2678
1.41;216;1;0;10;512;0;1;0;2;1800000;0;40960;0;0;.001751;NA;.086770;.125199;.125199;.175000;1278;640
0.02;3;1;0;10;512;0;1;0;2;1800000;0;40960;0;1;.001559;NA;.021627;.046930;.046930;.068833;1279;2642
1.77;217;1;0;10;512;0;1;0;2;1900000;0;40960;0;0;.001736;NA;.090947;.131763;.131763;.166000;1278;691
0.02;3;1;0;10;512;0;1;0;2;1900000;0;40960;0;1;.001626;NA;.022674;.048604;.048604;.069666;1279;2709
1.39;217;1;0;10;512;0;1;0;2;2000000;0;40960;0;0;.001536;NA;.086038;.121752;.121752;.176000;1278;615
0.02;3;1;0;10;512;0;1;0;2;2000000;0;40960;0;1;.001282;NA;.021381;.048069;.048069;.068333;1278;2598
1.40;217;1;0;10;512;0;1;0;2;2100000;0;40960;0;0;.001707;NA;.085415;.118323;.118323;.171000;1278;642
0.02;3;1;0;10;512;0;1;0;2;2100000;0;40960;0;1;.001386;NA;.022363;.047545;.047545;.065333;1278;2819
1.52;217;1;0;10;512;0;1;0;2;2200000;0;40960;0;0;.001580;NA;.088012;.120990;.120989;.176000;1278;629
0.02;3;1;0;10;512;0;1;0;2;2200000;0;40960;0;1;.001384;NA;.021243;.048241;.048241;.067833;1278;2629
1.38;217;1;0;10;512;0;1;0;2;2300000;0;40960;0;0;.001725;NA;.085751;.127709;.127709;.169000;1278;648
0.02;3;1;0;10;512;0;1;0;2;2300000;0;40960;0;1;.001455;NA;.022556;.047582;.047582;.067666;1278;2746
1.40;216;1;0;10;512;0;1;0;2;2400000;0;40960;0;0;.001694;NA;.086249;.122731;.122731;.173000;1278;633
0.02;3;1;0;10;512;0;1;0;2;2400000;0;40960;0;1;.001320;NA;.021384;.048075;.048075;.069000;1278;2587
1.39;216;1;0;10;512;0;1;0;2;2500000;0;40960;0;0;.001662;NA;.086759;.121103;.121102;.177000;1279;624
0.02;3;1;0;10;512;0;1;0;2;2500000;0;40960;0;1;.001531;NA;.023259;.047430;.047430;.066666;1278;2882
1.40;216;1;0;10;512;0;1;0;2;2600000;0;40960;0;0;.001696;NA;.085088;.124453;.124453;.173000;1278;627
0.02;3;1;0;10;512;0;1;0;2;2600000;0;40960;0;1;.001455;NA;.022493;.048186;.048186;.068833;1278;2711
1.61;216;1;0;10;512;0;1;0;2;2700000;0;40960;0;0;.001814;NA;.087369;.127225;.127224;.170000;1278;656
0.02;3;1;0;10;512;0;1;0;2;2700000;0;40960;0;1;.001564;NA;.023487;.048586;.048586;.067000;1278;2881
1.39;217;1;0;10;512;0;1;0;2;2800000;0;40960;0;0;.001588;NA;.085339;.121330;.121330;.182000;1277;594
0.02;3;1;0;10;512;0;1;0;2;2800000;0;40960;0;1;.001508;NA;.020662;.047156;.047156;.069500;1278;2519
1.64;217;1;0;10;512;0;1;0;2;2900000;0;40960;0;0;.001626;NA;.086118;.121619;.121619;.173000;1278;632
0.02;3;1;0;10;512;0;1;0;2;2900000;0;40960;0;1;.001504;NA;.021911;.047816;.047816;.067500;1278;2713
1.40;217;1;0;10;512;0;1;0;2;3000000;0;40960;0;0;.001630;NA;.086553;.127898;.127898;.174000;1278;631
0.02;3;1;0;10;512;0;1;0;2;3000000;0;40960;0;1;.001576;NA;.022942;.047967;.047967;.068833;1278;2761
1.36;220;1;0;10;512;0;1;0;3;0;0;40960;0;0;.001240;NA;.046149;.132165;.132165;.187000;800;368
0.02;3;1;0;10;512;0;1;0;3;0;0;40960;0;1;.000235;NA;.020371;.038548;.038548;.054000;1275;3059
1.36;215;1;0;10;512;0;1;0;3;100000;0;40960;0;0;.001256;NA;.044412;.112479;.112479;.166000;800;403
0.02;3;1;0;10;512;0;1;0;3;100000;0;40960;0;1;.000250;NA;.022707;.038847;.038847;.054833;1275;3289
1.37;217;1;0;10;512;0;1;0;3;200000;0;40960;0;0;.001257;NA;.044924;.115389;.115389;.168000;800;402
0.02;3;1;0;10;512;0;1;0;3;200000;0;40960;0;1;.000249;NA;.022680;.039260;.039260;.055333;1275;3254
1.56;215;1;0;10;512;0;1;0;3;300000;0;40960;0;0;.001243;NA;.044615;.109114;.109114;.165000;800;408
0.02;3;1;0;10;512;0;1;0;3;300000;0;40960;0;1;.000248;NA;.022457;.039260;.039260;.053833;1275;3297
1.37;216;1;0;10;512;0;1;0;3;400000;0;40960;0;0;.001125;NA;.044136;.115853;.115853;.164000;800;398
0.02;3;1;0;10;512;0;1;0;3;400000;0;40960;0;1;.000243;NA;.022476;.039131;.039131;.058000;1275;3063
1.36;215;1;0;10;512;0;1;0;3;500000;0;40960;0;0;.001172;NA;.044175;.112301;.112301;.165000;800;399
0.02;3;1;0;10;512;0;1;0;3;500000;0;40960;0;1;.000246;NA;.022185;.039128;.039128;.054166;1275;3260
1.87;216;1;0;10;512;0;1;0;3;600000;0;40960;0;0;.001127;NA;.044650;.110996;.110996;.168000;800;394
0.02;3;1;0;10;512;0;1;0;3;600000;0;40960;0;1;.000248;NA;.022346;.039234;.039234;.054833;1275;3226
1.36;215;1;0;10;512;0;1;0;3;700000;0;40960;0;0;.001087;NA;.045472;.124314;.124314;.169000;800;395
0.02;3;1;0;10;512;0;1;0;3;700000;0;40960;0;1;.000244;NA;.022771;.039393;.039393;.055333;1275;3259
1.57;216;1;0;10;512;0;1;0;3;800000;0;40960;0;0;.001270;NA;.044606;.113303;.113302;.168000;800;400
0.02;3;1;0;10;512;0;1;0;3;800000;0;40960;0;1;.000252;NA;.023243;.039113;.039113;.058000;1275;3153
1.36;216;1;0;10;512;0;1;0;3;900000;0;40960;0;0;.001169;NA;.044977;.116130;.116130;.169000;800;394
0.02;3;1;0;10;512;0;1;0;3;900000;0;40960;0;1;.000249;NA;.021605;.039095;.039095;.055500;1275;3121
1.49;216;1;0;10;512;0;1;0;3;1000000;0;40960;0;0;.001167;NA;.044453;.121249;.121249;.173000;800;383
0.02;3;1;0;10;512;0;1;0;3;1000000;0;40960;0;1;.000251;NA;.022122;.039395;.039395;.054500;1275;3240
1.37;216;1;0;10;512;0;1;0;3;1100000;0;40960;0;0;.001181;NA;.044548;.117545;.117545;.172000;800;385
0.02;3;1;0;10;512;0;1;0;3;1100000;0;40960;0;1;.000254;NA;.021800;.039273;.039273;.056833;1275;3063
1.37;216;1;0;10;512;0;1;0;3;1200000;0;40960;0;0;.001216;NA;.044902;.125301;.125301;.174000;800;385
0.01;3;1;0;10;512;0;1;0;3;1200000;0;40960;0;1;.000256;NA;.021223;.039135;.039135;.055000;1275;3121
1.36;216;1;0;10;512;0;1;0;3;1300000;0;40960;0;0;.001130;NA;.044393;.126965;.126965;.178000;800;370
0.02;3;1;0;10;512;0;1;0;3;1300000;0;40960;0;1;.000244;NA;.022032;.039725;.039725;.055000;1275;3188
1.37;215;1;0;10;512;0;1;0;3;1400000;0;40960;0;0;.001168;NA;.044223;.122680;.122680;.170000;800;387
0.02;3;1;0;10;512;0;1;0;3;1400000;0;40960;0;1;.000246;NA;.021418;.038706;.038706;.055833;1275;3071
1.37;215;1;0;10;512;0;1;0;3;1500000;0;40960;0;0;.001206;NA;.044397;.123396;.123396;.173000;800;384
0.02;3;1;0;10;512;0;1;0;3;1500000;0;40960;0;1;.000242;NA;.021540;.038707;.038707;.054000;1275;3179
1.37;216;1;0;10;512;0;1;0;3;1600000;0;40960;0;0;.001085;NA;.044635;.119605;.119605;.174000;800;377
0.02;3;1;0;10;512;0;1;0;3;1600000;0;40960;0;1;.000266;NA;.021496;.038556;.038556;.056666;1275;3054
1.37;215;1;0;10;512;0;1;0;3;1700000;0;40960;0;0;.001230;NA;.044540;.127043;.127043;.176000;800;378
0.01;3;1;0;10;512;0;1;0;3;1700000;0;40960;0;1;.000264;NA;.021890;.037772;.037772;.054500;1277;3216
1.37;216;1;0;10;512;0;1;0;3;1800000;0;40960;0;0;.001046;NA;.044628;.133128;.133128;.181000;800;360
0.02;3;1;0;10;512;0;1;0;3;1800000;0;40960;0;1;.000249;NA;.021399;.038288;.038288;.056000;1275;3074
1.36;216;1;0;10;512;0;1;0;3;1900000;0;40960;0;0;.001130;NA;.044548;.124580;.124580;.177000;800;375
0.01;3;1;0;10;512;0;1;0;3;1900000;0;40960;0;1;.000243;NA;.021288;.038285;.038285;.055833;1275;3064
1.36;216;1;0;10;512;0;1;0;3;2000000;0;40960;0;0;.001106;NA;.043951;.128495;.128495;.181000;800;361
0.01;3;1;0;10;512;0;1;0;3;2000000;0;40960;0;1;.000251;NA;.021552;.039022;.039022;.054666;1275;3158
1.47;216;1;0;10;512;0;1;0;3;2100000;0;40960;0;0;.001179;NA;.044602;.133266;.133266;.180000;800;368
0.01;3;1;0;10;512;0;1;0;3;2100000;0;40960;0;1;.000259;NA;.021690;.038403;.038403;.054000;1275;3220
1.36;216;1;0;10;512;0;1;0;3;2200000;0;40960;0;0;.001099;NA;.044130;.122550;.122550;.176000;800;371
0.02;3;1;0;10;512;0;1;0;3;2200000;0;40960;0;1;.000259;NA;.022563;.039475;.039475;.056333;1275;3169
1.60;215;1;0;10;512;0;1;0;3;2300000;0;40960;0;0;.001029;NA;.044448;.123361;.123361;.175000;800;371
0.02;3;1;0;10;512;0;1;0;3;2300000;0;40960;0;1;.000251;NA;.021230;.038224;.038224;.054666;1275;3123
1.37;216;1;0;10;512;0;1;0;3;2400000;0;40960;0;0;.001272;NA;.045054;.126939;.126938;.185000;800;368
0.01;3;1;0;10;512;0;1;0;3;2400000;0;40960;0;1;.000251;NA;.022047;.039028;.039028;.056666;1275;3104
1.54;216;1;0;10;512;0;1;0;3;2500000;0;40960;0;0;.001229;NA;.044368;.122820;.122820;.177000;800;382
0.02;3;1;0;10;512;0;1;0;3;2500000;0;40960;0;1;.000243;NA;.021640;.037808;.037808;.057500;1275;3009
1.36;216;1;0;10;512;0;1;0;3;2600000;0;40960;0;0;.001119;NA;.044087;.119362;.119362;.177000;800;370
0.02;3;1;0;10;512;0;1;0;3;2600000;0;40960;0;1;.000245;NA;.021112;.038304;.038304;.053333;1275;3174
1.36;216;1;0;10;512;0;1;0;3;2700000;0;40960;0;0;.001102;NA;.044431;.124863;.124863;.176000;800;373
0.02;3;1;0;10;512;0;1;0;3;2700000;0;40960;0;1;.000253;NA;.021949;.038579;.038579;.057333;1275;3064
1.36;215;1;0;10;512;0;1;0;3;2800000;0;40960;0;0;.001113;NA;.044679;.125740;.125740;.183000;800;360
0.02;3;1;0;10;512;0;1;0;3;2800000;0;40960;0;1;.000246;NA;.021348;.038259;.038259;.055666;1275;3076
1.36;215;1;0;10;512;0;1;0;3;2900000;0;40960;0;0;.001089;NA;.044815;.120942;.120942;.178000;800;371
0.02;3;1;0;10;512;0;1;0;3;2900000;0;40960;0;1;.000258;NA;.021689;.037933;.037933;.058333;1275;2985
1.37;216;1;0;10;512;0;1;0;3;3000000;0;40960;0;0;.001263;NA;.044640;.121190;.121190;.173000;800;392
0.01;3;1;0;10;512;0;1;0;3;3000000;0;40960;0;1;.000250;NA;.020281;.038376;.038376;.055666;1275;2971
1.49;215;1;0;10;512;0;1;0;4;0;0;40960;0;0;.001203;NA;.046022;.114315;.114315;.172000;798;402
0.02;3;1;0;10;512;0;1;0;4;0;0;40960;0;1;.000251;NA;.014278;.036226;.036226;.053666;1113;2413
1.59;215;1;0;10;512;0;1;0;4;100000;0;40960;0;0;.001276;NA;.046445;.107222;.107222;.172000;801;419
0.02;3;1;0;10;512;0;1;0;4;100000;0;40960;0;1;.000238;NA;.017219;.035299;.035299;.053333;1113;2765
1.65;217;1;0;10;512;0;1;0;4;200000;0;40960;0;0;.001361;NA;.047791;.111608;.111608;.169000;798;430
0.02;3;1;0;10;512;0;1;0;4;200000;0;40960;0;1;.000239;NA;.016333;.036214;.036214;.053833;1113;2643
1.59;215;1;0;10;512;0;1;0;4;300000;0;40960;0;0;.001338;NA;.047777;.109715;.109715;.165000;798;445
0.02;3;1;0;10;512;0;1;0;4;300000;0;40960;0;1;.000244;NA;.016416;.035668;.035668;.052666;1113;2697
1.39;216;1;0;10;512;0;1;0;4;400000;0;40960;0;0;.001272;NA;.047546;.107548;.107548;.166000;798;438
0.01;3;1;0;10;512;0;1;0;4;400000;0;40960;0;1;.000264;NA;.016638;.035831;.035831;.053333;1113;2700
1.49;217;1;0;10;512;0;1;0;4;500000;0;40960;0;0;.001313;NA;.047238;.110849;.110849;.164000;798;440
0.01;3;1;0;10;512;0;1;0;4;500000;0;40960;0;1;.000233;NA;.014824;.036607;.036607;.052333;1113;2528
1.86;216;1;0;10;512;0;1;0;4;600000;0;40960;0;0;.001203;NA;.045500;.107060;.107059;.157000;798;436
0.02;3;1;0;10;512;0;1;0;4;600000;0;40960;0;1;.000239;NA;.016281;.035773;.035773;.053500;1113;2629
1.85;216;1;0;10;512;0;1;0;4;700000;0;40960;0;0;.001208;NA;.045737;.109176;.109176;.166000;798;417
0.02;3;1;0;10;512;0;1;0;4;700000;0;40960;0;1;.000259;NA;.014600;.036853;.036853;.053833;1113;2445
1.55;217;1;0;10;512;0;1;0;4;800000;0;40960;0;0;.001334;NA;.047519;.103876;.103876;.164000;798;441
0.02;3;1;0;10;512;0;1;0;4;800000;0;40960;0;1;.000237;NA;.015407;.035896;.035896;.052000;1113;2609
2.05;217;1;0;10;512;0;1;0;4;900000;0;40960;0;0;.001213;NA;.046213;.116456;.116456;.171000;797;407
0.02;3;1;0;10;512;0;1;0;4;900000;0;40960;0;1;.000243;NA;.015347;.037296;.037296;.053000;1113;2556
1.69;216;1;0;10;512;0;1;0;4;1000000;0;40960;0;0;.001200;NA;.046182;.112247;.112246;.167000;798;417
0.02;3;1;0;10;512;0;1;0;4;1000000;0;40960;0;1;.000240;NA;.014842;.035985;.035985;.052333;1113;2520
1.67;216;1;0;10;512;0;1;0;4;1100000;0;40960;0;0;.001184;NA;.046631;.112023;.112022;.168000;797;422
0.01;3;1;0;10;512;0;1;0;4;1100000;0;40960;0;1;.000242;NA;.014709;.036080;.036080;.051500;1113;2558
1.38;217;1;0;10;512;0;1;0;4;1200000;0;40960;0;0;.001291;NA;.047565;.109974;.109974;.159000;798;452
0.02;3;1;0;10;512;0;1;0;4;1200000;0;40960;0;1;.000237;NA;.014367;.037447;.037447;.053166;1113;2440
1.83;216;1;0;10;512;0;1;0;4;1300000;0;40960;0;0;.001310;NA;.046132;.108877;.108876;.172000;798;413
0.02;3;1;0;10;512;0;1;0;4;1300000;0;40960;0;1;.000238;NA;.014648;.037218;.037218;.053333;1113;2468
1.77;216;1;0;10;512;0;1;0;4;1400000;0;40960;0;0;.001251;NA;.047019;.112787;.112787;.169000;797;421
0.02;3;1;0;10;512;0;1;0;4;1400000;0;40960;0;1;.000236;NA;.014993;.035115;.035115;.053500;1113;2495
2.00;215;1;0;10;512;0;1;0;4;1500000;0;40960;0;0;.001318;NA;.047584;.115975;.115975;.178000;798;405
