comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;256;1;0;1;512;0;3;.003768;NA;.219072;.193608;.193584;0.02;11;1373
0.01;3;1;0;256;1;0;1;1024;0;3;.007392;NA;.319704;.278736;.278736;0.03;19;1479
0.01;3;1;0;256;1;0;1;1536;0;3;.010584;NA;.466224;.445464;.445440;0.05;27;1332
0.01;3;1;0;256;1;0;1;2048;0;3;.014040;NA;.591384;.593640;.593616;0.05;35;1577
0.01;3;1;0;256;1;0;1;2560;0;3;.016632;NA;.760992;.716112;.716088;0.07;43;1405
0.01;3;1;0;256;1;0;1;3072;0;3;.020592;NA;.938472;.920136;.920112;0.08;51;1635
0.01;3;1;0;256;1;0;1;3584;0;3;.023856;NA;1.056840;1.037832;1.037832;0.09;59;1538
0.01;3;1;0;256;1;0;1;4096;0;3;.026424;NA;1.233264;1.195848;1.195824;0.09;69;1669
0.01;3;1;0;256;1;0;1;4608;0;3;.029616;NA;1.395120;1.344480;1.344456;0.10;75;1660
0.01;3;1;0;256;1;0;1;5120;0;3;.032952;NA;1.621872;1.546008;1.546008;0.12;83;1763
0.01;3;1;0;256;1;0;2;512;0;3;.012240;NA;.149544;.186360;.186336;0.02;11;1124
0.01;3;1;0;256;1;0;2;1024;0;3;.024024;NA;.248352;.316176;.316152;0.03;23;1205
0.01;3;1;0;256;1;0;2;1536;0;3;.033168;NA;.384168;.435144;.435120;0.04;27;1317
0.01;3;1;0;256;1;0;2;2048;0;3;.038808;NA;.475560;.561888;.561888;0.05;35;1283
0.01;3;1;0;256;1;0;2;2560;0;3;.050760;NA;.609024;.694992;.694968;0.06;45;1438
0.01;3;1;0;256;1;0;2;3072;0;3;.057408;NA;.737520;.841248;.841224;0.07;53;1420
0.01;3;1;0;256;1;0;2;3584;0;3;.063888;NA;.845784;.998160;.998136;0.08;59;1382
0.01;3;1;0;256;1;0;2;4096;0;3;.073296;NA;1.015632;1.106904;1.106880;0.09;69;1521
0.01;3;1;0;256;1;0;2;4608;0;3;.081000;NA;1.113024;1.272576;1.272552;0.10;75;1442
0.01;3;1;0;256;1;0;2;5120;0;3;.088872;NA;1.256880;1.419432;1.419408;0.11;83;1473
0.01;3;1;0;256;1;0;3;512;0;3;.004392;NA;.128784;.172128;.172128;0.02;11;1054
0.01;3;1;0;256;1;0;3;1024;0;3;.008424;NA;.224352;.301848;.301824;0.03;19;1137
0.01;3;1;0;256;1;0;3;1536;0;3;.012000;NA;.297288;.411336;.411312;0.04;27;1122
0.01;3;1;0;256;1;0;3;2048;0;3;.016368;NA;.403632;.521208;.521184;0.05;35;1252
0.01;3;1;0;256;1;0;3;2560;0;3;.020616;NA;.460224;.662544;.662520;0.06;43;1131
