nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;shamir;3;16;0.00166174;NA;~3;0.000512;0.001152
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;shamir;3;36;0.00214338;NA;~3;0.001152;0.002592
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;shamir;3;56;0.00185171;NA;~3;0.001792;0.004032
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;shamir;3;76;0.00211111;NA;~3;0.002432;0.005472
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;shamir;3;96;0.00232847;NA;~3;0.003072;0.006912
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;shamir;3;100;0.00224618;NA;~3;0.0032;0.0072
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;replicated-field;3;16;0.00144531;NA;~2;0.000256;0.000768
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;replicated-field;3;36;0.00137322;NA;~2;0.000576;0.001728
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;replicated-field;3;56;0.00108135;NA;~2;0.000896;0.002688
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;replicated-field;3;76;0.00210599;NA;~2;0.001216;0.003648
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;replicated-field;3;96;0.00171679;NA;~2;0.001536;0.004608
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;replicated-field;3;100;0.00165871;NA;~2;0.0016;0.0048
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semihonest;replicated-ring;3;16;0.00129494;NA;~2;0.000256;0.000768
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semihonest;replicated-ring;3;36;0.00152714;NA;~2;0.000576;0.001728
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semihonest;replicated-ring;3;56;0.00128171;NA;~2;0.000896;0.002688
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semihonest;replicated-ring;3;76;0.00111883;NA;~2;0.001216;0.003648
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semihonest;replicated-ring;3;96;0.00160292;NA;~2;0.001536;0.004608
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semihonest;replicated-ring;3;100;0.00210483;NA;~2;0.0016;0.0048
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;16;0.00622834;NA;NA;0.004968;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;36;0.00872795;NA;NA;0.011108;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;56;0.0105014;NA;NA;0.017248;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;76;0.0147875;NA;NA;0.023388;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;96;0.0140055;NA;NA;0.029528;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;100;0.0162204;NA;NA;0.030756;NA
