nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;8.13447;NA;NA;260.027;NA;9.81047;13206;0.203095;9.81303;13208;9.35877;0.002384;97;0.1264;9.6e-05;3;8.07909;NA;NA;NA;NA;NA;NA;0.008542;6;0.00248136;249.877;496;3.94881;0.323584;2;16.1712;0.323584;2;16.1917;0.00128;1;8.07561
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;real-bmr;3;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;1278.03;NA;NA;71828.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;1.7284;NA;NA;25.3604;NA;3.58368;13120;0.221051;3.58368;13120;2.18944;NA;NA;NA;3.2e-05;1;1.72038;NA;NA;NA;NA;NA;NA;0.008542;6;0.00270635;21.7682;4;3.07379;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;0.104072;NA;NA;3.58464;NA;3.58464;42;0.0029133;0.00016;20;0.136594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yaoO;2;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;0.0572998;NA;NA;0;NA;NA;NA;NA;3.58464;2;0.0487341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;semi-bmr;3;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;183.946;NA;NA;12075.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;0.896615;NA;NA;2.62294;NA;4.8e-05;3;0.893774;4.8e-05;3;0.895981;0.000116;5;0.00152336;NA;NA;NA;2.62266;6564;0.817252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;1.4923;NA;NA;14.1854;NA;NA;NA;NA;NA;NA;NA;0.000528;25;0.042999;6.74048;49;0.121393;NA;NA;NA;3.72192;6584;0.927703;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;3.13135;NA;NA;69.0169;NA;9.6e-05;6;1.9956;9.6e-05;6;3.13049;0.001208;44;0.043014;NA;NA;NA;69.0143;6579;1.47065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;1280;1280;1280;NA;NA;111980;9161;20;14.1433;NA;NA;456.304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
