program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.5;200;4096;1.75201;1.88;56;24;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.5;50;4096;5.95032;6.08;56;9;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.3;3000;4096;0.645685;0.77;56;47;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.3;1000;4096;0.660079;0.79;56;46;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.3;800;4096;0.724596;0.85;55;43;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.3;600;4096;0.834029;0.96;56;39;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.3;400;4096;1.0611;1.19;53;34;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.3;200;4096;1.75755;1.89;55;23;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.3;50;4096;5.94966;6.08;56;9;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.1;3000;4096;0.662287;0.80;56;48;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.1;1000;4096;0.670555;0.80;55;47;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.1;800;4096;0.733782;0.87;55;44;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.1;600;4096;0.854539;0.99;56;40;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.1;400;4096;1.08081;1.22;56;36;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.1;200;4096;1.77456;1.91;56;27;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;2.1;50;4096;5.96565;6.10;56;8;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.9;3000;4096;0.714237;0.86;56;49;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.9;1000;4096;0.713676;0.86;56;48;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.9;800;4096;0.780672;0.93;56;45;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.9;600;4096;0.894571;1.04;55;42;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.9;400;4096;1.12227;1.27;55;37;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.9;200;4096;1.81923;1.96;56;25;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.9;50;4096;5.99821;6.14;55;8;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.7;3000;4096;0.763158;0.92;56;50;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.7;1000;4096;0.761783;0.93;55;50;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.7;800;4096;0.836542;1.00;56;47;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.7;600;4096;0.947381;1.11;56;42;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.7;400;4096;1.18079;1.34;56;37;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.7;200;4096;1.86735;2.03;56;30;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.7;50;4096;6.02976;6.19;56;9;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.5;3000;4096;0.827119;1.01;58;51;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.5;1000;4096;0.825418;1.01;56;52;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.5;800;4096;0.895757;1.08;56;48;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.5;600;4096;1.0088;1.19;56;44;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.5;400;4096;1.23942;1.42;56;38;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.5;200;4096;1.91791;2.10;56;31;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.5;50;4096;6.0903;6.28;56;10;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.3;3000;4096;0.908201;1.12;56;53;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.3;1000;4096;0.913823;1.12;54;52;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.3;800;4096;0.975876;1.18;55;50;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.3;600;4096;1.10218;1.31;56;46;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.3;400;4096;1.31484;1.52;53;41;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.3;200;4096;2.01135;2.22;56;33;NA;0;NA
31;BINARY;semidishonest;yaoO;2;NA;NA;NA;1.3;50;4096;6.16291;6.37;56;11;NA;0;NA
31;BINARY;semihonest;replicated-bin;3;11.82;266;2;2.5;3000;4096;9.84164;9.97;24;50;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.5;1000;4096;12.5146;12.64;22;51;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.5;800;4096;9.80912;9.94;22;52;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.5;600;4096;10.0729;10.20;22;55;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.5;400;4096;9.51787;9.64;22;57;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.5;200;4096;12.2716;12.40;23;52;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.5;50;4096;9.63442;9.76;22;51;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.3;3000;4096;9.51039;9.64;22;51;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.3;1000;4096;10.381;10.51;24;54;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.3;800;4096;10.3321;10.46;22;56;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.3;600;4096;11.4334;11.56;22;53;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.3;400;4096;9.57765;9.71;24;50;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.3;200;4096;9.46574;9.59;25;57;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.3;50;4096;10.4515;10.58;22;54;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.1;3000;4096;27.5634;27.70;24;45;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.1;1000;4096;13.4402;13.57;24;61;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.1;800;4096;18.7987;18.93;25;53;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.1;600;4096;18.1445;18.29;24;53;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.1;400;4096;15.8097;15.95;24;57;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.1;200;4096;15.465;15.60;23;54;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2.1;50;4096;23.9813;24.11;25;48;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.9;3000;4096;25.1919;25.34;22;49;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.9;1000;4096;17.227;17.38;24;55;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.9;800;4096;19.9502;20.10;25;55;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.9;600;4096;25.3713;25.52;22;50;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.9;400;4096;19.7674;19.91;23;53;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.9;200;4096;14.7204;14.87;22;59;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.9;50;4096;23.3113;23.46;23;50;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;3000;4096;21.529;21.69;24;53;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;1000;4096;24.3874;24.56;24;50;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;800;4096;15.9792;16.15;25;61;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;600;4096;24.0139;24.19;24;51;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;400;4096;21.3437;21.51;23;55;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;200;4096;24.1128;24.28;24;49;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;50;4096;20.2463;20.41;24;54;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;3000;4096;27.5787;27.76;23;50;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;1000;4096;18.0878;18.27;22;61;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;800;4096;26.6288;26.82;22;51;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;600;4096;14.7646;14.95;22;66;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;400;4096;20.6574;20.84;22;55;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;200;4096;25.1471;25.33;23;52;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;50;4096;23.8178;24.01;22;53;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;3000;4096;25.9546;26.17;23;54;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;1000;4096;28.7007;28.92;24;53;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;800;4096;20.9333;21.15;25;60;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;600;4096;21.3115;21.53;24;58;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;400;4096;20.1741;20.39;22;59;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;200;4096;26.761;26.97;24;53;NA;1.32319;NA
31;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;50;4096;19.906;20.12;24;62;NA;1.32319;NA
