nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;9;2.52681;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;10;2.53941;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;11;2.54658;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;12;2.56784;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;2;2.63399;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;3;2.55149;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;4;2.62869;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;5;2.6292;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;6;2.57906;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;7;2.66654;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;8;2.68715;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;9;2.59842;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;10;2.62637;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;11;2.71451;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;12;2.63805;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;2;2.62886;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;3;2.70498;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;4;2.6426;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;5;2.73127;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;6;2.64868;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;7;2.65993;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;8;2.67227;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;9;2.67678;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;10;2.70595;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;11;2.79864;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;12;2.79715;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;2;2.73599;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;3;2.73254;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;4;2.82455;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;5;2.75015;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;6;2.79536;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;7;2.76032;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;8;2.84576;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;9;2.78343;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;10;2.79779;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;11;2.7993;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;12;2.8318;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;2;2.50641;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;3;2.48404;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;4;2.49102;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;5;2.49774;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;6;2.49744;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;7;2.50581;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;8;2.51484;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;9;2.53194;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;10;2.53769;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;11;2.62641;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;12;2.56402;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;2;2.4825;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;3;2.48678;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;4;2.56487;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;5;2.48938;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;6;2.60899;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;7;2.5092;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;8;2.5457;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;9;2.52651;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;10;2.53902;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;11;2.62783;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;12;2.56956;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;2;2.54821;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;3;2.55171;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;4;2.55414;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;5;2.66518;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;6;2.57334;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;7;2.66399;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;8;2.58613;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;9;2.59825;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;10;2.69881;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;11;2.62654;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;12;2.70497;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;2;2.62796;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;3;2.63433;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;4;2.62928;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;5;2.72885;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;6;2.65746;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;7;2.74758;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;8;2.76566;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;9;2.76172;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;10;2.72439;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;11;2.70699;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;12;2.70632;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;2;2.73392;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;3;2.73207;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;4;2.82423;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;5;2.75593;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;6;2.84597;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;7;2.76534;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;8;2.76775;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;9;2.78966;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;10;2.79603;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;11;2.86265;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;12;2.92178;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;2;2.48558;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;3;2.4868;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;4;2.60494;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;5;2.49189;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;6;2.51057;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;7;2.51325;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;8;2.53296;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;9;2.60176;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;10;2.61736;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;11;2.54935;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;12;2.57081;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;2;2.56579;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;3;2.48487;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;4;2.48734;NA;~353;86.1159;258.312
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;5;2.49703;NA;~497;86.1182;258.317
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;6;2.50332;NA;~673;86.1211;258.323
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;7;2.59394;NA;~881;86.1244;258.33
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;8;2.5224;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;9;2.61366;NA;~1393;86.1326;258.347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;10;2.54234;NA;~1697;86.1374;258.358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;11;2.66416;NA;~2033;86.1428;258.369
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;12;2.637;NA;~2401;86.1487;258.382
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;2;2.55313;NA;~161;86.1129;258.306
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;3;2.55461;NA;~241;86.1141;258.308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;4;2.64296;NA;~353;86.1159;258.312
