nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25600;64;NA;NA;NA;103600;26002;3;180;400;1.55245;NA;NA;0.132456;NA;4.8e-05;3;1.55149;4.8e-05;3;1.55213;NA;NA;NA;NA;NA;NA;0.132408;13202;1.52348;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;38400;64;NA;NA;NA;155400;39002;3;180;600;1.84284;NA;NA;0.198656;NA;4.8e-05;3;1.84106;4.8e-05;3;1.84332;NA;NA;NA;NA;NA;NA;0.198608;19802;1.80546;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;51200;64;NA;NA;NA;207200;52002;3;180;800;2.46285;NA;NA;0.264856;NA;4.8e-05;3;2.46075;4.8e-05;3;2.46343;NA;NA;NA;NA;NA;NA;0.264808;26402;2.41506;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;64000;64;NA;NA;NA;259000;65004;3;180;1000;3.2776;NA;NA;0.331088;NA;0.058576;7;3.26718;8e-05;5;3.27892;NA;NA;NA;NA;NA;NA;0.272512;33002;3.21283;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;640;64;NA;NA;NA;2590;652;3;240;10;0.0359529;NA;NA;0.007164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00646;331;0.0341655;NA;NA;NA;0.000704;1;0.000230564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;12800;64;NA;NA;NA;51800;13002;3;240;200;0.689741;NA;NA;0.142064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1292;6601;0.663696;NA;NA;NA;0.012864;1;0.00141244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;25600;64;NA;NA;NA;103600;26002;3;240;400;1.40473;NA;NA;0.284064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2584;13201;1.35542;NA;NA;NA;0.025664;1;0.00261705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;38400;64;NA;NA;NA;155400;39002;3;240;600;2.01264;NA;NA;0.426064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.3876;19801;1.93848;NA;NA;NA;0.038464;1;0.00381494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;51200;64;NA;NA;NA;207200;52002;3;240;800;2.76399;NA;NA;0.568064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5168;26401;2.66291;NA;NA;NA;0.051264;1;0.00509695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;64000;64;NA;NA;NA;259000;65004;3;240;1000;3.37213;NA;NA;0.710064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.646;33003;3.25641;NA;NA;NA;0.064064;1;0.00618444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;76800;64;NA;NA;NA;310800;78004;3;240;1200;4.23891;NA;NA;0.852064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.7752;39603;4.11348;NA;NA;NA;0.076864;1;0.00797596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;89600;64;NA;NA;NA;362600;91005;3;240;1400;4.80956;NA;NA;0.994064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.9044;46204;4.64788;NA;NA;NA;0.089664;1;0.00882096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;102400;64;NA;NA;NA;414400;104005;3;240;1600;5.33407;NA;NA;1.13606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.0336;52804;5.1505;NA;NA;NA;0.102464;1;0.00940738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;115200;64;NA;NA;NA;466200;117005;3;240;1800;6.21778;NA;NA;1.27806;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.1628;59404;6.0053;NA;NA;NA;0.115264;1;0.011489;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;128000;64;NA;NA;NA;518000;130006;3;240;2000;6.83112;NA;NA;1.42006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.292;66005;6.59669;NA;NA;NA;0.128064;1;0.0124121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;640;64;NA;NA;NA;2590;652;3;180;10;0.0352941;NA;NA;0.007164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00646;331;0.0334347;NA;NA;NA;0.000704;1;0.00024999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;12800;64;NA;NA;NA;51800;13002;3;180;200;0.692609;NA;NA;0.142064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1292;6601;0.667527;NA;NA;NA;0.012864;1;0.00142858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;25600;64;NA;NA;NA;103600;26002;3;180;400;1.35599;NA;NA;0.284064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2584;13201;1.30731;NA;NA;NA;0.025664;1;0.00269761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;38400;64;NA;NA;NA;155400;39002;3;180;600;2.10628;NA;NA;0.426064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.3876;19801;2.0331;NA;NA;NA;0.038464;1;0.00384011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;51200;64;NA;NA;NA;207200;52002;3;180;800;2.70986;NA;NA;0.568064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5168;26401;2.61221;NA;NA;NA;0.051264;1;0.00501226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;64000;64;NA;NA;NA;259000;65004;3;180;1000;3.4663;NA;NA;0.710064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.646;33003;3.34066;NA;NA;NA;0.064064;1;0.00616926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;640;64;NA;NA;NA;2590;652;3;240;10;0.245464;NA;NA;3.58134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;12800;64;NA;NA;NA;51800;13002;3;240;200;3.72983;NA;NA;66.3506;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;25600;64;NA;NA;NA;103600;26002;3;240;400;7.73139;NA;NA;132.373;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;38400;64;NA;NA;NA;155400;39002;3;240;600;11.5725;NA;NA;198.715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;51200;64;NA;NA;NA;207200;52002;3;240;800;14.5261;NA;NA;264.738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;64000;64;NA;NA;NA;259000;65004;3;240;1000;20.3326;NA;NA;330.76;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;76800;64;NA;NA;NA;310800;78004;3;240;1200;23.4301;NA;NA;397.103;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;89600;64;NA;NA;NA;362600;91005;3;240;1400;27.9104;NA;NA;463.445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;102400;64;NA;NA;NA;414400;104005;3;240;1600;28.6288;NA;NA;529.467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;115200;64;NA;NA;NA;466200;117005;3;240;1800;35.2508;NA;NA;595.49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;128000;64;NA;NA;NA;518000;130006;3;240;2000;38.111;NA;NA;661.832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;640;64;NA;NA;NA;2590;652;3;180;10;0.188965;NA;NA;3.58134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;12800;64;NA;NA;NA;51800;13002;3;180;200;3.55623;NA;NA;66.3506;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;25600;64;NA;NA;NA;103600;26002;3;180;400;7.06474;NA;NA;132.373;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;38400;64;NA;NA;NA;155400;39002;3;180;600;11.4979;NA;NA;198.715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;51200;64;NA;NA;NA;207200;52002;3;180;800;15.3333;NA;NA;264.738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;64000;64;NA;NA;NA;259000;65004;3;180;1000;19.7549;NA;NA;330.76;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;640;64;NA;NA;NA;2590;652;3;240;10;0.108644;NA;NA;1.62013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;12800;64;NA;NA;NA;51800;13002;3;240;200;1.88646;NA;NA;32.3424;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;25600;64;NA;NA;NA;103600;26002;3;240;400;3.7585;NA;NA;64.6816;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;38400;64;NA;NA;NA;155400;39002;3;240;600;5.26159;NA;NA;97.0208;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;51200;64;NA;NA;NA;207200;52002;3;240;800;7.54841;NA;NA;129.36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;64000;64;NA;NA;NA;259000;65004;3;240;1000;9.14954;NA;NA;161.699;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;76800;64;NA;NA;NA;310800;78004;3;240;1200;10.9576;NA;NA;194.038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;89600;64;NA;NA;NA;362600;91005;3;240;1400;12.4985;NA;NA;226.378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;102400;64;NA;NA;NA;414400;104005;3;240;1600;15.1658;NA;NA;258.717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;115200;64;NA;NA;NA;466200;117005;3;240;1800;16.6586;NA;NA;291.056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;128000;64;NA;NA;NA;518000;130006;3;240;2000;18.9078;NA;NA;323.395;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;rep-bmr;3;NA;NA;NA;640;64;NA;NA;NA;2590;652;3;180;10;0.102937;NA;NA;1.62013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
