comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.93;233;1;1;256;1;0;3;1024;0;0;0.005138;NA;0.013082;0.070870;0.070869;0.10;15;42
2.92;232;1;1;256;1;0;3;4096;0;0;0.020326;NA;0.053534;0.275421;0.275420;0.38;51;41
2.94;232;1;1;256;1;0;3;8192;0;0;0.040809;NA;0.097408;0.543768;0.543767;0.74;99;39
2.91;231;1;1;256;1;0;4;1024;0;0;0.004795;NA;0.013531;0.058566;0.058565;0.09;15;48
2.91;231;1;1;256;1;0;4;4096;0;0;0.018562;NA;0.049719;0.231606;0.231605;0.33;51;45
2.92;232;1;1;256;1;0;4;8192;0;0;0.037815;NA;0.094691;0.458204;0.458203;0.65;99;44
2.93;232;1;1;256;1;0;5;1024;0;0;0.005161;NA;0.015625;0.066405;0.066404;0.09;17;47
2.94;233;1;1;256;1;0;5;4096;0;0;0.020405;NA;0.058573;0.263727;0.263726;0.36;59;44
2.93;232;1;1;256;1;0;5;8192;0;0;0.040737;NA;0.115685;0.523257;0.523256;0.72;115;43
2.91;231;1;1;256;1;0;6;1024;0;0;0.003168;NA;0.007753;0.026100;0.026099;0.05;13;65
2.92;231;1;1;256;1;0;6;4096;0;0;0.009968;NA;0.026688;0.099612;0.099610;0.19;43;61
2.91;232;1;1;256;1;0;6;8192;0;0;0.019238;NA;0.051984;0.195990;0.195989;0.37;83;61
