comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.55          216                1                  128       1         0         4         21000            4096        0           1           .000733      NA          .003940           .013032             .013032            1.55                 216           99
1.53          216                1                  128       1         0         4         21000            8192        0           1           .001664      NA          .005898           .025757             .025757            1.53                 216           99
1.54          215                1                  128       1         0         4         21000            65536       0           1           .018197      NA          .051341           .127949             .127948            1.54                 215           99
1.81          216                1                  128       1         0         4         20000            4096        0           1           .000780      NA          .003751           .005396             .005396            1.81                 216           100
1.52          215                1                  128       1         0         4         20000            8192        0           1           .001521      NA          .008222           .021125             .021125            1.52                 215           99
1.78          215                1                  128       1         0         4         20000            65536       0           1           .016503      NA          .054723           .114729             .114729            1.78                 215           99
1.59          216                1                  128       1         0         4         19000            4096        0           1           .000737      NA          .002410           .010870             .010870            1.59                 216           99
1.63          216                1                  128       1         0         4         19000            8192        0           1           .001675      NA          .006631           .022787             .022787            1.63                 216           99
1.77          215                1                  128       1         0         4         19000            65536       0           1           .016615      NA          .049026           .138386             .138386            1.77                 215           99
1.49          217                1                  128       1         0         4         18000            4096        0           1           .000767      NA          .003574           .013261             .013261            1.49                 217           99
1.84          215                1                  128       1         0         4         18000            8192        0           1           .002018      NA          .006859           .022059             .022059            1.84                 215           99
1.84          215                1                  128       1         0         4         18000            65536       0           1           .016038      NA          .052589           .152742             .152742            1.84                 215           100
1.76          216                1                  128       1         0         4         17000            4096        0           1           .000770      NA          .003163           .011829             .011829            1.76                 216           99
1.71          215                1                  128       1         0         4         17000            8192        0           1           .001496      NA          .005325           .021986             .021986            1.71                 215           99
1.70          214                1                  128       1         0         4         17000            65536       0           1           .015777      NA          .052154           .145987             .145987            1.70                 214           99
1.61          214                1                  128       1         0         4         16000            4096        0           1           .000723      NA          .002483           .012048             .012048            1.61                 214           99
1.45          216                1                  128       1         0         4         16000            8192        0           1           .001780      NA          .006845           .019083             .019083            1.45                 216           99
1.52          216                1                  128       1         0         4         16000            65536       0           1           .018013      NA          .050424           .160952             .160952            1.52                 216           99
1.68          215                1                  128       1         0         4         15000            4096        0           1           .000827      NA          .003116           .018406             .018406            1.68                 215           100
1.51          216                1                  128       1         0         4         15000            8192        0           1           .001618      NA          .005066           .023608             .023607            1.51                 216           99
1.67          216                1                  128       1         0         4         15000            65536       0           1           .016215      NA          .050937           .140823             .140823            1.67                 216           100
1.69          216                1                  128       1         0         4         14000            4096        0           1           .000780      NA          .003020           .018053             .018052            1.69                 216           99
1.86          216                1                  128       1         0         4         14000            8192        0           1           .002159      NA          .007472           .022301             .022301            1.86                 216           99
1.67          216                1                  128       1         0         4         14000            65536       0           1           .022817      NA          .062751           .154264             .154264            1.67                 216           99
1.51          215                1                  128       1         0         4         13000            4096        0           1           .001324      NA          .003613           .015032             .015032            1.51                 215           100
1.64          216                1                  128       1         0         4         13000            8192        0           1           .001639      NA          .007195           .036743             .036743            1.64                 216           99
1.67          216                1                  128       1         0         4         13000            65536       0           1           .015630      NA          .053337           .147700             .147700            1.67                 216           99
1.50          218                1                  128       1         0         4         12000            4096        0           1           .000803      NA          .003434           .005606             .005606            1.50                 218           100
1.42          216                1                  128       1         0         4         12000            8192        0           1           .001736      NA          .007554           .021929             .021929            1.42                 216           100
1.66          215                1                  128       1         0         4         12000            65536       0           1           .016859      NA          .058204           .167318             .167317            1.66                 215           99
1.67          216                1                  128       1         0         4         11000            4096        0           1           .000813      NA          .003003           .012160             .012159            1.67                 216           99
1.57          216                1                  128       1         0         4         11000            8192        0           1           .001425      NA          .005488           .033469             .033469            1.57                 216           100
1.67          215                1                  128       1         0         4         11000            65536       0           1           .016114      NA          .051482           .170785             .170785            1.67                 215           99
1.57          216                1                  128       1         0         4         10000            4096        0           1           .000766      NA          .003382           .016621             .016621            1.57                 216           99
1.59          216                1                  128       1         0         4         10000            8192        0           1           .001531      NA          .007263           .026066             .026066            1.59                 216           99
1.59          216                1                  128       1         0         4         10000            65536       0           1           .016557      NA          .064800           .161358             .161358            1.59                 216           100
1.87          214                1                  128       1         0         4         9000             4096        0           1           .000797      NA          .003304           .034699             .034699            1.87                 214           99
1.51          215                1                  128       1         0         4         9000             8192        0           1           .001567      NA          .006090           .031866             .031866            1.51                 215           100
1.52          215                1                  128       1         0         4         9000             65536       0           1           .017733      NA          .057869           .178240             .178240            1.52                 215           99
1.41          216                1                  128       1         0         4         8000             4096        0           1           .001535      NA          .004038           .032721             .032721            1.41                 216           99
1.54          215                1                  128       1         0         4         8000             8192        0           1           .001375      NA          .006305           .028206             .028205            1.54                 215           99
1.66          220                1                  128       1         0         4         8000             65536       0           1           .017097      NA          .063753           .177978             .177978            1.66                 220           99
1.69          215                1                  128       1         0         4         7000             4096        0           1           .000750      NA          .004104           .027907             .027906            1.69                 215           99
1.49          216                1                  128       1         0         4         7000             8192        0           1           .001603      NA          .005577           .037456             .037456            1.49                 216           100
1.87          215                1                  128       1         0         4         7000             65536       0           1           .016464      NA          .058368           .204558             .204558            1.87                 215           99
1.60          216                1                  128       1         0         4         6000             4096        0           1           .000750      NA          .002517           .011418             .011418            1.60                 216           99
1.87          215                1                  128       1         0         4         6000             8192        0           1           .001590      NA          .005360           .042419             .042419            1.87                 215           99
1.67          216                1                  128       1         0         4         6000             65536       0           1           .017152      NA          .051188           .196097             .196097            1.67                 216           99
1.46          216                1                  128       1         0         4         5000             4096        0           1           .000764      NA          .002711           .024544             .024544            1.46                 216           100
1.58          215                1                  128       1         0         4         5000             8192        0           1           .001394      NA          .008238           .032563             .032563            1.58                 215           99
1.40          215                1                  128       1         0         4         5000             65536       0           1           .016947      NA          .054491           .160154             .160154            1.40                 215           99
1.66          215                1                  128       1         0         4         4000             4096        0           1           .000775      NA          .003213           .024418             .024418            1.66                 215           99
1.41          214                1                  128       1         0         4         4000             8192        0           1           .001653      NA          .006197           .044811             .044811            1.41                 214           100
1.69          215                1                  128       1         0         4         4000             65536       0           1           .016177      NA          .060485           .198635             .198635            1.69                 215           100
1.52          216                1                  128       1         0         4         3000             4096        0           1           .000739      NA          .003418           .023477             .023477            1.52                 216           99
1.73          215                1                  128       1         0         4         3000             8192        0           1           .001437      NA          .007091           .048103             .048102            1.73                 215           100
1.53          215                1                  128       1         0         4         3000             65536       0           1           .017340      NA          .059460           .195656             .195656            1.53                 215           99
1.40          216                1                  128       1         0         4         2000             4096        0           1           .001426      NA          .003551           .046442             .046442            1.40                 216           99
1.52          216                1                  128       1         0         4         2000             8192        0           1           .001646      NA          .008430           .052175             .052174            1.52                 216           99
1.61          215                1                  128       1         0         4         2000             65536       0           1           .015389      NA          .065104           .247912             .247911            1.61                 215           99
1.41          216                1                  128       1         0         4         1000             4096        0           1           .000683      NA          .004205           .050257             .050257            1.41                 216           100
1.69          215                1                  128       1         0         4         1000             8192        0           1           .001624      NA          .008161           .056914             .056914            1.69                 215           100
1.49          215                1                  128       1         0         4         1000             65536       0           1           .015320      NA          .073460           .443945             .443945            1.49                 215           100
1.50          216                1                  128       1         0         5         25000            4096        0           1           .000868      NA          .003823           .008130             .008129            1.50                 216           100
1.41          216                1                  128       1         0         5         25000            8192        0           1           .001744      NA          .007314           .015012             .015012            1.41                 216           99
1.50          216                1                  128       1         0         5         25000            65536       0           1           .018170      NA          .057869           .129359             .129358            1.50                 216           99
1.74          216                1                  128       1         0         5         24000            4096        0           1           .000760      NA          .002980           .011874             .011874            1.74                 216           99
1.70          217                1                  128       1         0         5         24000            8192        0           1           .003151      NA          .007832           .017112             .017112            1.70                 217           100
1.49          216                1                  128       1         0         5         24000            65536       0           1           .016772      NA          .055310           .137743             .137743            1.49                 216           99
1.71          215                1                  128       1         0         5         23000            4096        0           1           .000843      NA          .002975           .008235             .008235            1.71                 215           99
1.66          215                1                  128       1         0         5         23000            8192        0           1           .001580      NA          .005894           .019635             .019634            1.66                 215           99
1.61          216                1                  128       1         0         5         23000            65536       0           1           .018310      NA          .061545           .144510             .144509            1.61                 216           99
1.54          215                1                  128       1         0         5         22000            4096        0           1           .000797      NA          .003762           .022848             .022848            1.54                 215           99
1.67          215                1                  128       1         0         5         22000            8192        0           1           .001740      NA          .006449           .014043             .014043            1.67                 215           99
1.66          216                1                  128       1         0         5         22000            65536       0           1           .016873      NA          .061238           .144455             .144455            1.66                 216           100
1.56          215                1                  128       1         0         5         21000            4096        0           1           .000808      NA          .003447           .012209             .012209            1.56                 215           99
1.52          217                1                  128       1         0         5         21000            8192        0           1           .001601      NA          .006835           .028590             .028590            1.52                 217           99
1.53          217                1                  128       1         0         5         21000            65536       0           1           .018669      NA          .061758           .146976             .146976            1.53                 217           100
1.51          216                1                  128       1         0         5         20000            4096        0           1           .000857      NA          .002804           .008557             .008557            1.51                 216           99
1.43          216                1                  128       1         0         5         20000            8192        0           1           .001854      NA          .006618           .019116             .019116            1.43                 216           100
1.67          216                1                  128       1         0         5         20000            65536       0           1           .018128      NA          .061183           .144192             .144192            1.67                 216           99
1.65          217                1                  128       1         0         5         19000            4096        0           1           .000857      NA          .002715           .007599             .007599            1.65                 217           99
1.81          215                1                  128       1         0         5         19000            8192        0           1           .001684      NA          .006419           .026031             .026030            1.81                 215           99
1.71          215                1                  128       1         0         5         19000            65536       0           1           .018769      NA          .060416           .166423             .166423            1.71                 215           100
1.71          216                1                  128       1         0         5         18000            4096        0           1           .000774      NA          .004752           .008778             .008778            1.71                 216           100
1.50          216                1                  128       1         0         5         18000            8192        0           1           .001613      NA          .007047           .024295             .024295            1.50                 216           100
1.61          216                1                  128       1         0         5         18000            65536       0           1           .017667      NA          .054675           .140311             .140311            1.61                 216           100
1.69          216                1                  128       1         0         5         17000            4096        0           1           .000837      NA          .003828           .009610             .009610            1.69                 216           100
1.50          216                1                  128       1         0         5         17000            8192        0           1           .001693      NA          .005602           .019130             .019130            1.50                 216           99
1.51          215                1                  128       1         0         5         17000            65536       0           1           .017814      NA          .059778           .140792             .140792            1.51                 215           100
1.68          215                1                  128       1         0         5         16000            4096        0           1           .000823      NA          .003448           .008863             .008863            1.68                 215           99
1.70          216                1                  128       1         0         5         16000            8192        0           1           .001705      NA          .006092           .038359             .038359            1.70                 216           99
1.52          217                1                  128       1         0         5         16000            65536       0           1           .016625      NA          .057745           .150588             .150588            1.52                 217           99
1.69          216                1                  128       1         0         5         15000            4096        0           1           .000852      NA          .003142           .014871             .014871            1.69                 216           100
1.44          216                1                  128       1         0         5         15000            8192        0           1           .001642      NA          .008648           .023463             .023463            1.44                 216           99
1.72          216                1                  128       1         0         5         15000            65536       0           1           .016534      NA          .062677           .154806             .154806            1.72                 216           99
1.42          217                1                  128       1         0         5         14000            4096        0           1           .000899      NA          .002736           .019024             .019024            1.42                 217           100
1.57          215                1                  128       1         0         5         14000            8192        0           1           .001847      NA          .005966           .022092             .022092            1.57                 215           99
1.71          217                1                  128       1         0         5         14000            65536       0           1           .016604      NA          .058399           .159716             .159716            1.71                 217           99
1.52          216                1                  128       1         0         5         13000            4096        0           1           .000816      NA          .003655           .022575             .022574            1.52                 216           100
1.68          216                1                  128       1         0         5         13000            8192        0           1           .001838      NA          .006878           .028708             .028708            1.68                 216           99
1.51          217                1                  128       1         0         5         13000            65536       0           1           .016811      NA          .061661           .145073             .145073            1.51                 217           99
1.40          215                1                  128       1         0         5         12000            4096        0           1           .000771      NA          .003777           .011348             .011348            1.40                 215           99
1.51          216                1                  128       1         0         5         12000            8192        0           1           .001619      NA          .008651           .031258             .031258            1.51                 216           100
1.76          215                1                  128       1         0         5         12000            65536       0           1           .016073      NA          .058417           .155965             .155965            1.76                 215           99
1.51          217                1                  128       1         0         5         11000            4096        0           1           .000802      NA          .003195           .023481             .023480            1.51                 217           99
1.51          216                1                  128       1         0         5         11000            8192        0           1           .001812      NA          .006705           .036616             .036616            1.51                 216           99
1.88          217                1                  128       1         0         5         11000            65536       0           1           .016178      NA          .056463           .153712             .153712            1.88                 217           99
1.51          216                1                  128       1         0         5         10000            4096        0           1           .000867      NA          .003756           .031185             .031184            1.51                 216           99
1.51          216                1                  128       1         0         5         10000            8192        0           1           .001625      NA          .006988           .028389             .028389            1.51                 216           99
1.68          216                1                  128       1         0         5         10000            65536       0           1           .018675      NA          .057303           .172520             .172520            1.68                 216           99
1.66          215                1                  128       1         0         5         9000             4096        0           1           .000805      NA          .003647           .022862             .022862            1.66                 215           99
1.52          217                1                  128       1         0         5         9000             8192        0           1           .001589      NA          .007695           .024768             .024768            1.52                 217           99
1.67          216                1                  128       1         0         5         9000             65536       0           1           .016996      NA          .060872           .180112             .180112            1.67                 216           99
1.43          216                1                  128       1         0         5         8000             4096        0           1           .000867      NA          .003667           .021639             .021639            1.43                 216           99
1.51          215                1                  128       1         0         5         8000             8192        0           1           .001713      NA          .006173           .032570             .032570            1.51                 215           100
1.75          215                1                  128       1         0         5         8000             65536       0           1           .016401      NA          .059614           .175990             .175990            1.75                 215           99
1.41          216                1                  128       1         0         5         7000             4096        0           1           .000792      NA          .004109           .012144             .012144            1.41                 216           100
1.41          216                1                  128       1         0         5         7000             8192        0           1           .003403      NA          .008080           .040358             .040358            1.41                 216           100
1.69          216                1                  128       1         0         5         7000             65536       0           1           .016421      NA          .057187           .184865             .184865            1.69                 216           100
1.70          216                1                  128       1         0         5         6000             4096        0           1           .000862      NA          .003173           .017598             .017598            1.70                 216           100
1.54          215                1                  128       1         0         5         6000             8192        0           1           .001752      NA          .008115           .034234             .034234            1.54                 215           99
1.72          215                1                  128       1         0         5         6000             65536       0           1           .017869      NA          .066945           .173170             .173170            1.72                 215           100
1.43          216                1                  128       1         0         5         5000             4096        0           1           .000852      NA          .003003           .029121             .029120            1.43                 216           99
1.44          216                1                  128       1         0         5         5000             8192        0           1           .001846      NA          .008057           .036544             .036544            1.44                 216           99
1.57          216                1                  128       1         0         5         5000             65536       0           1           .017756      NA          .063745           .182431             .182431            1.57                 216           99
1.52          216                1                  128       1         0         5         4000             4096        0           1           .002933      NA          .004872           .034820             .034820            1.52                 216           99
1.69          215                1                  128       1         0         5         4000             8192        0           1           .001509      NA          .007901           .043638             .043638            1.69                 215           99
1.50          215                1                  128       1         0         5         4000             65536       0           1           .016204      NA          .059333           .203889             .203889            1.50                 215           99
1.59          216                1                  128       1         0         5         3000             4096        0           1           .000803      NA          .003528           .027699             .027699            1.59                 216           99
1.72          215                1                  128       1         0         5         3000             8192        0           1           .001455      NA          .006983           .044839             .044839            1.72                 215           99
1.56          215                1                  128       1         0         5         3000             65536       0           1           .016833      NA          .065094           .200744             .200744            1.56                 215           99
1.45          215                1                  128       1         0         5         2000             4096        0           1           .000889      NA          .003553           .024808             .024808            1.45                 215           99
1.51          216                1                  128       1         0         5         2000             8192        0           1           .001516      NA          .007947           .043259             .043259            1.51                 216           99
1.51          215                1                  128       1         0         5         2000             65536       0           1           .017857      NA          .070261           .266204             .266204            1.51                 215           99
1.41          216                1                  128       1         0         5         1000             4096        0           1           .000817      NA          .005767           .052622             .052621            1.41                 216           99
1.52          215                1                  128       1         0         5         1000             8192        0           1           .001806      NA          .010032           .074602             .074602            1.52                 215           99
1.53          216                1                  128       1         0         5         1000             65536       0           1           .017042      NA          .063865           .414776             .414775            1.53                 216           99
1.51          215                1                  128       1         0         6         25000            4096        0           1           .000421      NA          .001019           .002635             .002634            1.51                 215           99
1.51          214                1                  128       1         0         6         25000            8192        0           1           .000761      NA          .002098           .004852             .004852            1.51                 214           99
1.41          216                1                  128       1         0         6         25000            65536       0           1           .009902      NA          .020414           .045738             .045738            1.41                 216           100
1.68          215                1                  128       1         0         6         24000            4096        0           1           .000417      NA          .001570           .014188             .014188            1.68                 215           99
1.52          214                1                  128       1         0         6         24000            8192        0           1           .000814      NA          .003100           .005492             .005492            1.52                 214           99
1.53          216                1                  128       1         0         6         24000            65536       0           1           .009972      NA          .019032           .047905             .047905            1.53                 216           99
1.51          215                1                  128       1         0         6         23000            4096        0           1           .000416      NA          .001049           .003187             .003187            1.51                 215           99
1.52          216                1                  128       1         0         6         23000            8192        0           1           .000733      NA          .001845           .003792             .003791            1.52                 216           99
1.66          216                1                  128       1         0         6         23000            65536       0           1           .009207      NA          .018655           .045403             .045403            1.66                 216           100
1.67          214                1                  128       1         0         6         22000            4096        0           1           .000379      NA          .001787           .002725             .002724            1.67                 214           99
1.64          216                1                  128       1         0         6         22000            8192        0           1           .000744      NA          .002538           .004933             .004933            1.64                 216           99
1.66          216                1                  128       1         0         6         22000            65536       0           1           .009400      NA          .021946           .040804             .040804            1.66                 216           100
1.52          215                1                  128       1         0         6         21000            4096        0           1           .000406      NA          .001403           .002609             .002609            1.52                 215           100
1.68          215                1                  128       1         0         6         21000            8192        0           1           .000736      NA          .002182           .004729             .004729            1.68                 215           100
1.51          216                1                  128       1         0         6         21000            65536       0           1           .009406      NA          .021000           .046026             .046026            1.51                 216           99
1.50          215                1                  128       1         0         6         20000            4096        0           1           .000408      NA          .001066           .002315             .002315            1.50                 215           99
1.67          216                1                  128       1         0         6         20000            8192        0           1           .000778      NA          .002281           .004332             .004332            1.67                 216           99
1.70          218                1                  128       1         0         6         20000            65536       0           1           .009219      NA          .020575           .041965             .041965            1.70                 218           100
1.70          216                1                  128       1         0         6         19000            4096        0           1           .000416      NA          .001154           .002398             .002398            1.70                 216           99
1.66          215                1                  128       1         0         6         19000            8192        0           1           .000753      NA          .002287           .004057             .004057            1.66                 215           100
1.79          216                1                  128       1         0         6         19000            65536       0           1           .009408      NA          .021337           .045267             .045267            1.79                 216           99
1.49          215                1                  128       1         0         6         18000            4096        0           1           .000444      NA          .001157           .002213             .002213            1.49                 215           100
1.48          215                1                  128       1         0         6         18000            8192        0           1           .000876      NA          .003077           .005178             .005178            1.48                 215           99
1.49          215                1                  128       1         0         6         18000            65536       0           1           .010577      NA          .023506           .052745             .052744            1.49                 215           100
1.66          214                1                  128       1         0         6         17000            4096        0           1           .000437      NA          .001473           .002551             .002551            1.66                 214           99
1.40          215                1                  128       1         0         6         17000            8192        0           1           .000722      NA          .002268           .004457             .004457            1.40                 215           99
1.52          215                1                  128       1         0         6         17000            65536       0           1           .009188      NA          .020776           .043779             .043779            1.52                 215           99
1.58          216                1                  128       1         0         6         16000            4096        0           1           .000391      NA          .001057           .002302             .002302            1.58                 216           100
1.40          215                1                  128       1         0         6         16000            8192        0           1           .000758      NA          .002130           .004920             .004920            1.40                 215           99
1.52          216                1                  128       1         0         6         16000            65536       0           1           .009237      NA          .020818           .041312             .041312            1.52                 216           99
1.48          216                1                  128       1         0         6         15000            4096        0           1           .000387      NA          .001137           .002460             .002460            1.48                 216           100
1.66          215                1                  128       1         0         6         15000            8192        0           1           .000796      NA          .002856           .004721             .004720            1.66                 215           100
