comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.50          232                1                  128       1         0         2         20000            40960       0           0           0.028752     NA          0.138511          0.140685            0.140684           0.30                 362           99
1.47          231                1                  128       1         0         2         20000            40960       0           1           .003737      NA          .025530           .029416             .029416            1.47                 231           99
1.50          232                1                  128       1         0         2         19500            40960       0           0           0.028671     NA          0.134448          0.139698            0.139697           0.30                 362           98
1.46          231                1                  128       1         0         2         19500            40960       0           1           .003698      NA          .025983           .029021             .029021            1.46                 231           99
1.46          231                1                  128       1         0         2         19000            40960       0           0           0.028498     NA          0.139005          0.140187            0.140186           0.30                 362           99
1.49          231                1                  128       1         0         2         19000            40960       0           1           .003769      NA          .025464           .029759             .029759            1.49                 231           99
1.48          232                1                  128       1         0         2         18500            40960       0           0           0.028145     NA          0.140547          0.141179            0.141178           0.29                 362           100
1.49          231                1                  128       1         0         2         18500            40960       0           1           .003896      NA          .024235           .027889             .027889            1.49                 231           99
1.49          232                1                  128       1         0         2         18000            40960       0           0           0.028667     NA          0.133181          0.142017            0.142016           0.30                 362           97
1.49          231                1                  128       1         0         2         18000            40960       0           1           .003707      NA          .023723           .030696             .030696            1.49                 231           99
1.49          231                1                  128       1         0         2         17500            40960       0           0           0.028753     NA          0.138680          0.138474            0.138473           0.30                 362           100
1.48          231                1                  128       1         0         2         17500            40960       0           1           .003695      NA          .024121           .029873             .029873            1.48                 231           99
1.49          232                1                  128       1         0         2         17000            40960       0           0           0.028005     NA          0.141570          0.141514            0.141514           0.30                 362           100
1.46          231                1                  128       1         0         2         17000            40960       0           1           .003822      NA          .023658           .029685             .029685            1.46                 231           100
1.49          231                1                  128       1         0         2         16500            40960       0           0           0.028942     NA          0.139095          0.144818            0.144817           0.30                 362           92
1.50          232                1                  128       1         0         2         16500            40960       0           1           .003797      NA          .022732           .028517             .028517            1.50                 232           99
1.51          231                1                  128       1         0         2         16000            40960       0           0           0.028822     NA          0.138106          0.142499            0.142499           0.30                 362           98
1.50          231                1                  128       1         0         2         16000            40960       0           1           .003780      NA          .022797           .028974             .028974            1.50                 231           99
1.48          231                1                  128       1         0         2         15500            40960       0           0           0.028228     NA          0.137594          0.136115            0.136114           0.29                 362           100
1.48          231                1                  128       1         0         2         15500            40960       0           1           .003851      NA          .023110           .029958             .029958            1.48                 231           99
1.50          232                1                  128       1         0         2         15000            40960       0           0           0.028058     NA          0.137692          0.142234            0.142234           0.30                 362           98
1.50          232                1                  128       1         0         2         15000            40960       0           1           .003706      NA          .023161           .029512             .029512            1.50                 232           99
1.49          232                1                  128       1         0         2         14500            40960       0           0           0.028394     NA          0.141499          0.140534            0.140534           0.29                 362           95
1.45          231                1                  128       1         0         2         14500            40960       0           1           .003773      NA          .025704           .031854             .031854            1.45                 231           100
1.50          231                1                  128       1         0         2         14000            40960       0           0           0.028272     NA          0.129602          0.135305            0.135305           0.29                 362           98
1.51          231                1                  128       1         0         2         14000            40960       0           1           .003783      NA          .023620           .031653             .031653            1.51                 231           99
1.48          232                1                  128       1         0         2         13500            40960       0           0           0.028958     NA          0.136851          0.142042            0.142042           0.30                 362           98
1.51          231                1                  128       1         0         2         13500            40960       0           1           .003885      NA          .023918           .035557             .035556            1.51                 231           99
1.50          232                1                  128       1         0         2         13000            40960       0           0           0.028282     NA          0.132190          0.141164            0.141164           0.30                 362           96
1.50          231                1                  128       1         0         2         13000            40960       0           1           .003752      NA          .023061           .030728             .030728            1.50                 231           99
1.49          232                1                  128       1         0         2         12500            40960       0           0           0.028850     NA          0.142427          0.144663            0.144663           0.30                 362           99
1.51          231                1                  128       1         0         2         12500            40960       0           1           .003719      NA          .023823           .033477             .033477            1.51                 231           99
1.51          231                1                  128       1         0         2         12000            40960       0           0           0.029313     NA          0.141846          0.144780            0.144780           0.30                 362           99
1.49          232                1                  128       1         0         2         12000            40960       0           1           .003909      NA          .022248           .037744             .037743            1.49                 232           100
1.50          232                1                  128       1         0         2         11500            40960       0           0           0.028594     NA          0.136067          0.146346            0.146345           0.30                 362           90
1.49          231                1                  128       1         0         2         11500            40960       0           1           .003729      NA          .022557           .036907             .036906            1.49                 231           99
1.49          231                1                  128       1         0         2         11000            40960       0           0           0.028365     NA          0.129643          0.142770            0.142769           0.30                 362           95
1.49          232                1                  128       1         0         2         11000            40960       0           1           .003665      NA          .021819           .036230             .036230            1.49                 232           99
1.50          231                1                  128       1         0         2         10500            40960       0           0           0.027923     NA          0.140543          0.145822            0.145821           0.30                 364           97
1.46          232                1                  128       1         0         2         10500            40960       0           1           .003684      NA          .021749           .039614             .039614            1.46                 232           99
1.50          231                1                  128       1         0         2         10000            40960       0           0           0.028406     NA          0.138823          0.148762            0.148761           0.31                 362           96
1.50          232                1                  128       1         0         2         10000            40960       0           1           .003851      NA          .022038           .040104             .040104            1.50                 232           99
1.47          231                1                  128       1         0         2         9500             40960       0           0           0.028677     NA          0.139642          0.151621            0.151620           0.30                 362           90
1.49          232                1                  128       1         0         2         9500             40960       0           1           .003777      NA          .022590           .041379             .041379            1.49                 232           99
1.50          231                1                  128       1         0         2         9000             40960       0           0           0.028783     NA          0.127790          0.150136            0.150135           0.31                 362           92
1.50          232                1                  128       1         0         2         9000             40960       0           1           .003684      NA          .023199           .043088             .043088            1.50                 232           99
1.49          231                1                  128       1         0         2         8500             40960       0           0           0.028779     NA          0.134270          0.154605            0.154604           0.31                 362           87
1.46          231                1                  128       1         0         2         8500             40960       0           1           .003656      NA          .022662           .044767             .044767            1.46                 231           99
1.50          232                1                  128       1         0         2         8000             40960       0           0           0.028071     NA          0.131201          0.156394            0.156394           0.31                 362           92
1.47          231                1                  128       1         0         2         8000             40960       0           1           .003826      NA          .022168           .045282             .045282            1.47                 231           99
1.46          230                1                  128       1         0         3         25000            40960       0           0           0.023043     NA          0.064877          0.131051            0.131051           0.29                 243           77
1.47          230                1                  128       1         0         3         25000            40960       0           1           .004093      NA          .017962           .024694             .024693            1.47                 230           100
1.47          231                1                  128       1         0         3         24500            40960       0           0           0.023379     NA          0.072757          0.138030            0.138029           0.30                 243           76
1.46          230                1                  128       1         0         3         24500            40960       0           1           .004341      NA          .017646           .024305             .024305            1.46                 230           99
1.47          231                1                  128       1         0         3         24000            40960       0           0           0.023142     NA          0.066332          0.128215            0.128214           0.28                 243           78
1.46          231                1                  128       1         0         3         24000            40960       0           1           .004048      NA          .019963           .025950             .025949            1.46                 231           99
1.47          229                1                  128       1         0         3         23500            40960       0           0           0.023362     NA          0.066599          0.131034            0.131033           0.30                 243           75
1.46          231                1                  128       1         0         3         23500            40960       0           1           .004300      NA          .018565           .024858             .024858            1.46                 231           100
1.43          231                1                  128       1         0         3         23000            40960       0           0           0.023054     NA          0.065283          0.128646            0.128645           0.28                 243           77
1.47          230                1                  128       1         0         3         23000            40960       0           1           .004233      NA          .020019           .025195             .025195            1.47                 230           99
1.44          229                1                  128       1         0         3         22500            40960       0           0           0.023232     NA          0.065974          0.128727            0.128726           0.29                 243           76
1.47          231                1                  128       1         0         3         22500            40960       0           1           .004111      NA          .019424           .025836             .025836            1.47                 231           99
1.43          230                1                  128       1         0         3         22000            40960       0           0           0.022448     NA          0.066064          0.128939            0.128938           0.28                 243           77
1.46          230                1                  128       1         0         3         22000            40960       0           1           .004283      NA          .017573           .025446             .025446            1.46                 230           100
1.43          230                1                  128       1         0         3         21500            40960       0           0           0.023100     NA          0.064267          0.135919            0.135919           0.29                 243           75
1.46          229                1                  128       1         0         3         21500            40960       0           1           .004391      NA          .018159           .025245             .025245            1.46                 229           99
1.46          230                1                  128       1         0         3         21000            40960       0           0           0.022765     NA          0.065565          0.132058            0.132057           0.29                 243           75
1.43          231                1                  128       1         0         3         21000            40960       0           1           .004295      NA          .017388           .024801             .024801            1.43                 231           99
1.46          230                1                  128       1         0         3         20500            40960       0           0           0.022958     NA          0.072955          0.142007            0.142006           0.29                 243           76
1.46          231                1                  128       1         0         3         20500            40960       0           1           .004284      NA          .018841           .024566             .024566            1.46                 231           99
1.46          230                1                  128       1         0         3         20000            40960       0           0           0.022911     NA          0.064823          0.129993            0.129993           0.28                 243           76
1.46          230                1                  128       1         0         3         20000            40960       0           1           .004145      NA          .018112           .024229             .024228            1.46                 230           99
1.47          230                1                  128       1         0         3         19500            40960       0           0           0.023431     NA          0.067168          0.131412            0.131411           0.29                 243           68
1.45          231                1                  128       1         0         3         19500            40960       0           1           .004274      NA          .017952           .025555             .025555            1.45                 231           99
1.47          231                1                  128       1         0         3         19000            40960       0           0           0.023125     NA          0.069078          0.134140            0.134139           0.29                 243           70
1.46          231                1                  128       1         0         3         19000            40960       0           1           .004279      NA          .018853           .025411             .025411            1.46                 231           99
1.44          229                1                  128       1         0         3         18500            40960       0           0           0.023454     NA          0.064112          0.131649            0.131648           0.29                 243           68
1.47          230                1                  128       1         0         3         18500            40960       0           1           .004185      NA          .017995           .024331             .024331            1.47                 230           99
1.46          230                1                  128       1         0         3         18000            40960       0           0           0.022657     NA          0.060165          0.129418            0.129417           0.29                 243           74
1.45          230                1                  128       1         0         3         18000            40960       0           1           .004274      NA          .019067           .025624             .025624            1.45                 230           100
1.47          229                1                  128       1         0         3         17500            40960       0           0           0.023012     NA          0.064319          0.130210            0.130209           0.28                 243           68
1.47          230                1                  128       1         0         3         17500            40960       0           1           .004276      NA          .018037           .023896             .023895            1.47                 230           99
1.48          231                1                  128       1         0         3         17000            40960       0           0           0.023206     NA          0.064881          0.132415            0.132414           0.29                 243           76
1.46          230                1                  128       1         0         3         17000            40960       0           1           .004455      NA          .017724           .024541             .024541            1.46                 230           99
1.43          231                1                  128       1         0         3         16500            40960       0           0           0.023365     NA          0.066140          0.139602            0.139601           0.29                 243           74
1.46          230                1                  128       1         0         3         16500            40960       0           1           .004164      NA          .018261           .023919             .023919            1.46                 230           99
1.46          230                1                  128       1         0         3         16000            40960       0           0           0.023118     NA          0.058110          0.131688            0.131687           0.29                 243           66
1.47          229                1                  128       1         0         3         16000            40960       0           1           .004373      NA          .018778           .025068             .025067            1.47                 229           99
1.44          231                1                  128       1         0         3         15500            40960       0           0           0.023310     NA          0.066677          0.132467            0.132466           0.29                 243           76
1.47          229                1                  128       1         0         3         15500            40960       0           1           .004088      NA          .017181           .024569             .024569            1.47                 229           99
1.46          229                1                  128       1         0         3         15000            40960       0           0           0.022687     NA          0.065859          0.136262            0.136261           0.30                 243           74
1.47          229                1                  128       1         0         3         15000            40960       0           1           .004176      NA          .018221           .025344             .025344            1.47                 229           99
1.47          229                1                  128       1         0         3         14500            40960       0           0           0.023256     NA          0.065305          0.136285            0.136284           0.29                 243           75
1.47          229                1                  128       1         0         3         14500            40960       0           1           .004233      NA          .019670           .026407             .026407            1.47                 229           99
1.47          230                1                  128       1         0         3         14000            40960       0           0           0.023146     NA          0.063789          0.134963            0.134963           0.29                 243           75
1.44          229                1                  128       1         0         3         14000            40960       0           1           .004228      NA          .017631           .027437             .027437            1.44                 229           99
1.47          230                1                  128       1         0         3         13500            40960       0           0           0.022866     NA          0.065241          0.134656            0.134655           0.29                 244           75
1.44          230                1                  128       1         0         3         13500            40960       0           1           .004133      NA          .017813           .026177             .026176            1.44                 230           99
1.47          230                1                  128       1         0         3         13000            40960       0           0           0.023501     NA          0.065389          0.136516            0.136516           0.30                 243           67
1.47          229                1                  128       1         0         3         13000            40960       0           1           .004114      NA          .018716           .026542             .026542            1.47                 229           99
1.44          229                1                  128       1         0         3         12500            40960       0           0           0.022859     NA          0.064372          0.138394            0.138393           0.30                 243           73
1.43          231                1                  128       1         0         3         12500            40960       0           1           .004086      NA          .018833           .028135             .028135            1.43                 231           99
1.47          229                1                  128       1         0         3         12000            40960       0           0           0.022381     NA          0.064976          0.142277            0.142277           0.29                 244           73
1.46          231                1                  128       1         0         3         12000            40960       0           1           .004356      NA          .017212           .027133             .027133            1.46                 231           100
1.47          231                1                  128       1         0         3         11500            40960       0           0           0.023598     NA          0.065171          0.142665            0.142664           0.30                 243           73
1.46          230                1                  128       1         0         3         11500            40960       0           1           .004286      NA          .018810           .028149             .028149            1.46                 230           100
1.47          229                1                  128       1         0         3         11000            40960       0           0           0.023311     NA          0.064956          0.142165            0.142165           0.29                 243           74
1.47          230                1                  128       1         0         3         11000            40960       0           1           .004262      NA          .017388           .028950             .028950            1.47                 230           99
1.46          230                1                  128       1         0         3         10500            40960       0           0           0.023135     NA          0.058289          0.142978            0.142978           0.30                 243           71
1.47          230                1                  128       1         0         3         10500            40960       0           1           .004231      NA          .018059           .029572             .029572            1.47                 230           99
1.44          231                1                  128       1         0         3         10000            40960       0           0           0.023109     NA          0.059077          0.146984            0.146983           0.31                 243           69
1.46          231                1                  128       1         0         3         10000            40960       0           1           .004221      NA          .017694           .031307             .031307            1.46                 231           100
1.46          231                1                  128       1         0         3         9500             40960       0           0           0.022689     NA          0.059640          0.152293            0.152292           0.31                 243           62
1.46          229                1                  128       1         0         3         9500             40960       0           1           .004232      NA          .018584           .031406             .031406            1.46                 229           99
1.46          229                1                  128       1         0         3         9000             40960       0           0           0.023575     NA          0.065035          0.156917            0.156916           0.31                 244           70
1.44          231                1                  128       1         0         3         9000             40960       0           1           .004309      NA          .017549           .031974             .031974            1.44                 231           100
1.46          230                1                  128       1         0         3         8500             40960       0           0           0.023575     NA          0.064104          0.160243            0.160242           0.32                 243           62
1.45          229                1                  128       1         0         3         8500             40960       0           1           .004212      NA          .019022           .034499             .034499            1.45                 229           99
1.45          230                1                  128       1         0         3         8000             40960       0           0           0.023763     NA          0.063620          0.164120            0.164119           0.33                 243           65
1.47          231                1                  128       1         0         3         8000             40960       0           1           .004268      NA          .017167           .037428             .037427            1.47                 231           100
1.46          230                1                  128       1         0         4         25000            40960       0           0           0.021971     NA          0.064309          0.110314            0.110313           0.27                 242           73
1.45          230                1                  128       1         0         4         25000            40960       0           1           .004173      NA          .014721           .021418             .021418            1.45                 230           99
1.45          230                1                  128       1         0         4         24500            40960       0           0           0.022080     NA          0.065470          0.106713            0.106712           0.26                 242           83
1.45          230                1                  128       1         0         4         24500            40960       0           1           .004044      NA          .013666           .020932             .020932            1.45                 230           99
1.47          230                1                  128       1         0         4         24000            40960       0           0           0.023013     NA          0.066895          0.107152            0.107151           0.27                 242           75
1.46          230                1                  128       1         0         4         24000            40960       0           1           .004291      NA          .013763           .019606             .019606            1.46                 230           99
1.46          229                1                  128       1         0         4         23500            40960       0           0           0.022229     NA          0.068402          0.100734            0.100733           0.25                 242           87
1.45          229                1                  128       1         0         4         23500            40960       0           1           .004147      NA          .015785           .021524             .021524            1.45                 229           99
1.46          231                1                  128       1         0         4         23000            40960       0           0           0.021527     NA          0.065247          0.107633            0.107632           0.26                 242           83
1.46          230                1                  128       1         0         4         23000            40960       0           1           .004072      NA          .014017           .020866             .020866            1.46                 230           99
1.47          229                1                  128       1         0         4         22500            40960       0           0           0.022560     NA          0.065385          0.105704            0.105703           0.27                 242           82
1.44          230                1                  128       1         0         4         22500            40960       0           1           .004199      NA          .014338           .021292             .021292            1.44                 230           99
1.44          230                1                  128       1         0         4         22000            40960       0           0           0.022250     NA          0.067523          0.109917            0.109917           0.26                 242           82
1.46          230                1                  128       1         0         4         22000            40960       0           1           .004112      NA          .014660           .020793             .020793            1.46                 230           99
1.45          230                1                  128       1         0         4         21500            40960       0           0           0.020786     NA          0.064135          0.108688            0.108687           0.27                 242           80
1.46          230                1                  128       1         0         4         21500            40960       0           1           .004140      NA          .014045           .020271             .020271            1.46                 230           99
1.45          230                1                  128       1         0         4         21000            40960       0           0           0.022387     NA          0.065555          0.105133            0.105133           0.26                 242           77
1.46          230                1                  128       1         0         4         21000            40960       0           1           .004081      NA          .015209           .021108             .021108            1.46                 230           99
1.43          230                1                  128       1         0         4         20500            40960       0           0           0.021791     NA          0.064452          0.107134            0.107134           0.26                 242           83
1.45          229                1                  128       1         0         4         20500            40960       0           1           .004089      NA          .016034           .021681             .021681            1.45                 229           99
1.47          229                1                  128       1         0         4         20000            40960       0           0           0.022223     NA          0.064601          0.108234            0.108234           0.26                 242           83
1.45          230                1                  128       1         0         4         20000            40960       0           1           .004052      NA          .015882           .021640             .021640            1.45                 230           99
1.47          230                1                  128       1         0         4         19500            40960       0           0           0.022517     NA          0.059753          0.108454            0.108454           0.26                 242           81
1.46          230                1                  128       1         0         4         19500            40960       0           1           .004119      NA          .014460           .020978             .020978            1.46                 230           99
1.47          230                1                  128       1         0         4         19000            40960       0           0           0.022848     NA          0.066133          0.109198            0.109197           0.27                 242           74
1.47          230                1                  128       1         0         4         19000            40960       0           1           .003987      NA          .016360           .021617             .021617            1.47                 230           99
1.47          229                1                  128       1         0         4         18500            40960       0           0           0.021996     NA          0.063938          0.107052            0.107052           0.26                 242           81
1.46          229                1                  128       1         0         4         18500            40960       0           1           .004315      NA          .013728           .019433             .019433            1.46                 229           99
1.46          229                1                  128       1         0         4         18000            40960       0           0           0.022644     NA          0.061145          0.106013            0.106012           0.26                 242           82
1.43          230                1                  128       1         0         4         18000            40960       0           1           .004306      NA          .013996           .020523             .020523            1.43                 230           100
