comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
3.01;233;1;8;1;0;1;1024;0;1;0.000837s
0.000921s
0.001336s
0.001417s
0.001028s
0.001415;0.003725;0.008001;0.008000;3.01;233;99
3.02;233;1;8;1;0;1;8192;0;1;0.010840s
0.010648s
0.004618s
0.011047s
0.005717s
0.011166;0.029289;0.076824;0.076823;3.02;233;99
2.94;233;1;8;1;0;2;1024;0;1;0.001550s
0.001915s
0.001520s
0.001522s
0.000989s
0.001296;0.003046;0.008919;0.008917;2.94;233;100
2.96;231;1;8;1;0;2;8192;0;1;0.014830s
0.010096s
0.011902s
0.014580s
0.014822s
0.007538;0.017422;0.075675;0.075674;2.96;231;99
2.90;231;1;8;1;0;3;1024;0;1;0.001571s
0.001038s
0.001407s
0.001213s
0.000770s
0.001042;0.002032;0.006789;0.006787;2.90;231;99
2.90;230;1;8;1;0;3;8192;0;1;0.009136s
0.008754s
0.010838s
0.009019s
0.011384s
0.006269;0.011584;0.051211;0.051210;2.90;230;100
3.11;232;1;64;1;0;1;1024;0;1;0.001575s
0.001415s
0.001597s
0.001509s
0.001305s
0.001456;0.007907;0.069075;0.069073;3.11;232;99
3.10;234;1;64;1;0;1;8192;0;1;0.006066s
0.012064s
0.012582s
0.012404s
0.007103s
0.012271;0.065340;0.519665;0.519664;3.10;234;99
3.09;234;1;64;1;0;2;1024;0;1;0.002946s
0.002129s
0.002749s
0.001932s
0.002195s
0.001650;0.007190;0.058047;0.058046;3.09;234;99
3.08;232;1;64;1;0;2;8192;0;1;0.033022s
0.031542s
0.014551s
0.010665s
0.030401s
0.029378;0.060858;0.485248;0.485247;3.08;232;99
3.01;232;1;64;1;0;3;1024;0;1;0.002025s
0.001932s
0.001887s
0.001648s
0.001909s
0.001815;0.004145;0.047988;0.047987;3.01;232;99
3.01;231;1;64;1;0;3;8192;0;1;0.022144s
0.025010s
0.027009s
0.025105s
0.010547s
0.012855;0.045596;0.332558;0.332557;3.01;231;99
