comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.59;218;1;0;1;512;0;1;0;1;0;0;16500;81920;0;0;0.020246;NA;1.246062;1.037829;1.037829;1.57;2543;112
0.02;3;1;0;1;512;0;1;0;1;0;0;16500;81920;0;1;.004244;NA;.281738;.255543;.255543;.358333;2544;611
1.48;216;1;0;1;512;0;1;0;1;0;0;16000;81920;0;0;0.020163;NA;1.340427;1.039880;1.039879;1.57;2543;108
0.02;3;1;0;1;512;0;1;0;1;0;0;16000;81920;0;1;.003663;NA;.277214;.253344;.253344;.353333;2543;598
1.68;217;1;0;1;512;0;1;0;1;0;0;15500;81920;0;0;0.020368;NA;1.282401;0.858005;0.858005;1.29;2543;127
0.02;3;1;0;1;512;0;1;0;1;0;0;15500;81920;0;1;.003737;NA;.284060;.264401;.264401;.363333;2543;592
1.73;217;1;0;1;512;0;1;0;1;0;0;15000;81920;0;0;0.020366;NA;1.281416;0.860476;0.860476;1.33;2543;124
0.02;3;1;0;1;512;0;1;0;1;0;0;15000;81920;0;1;.003971;NA;.283179;.263553;.263553;.363333;2544;590
1.37;216;1;0;1;512;0;1;0;1;0;0;14500;81920;0;0;0.020284;NA;1.311870;0.887215;0.887214;1.37;2543;126
0.02;3;1;0;1;512;0;1;0;1;0;0;14500;81920;0;1;.004215;NA;.283188;.296680;.296680;.386666;2543;559
1.67;217;1;0;1;512;0;1;0;1;0;0;14000;81920;0;0;0.029883;NA;1.421303;1.057842;1.057841;1.59;2543;122
0.02;3;1;0;1;512;0;1;0;1;0;0;14000;81920;0;1;.004233;NA;.282116;.305649;.305648;.396666;2544;544
1.64;217;1;0;1;512;0;1;0;1;0;0;13500;81920;0;0;0.030530;NA;1.378263;1.001292;1.001292;1.53;2543;124
0.02;3;1;0;1;512;0;1;0;1;0;0;13500;81920;0;1;.003711;NA;.278611;.270804;.270804;.378333;2543;560
1.66;218;1;0;1;512;0;1;0;1;0;0;13000;81920;0;0;0.029938;NA;1.349486;0.968341;0.968339;1.50;2543;124
0.02;3;1;0;1;512;0;1;0;1;0;0;13000;81920;0;1;.003939;NA;.280463;.287692;.287692;.391666;2544;543
1.57;217;1;0;1;512;0;1;0;1;0;0;12500;81920;0;0;0.020269;NA;1.309103;0.888906;0.888906;1.35;2543;130
0.02;3;1;0;1;512;0;1;0;1;0;0;12500;81920;0;1;.004201;NA;.293572;.324567;.324567;.425000;2543;524
1.53;218;1;0;1;512;0;1;0;1;0;0;12000;81920;0;0;0.030530;NA;1.404145;1.086565;1.086564;1.62;2543;118
0.02;3;1;0;1;512;0;1;0;1;0;0;12000;81920;0;1;.003690;NA;.278997;.307886;.307886;.410000;2543;520
1.73;217;1;0;1;512;0;1;0;1;0;0;11500;81920;0;0;0.030428;NA;1.419942;1.025359;1.025358;1.56;2543;124
0.01;3;1;0;1;512;0;1;0;1;0;0;11500;81920;0;1;.003922;NA;.281114;.305627;.305627;.415000;2544;513
1.51;217;1;0;1;512;0;1;0;1;0;0;11000;81920;0;0;0.020209;NA;1.373176;1.040506;1.040505;1.58;2547;115
0.02;3;1;0;1;512;0;1;0;1;0;0;11000;81920;0;1;.003934;NA;.278822;.315015;.315015;.426666;2543;494
1.50;217;1;0;1;512;0;1;0;1;0;0;10500;81920;0;0;0.029935;NA;1.523632;1.144962;1.144961;1.68;2543;122
0.02;3;1;0;1;512;0;1;0;1;0;0;10500;81920;0;1;.003688;NA;.278461;.314946;.314946;.428333;2543;492
1.65;216;1;0;1;512;0;1;0;1;0;0;10000;81920;0;0;0.020187;NA;1.351723;1.086473;1.086472;1.61;2544;113
0.02;3;1;0;1;512;0;1;0;1;0;0;10000;81920;0;1;.004020;NA;.297738;.372315;.372315;.461666;2544;490
1.75;216;1;0;1;512;0;1;0;1;0;0;9500;81920;0;0;0.020187;NA;1.345722;1.085377;1.085376;1.63;2543;107
0.02;3;1;0;1;512;0;1;0;1;0;0;9500;81920;0;1;.004162;NA;.287106;.351115;.351115;.461666;2543;473
1.41;216;1;0;1;512;0;1;0;1;0;0;9000;81920;0;0;0.030193;NA;1.525250;1.121015;1.121015;1.67;2543;123
0.02;3;1;0;1;512;0;1;0;1;0;0;9000;81920;0;1;.003981;NA;.279380;.369308;.369308;.481666;2543;445
1.88;217;1;0;1;512;0;1;0;1;0;0;8500;81920;0;0;0.030162;NA;1.474631;1.147096;1.147095;1.69;2543;119
0.02;3;1;0;1;512;0;1;0;1;0;0;8500;81920;0;1;.004184;NA;.282888;.382177;.382177;.500000;2544;430
1.48;218;1;0;1;512;0;1;0;1;0;0;8000;81920;0;0;0.020272;NA;1.390903;1.148562;1.148561;1.68;2544;111
0.01;3;1;0;1;512;0;1;0;1;0;0;8000;81920;0;1;.003933;NA;.287867;.391057;.391057;.508333;2544;429
1.39;216;1;0;1;512;0;1;0;2;0;0;25000;81920;0;0;0.032447;NA;1.143969;1.079610;1.079610;1.62;2553;101
0.02;3;1;0;1;512;0;1;0;2;0;0;25000;81920;0;1;.014158;NA;.214574;.223576;.223576;.330000;2553;545
1.55;216;1;0;1;512;0;1;0;2;0;0;24500;81920;0;0;0.048396;NA;1.173658;1.136843;1.136842;1.76;2553;98
0.01;3;1;0;1;512;0;1;0;2;0;0;24500;81920;0;1;.013005;NA;.213482;.219983;.219983;.320000;2553;557
1.64;216;1;0;1;512;0;1;0;2;0;0;24000;81920;0;0;0.032085;NA;1.133074;1.108072;1.108071;1.75;2553;86
0.02;3;1;0;1;512;0;1;0;2;0;0;24000;81920;0;1;.012817;NA;.208088;.219537;.219537;.330000;2553;524
1.46;216;1;0;1;512;0;1;0;2;0;0;23500;81920;0;0;0.031603;NA;1.153111;1.102611;1.102610;1.61;2553;97
0.02;3;1;0;1;512;0;1;0;2;0;0;23500;81920;0;1;.012671;NA;.209617;.219820;.219819;.328333;2553;532
1.69;217;1;0;1;512;0;1;0;2;0;0;23000;81920;0;0;0.040674;NA;1.156895;1.113997;1.113996;1.74;2553;97
0.02;3;1;0;1;512;0;1;0;2;0;0;23000;81920;0;1;.012910;NA;.209365;.225282;.225282;.333333;2553;523
1.39;217;1;0;1;512;0;1;0;2;0;0;22500;81920;0;0;0.032684;NA;1.167205;1.073552;1.073551;1.71;2553;98
0.02;3;1;0;1;512;0;1;0;2;0;0;22500;81920;0;1;.013980;NA;.214481;.229073;.229073;.333333;2553;536
1.71;217;1;0;1;512;0;1;0;2;0;0;22000;81920;0;0;0.032782;NA;1.147907;1.102572;1.102571;1.73;2553;92
0.02;3;1;0;1;512;0;1;0;2;0;0;22000;81920;0;1;.012860;NA;.212570;.225746;.225746;.336666;2553;522
1.38;216;1;0;1;512;0;1;0;2;0;0;21500;81920;0;0;0.047714;NA;1.201248;1.164893;1.164891;1.78;2553;98
0.02;3;1;0;1;512;0;1;0;2;0;0;21500;81920;0;1;.014706;NA;.213984;.227164;.227164;.325000;2553;558
1.46;217;1;0;1;512;0;1;0;2;0;0;21000;81920;0;0;0.048001;NA;1.225593;1.180792;1.180791;1.74;2553;101
0.02;3;1;0;1;512;0;1;0;2;0;0;21000;81920;0;1;.013188;NA;.211472;.229511;.229511;.333333;2553;532
1.58;217;1;0;1;512;0;1;0;2;0;0;20500;81920;0;0;0.032551;NA;1.123674;1.055834;1.055833;1.58;2553;104
0.02;3;1;0;1;512;0;1;0;2;0;0;20500;81920;0;1;.015124;NA;.212621;.228967;.228967;.335000;2553;541
1.38;216;1;0;1;512;0;1;0;2;0;0;20000;81920;0;0;0.033254;NA;1.162354;1.101720;1.101719;1.68;2553;96
0.02;3;1;0;1;512;0;1;0;2;0;0;20000;81920;0;1;.014254;NA;.209464;.230139;.230139;.338333;2553;522
1.38;216;1;0;1;512;0;1;0;2;0;0;19500;81920;0;0;0.048261;NA;1.254526;1.153879;1.153878;1.79;2553;101
0.02;3;1;0;1;512;0;1;0;2;0;0;19500;81920;0;1;.013038;NA;.210879;.232281;.232280;.333333;2553;533
1.39;217;1;0;1;512;0;1;0;2;0;0;19000;81920;0;0;0.048762;NA;1.210006;1.163356;1.163355;1.72;2553;102
0.02;3;1;0;1;512;0;1;0;2;0;0;19000;81920;0;1;.013049;NA;.210541;.237501;.237501;.343333;2553;511
1.39;217;1;0;1;512;0;1;0;2;0;0;18500;81920;0;0;0.031524;NA;1.147502;1.077032;1.077031;1.72;2553;92
0.02;3;1;0;1;512;0;1;0;2;0;0;18500;81920;0;1;.012976;NA;.215285;.237588;.237588;.341666;2553;523
1.67;217;1;0;1;512;0;1;0;2;0;0;18000;81920;0;0;0.032910;NA;1.166782;1.094932;1.094931;1.73;2553;95
0.02;3;1;0;1;512;0;1;0;2;0;0;18000;81920;0;1;.014254;NA;.214220;.232021;.232021;.343333;2553;524
1.62;216;1;0;1;512;0;1;0;2;0;0;17500;81920;0;0;0.047532;NA;1.205440;1.145012;1.145011;1.79;2553;97
0.02;3;1;0;1;512;0;1;0;2;0;0;17500;81920;0;1;.013817;NA;.215641;.238239;.238239;.346666;2553;519
1.81;217;1;0;1;512;0;1;0;2;0;0;17000;81920;0;0;0.048548;NA;1.269982;1.205452;1.205451;1.83;2553;100
0.02;3;1;0;1;512;0;1;0;2;0;0;17000;81920;0;1;.014214;NA;.213329;.245781;.245781;.358333;2553;500
1.66;217;1;0;1;512;0;1;0;2;0;0;16500;81920;0;0;0.031863;NA;1.146374;1.092389;1.092388;1.74;2553;95
0.02;3;1;0;1;512;0;1;0;2;0;0;16500;81920;0;1;.014027;NA;.213035;.228456;.228456;.340000;2553;530
1.62;216;1;0;1;512;0;1;0;2;0;0;16000;81920;0;0;0.043213;NA;1.177047;1.111233;1.111232;1.67;2553;103
0.02;3;1;0;1;512;0;1;0;2;0;0;16000;81920;0;1;.015323;NA;.216168;.248995;.248995;.350000;2553;519
1.70;217;1;0;1;512;0;1;0;2;0;0;15500;81920;0;0;0.046783;NA;1.195958;1.171281;1.171280;1.82;2553;95
0.02;3;1;0;1;512;0;1;0;2;0;0;15500;81920;0;1;.015414;NA;.214145;.253998;.253998;.373333;2553;504
1.86;216;1;0;1;512;0;1;0;2;0;0;15000;81920;0;0;0.032832;NA;1.176334;1.126309;1.126308;1.75;2553;94
0.02;3;1;0;1;512;0;1;0;2;0;0;15000;81920;0;1;.014182;NA;.220265;.255383;.255382;.366666;2553;500
1.49;217;1;0;1;512;0;1;0;2;0;0;14500;81920;0;0;0.047664;NA;1.278774;1.221402;1.221401;1.78;2553;102
0.02;3;1;0;1;512;0;1;0;2;0;0;14500;81920;0;1;.014605;NA;.217109;.261214;.261213;.380000;2553;483
1.82;216;1;0;1;512;0;1;0;2;0;0;14000;81920;0;0;0.032446;NA;1.159688;1.121620;1.121619;1.63;2553;100
0.02;3;1;0;1;512;0;1;0;2;0;0;14000;81920;0;1;.014432;NA;.215020;.268458;.268458;.391666;2553;465
1.39;217;1;0;1;512;0;1;0;2;0;0;13500;81920;0;0;0.033007;NA;1.195916;1.144962;1.144960;1.78;2553;89
0.02;3;1;0;1;512;0;1;0;2;0;0;13500;81920;0;1;.014210;NA;.219376;.268391;.268391;.376666;2553;488
1.47;217;1;0;1;512;0;1;0;2;0;0;13000;81920;0;0;0.032875;NA;1.173525;1.154983;1.154982;1.80;2553;91
0.02;3;1;0;1;512;0;1;0;2;0;0;13000;81920;0;1;.012741;NA;.219155;.272533;.272533;.381666;2553;468
1.38;217;1;0;1;512;0;1;0;2;0;0;12500;81920;0;0;0.047548;NA;1.298671;1.266229;1.266229;1.88;2553;99
0.02;3;1;0;1;512;0;1;0;2;0;0;12500;81920;0;1;.013036;NA;.218390;.269224;.269224;.385000;2553;474
1.50;215;1;0;1;512;0;1;0;2;0;0;12000;81920;0;0;0.032584;NA;1.221979;1.239056;1.239055;1.76;2553;98
0.02;3;1;0;1;512;0;1;0;2;0;0;12000;81920;0;1;.013507;NA;.215952;.286658;.286658;.401666;2553;451
1.37;216;1;0;1;512;0;1;0;2;0;0;11500;81920;0;0;0.032619;NA;1.228329;1.213072;1.213071;1.85;2553;94
0.02;3;1;0;1;512;0;1;0;2;0;0;11500;81920;0;1;.014363;NA;.219745;.288290;.288289;.396666;2553;462
1.60;217;1;0;1;512;0;1;0;2;0;0;11000;81920;0;0;0.032183;NA;1.226012;1.246650;1.246649;1.80;2553;92
0.02;3;1;0;1;512;0;1;0;2;0;0;11000;81920;0;1;.012891;NA;.225144;.299878;.299878;.405000;2554;453
1.38;216;1;0;1;512;0;1;0;2;0;0;10500;81920;0;0;0.032726;NA;1.233769;1.310218;1.310218;1.94;2553;88
0.02;3;1;0;1;512;0;1;0;2;0;0;10500;81920;0;1;.014075;NA;.228546;.307646;.307646;.430000;2553;438
1.47;217;1;0;1;512;0;1;0;2;0;0;10000;81920;0;0;0.047379;NA;1.303137;1.360401;1.360400;1.94;2553;94
0.02;3;1;0;1;512;0;1;0;2;0;0;10000;81920;0;1;.014064;NA;.227188;.316795;.316795;.426666;2553;441
1.49;217;1;0;1;512;0;1;0;2;0;0;9500;81920;0;0;0.048341;NA;1.293384;1.386926;1.386925;1.95;2553;95
0.01;3;1;0;1;512;0;1;0;2;0;0;9500;81920;0;1;.012614;NA;.219084;.325615;.325615;.433333;2553;418
1.75;217;1;0;1;512;0;1;0;2;0;0;9000;81920;0;0;0.047771;NA;1.382778;1.451528;1.451527;2.08;2553;92
0.02;3;1;0;1;512;0;1;0;2;0;0;9000;81920;0;1;.013275;NA;.222303;.324353;.324352;.433333;2553;430
1.39;216;1;0;1;512;0;1;0;2;0;0;8500;81920;0;0;0.032546;NA;1.269070;1.381023;1.381022;1.86;2553;91
0.02;3;1;0;1;512;0;1;0;2;0;0;8500;81920;0;1;.013496;NA;.223897;.343785;.343785;.465000;2553;396
1.48;216;1;0;1;512;0;1;0;2;0;0;8000;81920;0;0;0.048968;NA;1.482647;1.563601;1.563600;2.20;2553;92
0.02;3;1;0;1;512;0;1;0;2;0;0;8000;81920;0;1;.012759;NA;.227384;.364755;.364755;.478333;2553;402
1.62;215;1;0;1;512;0;1;0;3;0;0;25000;81920;0;0;0.020560;NA;0.578109;1.098934;1.098934;1.65;1598;60
0.02;3;1;0;1;512;0;1;0;3;0;0;25000;81920;0;1;.004963;NA;.174628;.216495;.216495;.308333;2548;490
1.37;215;1;0;1;512;0;1;0;3;0;0;24500;81920;0;0;0.018206;NA;0.582947;1.092737;1.092736;1.53;1598;62
0.02;3;1;0;1;512;0;1;0;3;0;0;24500;81920;0;1;.004611;NA;.170750;.215295;.215295;.305000;2548;486
1.45;216;1;0;1;512;0;1;0;3;0;0;24000;81920;0;0;0.031292;NA;0.658047;1.219824;1.219823;1.76;1598;67
0.01;3;1;0;1;512;0;1;0;3;0;0;24000;81920;0;1;.004461;NA;.166720;.216704;.216704;.305000;2548;475
1.36;216;1;0;1;512;0;1;0;3;0;0;23500;81920;0;0;0.029910;NA;0.636592;1.122210;1.122208;1.66;1598;70
0.02;3;1;0;1;512;0;1;0;3;0;0;23500;81920;0;1;.004694;NA;.170754;.216635;.216634;.310000;2548;477
1.35;216;1;0;1;512;0;1;0;3;0;0;23000;81920;0;0;0.031129;NA;0.696424;1.231630;1.231629;1.77;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;23000;81920;0;1;.004201;NA;.171992;.217175;.217175;.305000;2548;480
1.45;216;1;0;1;512;0;1;0;3;0;0;22500;81920;0;0;0.031950;NA;0.748513;1.272856;1.272854;1.83;1598;69
0.02;3;1;0;1;512;0;1;0;3;0;0;22500;81920;0;1;.005294;NA;.171002;.219207;.219207;.313333;2548;481
1.36;215;1;0;1;512;0;1;0;3;0;0;22000;81920;0;0;0.019526;NA;0.590464;1.106344;1.106343;1.64;1598;57
0.02;3;1;0;1;512;0;1;0;3;0;0;22000;81920;0;1;.003922;NA;.170771;.216003;.216002;.301666;2548;481
1.36;215;1;0;1;512;0;1;0;3;0;0;21500;81920;0;0;0.019594;NA;0.596658;1.124712;1.124711;1.65;1598;67
0.02;3;1;0;1;512;0;1;0;3;0;0;21500;81920;0;1;.004764;NA;.168811;.215160;.215160;.306666;2548;483
1.36;214;1;0;1;512;0;1;0;3;0;0;21000;81920;0;0;0.029429;NA;0.662455;1.220442;1.220441;1.77;1598;68
0.02;3;1;0;1;512;0;1;0;3;0;0;21000;81920;0;1;.004720;NA;.170549;.216687;.216687;.305000;2548;487
1.36;216;1;0;1;512;0;1;0;3;0;0;20500;81920;0;0;0.031449;NA;0.715233;1.239693;1.239692;1.78;1598;70
0.02;3;1;0;1;512;0;1;0;3;0;0;20500;81920;0;1;.004770;NA;.167676;.213903;.213902;.315000;2548;466
1.46;215;1;0;1;512;0;1;0;3;0;0;20000;81920;0;0;0.026981;NA;0.605159;1.137262;1.137261;1.67;1598;67
0.01;3;1;0;1;512;0;1;0;3;0;0;20000;81920;0;1;.003916;NA;.166715;.214586;.214586;.305000;2548;473
1.36;216;1;0;1;512;0;1;0;3;0;0;19500;81920;0;0;0.021219;NA;0.598132;1.203220;1.203218;1.76;1598;55
0.01;3;1;0;1;512;0;1;0;3;0;0;19500;81920;0;1;.004299;NA;.171311;.219148;.219148;.318333;2548;463
1.36;215;1;0;1;512;0;1;0;3;0;0;19000;81920;0;0;0.021340;NA;0.585851;1.234860;1.234859;1.78;1598;53
0.02;3;1;0;1;512;0;1;0;3;0;0;19000;81920;0;1;.004420;NA;.171289;.216717;.216716;.306666;2548;476
1.37;216;1;0;1;512;0;1;0;3;0;0;18500;81920;0;0;0.032309;NA;0.673128;1.228420;1.228419;1.77;1598;68
0.02;3;1;0;1;512;0;1;0;3;0;0;18500;81920;0;1;.005323;NA;.170555;.217609;.217609;.316666;2548;477
1.37;215;1;0;1;512;0;1;0;3;0;0;18000;81920;0;0;0.018095;NA;0.593969;1.140569;1.140568;1.69;1598;64
0.02;3;1;0;1;512;0;1;0;3;0;0;18000;81920;0;1;.004562;NA;.169348;.215784;.215784;.310000;2548;473
1.51;216;1;0;1;512;0;1;0;3;0;0;17500;81920;0;0;0.019333;NA;0.607729;1.180538;1.180537;1.72;1598;64
0.02;3;1;0;1;512;0;1;0;3;0;0;17500;81920;0;1;.004617;NA;.170070;.217908;.217908;.315000;2548;469
1.37;216;1;0;1;512;0;1;0;3;0;0;17000;81920;0;0;0.017862;NA;0.596804;1.153622;1.153622;1.66;1598;62
0.02;3;1;0;1;512;0;1;0;3;0;0;17000;81920;0;1;.004950;NA;.168271;.219080;.219080;.310000;2548;471
1.45;217;1;0;1;512;0;1;0;3;0;0;16500;81920;0;0;0.029581;NA;0.703052;1.272126;1.272125;1.82;1598;68
0.02;3;1;0;1;512;0;1;0;3;0;0;16500;81920;0;1;.005343;NA;.172160;.217321;.217321;.306666;2548;497
1.46;215;1;0;1;512;0;1;0;3;0;0;16000;81920;0;0;0.028886;NA;0.689482;1.292252;1.292251;1.83;1598;66
0.02;3;1;0;1;512;0;1;0;3;0;0;16000;81920;0;1;.004431;NA;.170732;.221970;.221969;.311666;2548;473
1.35;215;1;0;1;512;0;1;0;3;0;0;15500;81920;0;0;0.019018;NA;0.605542;1.212410;1.212409;1.75;1598;61
0.02;3;1;0;1;512;0;1;0;3;0;0;15500;81920;0;1;.004784;NA;.172837;.224485;.224485;.336666;2548;442
1.54;216;1;0;1;512;0;1;0;3;0;0;15000;81920;0;0;0.019303;NA;0.603640;1.167008;1.167007;1.68;1598;57
0.02;3;1;0;1;512;0;1;0;3;0;0;15000;81920;0;1;.003878;NA;.168999;.225392;.225391;.318333;2548;454
1.45;215;1;0;1;512;0;1;0;3;0;0;14500;81920;0;0;0.029321;NA;0.685570;1.254602;1.254601;1.81;1598;67
0.02;3;1;0;1;512;0;1;0;3;0;0;14500;81920;0;1;.004134;NA;.170676;.222969;.222969;.318333;2548;463
1.37;215;1;0;1;512;0;1;0;3;0;0;14000;81920;0;0;0.029472;NA;0.713812;1.318156;1.318155;1.86;1598;67
0.02;3;1;0;1;512;0;1;0;3;0;0;14000;81920;0;1;.004446;NA;.168938;.221997;.221997;.313333;2548;469
1.69;216;1;0;1;512;0;1;0;3;0;0;13500;81920;0;0;0.030251;NA;0.709365;1.276946;1.276945;1.81;1598;68
0.02;3;1;0;1;512;0;1;0;3;0;0;13500;81920;0;1;.004563;NA;.167600;.229890;.229890;.328333;2548;447
1.44;216;1;0;1;512;0;1;0;3;0;0;13000;81920;0;0;0.018760;NA;0.626148;1.299121;1.299120;1.85;1598;58
0.02;3;1;0;1;512;0;1;0;3;0;0;13000;81920;0;1;.004005;NA;.173424;.229771;.229771;.320000;2548;466
1.63;215;1;0;1;512;0;1;0;3;0;0;12500;81920;0;0;0.029117;NA;0.665434;1.298276;1.298275;1.85;1598;65
0.01;3;1;0;1;512;0;1;0;3;0;0;12500;81920;0;1;.004226;NA;.169992;.236853;.236853;.328333;2548;444
1.35;217;1;0;1;512;0;1;0;3;0;0;12000;81920;0;0;0.029786;NA;0.708448;1.334776;1.334775;1.86;1598;66
0.02;3;1;0;1;512;0;1;0;3;0;0;12000;81920;0;1;.004017;NA;.169919;.235922;.235922;.325000;2548;449
1.36;216;1;0;1;512;0;1;0;3;0;0;11500;81920;0;0;0.027797;NA;0.731234;1.394867;1.394866;1.95;1598;64
0.01;3;1;0;1;512;0;1;0;3;0;0;11500;81920;0;1;.004453;NA;.171702;.255443;.255443;.355000;2548;416
1.37;215;1;0;1;512;0;1;0;3;0;0;11000;81920;0;0;0.028499;NA;0.692162;1.435833;1.435832;1.99;1598;62
0.02;3;1;0;1;512;0;1;0;3;0;0;11000;81920;0;1;.005234;NA;.181090;.251754;.251754;.345000;2548;458
1.75;215;1;0;1;512;0;1;0;3;0;0;10500;81920;0;0;0.021372;NA;0.651874;1.380777;1.380776;1.82;1598;59
0.02;3;1;0;1;512;0;1;0;3;0;0;10500;81920;0;1;.004503;NA;.175055;.265574;.265574;.358333;2548;417
1.82;216;1;0;1;512;0;1;0;3;0;0;10000;81920;0;0;0.029478;NA;0.749815;1.460727;1.460726;2.00;1598;64
0.01;3;1;0;1;512;0;1;0;3;0;0;10000;81920;0;1;.004737;NA;.176979;.281983;.281982;.388333;2548;389
1.50;216;1;0;1;512;0;1;0;3;0;0;9500;81920;0;0;0.018605;NA;0.638894;1.530011;1.530010;2.07;1598;51
0.02;3;1;0;1;512;0;1;0;3;0;0;9500;81920;0;1;.004484;NA;.176363;.280141;.280141;.380000;2548;395
1.59;216;1;0;1;512;0;1;0;3;0;0;9000;81920;0;0;0.021508;NA;0.631790;1.553032;1.553031;2.11;1598;47
0.02;3;1;0;1;512;0;1;0;3;0;0;9000;81920;0;1;.004015;NA;.178806;.290219;.290219;.385000;2548;392
1.66;216;1;0;1;512;0;1;0;3;0;0;8500;81920;0;0;0.021625;NA;0.650871;1.529776;1.529775;2.05;1598;57
