comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.66;217;1;0;6;512;0;1;0;2;0;0;900;81920;0;0;.005808;NA;.252618;2.619665;2.619665;3.200000;2553;62
1.69;217;1;0;6;512;0;1;0;2;0;0;800;81920;0;0;.007079;NA;.263786;3.026072;3.026071;3.628333;2553;58
1.49;217;1;0;6;512;0;1;0;2;0;0;700;81920;0;0;.006226;NA;.257772;3.490143;3.490143;4.075000;2553;50
1.60;216;1;0;6;512;0;1;0;2;0;0;600;81920;0;0;.006230;NA;.255635;4.073262;4.073262;4.710000;2553;42
1.72;217;1;0;6;512;0;1;0;2;0;0;500;81920;0;0;.007444;NA;.264843;4.993627;4.993627;5.618333;2553;37
1.50;217;1;0;6;512;0;1;0;2;0;0;400;81920;0;0;.006208;NA;.259777;6.269463;6.269463;6.858333;2553;29
1.70;217;1;0;6;512;0;1;0;2;0;0;300;81920;0;0;.005769;NA;.252468;8.477443;8.477443;9.083333;2553;21
1.48;216;1;0;6;512;0;1;0;3;0;0;1500;81920;0;0;.004617;NA;.137703;1.682086;1.682086;1.936666;1598;67
1.49;215;1;0;6;512;0;1;0;3;0;0;1400;81920;0;0;.004360;NA;.134964;1.777235;1.777234;2.043333;1598;62
1.63;215;1;0;6;512;0;1;0;3;0;0;1300;81920;0;0;.004491;NA;.135976;1.794466;1.794466;2.200000;1598;57
1.62;215;1;0;6;512;0;1;0;3;0;0;1200;81920;0;0;.004636;NA;.135476;1.947445;1.947444;2.358333;1598;54
1.47;215;1;0;6;512;0;1;0;3;0;0;1100;81920;0;0;.004568;NA;.135802;2.215620;2.215620;2.581666;1598;49
1.47;215;1;0;6;512;0;1;0;3;0;0;1000;81920;0;0;.004932;NA;.140326;2.298568;2.298568;2.825000;1598;47
1.46;215;1;0;6;512;0;1;0;3;0;0;900;81920;0;0;.004819;NA;.139046;2.706497;2.706497;3.121666;1598;42
1.61;216;1;0;6;512;0;1;0;3;0;0;800;81920;0;0;.003876;NA;.133829;2.972545;2.972544;3.478333;1598;36
1.63;216;1;0;6;512;0;1;0;3;0;0;700;81920;0;0;.003808;NA;.134711;3.374776;3.374776;3.965000;1598;31
1.58;216;1;0;6;512;0;1;0;3;0;0;600;81920;0;0;.004701;NA;.137495;4.496430;4.496429;4.591666;1598;28
1.37;216;1;0;6;512;0;1;0;3;0;0;500;81920;0;0;.003999;NA;.135950;4.744765;4.744765;5.488333;1598;23
1.50;220;1;0;6;512;0;1;0;3;0;0;400;81920;0;0;.003861;NA;.132433;6.311645;6.311645;6.806666;1598;18
1.48;215;1;0;6;512;0;1;0;3;0;0;300;81920;0;0;.004616;NA;.136496;8.540369;8.540369;9.031666;1598;14
1.47;217;1;0;6;512;0;1;0;4;0;0;1500;81920;0;0;.004494;NA;.140136;1.537655;1.537655;1.901666;1593;70
1.45;215;1;0;6;512;0;1;0;4;0;0;1400;81920;0;0;.004512;NA;.140699;1.819246;1.819246;2.026666;1593;65
1.67;216;1;0;6;512;0;1;0;4;0;0;1300;81920;0;0;.003509;NA;.138584;2.073140;2.073140;2.166666;1593;59
1.75;216;1;0;6;512;0;1;0;4;0;0;1200;81920;0;0;.003525;NA;.138149;2.165620;2.165620;2.361666;1593;53
1.49;216;1;0;6;512;0;1;0;4;0;0;1100;81920;0;0;.003550;NA;.139240;2.447247;2.447247;2.550000;1593;50
1.63;216;1;0;6;512;0;1;0;4;0;0;1000;81920;0;0;.003978;NA;.137448;2.232202;2.232202;2.770000;1593;46
1.65;215;1;0;6;512;0;1;0;4;0;0;900;81920;0;0;.004281;NA;.139649;2.629325;2.629324;3.083333;1592;42
1.44;215;1;0;6;512;0;1;0;4;0;0;800;81920;0;0;.004221;NA;.138993;2.936782;2.936781;3.451666;1593;38
1.52;215;1;0;6;512;0;1;0;4;0;0;700;81920;0;0;.003734;NA;.137801;3.302979;3.302979;3.925000;1593;32
1.48;215;1;0;6;512;0;1;0;4;0;0;600;81920;0;0;.004203;NA;.136204;3.804853;3.804853;4.546666;1593;28
1.46;215;1;0;6;512;0;1;0;4;0;0;500;81920;0;0;.004288;NA;.139865;4.893542;4.893542;5.445000;1593;24
1.62;216;1;0;6;512;0;1;0;4;0;0;400;81920;0;0;.004548;NA;.142299;6.140155;6.140155;6.783333;1593;19
1.50;215;1;0;6;512;0;1;0;4;0;0;300;81920;0;0;.003961;NA;.139223;8.880277;8.880277;8.990000;1593;14
1.82;216;1;0;6;512;0;1;0;5;0;0;1500;81920;0;0;.004124;NA;.170037;1.633605;1.633605;1.928333;1918;77
1.50;216;1;0;6;512;0;1;0;5;0;0;1400;81920;0;0;.004460;NA;.169381;1.767209;1.767209;2.055000;1918;72
1.75;216;1;0;6;512;0;1;0;5;0;0;1300;81920;0;0;.003721;NA;.168431;1.800661;1.800661;2.201666;1918;66
1.50;215;1;0;6;512;0;1;0;5;0;0;1200;81920;0;0;.003629;NA;.169224;2.018411;2.018411;2.366666;1918;60
1.66;217;1;0;6;512;0;1;0;5;0;0;1100;81920;0;0;.004406;NA;.169390;2.132403;2.132402;2.575000;1918;57
1.50;217;1;0;6;512;0;1;0;5;0;0;1000;81920;0;0;.004467;NA;.168122;2.399060;2.399060;2.811666;1918;52
1.50;215;1;0;6;512;0;1;0;5;0;0;900;81920;0;0;.004583;NA;.169629;2.624740;2.624740;3.120000;1918;48
1.66;217;1;0;6;512;0;1;0;5;0;0;800;81920;0;0;.004648;NA;.171271;2.999752;2.999752;3.478333;1918;43
1.45;215;1;0;6;512;0;1;0;5;0;0;700;81920;0;0;.004857;NA;.169974;3.306516;3.306516;3.945000;1918;38
1.68;216;1;0;6;512;0;1;0;5;0;0;600;81920;0;0;.004389;NA;.169053;3.906259;3.906259;4.588333;1918;32
1.49;215;1;0;6;512;0;1;0;5;0;0;500;81920;0;0;.004338;NA;.168818;4.618504;4.618504;5.476666;1918;26
1.61;215;1;0;6;512;0;1;0;5;0;0;400;81920;0;0;.004632;NA;.170604;6.163875;6.163874;6.815000;1918;22
1.51;215;1;0;6;512;0;1;0;5;0;0;300;81920;0;0;.004566;NA;.169584;8.435370;8.435370;9.026666;1917;16
1.61;215;1;0;6;512;0;1;0;6;0;0;1500;81920;0;0;.002531;NA;.093575;.147950;.147950;.251666;1282;407
1.62;215;1;0;6;512;0;1;0;6;0;0;1400;81920;0;0;.002366;NA;.091418;.148253;.148252;.245000;1282;405
1.69;216;1;0;6;512;0;1;0;6;0;0;1300;81920;0;0;.002463;NA;.096042;.151410;.151410;.246666;1283;415
1.67;215;1;0;6;512;0;1;0;6;0;0;1200;81920;0;0;.002411;NA;.092726;.151042;.151042;.250000;1282;410
1.73;215;1;0;6;512;0;1;0;6;0;0;1100;81920;0;0;.002646;NA;.094472;.150115;.150115;.245000;1283;417
1.61;215;1;0;6;512;0;1;0;6;0;0;1000;81920;0;0;.002322;NA;.092417;.142431;.142430;.241666;1282;412
1.37;215;1;0;6;512;0;1;0;6;0;0;900;81920;0;0;.002345;NA;.093453;.133754;.133754;.236666;1283;422
1.45;216;1;0;6;512;0;1;0;6;0;0;800;81920;0;0;.002195;NA;.098832;.152076;.152076;.251666;1283;406
1.74;216;1;0;6;512;0;1;0;6;0;0;700;81920;0;0;.002090;NA;.092169;.141817;.141817;.248333;1283;401
1.37;214;1;0;6;512;0;1;0;6;0;0;600;81920;0;0;.002512;NA;.091028;.137356;.137356;.240000;1283;413
1.74;215;1;0;6;512;0;1;0;6;0;0;500;81920;0;0;.002301;NA;.092431;.140731;.140731;.246666;1282;407
1.64;216;1;0;6;512;0;1;0;6;0;0;400;81920;0;0;.002350;NA;.095855;.145860;.145860;.246666;1283;423
1.35;216;1;0;6;512;0;1;0;6;0;0;300;81920;0;0;.002190;NA;.094821;.142217;.142217;.243333;1283;414
