program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;400;4096;0.178121;2.57;296;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;300;4096;0.19492;2.54;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;200;4096;0.218746;2.56;296;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;100;4096;0.221159;2.57;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;80;4096;0.216823;2.55;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;60;4096;0.214536;2.57;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;40;4096;0.259836;2.60;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.7;30;4096;0.299345;2.63;296;95;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;600;4096;0.217716;2.69;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;500;4096;0.186708;2.70;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;400;4096;0.212738;2.69;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;300;4096;0.206805;2.68;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;200;4096;0.235514;2.73;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;100;4096;0.220534;2.77;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;80;4096;0.239566;2.71;296;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;60;4096;0.236939;2.72;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;40;4096;0.276775;2.75;294;96;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.6;30;4096;0.327951;2.81;296;94;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;600;4096;0.266576;2.97;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;500;4096;0.34937;2.98;294;94;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;400;4096;0.228949;2.87;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;300;4096;0.2158;2.87;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;200;4096;0.203146;2.98;296;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;100;4096;0.290956;2.93;294;96;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;80;4096;0.229874;2.87;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;60;4096;0.248051;2.93;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;40;4096;0.269133;2.94;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.5;30;4096;0.303818;2.97;296;95;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;600;4096;0.208372;3.06;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;500;4096;0.23005;3.05;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;400;4096;0.227748;3.05;296;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;300;4096;0.221364;3.17;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;200;4096;0.233147;3.08;296;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;100;4096;0.23989;3.07;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;80;4096;0.244086;3.16;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;60;4096;0.25885;3.09;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;40;4096;0.272153;3.18;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.4;30;4096;0.32609;3.16;294;96;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;600;4096;0.244879;3.28;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;500;4096;0.236862;3.28;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;400;4096;0.238707;3.29;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;300;4096;0.245412;3.30;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;200;4096;0.249382;3.31;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;100;4096;0.24695;3.29;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;80;4096;0.296076;3.36;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;60;4096;0.258952;3.34;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;40;4096;0.296416;3.35;296;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.3;30;4096;0.349916;3.39;294;95;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;600;4096;0.305685;3.58;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;500;4096;0.262345;3.54;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;400;4096;0.239321;3.56;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;300;4096;0.293956;3.58;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;200;4096;0.296145;3.59;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;100;4096;0.334567;3.64;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;80;4096;0.292439;3.57;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;60;4096;0.287483;3.58;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;40;4096;0.322462;3.63;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.2;30;4096;0.344133;3.65;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;600;4096;0.299404;3.88;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;500;4096;0.281386;3.87;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;400;4096;0.287346;3.87;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;300;4096;0.321878;3.90;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;200;4096;0.297601;3.90;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;100;4096;0.300597;3.98;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;80;4096;0.303795;3.89;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;60;4096;0.294169;3.98;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;40;4096;0.449273;4.02;294;94;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1.1;30;4096;0.400923;3.98;294;96;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;600;4096;0.289397;4.28;296;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;500;4096;0.388197;4.37;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;400;4096;0.486605;4.42;296;94;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;300;4096;0.303747;4.28;294;99;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;200;4096;0.315109;4.25;296;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;100;4096;0.362942;4.29;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;80;4096;0.308669;4.24;294;98;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;60;4096;0.362867;4.28;294;97;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;40;4096;0.467283;4.44;294;95;NA;0.520248;1.03652
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1;30;4096;0.405162;4.33;294;96;NA;0.520248;1.03652
