program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;300;4096;0.162152;2.17;294;98;NA;0.520248;1.03652;4.8e-05;3;5.0089e-05;4.8e-05;3;0.000264874;NA;NA;NA;NA;NA;NA;0.5202;8;0.0228083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;200;4096;0.17352;2.18;294;98;NA;0.520248;1.03652;4.8e-05;3;4.1221e-05;4.8e-05;3;0.0135721;NA;NA;NA;NA;NA;NA;0.5202;8;0.0215231;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;100;4096;0.193098;2.19;294;97;NA;0.520248;1.03652;4.8e-05;3;7.8352e-05;4.8e-05;3;0.00701755;NA;NA;NA;NA;NA;NA;0.5202;8;0.0387755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;80;4096;0.181047;2.21;296;98;NA;0.520248;1.03652;4.8e-05;3;4.2343e-05;4.8e-05;3;0.000383248;NA;NA;NA;NA;NA;NA;0.5202;8;0.0434431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;60;4096;0.268563;2.28;294;95;NA;0.520248;1.03652;4.8e-05;3;8.3743e-05;4.8e-05;3;0.0623339;NA;NA;NA;NA;NA;NA;0.5202;8;0.0533223;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;40;4096;0.267878;2.27;294;94;NA;0.520248;1.03652;4.8e-05;3;4.7442e-05;4.8e-05;3;0.0269072;NA;NA;NA;NA;NA;NA;0.5202;8;0.10172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;30;4096;0.303282;2.29;294;93;NA;0.520248;1.03652;4.8e-05;3;7.0358e-05;4.8e-05;3;0.0169196;NA;NA;NA;NA;NA;NA;0.5202;8;0.144913;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;600;4096;0.159731;2.34;294;99;NA;0.520248;1.03652;4.8e-05;3;5.3513e-05;4.8e-05;3;0.00031102;NA;NA;NA;NA;NA;NA;0.5202;8;0.00707461;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;500;4096;0.157752;2.26;294;99;NA;0.520248;1.03652;4.8e-05;3;3.9432e-05;4.8e-05;3;0.000238736;NA;NA;NA;NA;NA;NA;0.5202;8;0.0134279;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;400;4096;0.177357;2.27;294;98;NA;0.520248;1.03652;4.8e-05;3;6.594e-05;4.8e-05;3;0.0179169;NA;NA;NA;NA;NA;NA;0.5202;8;0.0149025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;300;4096;0.258154;2.35;294;95;NA;0.520248;1.03652;4.8e-05;3;4.618e-05;4.8e-05;3;0.09681;NA;NA;NA;NA;NA;NA;0.5202;8;0.0115464;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;200;4096;0.182565;2.27;294;98;NA;0.520248;1.03652;4.8e-05;3;4.9342e-05;4.8e-05;3;0.0167665;NA;NA;NA;NA;NA;NA;0.5202;8;0.0212026;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;100;4096;0.186353;3.21;294;98;NA;0.520248;1.03652;4.8e-05;3;4.1872e-05;4.8e-05;3;0.000643462;NA;NA;NA;NA;NA;NA;0.5202;8;0.0403868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;80;4096;0.194755;2.29;294;98;NA;0.520248;1.03652;4.8e-05;3;4.4671e-05;4.8e-05;3;0.000297465;NA;NA;NA;NA;NA;NA;0.5202;8;0.0414606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;60;4096;0.216134;2.31;294;97;NA;0.520248;1.03652;4.8e-05;3;7.4583e-05;4.8e-05;3;0.00946102;NA;NA;NA;NA;NA;NA;0.5202;8;0.0525074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;40;4096;0.233981;2.35;294;96;NA;0.520248;1.03652;4.8e-05;3;3.662e-05;4.8e-05;3;0.000225616;NA;NA;NA;NA;NA;NA;0.5202;8;0.0804284;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;30;4096;0.272304;2.38;294;95;NA;0.520248;1.03652;4.8e-05;3;4.5103e-05;4.8e-05;3;0.00431254;NA;NA;NA;NA;NA;NA;0.5202;8;0.114693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;600;4096;0.193102;2.40;296;98;NA;0.520248;1.03652;4.8e-05;3;6.7228e-05;4.8e-05;3;0.0178643;NA;NA;NA;NA;NA;NA;0.5202;8;0.0142071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;500;4096;0.183904;2.40;294;98;NA;0.520248;1.03652;4.8e-05;3;5.0326e-05;4.8e-05;3;0.0148971;NA;NA;NA;NA;NA;NA;0.5202;8;0.0148291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;400;4096;0.17508;2.40;296;99;NA;0.520248;1.03652;4.8e-05;3;8.1452e-05;4.8e-05;3;0.0052606;NA;NA;NA;NA;NA;NA;0.5202;8;0.0153952;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;300;4096;0.180744;2.41;294;99;NA;0.520248;1.03652;4.8e-05;3;5.6359e-05;4.8e-05;3;0.000207259;NA;NA;NA;NA;NA;NA;0.5202;8;0.0188697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;200;4096;0.211885;2.42;294;97;NA;0.520248;1.03652;4.8e-05;3;7.8857e-05;4.8e-05;3;0.0305944;NA;NA;NA;NA;NA;NA;0.5202;8;0.0264923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;100;4096;0.19554;2.41;294;98;NA;0.520248;1.03652;4.8e-05;3;4.5629e-05;4.8e-05;3;0.0044778;NA;NA;NA;NA;NA;NA;0.5202;8;0.0308976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;80;4096;0.201749;2.47;294;98;NA;0.520248;1.03652;4.8e-05;3;3.524e-05;4.8e-05;3;0.000246835;NA;NA;NA;NA;NA;NA;0.5202;8;0.0435267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;60;4096;0.232949;2.44;294;96;NA;0.520248;1.03652;4.8e-05;3;4.8766e-05;4.8e-05;3;0.0223759;NA;NA;NA;NA;NA;NA;0.5202;8;0.0570879;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;40;4096;0.251831;2.51;294;96;NA;0.520248;1.03652;4.8e-05;3;4.7728e-05;4.8e-05;3;0.0167005;NA;NA;NA;NA;NA;NA;0.5202;8;0.07891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;30;4096;0.294241;2.50;294;94;NA;0.520248;1.03652;4.8e-05;3;5.0428e-05;4.8e-05;3;0.0164215;NA;NA;NA;NA;NA;NA;0.5202;8;0.118781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;600;4096;0.173367;2.55;294;99;NA;0.520248;1.03652;4.8e-05;3;7.1756e-05;4.8e-05;3;0.000174227;NA;NA;NA;NA;NA;NA;0.5202;8;0.00675602;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
