comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.41;226;1;64;0;0;4;5632;0;0;0.004720;NA;0.024306;0.026505;0.026504;0.05;25;89
1.40;226;1;64;0;0;4;6144;0;0;0.005095;NA;0.024872;0.028200;0.028199;0.05;27;94
1.39;225;1;64;0;0;4;6656;0;0;0.005709;NA;0.026251;0.031399;0.031398;0.06;29;85
1.42;226;1;64;0;0;4;7168;0;0;0.006012;NA;0.027075;0.029325;0.029324;0.05;31;96
1.41;225;1;64;0;0;4;7680;0;0;0.006614;NA;0.030464;0.034296;0.034295;0.06;33;93
1.40;226;1;64;0;0;4;8192;0;0;0.006944;NA;0.030564;0.037787;0.037786;0.06;35;88
1.43;226;1;64;0;0;5;512;0;0;0.000339;NA;0.002490;0.004935;0.004934;0.01;5;70
1.41;226;1;64;0;0;5;1024;0;0;0.000626;NA;0.004182;0.006245;0.006245;0.02;7;70
1.42;226;1;64;0;0;5;1536;0;0;0.001350;NA;0.007492;0.009369;0.009367;0.01;9;88
1.42;227;1;64;0;0;5;2048;0;0;0.001601;NA;0.009848;0.011536;0.011535;0.02;11;85
1.43;225;1;64;0;0;5;2560;0;0;0.002013;NA;0.011014;0.012846;0.012845;0.03;13;78
1.41;225;1;64;0;0;5;3072;0;0;0.002767;NA;0.013839;0.016256;0.016255;0.03;15;84
1.43;226;1;64;0;0;5;3584;0;0;0.001401;NA;0.008767;0.014627;0.014626;0.02;17;64
1.43;225;1;64;0;0;5;4096;0;0;0.003660;NA;0.018221;0.020561;0.020560;0.03;19;92
1.42;226;1;64;0;0;5;4608;0;0;0.003897;NA;0.019317;0.023736;0.023735;0.05;21;80
1.43;226;1;64;0;0;5;5120;0;0;0.003279;NA;0.017458;0.023240;0.023239;0.04;23;73
1.41;226;1;64;0;0;5;5632;0;0;0.004883;NA;0.021911;0.025410;0.025409;0.04;25;91
1.42;227;1;64;0;0;5;6144;0;0;0.004786;NA;0.025360;0.030483;0.030482;0.05;27;86
1.41;226;1;64;0;0;5;6656;0;0;0.002635;NA;0.013590;0.022633;0.022632;0.04;29;66
1.44;227;1;64;0;0;5;7168;0;0;0.004308;NA;0.021644;0.029477;0.029477;0.06;31;74
1.44;226;1;64;0;0;5;7680;0;0;0.006060;NA;0.029804;0.035301;0.035301;0.07;33;85
1.42;225;1;64;0;0;5;8192;0;0;0.002468;NA;0.018462;0.025904;0.025903;0.06;35;68
1.43;226;1;64;0;0;6;512;0;0;0.000209;NA;0.001109;0.001254;0.001253;0.01;5;64
1.43;225;1;64;0;0;6;1024;0;0;0.000436;NA;0.001575;0.002201;0.002199;0.01;6;80
1.44;226;1;64;0;0;6;1536;0;0;0.000598;NA;0.002438;0.002649;0.002648;0.01;7;100
1.39;226;1;64;0;0;6;2048;0;0;0.000894;NA;0.002953;0.003712;0.003711;0.02;8;71
1.39;225;1;64;0;0;6;2560;0;0;0.001034;NA;0.003277;0.005238;0.005237;0.01;10;81
1.44;226;1;64;0;0;6;3072;0;0;0.001395;NA;0.004361;0.005737;0.005736;0.01;11;94
1.44;226;1;64;0;0;6;3584;0;0;0.001541;NA;0.004996;0.006134;0.006133;0.02;12;90
1.41;225;1;64;0;0;6;4096;0;0;0.001779;NA;0.004973;0.007020;0.007019;0.02;15;90
1.41;226;1;64;0;0;6;4608;0;0;0.002002;NA;0.005429;0.007624;0.007623;0.02;15;91
1.40;226;1;64;0;0;6;5120;0;0;0.002136;NA;0.006128;0.008031;0.008030;0.02;16;92
1.42;226;1;64;0;0;6;5632;0;0;0.002418;NA;0.006521;0.009831;0.009830;0.03;19;75
1.36;226;1;64;0;0;6;6144;0;0;0.001959;NA;0.007126;0.008356;0.008356;0.02;18;96
1.39;226;1;64;0;0;6;6656;0;0;0.000952;NA;0.004768;0.009562;0.009560;0.03;20;60
1.42;226;1;64;0;0;6;7168;0;0;0.002509;NA;0.007836;0.011743;0.011742;0.03;21;86
1.42;226;1;64;0;0;6;7680;0;0;0.003071;NA;0.007408;0.008482;0.008481;0.03;22;93
1.42;225;1;64;0;0;6;8192;0;0;0.002726;NA;0.008093;0.009070;0.009069;0.03;25;97
1.50;233;1;128;0;0;1;512;0;0;0.000814;NA;0.006708;0.006550;0.006548;0.01;8;92
1.52;233;1;128;0;0;1;1024;0;0;0.001727;NA;0.012835;0.012889;0.012888;0.02;13;104
1.50;232;1;128;0;0;1;1536;0;0;0.002210;NA;0.015206;0.015257;0.015256;0.03;18;93
1.50;232;1;128;0;0;1;2048;0;0;0.002436;NA;0.017574;0.018657;0.018657;0.03;23;96
1.51;233;1;128;0;0;1;2560;0;0;0.003426;NA;0.028170;0.027006;0.027005;0.05;28;101
1.51;233;1;128;0;0;1;3072;0;0;0.003604;NA;0.027990;0.028240;0.028239;0.06;33;83
1.51;232;1;128;0;0;1;3584;0;0;0.005222;NA;0.036450;0.036957;0.036956;0.07;38;94
1.49;233;1;128;0;0;1;4096;0;0;0.004363;NA;0.037666;0.036985;0.036984;0.07;43;95
1.49;233;1;128;0;0;1;4608;0;0;0.003177;NA;0.033129;0.040407;0.040406;0.07;48;76
1.50;231;1;128;0;0;1;5120;0;0;0.005137;NA;0.043897;0.046233;0.046233;0.08;53;87
1.47;232;1;128;0;0;1;5632;0;0;0.008061;NA;0.035836;0.040132;0.040131;0.08;60;94
1.50;233;1;128;0;0;1;6144;0;0;0.008526;NA;0.038471;0.039153;0.039152;0.09;63;100
1.52;233;1;128;0;0;1;6656;0;0;0.008070;NA;0.041368;0.043781;0.043780;0.10;68;94
1.52;237;1;128;0;0;1;7168;0;0;0.006765;NA;0.043141;0.045708;0.045707;0.10;73;98
1.51;233;1;128;0;0;1;7680;0;0;0.004898;NA;0.048108;0.048739;0.048738;0.10;78;77
1.47;233;1;128;0;0;1;8192;0;0;0.008649;NA;0.050394;0.050933;0.050932;0.10;85;94
1.49;231;1;128;0;0;2;512;0;0;0.000797;NA;0.005160;0.006759;0.006758;0.01;8;86
1.49;231;1;128;0;0;2;1024;0;0;0.001660;NA;0.008936;0.009753;0.009752;0.02;12;85
1.48;232;1;128;0;0;2;1536;0;0;0.002423;NA;0.012229;0.013030;0.013029;0.02;17;96
1.49;231;1;128;0;0;2;2048;0;0;0.002581;NA;0.014587;0.015383;0.015382;0.04;23;79
1.47;231;1;128;0;0;2;2560;0;0;0.003883;NA;0.020919;0.020713;0.020712;0.04;26;100
1.47;232;1;128;0;0;2;3072;0;0;0.003663;NA;0.020242;0.019776;0.019775;0.05;30;90
1.48;231;1;128;0;0;2;3584;0;0;0.005363;NA;0.026513;0.027916;0.027915;0.06;35;96
1.50;231;1;128;0;0;2;4096;0;0;0.006365;NA;0.025760;0.028772;0.028771;0.06;39;95
1.50;232;1;128;0;0;2;4608;0;0;0.006707;NA;0.029936;0.032381;0.032380;0.07;44;97
1.50;232;1;128;0;0;2;5120;0;0;0.007936;NA;0.029163;0.037244;0.037243;0.08;48;90
1.48;230;1;128;0;0;2;5632;0;0;0.008492;NA;0.029314;0.032563;0.032562;0.08;53;95
1.48;232;1;128;0;0;2;6144;0;0;0.009132;NA;0.028518;0.029708;0.029707;0.08;57;93
1.49;232;1;128;0;0;2;6656;0;0;0.009131;NA;0.029175;0.029971;0.029970;0.08;62;97
1.49;232;1;128;0;0;2;7168;0;0;0.008111;NA;0.035982;0.042069;0.042068;0.09;66;86
1.49;232;1;128;0;0;2;7680;0;0;0.005524;NA;0.034510;0.034915;0.034914;0.08;71;79
1.50;231;1;128;0;0;2;8192;0;0;0.006171;NA;0.034596;0.039765;0.039764;0.10;75;90
1.45;229;1;128;0;0;3;512;0;0;0.000275;NA;0.003491;0.005426;0.005425;0.01;7;69
1.47;231;1;128;0;0;3;1024;0;0;0.001288;NA;0.006661;0.009072;0.009071;0.02;10;90
1.46;230;1;128;0;0;3;1536;0;0;0.001544;NA;0.007656;0.012399;0.012398;0.02;14;67
1.45;230;1;128;0;0;3;2048;0;0;0.002664;NA;0.012821;0.017001;0.017001;0.03;17;83
1.45;230;1;128;0;0;3;2560;0;0;0.001219;NA;0.008338;0.017839;0.017838;0.05;21;52
1.46;231;1;128;0;0;3;3072;0;0;0.003746;NA;0.017828;0.024267;0.024267;0.05;24;88
1.45;230;1;128;0;0;3;3584;0;0;0.004277;NA;0.020925;0.025787;0.025787;0.05;28;89
1.44;231;1;128;0;0;3;4096;0;0;0.005107;NA;0.023944;0.027184;0.027183;0.06;31;95
1.42;231;1;128;0;0;3;4608;0;0;0.005811;NA;0.026449;0.031641;0.031640;0.07;35;90
1.46;231;1;128;0;0;3;5120;0;0;0.006228;NA;0.023874;0.035803;0.035802;0.07;38;84
1.47;229;1;128;0;0;3;5632;0;0;0.007010;NA;0.022031;0.033599;0.033598;0.07;42;86
1.46;230;1;128;0;0;3;6144;0;0;0.007302;NA;0.020348;0.034105;0.034104;0.08;45;82
1.47;235;1;128;0;0;3;6656;0;0;0.007074;NA;0.020848;0.037615;0.037614;0.10;49;76
1.46;230;1;128;0;0;3;7168;0;0;0.006309;NA;0.031140;0.038850;0.038849;0.09;54;82
1.45;230;1;128;0;0;3;7680;0;0;0.004357;NA;0.024519;0.035568;0.035567;0.08;56;72
1.45;231;1;128;0;0;3;8192;0;0;0.004695;NA;0.024220;0.039702;0.039701;0.09;59;82
1.44;231;1;128;0;0;4;512;0;0;0.000664;NA;0.004140;0.006842;0.006841;0.01;7;71
1.44;229;1;128;0;0;4;1024;0;0;0.000659;NA;0.004725;0.009612;0.009611;0.02;11;50
1.47;229;1;128;0;0;4;1536;0;0;0.002056;NA;0.011252;0.013435;0.013434;0.03;15;73
1.45;230;1;128;0;0;4;2048;0;0;0.002813;NA;0.014439;0.017128;0.017127;0.04;19;84
1.45;230;1;128;0;0;4;2560;0;0;0.003409;NA;0.018665;0.020197;0.020196;0.05;23;86
1.44;230;1;128;0;0;4;3072;0;0;0.002710;NA;0.018033;0.026141;0.026140;0.05;27;74
1.46;230;1;128;0;0;4;3584;0;0;0.004446;NA;0.023824;0.027822;0.027821;0.06;31;88
1.46;230;1;128;0;0;4;4096;0;0;0.005076;NA;0.025082;0.029318;0.029318;0.07;35;88
1.42;231;1;128;0;0;4;4608;0;0;0.005796;NA;0.026380;0.036869;0.036868;0.07;41;85
1.44;231;1;128;0;0;4;5120;0;0;0.006557;NA;0.029056;0.035192;0.035191;0.08;43;85
1.42;231;1;128;0;0;4;5632;0;0;0.006893;NA;0.021201;0.035547;0.035546;0.09;47;78
1.45;231;1;128;0;0;4;6144;0;0;0.007208;NA;0.023506;0.034183;0.034182;0.09;53;79
1.46;230;1;128;0;0;4;6656;0;0;0.005955;NA;0.029867;0.038311;0.038310;0.10;55;76
1.45;230;1;128;0;0;4;7168;0;0;0.006826;NA;0.027708;0.039627;0.039627;0.09;59;84
1.41;230;1;128;0;0;4;7680;0;0;0.005152;NA;0.020420;0.037213;0.037212;0.09;63;81
1.44;229;1;128;0;0;4;8192;0;0;0.005274;NA;0.029154;0.041867;0.041867;0.10;67;85
1.45;230;1;128;0;0;5;512;0;0;0.000648;NA;0.003897;0.007331;0.007330;0.02;7;60
1.46;230;1;128;0;0;5;1024;0;0;0.001392;NA;0.006734;0.012674;0.012673;0.02;11;75
1.48;230;1;128;0;0;5;1536;0;0;0.001994;NA;0.010273;0.015363;0.015362;0.04;15;67
1.46;231;1;128;0;0;5;2048;0;0;0.002798;NA;0.014230;0.017388;0.017387;0.03;19;89
1.43;231;1;128;0;0;5;2560;0;0;0.003309;NA;0.017622;0.021362;0.021361;0.04;23;91
1.46;231;1;128;0;0;5;3072;0;0;0.003743;NA;0.019908;0.024901;0.024901;0.05;27;90
1.46;230;1;128;0;0;5;3584;0;0;0.001559;NA;0.012063;0.025474;0.025473;0.06;31;60
1.46;230;1;128;0;0;5;4096;0;0;0.005038;NA;0.031773;0.033816;0.033816;0.07;35;90
1.46;230;1;128;0;0;5;4608;0;0;0.005768;NA;0.026236;0.032410;0.032410;0.07;41;90
1.44;230;1;128;0;0;5;5120;0;0;0.006556;NA;0.025205;0.036971;0.036970;0.07;43;86
1.44;230;1;128;0;0;5;5632;0;0;0.006474;NA;0.025431;0.034347;0.034346;0.08;47;87
1.47;231;1;128;0;0;5;6144;0;0;0.007482;NA;0.018497;0.036749;0.036748;0.08;51;78
1.46;230;1;128;0;0;5;6656;0;0;0.003381;NA;0.021732;0.031422;0.031422;0.08;55;67
1.46;231;1;128;0;0;5;7168;0;0;0.006272;NA;0.023062;0.042030;0.042029;0.09;59;79
1.46;230;1;128;0;0;5;7680;0;0;0.005357;NA;0.025113;0.037030;0.037030;0.09;63;86
1.47;232;1;128;0;0;5;8192;0;0;0.005058;NA;0.028019;0.042157;0.042156;0.10;67;85
1.45;230;1;128;0;0;6;512;0;0;0.000233;NA;0.001221;0.001597;0.001597;0.00;6;62
1.46;230;1;128;0;0;6;1024;0;0;0.001106;NA;0.002795;0.003732;0.003731;0.01;8;87
1.41;229;1;128;0;0;6;1536;0;0;0.001538;NA;0.004188;0.006090;0.006089;0.02;11;90
1.46;230;1;128;0;0;6;2048;0;0;0.001963;NA;0.005041;0.007538;0.007537;0.03;13;71
1.45;229;1;128;0;0;6;2560;0;0;0.002578;NA;0.005969;0.007962;0.007961;0.03;18;84
1.43;230;1;128;0;0;6;3072;0;0;0.002431;NA;0.007573;0.008999;0.008998;0.04;18;86
1.42;230;1;128;0;0;6;3584;0;0;0.003778;NA;0.007958;0.009387;0.009386;0.03;21;94
1.43;229;1;128;0;0;6;4096;0;0;0.001601;NA;0.005560;0.010124;0.010123;0.04;23;64
1.44;230;1;128;0;0;6;4608;0;0;0.004303;NA;0.009298;0.013274;0.013273;0.05;26;92
1.45;229;1;128;0;0;6;5120;0;0;0.004120;NA;0.010548;0.013893;0.013892;0.05;28;92
1.44;231;1;128;0;0;6;5632;0;0;0.004427;NA;0.010927;0.014096;0.014095;0.06;31;88
1.42;231;1;128;0;0;6;6144;0;0;0.004962;NA;0.008325;0.012606;0.012605;0.06;35;88
1.41;230;1;128;0;0;6;6656;0;0;0.002022;NA;0.008706;0.011314;0.011314;0.06;36;76
1.45;229;1;128;0;0;6;7168;0;0;0.004258;NA;0.009226;0.014591;0.014590;0.07;38;87
1.45;234;1;128;0;0;6;7680;0;0;0.003117;NA;0.009351;0.013775;0.013774;0.06;41;92
1.44;230;1;128;0;0;6;8192;0;0;0.003264;NA;0.010712;0.013502;0.013501;0.07;43;90
1.49;232;1;256;0;0;1;512;0;0;0.001201;NA;0.010827;0.009914;0.009913;0.02;13;105
1.47;232;1;256;0;0;1;1024;0;0;0.002251;NA;0.019149;0.017332;0.017331;0.03;23;102
1.45;232;1;256;0;0;1;1536;0;0;0.002878;NA;0.028326;0.024177;0.024176;0.05;33;104
1.48;233;1;256;0;0;1;2048;0;0;0.003421;NA;0.034768;0.030482;0.030481;0.07;43;95
1.49;233;1;256;0;0;1;2560;0;0;0.004919;NA;0.041897;0.040965;0.040964;0.07;53;101
1.50;232;1;256;0;0;1;3072;0;0;0.005237;NA;0.043037;0.042832;0.042832;0.08;63;100
1.44;232;1;256;0;0;1;3584;0;0;0.006195;NA;0.037083;0.038207;0.038206;0.08;73;97
1.49;232;1;256;0;0;1;4096;0;0;0.005791;NA;0.045707;0.045452;0.045451;0.09;83;100
1.47;231;1;256;0;0;1;4608;0;0;0.004713;NA;0.051968;0.047989;0.047988;0.11;93;97
1.48;233;1;256;0;0;1;5120;0;0;0.006120;NA;0.051364;0.050998;0.050998;0.11;103;92
1.50;233;1;256;0;0;1;5632;0;0;0.003583;NA;0.063123;0.054355;0.054354;0.12;113;89
1.46;232;1;256;0;0;1;6144;0;0;0.004360;NA;0.068066;0.060311;0.060310;0.12;123;106
1.48;233;1;256;0;0;1;6656;0;0;0.004220;NA;0.064601;0.064794;0.064794;0.13;133;91
1.46;232;1;256;0;0;1;7168;0;0;0.005100;NA;0.072588;0.064807;0.064806;0.13;143;104
1.50;233;1;256;0;0;1;7680;0;0;0.005417;NA;0.063606;0.071782;0.071781;0.15;153;89
1.50;232;1;256;0;0;1;8192;0;0;0.005461;NA;0.077081;0.075565;0.075565;0.15;163;91
1.47;231;1;256;0;0;2;512;0;0;0.000984;NA;0.006995;0.008991;0.008991;0.02;12;69
1.43;232;1;256;0;0;2;1024;0;0;0.001133;NA;0.009439;0.014634;0.014633;0.03;21;61
1.47;231;1;256;0;0;2;1536;0;0;0.003472;NA;0.019796;0.023048;0.023047;0.04;30;89
1.42;231;1;256;0;0;2;2048;0;0;0.004663;NA;0.020630;0.023221;0.023220;0.05;39;92
1.48;232;1;256;0;0;2;2560;0;0;0.005949;NA;0.027426;0.027250;0.027249;0.06;48;100
1.46;232;1;256;0;0;2;3072;0;0;0.006836;NA;0.029266;0.032470;0.032469;0.07;57;96
1.46;232;1;256;0;0;2;3584;0;0;0.007917;NA;0.025038;0.035775;0.035774;0.09;66;82
1.46;230;1;256;0;0;2;4096;0;0;0.006977;NA;0.033398;0.032006;0.032005;0.08;75;101
1.46;232;1;256;0;0;2;4608;0;0;0.007045;NA;0.037428;0.035947;0.035946;0.10;88;98
1.43;232;1;256;0;0;2;5120;0;0;0.005531;NA;0.041840;0.042342;0.042342;0.10;93;95
1.43;231;1;256;0;0;2;5632;0;0;0.005538;NA;0.041363;0.042643;0.042642;0.11;102;94
1.47;232;1;256;0;0;2;6144;0;0;0.006353;NA;0.044577;0.046477;0.046476;0.11;111;98
1.46;231;1;256;0;0;2;6656;0;0;0.006258;NA;0.043372;0.047883;0.047882;0.11;120;95
1.45;231;1;256;0;0;2;7168;0;0;0.006945;NA;0.048695;0.055726;0.055725;0.13;129;90
1.41;232;1;256;0;0;2;7680;0;0;0.007433;NA;0.051424;0.057064;0.057063;0.13;138;94
1.47;231;1;256;0;0;2;8192;0;0;0.007944;NA;0.052990;0.062243;0.062242;0.13;147;93
1.40;231;1;256;0;0;3;512;0;0;0.000545;NA;0.003998;0.009483;0.009482;0.02;10;42
1.43;230;1;256;0;0;3;1024;0;0;0.002212;NA;0.010505;0.020162;0.020161;0.04;17;63
1.45;231;1;256;0;0;3;1536;0;0;0.001572;NA;0.010434;0.017656;0.017655;0.05;24;66
1.44;230;1;256;0;0;3;2048;0;0;0.001417;NA;0.012368;0.024887;0.024886;0.06;31;56
1.42;231;1;256;0;0;3;2560;0;0;0.005055;NA;0.022108;0.033429;0.033429;0.07;38;82
1.44;230;1;256;0;0;3;3072;0;0;0.004666;NA;0.021447;0.035909;0.035909;0.08;45;67
1.40;230;1;256;0;0;3;3584;0;0;0.007178;NA;0.021260;0.032323;0.032322;0.08;54;83
1.39;231;1;256;0;0;3;4096;0;0;0.007285;NA;0.022538;0.040712;0.040711;0.10;59;77
1.42;230;1;256;0;0;3;4608;0;0;0.006079;NA;0.021910;0.037543;0.037542;0.09;66;83
1.42;230;1;256;0;0;3;5120;0;0;0.005270;NA;0.025686;0.046203;0.046202;0.10;73;79
1.44;231;1;256;0;0;3;5632;0;0;0.005202;NA;0.026791;0.044129;0.044128;0.10;80;82
1.43;230;1;256;0;0;3;6144;0;0;0.005730;NA;0.032593;0.053125;0.053124;0.11;87;83
1.43;229;1;256;0;0;3;6656;0;0;0.006184;NA;0.044977;0.058255;0.058254;0.12;94;88
1.43;231;1;256;0;0;3;7168;0;0;0.006186;NA;0.034870;0.058975;0.058975;0.12;101;80
1.43;231;1;256;0;0;3;7680;0;0;0.006379;NA;0.039652;0.063341;0.063340;0.13;108;81
1.43;234;1;256;0;0;3;8192;0;0;0.007102;NA;0.039472;0.062636;0.062636;0.13;115;82
1.44;229;1;256;0;0;4;512;0;0;0.001139;NA;0.005905;0.009789;0.009788;0.02;11;80
1.41;231;1;256;0;0;4;1024;0;0;0.002169;NA;0.011217;0.017036;0.017036;0.03;19;79
1.43;230;1;256;0;0;4;1536;0;0;0.003051;NA;0.018143;0.023537;0.023536;0.05;27;80
1.44;230;1;256;0;0;4;2048;0;0;0.004080;NA;0.021307;0.026707;0.026706;0.05;35;91
1.42;230;1;256;0;0;4;2560;0;0;0.005259;NA;0.024611;0.031272;0.031271;0.07;45;86
1.42;231;1;256;0;0;4;3072;0;0;0.006156;NA;0.023420;0.038055;0.038054;0.08;51;81
1.43;229;1;256;0;0;4;3584;0;0;0.006867;NA;0.021449;0.037749;0.037748;0.09;59;76
1.44;229;1;256;0;0;4;4096;0;0;0.006419;NA;0.029002;0.042267;0.042266;0.10;67;73
1.43;231;1;256;0;0;4;4608;0;0;0.005718;NA;0.029640;0.044600;0.044599;0.10;75;83
1.43;230;1;256;0;0;4;5120;0;0;0.004940;NA;0.033142;0.046389;0.046388;0.10;83;87
1.41;230;1;256;0;0;4;5632;0;0;0.005379;NA;0.036197;0.048693;0.048692;0.12;91;82
1.43;230;1;256;0;0;4;6144;0;0;0.005497;NA;0.040245;0.052077;0.052077;0.11;99;89
1.43;230;1;256;0;0;4;6656;0;0;0.006568;NA;0.044855;0.053209;0.053208;0.12;107;93
1.42;230;1;256;0;0;4;7168;0;0;0.006940;NA;0.042272;0.055493;0.055492;0.12;115;88
