comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.43;229;1;256;1;0;6;18000;40960;0;1;.003491;NA;.010655;.019513;.019513;1.43;229;99
1.43;229;1;256;1;0;6;16000;40960;0;0;0.020317;NA;0.052778;0.085386;0.085385;0.31;403;89
1.41;229;1;256;1;0;6;16000;40960;0;1;.003507;NA;.011032;.020532;.020532;1.41;229;99
1.44;230;1;256;1;0;6;14000;40960;0;0;0.020344;NA;0.051222;0.090864;0.090863;0.32;403;86
1.40;230;1;256;1;0;6;14000;40960;0;1;.003511;NA;.010740;.021553;.021553;1.40;230;99
1.41;230;1;256;1;0;6;12000;40960;0;0;0.020354;NA;0.052520;0.098728;0.098727;0.32;403;85
1.44;229;1;256;1;0;6;12000;40960;0;1;.003480;NA;.009665;.025508;.025507;1.44;229;99
1.41;231;1;256;1;0;6;10000;40960;0;0;0.020107;NA;0.051788;0.109695;0.109694;0.33;405;82
1.43;229;1;256;1;0;6;10000;40960;0;1;.003568;NA;.010851;.028152;.028152;1.43;229;100
1.43;231;1;256;1;0;6;8000;40960;0;0;0.020282;NA;0.051837;0.126231;0.126230;0.35;403;78
1.43;230;1;256;1;0;6;8000;40960;0;1;.003573;NA;.009959;.030760;.030760;1.43;230;99
