nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;320;400;25.402;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;320;500;31.3862;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;320;600;38.7721;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;320;700;43.8655;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;320;800;50.1235;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;320;900;56.5241;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;320;1000;62.0225;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;10;1.72705;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;100;7.27101;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;200;13.1048;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;300;19.4207;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;400;25.5503;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;500;31.4688;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;600;37.7327;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;700;43.9461;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;800;50.2341;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;900;56.0129;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;240;1000;61.8706;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;10;2.0328;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;100;8.4141;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;200;15.4154;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;300;22.689;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;400;29.9425;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;500;36.5413;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;600;44.3929;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;700;51.2312;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;800;58.4001;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;900;70.3668;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;160;1000;72.6718;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;10;4.0213;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;100;16.2711;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;200;30.7983;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;300;45.3624;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;400;59.8975;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;500;74.0575;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;600;89.7305;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;700;102.864;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;800;117.711;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;900;132.963;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.6;80;1000;145.471;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;10;1.82592;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;100;7.78656;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;200;13.9886;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;300;20.7406;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;400;27.672;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;500;33.4817;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;600;40.1125;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;700;46.687;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;800;53.4762;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;900;59.5612;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;800;1000;65.9998;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;10;1.82268;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;100;7.77805;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;200;13.9725;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;300;20.3574;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;400;26.8861;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;500;33.6004;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;600;40.0505;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;700;46.7337;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;800;53.5168;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;900;59.7006;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;400;1000;65.8632;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;10;1.8215;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;100;7.67361;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;200;13.9705;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;300;20.7419;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;400;27.0208;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;500;32.9903;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;600;40.1006;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;700;46.7956;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;800;53.4979;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;900;59.8037;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;320;1000;65.8588;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;10;1.82636;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;100;7.70408;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;200;13.9493;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;300;20.7174;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;400;27.2734;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;500;33.4249;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;600;40.0897;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;700;46.7114;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;800;54.5763;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;900;59.5052;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;240;1000;65.3101;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;10;2.08788;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;100;9.02217;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;200;16.3014;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;300;24.2422;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;400;31.8542;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;500;39.4396;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;600;46.5671;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;700;54.6852;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;800;62.6515;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;900;69.583;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;160;1000;76.2642;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;10;4.09157;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;100;17.7285;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;200;32.3521;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;300;47.7407;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;400;63.1016;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;500;78.663;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;600;96.2523;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;700;108.825;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;800;123.581;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;900;141.61;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.3;80;1000;153.887;NA;~33246;7582.95;22691.7
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;10;2.10476;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;100;8.78704;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;200;15.9508;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;300;23.4132;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;400;30.8882;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;500;38.3002;NA;~16672;3834.53;11454.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;600;45.5573;NA;~20002;4602.29;13756.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;700;52.898;NA;~23324;5369.99;16057.6
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;800;60.6463;NA;~26654;6137.75;18359.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;2;800;900;67.6998;NA;~29950;6860.35;20525.5
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;10;466.365;NA;~804;60.7613;178.182
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;100;7.82276;NA;~3396;61.7088;180.074
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;200;15.0321;NA;~6728;121.755;356.796
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;300;22.4927;NA;~10068;181.864;533.646
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;400;22.8839;NA;~12948;182.917;535.749
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;500;30.192;NA;~16280;242.963;712.471
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;600;36.9955;NA;~19620;303.073;889.321
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;700;37.3575;NA;~22500;304.126;891.423
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;800;45.0675;NA;~25840;364.235;1068.27
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;900;52.3939;NA;~29172;424.281;1245
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;800;1000;51.9222;NA;~32052;425.334;1247.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;10;7.49165;NA;~804;60.7613;178.182
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;100;7.83006;NA;~3396;61.7088;180.074
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;200;15.0007;NA;~6728;121.755;356.796
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;300;22.4642;NA;~10068;181.864;533.646
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;400;22.8609;NA;~12948;182.917;535.749
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;500;30.1997;NA;~16280;242.963;712.471
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;600;36.976;NA;~19620;303.073;889.321
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;700;37.3609;NA;~22500;304.126;891.423
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;800;44.4914;NA;~25840;364.235;1068.27
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;900;52.044;NA;~29172;424.281;1245
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;400;1000;52.0186;NA;~32052;425.334;1247.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;10;7.50018;NA;~804;60.7613;178.182
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;100;7.87636;NA;~3396;61.7088;180.074
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;200;15.0116;NA;~6728;121.755;356.796
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;300;22.4556;NA;~10068;181.864;533.646
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;400;22.8907;NA;~12948;182.917;535.749
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;500;30.0891;NA;~16280;242.963;712.471
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;600;36.9777;NA;~19620;303.073;889.321
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;700;37.3375;NA;~22500;304.126;891.423
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;800;44.4008;NA;~25840;364.235;1068.27
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;900;51.8461;NA;~29172;424.281;1245
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;320;1000;52.0143;NA;~32052;425.334;1247.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;10;7.50701;NA;~804;60.7613;178.182
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;100;7.86609;NA;~3396;61.7088;180.074
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;200;15.0124;NA;~6728;121.755;356.796
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;300;22.202;NA;~10068;181.864;533.646
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;400;22.8939;NA;~12948;182.917;535.749
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;500;30.0929;NA;~16280;242.963;712.471
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;600;37.486;NA;~19620;303.073;889.321
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;700;37.2317;NA;~22500;304.126;891.423
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;800;44.4718;NA;~25840;364.235;1068.27
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;900;51.7795;NA;~29172;424.281;1245
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;240;1000;52.0435;NA;~32052;425.334;1247.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;10;7.49306;NA;~804;60.7613;178.182
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;100;7.81352;NA;~3396;61.7088;180.074
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;200;15.0454;NA;~6728;121.755;356.796
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;300;22.4834;NA;~10068;181.864;533.646
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;400;22.7561;NA;~12948;182.917;535.749
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;500;29.8389;NA;~16280;242.963;712.471
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;600;36.9488;NA;~19620;303.073;889.321
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;700;37.288;NA;~22500;304.126;891.423
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;800;44.4446;NA;~25840;364.235;1068.27
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;900;51.5145;NA;~29172;424.281;1245
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;160;1000;52.053;NA;~32052;425.334;1247.1
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;80;10;9.32447;NA;~804;60.7613;178.182
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;80;100;9.70954;NA;~3396;61.7088;180.074
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;80;200;18.6176;NA;~6728;121.755;356.796
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;80;300;27.6191;NA;~10068;181.864;533.646
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;80;400;28.2951;NA;~12948;182.917;535.749
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;80;500;36.8713;NA;~16280;242.963;712.471
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;80;600;45.8483;NA;~19620;303.073;889.321
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;lowgear;3;8;2.6;80;700;46.2082;NA;~22500;304.126;891.423
