nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;4;1;NA;NA;NA;NA;416;252;NA;31;4;0.0231488;15;~38;0.648352;1.62459;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;6;1;NA;NA;NA;NA;624;378;NA;45;6;0.02399;16;~54;0.652512;1.63685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;8;1;NA;NA;NA;NA;832;504;NA;59;8;0.0324929;15;~70;0.656672;1.6491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;10;1;NA;NA;NA;NA;1040;630;NA;73;10;0.0293337;15;~86;0.660832;1.66136;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;12;1;NA;NA;NA;NA;1248;756;NA;87;12;0.0310929;16;~102;0.664992;1.67362;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;14;1;NA;NA;NA;NA;1456;882;NA;101;14;0.0375903;15;~118;0.669152;1.68587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;4;1;NA;NA;NA;NA;416;252;NA;31;4;0.101278;23;~48;3.53669;10.2898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;6;1;NA;NA;NA;NA;624;378;NA;45;6;0.107168;23;~62;3.54488;10.3143;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;8;1;NA;NA;NA;NA;832;504;NA;59;8;0.126895;25;~76;3.55307;10.3387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;10;1;NA;NA;NA;NA;1040;630;NA;73;10;0.111505;25;~90;3.56126;10.3632;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;12;1;NA;NA;NA;NA;1248;756;NA;87;12;0.107486;23;~104;3.56946;10.3876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;14;1;NA;NA;NA;NA;1456;882;NA;101;14;0.126076;23;~118;3.57765;10.4121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;RING;maldishonest;spdz2k;3;4;1;NA;NA;NA;NA;NA;NA;252;91;4;124.093;875;~37650;3736.16;11055.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;RING;semihonest;replicated-ring;3;4;1;NA;NA;NA;NA;NA;NA;252;91;4;0.0334207;15;~113;0.401588;0.96394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
