nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;4;0.0231488;15;~38;0.648352;1.62459
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;6;0.02399;16;~54;0.652512;1.63685
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;8;0.0324929;15;~70;0.656672;1.6491
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;10;0.0293337;15;~86;0.660832;1.66136
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;12;0.0310929;16;~102;0.664992;1.67362
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;semihonest;shamir;3;14;0.0375903;15;~118;0.669152;1.68587
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;4;0.101278;23;~48;3.53669;10.2898
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;6;0.107168;23;~62;3.54488;10.3143
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;8;0.126895;25;~76;3.55307;10.3387
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;10;0.111505;25;~90;3.56126;10.3632
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;12;0.107486;23;~104;3.56946;10.3876
dogecoin,dogecoincash,dogecoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;3;14;0.126076;23;~118;3.57765;10.4121
dogecoin,dogecoincash,dogecoingold;31_scalable_search;RING;maldishonest;spdz2k;3;4;124.093;875;~37650;3736.16;11055.2
dogecoin,dogecoincash,dogecoingold;31_scalable_search;RING;semihonest;replicated-ring;3;4;0.0334207;15;~113;0.401588;0.96394
