nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;4;60;50;15.431;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;4;60;100;25.0801;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;4;60;150;34.5061;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;4;60;200;44.7084;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;4;60;250;58.0153;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;4;60;300;66.2979;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;4;60;350;76.1961;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;4;60;400;85.2957;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;10;3.42118;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;50;8.37818;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;100;14.1252;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;150;19.7743;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;200;28.2182;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;250;31.2202;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;300;37.661;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;350;49.4019;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;240;400;55.7722;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;10;3.43431;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;50;8.38902;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;100;15.7386;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;150;22.1053;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;200;25.5063;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;250;31.2387;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;300;42.3198;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;350;44.0152;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;180;400;55.1772;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;10;3.88171;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;50;9.17899;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;100;16.2771;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;150;23.6133;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;200;27.5449;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;250;35.3774;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;300;40.5325;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;350;47.3753;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;120;400;53.4811;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;10;7.07038;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;50;15.3665;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;100;25.2776;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;150;35.4084;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;200;45.5678;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;250;55.3927;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;300;64.9257;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;350;77.5869;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;60;400;92.0357;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;10;3.52079;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;50;8.70047;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;100;16.2061;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;150;20.548;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;200;29.2149;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;250;32.3785;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;300;39.1051;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;350;50.3358;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;240;400;51.7933;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;10;3.55297;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;50;9.7706;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;100;14.6464;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;150;22.6612;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;200;29.2579;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;250;32.3842;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;300;43.0427;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;350;45.7839;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;180;400;60.2914;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;10;4.00593;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;50;9.95441;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;100;15.7584;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;150;22.0004;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;200;30.1362;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;250;34.5852;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;300;44.4885;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;350;48.61;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;120;400;58.6527;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;10;7.11652;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;50;16.2925;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;100;26.8549;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;150;37.1782;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;200;48.2364;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;250;58.4831;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;300;71.8527;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;350;83.029;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;60;400;93.7105;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;10;3.83284;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;50;8.97827;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;100;16.466;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;150;23.4472;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;200;30.3097;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;250;37.1264;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;300;40.6796;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;350;52.2216;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;240;400;53.818;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;10;3.67439;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;50;9.03465;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;100;17.2596;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;150;21.4322;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;200;29.901;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;250;36.7749;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;300;40.7528;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;350;47.6446;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;180;400;53.7164;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;10;4.38674;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;50;9.81226;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;100;16.1339;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;150;22.5947;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;200;28.9509;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;250;35.4348;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;300;42.694;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;350;49.856;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;120;400;60.4642;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;10;7.59361;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;50;17.2917;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;100;28.8292;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;150;39.677;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;200;51.3275;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;250;63.6335;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;300;75.8028;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;350;87.6213;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;60;400;98.9237;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;10;3.42098;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;50;9.24885;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;100;14.0996;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;150;22.1362;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;200;28.525;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;250;31.2812;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;300;37.6342;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;350;44.1637;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;240;400;49.7846;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;10;3.4059;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;50;8.39178;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;100;15.6708;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;150;19.8212;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;200;25.5636;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;250;31.2946;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;300;42.2343;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;350;50.7544;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;180;400;49.7423;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;10;3.94071;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;50;9.23869;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;100;16.1378;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;150;21.2774;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;200;27.3261;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;250;36.0112;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;300;43.6779;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;350;47.2713;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;120;400;52.8981;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;10;6.68571;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;50;15.4642;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;100;24.8073;NA;~3428;853.872;2518.96
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;150;36.2764;NA;~5076;1215.17;3602.07
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;200;44.8197;NA;~6724;1576.47;4685.19
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;250;55.5308;NA;~8372;1937.77;5768.31
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;300;65.7681;NA;~10054;2344.23;6986.81
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;350;77.2964;NA;~11728;2750.63;8205.18
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;4;60;400;86.8923;NA;~13376;3111.93;9288.3
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;240;10;3.41862;NA;~446;176.474;488.193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;240;50;9.24552;NA;~1780;492.572;1435.84
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;240;100;14.126;NA;~3428;853.872;2518.96
