program  c.domain  adv.model      protocol            partysize  comp.time(s)  comp.peakRAM(MiB)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
31       RING      malhonest      ps-rep-ring         3          0.14          17                 8800        9.24545              9.33                 42            100        ~70684        17.8066         52.3656
31       RING      malhonest      ps-rep-ring         3          0.14          17                 9200        9.11733              9.21                 42            101        ~73884        18.2194         53.5976
31       RING      malhonest      ps-rep-ring         3          0.14          17                 9600        9.64306              9.74                 42            110        ~77084        18.6322         54.8296
31       RING      malhonest      ps-rep-ring         3          0.13          17                 10000       10.7053              10.79                43            97         ~80284        19.045          56.0616
31       RING      malhonest      ps-rep-ring         3          0.13          17                 10400       12.1704              12.26                43            99         ~83748        27.3529         80.0653
31       RING      malhonest      ps-rep-ring         3          0.14          17                 10800       11.9922              12.07                43            102        ~86956        28.5954         83.7865
31       RING      malhonest      ps-rep-ring         3          0.14          17                 11200       13.0945              13.18                46            99         ~90156        29.0082         85.0185
31       RING      malhonest      ps-rep-ring         3          0.13          17                 11600       13.0378              13.12                43            104        ~93356        29.421          86.2505
31       RING      malhonest      ps-rep-ring         3          0.14          17                 12000       13.0112              13.10                43            104        ~96556        29.8338         87.4825
31       RING      malhonest      ps-rep-ring         3          0.13          17                 12400       14.302               14.39                43            98         ~99756        30.2466         88.7145
31       RING      malhonest      ps-rep-ring         3          0.14          17                 12800       13.8158              13.90                45            101        ~102956       30.6594         89.9465
31       RING      malhonest      ps-rep-ring         3          0.14          17                 13200       13.7651              13.85                43            107        ~106156       31.0722         91.1785
31       RING      malhonest      ps-rep-ring         3          0.13          17                 13600       15.4601              15.54                43            97         ~109356       31.485          92.4105
31       RING      malhonest      ps-rep-ring         3          0.14          17                 14000       14.6702              14.75                44            110        ~112556       31.8978         93.6425
31       RING      malhonest      ps-rep-ring         3          0.13          17                 14400       15.7556              15.83                43            102        ~115756       32.3106         94.8745
31       RING      malhonest      ps-rep-ring         3          0.14          17                 14800       16.0539              16.14                43            103        ~118956       32.7234         96.1065
31       RING      malhonest      ps-rep-ring         3          0.14          17                 15200       17.765               17.85                41            100        ~122156       33.1362         97.3385
31       RING      malhonest      ps-rep-ring         3          0.13          17                 15600       19.9519              20.04                43            94         ~125356       33.549          98.5705
31       RING      malhonest      ps-rep-ring         3          0.14          17                 16000       16.7611              16.84                43            103        ~128556       33.9618         99.8025
31       RING      malhonest      ps-rep-ring         3          0.13          17                 16400       16.7927              16.87                43            103        ~131756       34.3746         101.034
31       RING      malhonest      ps-rep-ring         3          0.14          17                 16800       17.4534              17.54                43            99         ~134956       34.7874         102.266
31       RING      malhonest      ps-rep-ring         3          0.13          17                 17200       18.157               18.24                43            104        ~138156       35.2002         103.498
31       RING      malhonest      ps-rep-ring         3          0.13          17                 17600       20.1679              20.26                45            99         ~141356       35.613          104.73
31       RING      malhonest      ps-rep-ring         3          0.14          17                 18000       19.0485              19.14                43            99         ~144556       36.0258         105.962
31       RING      malhonest      ps-rep-ring         3          0.14          17                 18400       18.3887              18.47                43            105        ~147756       36.4386         107.194
31       RING      malhonest      ps-rep-ring         3          0.13          17                 18800       19.1237              19.21                41            101        ~150956       36.8514         108.426
31       RING      malhonest      ps-rep-ring         3          0.14          17                 19200       19.4369              19.51                43            102        ~154156       37.2642         109.658
31       RING      malhonest      ps-rep-ring         3          0.14          17                 19600       20.3782              20.46                45            106        ~157356       37.677          110.89
31       RING      malhonest      ps-rep-ring         3          0.13          17                 20000       20.1953              20.28                44            114        ~160556       38.0898         112.122
31       RING      semihonest     replicated-ring     3          0.14          17                 10          0.0445286            0.12                 15            57         ~161          0.40211         0.96541
31       RING      semihonest     replicated-ring     3          0.14          17                 400         0.402943             0.49                 15            95         ~3281         0.43604         1.06096
31       RING      semihonest     replicated-ring     3          0.14          17                 800         0.805209             0.88                 17            108        ~6481         0.47084         1.15896
31       RING      semihonest     replicated-ring     3          0.13          17                 1200        1.17649              1.25                 17            104        ~9681         0.50564         1.25696
31       RING      semihonest     replicated-ring     3          0.14          17                 1600        1.6001               1.69                 15            98         ~12881        0.54044         1.35496
31       RING      semihonest     replicated-ring     3          0.14          17                 2000        2.00369              2.08                 15            106        ~16081        0.57524         1.45296
31       RING      semihonest     replicated-ring     3          0.14          17                 2400        2.32309              2.40                 15            104        ~19281        0.61004         1.55096
31       RING      semihonest     replicated-ring     3          0.13          17                 2800        2.81958              2.90                 15            98         ~22481        0.64484         1.64896
31       RING      semihonest     replicated-ring     3          0.14          17                 3200        3.14001              3.22                 15            111        ~25681        0.67964         1.74696
31       RING      semihonest     replicated-ring     3          0.14          17                 3600        3.69566              3.78                 15            100        ~28881        0.71444         1.84496
31       RING      semihonest     replicated-ring     3          0.14          17                 4000        3.90794              3.99                 15            107        ~32081        0.74924         1.94296
31       RING      semihonest     replicated-ring     3          0.14          17                 4400        8.70912              8.79                 15            59         ~35281        0.78404         2.04096
31       RING      semihonest     replicated-ring     3          0.13          17                 4800        4.52582              4.61                 15            107        ~38481        0.81884         2.13896
31       RING      semihonest     replicated-ring     3          0.14          17                 5200        4.9879               5.07                 15            105        ~41681        0.85364         2.23696
31       RING      semihonest     replicated-ring     3          0.14          17                 5600        5.69867              5.77                 15            99         ~44881        0.88844         2.33496
31       RING      semihonest     replicated-ring     3          0.14          17                 6000        6.34192              6.42                 15            102        ~48081        0.92324         2.43296
31       RING      semihonest     replicated-ring     3          0.14          17                 6400        6.19462              6.27                 15            108        ~51281        0.95804         2.53096
31       RING      semihonest     replicated-ring     3          0.13          17                 6800        8.07017              8.15                 15            90         ~54481        0.99284         2.62896
31       RING      semihonest     replicated-ring     3          0.13          17                 7200        6.87489              6.96                 15            118        ~57681        1.02764         2.72696
31       RING      semihonest     replicated-ring     3          0.13          17                 7600        7.74195              7.82                 15            105        ~60881        1.06244         2.82496
31       RING      semihonest     replicated-ring     3          0.13          17                 8000        13.2553              13.34                15            61         ~64081        1.09724         2.92296
31       RING      semihonest     replicated-ring     3          0.13          17                 8400        8.56087              8.64                 15            109        ~67281        1.13204         3.02096
31       RING      semihonest     replicated-ring     3          0.14          17                 8800        10.6257              10.71                17            87         ~70481        1.16684         3.11896
31       RING      semihonest     replicated-ring     3          0.14          17                 9200        13.1932              13.27                15            76         ~73681        1.20164         3.21696
31       RING      semihonest     replicated-ring     3          0.14          17                 9600        10.5453              10.63                16            95         ~76881        1.23644         3.31496
31       RING      semihonest     replicated-ring     3          0.13          17                 10000       9.66098              9.74                 15            104        ~80081        1.27124         3.41296
31       RING      semihonest     replicated-ring     3          0.13          17                 10400       14.0539              14.14                16            74         ~83353        1.62722         4.47374
31       RING      semihonest     replicated-ring     3          0.14          17                 10800       11.0119              11.09                14            103        ~86553        1.66202         4.57174
31       RING      semihonest     replicated-ring     3          0.14          17                 11200       17.5537              17.63                16            69         ~89753        1.69682         4.66974
31       RING      semihonest     replicated-ring     3          0.13          17                 11600       16.1126              16.19                16            73         ~92953        1.73162         4.76774
31       RING      semihonest     replicated-ring     3          0.14          17                 12000       11.4557              11.54                18            106        ~96153        1.76642         4.86574
31       RING      semihonest     replicated-ring     3          0.13          17                 12400       14.6907              14.77                16            89         ~99353        1.80122         4.96374
31       RING      semihonest     replicated-ring     3          0.14          17                 12800       12.5259              12.61                20            112        ~102553       1.83602         5.06174
31       RING      semihonest     replicated-ring     3          0.14          17                 13200       12.514               12.60                16            107        ~105753       1.87082         5.15974
31       RING      semihonest     replicated-ring     3          0.13          17                 13600       14.9863              15.07                18            97         ~108953       1.90562         5.25774
31       RING      semihonest     replicated-ring     3          0.14          17                 14000       16.9997              17.09                16            88         ~112153       1.94042         5.35574
31       RING      semihonest     replicated-ring     3          0.13          17                 14400       14.2254              14.32                17            108        ~115353       1.97522         5.45374
31       RING      semihonest     replicated-ring     3          0.14          17                 14800       15.0393              15.12                16            108        ~118553       2.01002         5.55174
31       RING      semihonest     replicated-ring     3          0.14          17                 15200       16.5738              16.66                16            103        ~121753       2.04482         5.64974
31       RING      semihonest     replicated-ring     3          0.13          17                 15600       15.2912              15.37                18            108        ~124953       2.07962         5.74774
31       RING      semihonest     replicated-ring     3          0.14          17                 16000       16.4341              16.51                16            111        ~128153       2.11442         5.84574
31       RING      semihonest     replicated-ring     3          0.13          17                 16400       16.3607              16.44                17            113        ~131353       2.14922         5.94374
31       RING      semihonest     replicated-ring     3          0.14          17                 16800       20.3906              20.47                18            83         ~134553       2.18402         6.04174
31       RING      semihonest     replicated-ring     3          0.13          17                 17200       21.4851              21.57                16            78         ~137753       2.21882         6.13974
31       RING      semihonest     replicated-ring     3          0.13          17                 17600       17.1323              17.21                17            112        ~140953       2.25362         6.23774
31       RING      semihonest     replicated-ring     3          0.14          17                 18000       18.8759              18.96                17            95         ~144153       2.28842         6.33574
31       RING      semihonest     replicated-ring     3          0.14          17                 18400       19.7692              19.86                19            101        ~147353       2.32322         6.43374
31       RING      semihonest     replicated-ring     3          0.13          17                 18800       18.6061              18.68                17            104        ~150553       2.35802         6.53174
31       RING      semihonest     replicated-ring     3          0.14          17                 19200       20.456               20.54                19            99         ~153753       2.39282         6.62974
31       RING      semihonest     replicated-ring     3          0.14          17                 19600       19.3738              19.45                19            102        ~156953       2.42762         6.72774
31       RING      semihonest     replicated-ring     3          0.13          17                 20000       19.5398              19.62                16            108        ~160153       2.46242         6.82574
31       BINARY    maldishonest   tinier              3          0.40          23                 10          0.762414             0.84                 82            106        NA            26.2911         NA
31       BINARY    maldishonest   tinier              3          8.15          206                400         7.87283              8.02                 93            97         NA            234.765         NA
31       BINARY    maldishonest   tinier              3          11.21         279                800         15.8044              15.98                98            97         NA            469.496         NA
31       BINARY    maldishonest   tinier              3          10.84         257                1200        23.203               23.37                102           94         NA            677.982         NA
31       BINARY    maldishonest   tinier              3          10.25         253                1600        30.874               31.04                97            97         NA            912.713         NA
31       BINARY    maldishonest   tinier              3          10.10         250                2000        38.2538              38.42                100           95         NA            1147.12         NA
31       BINARY    maldishonest   tinier              3          9.86          246                2400        45.7276              45.87                103           94         NA            1355.93         NA
31       BINARY    maldishonest   tinier              3          9.50          243                2800        54.0257              54.17                101           96         NA            1590.34         NA
31       BINARY    maldishonest   tinier              3          9.06          240                3200        61.5377              61.69                102           96         NA            1825.07         NA
31       BINARY    maldishonest   tinier              3          11.32         264                3600        69.4222              69.60                105           95         NA            2033.88         NA
31       BINARY    maldishonest   tinier              3          10.96         260                4000        75.9346              76.10                108           95         NA            2268.29         NA
31       BINARY    maldishonest   tinier              3          10.76         257                4400        85.0297              85.19                108           94         NA            2477.1          NA
31       BINARY    maldishonest   tinier              3          10.32         253                4800        93.8191              93.98                113           93         NA            2711.5          NA
31       BINARY    maldishonest   tinier              3          10.02         250                5200        101.441              101.62               115           95         NA            2946.23         NA
31       BINARY    maldishonest   tinier              3          9.77          246                5600        106.887              107.04               116           94         NA            3154.72         NA
31       BINARY    maldishonest   tinier              3          9.35          243                6000        115.031              115.18               117           92         NA            3389.45         NA
31       BINARY    maldishonest   tinier              3          9.08          240                6400        121.361              121.51               116           95         NA            3623.86         NA
31       BINARY    maldishonest   tinier              3          11.14         264                6800        133.992              134.16               118           91         NA            3832.67         NA
31       BINARY    maldishonest   tinier              3          11.03         260                7200        137.678              137.85               125           94         NA            4067.4          NA
31       BINARY    maldishonest   tinier              3          10.79         257                7600        143.846              144.01               121           95         NA            4301.81         NA
31       BINARY    maldishonest   tinier              3          10.31         254                8000        159.131              159.30               125           90         NA            4510.62         NA
31       BINARY    maldishonest   tinier              3          10.15         250                8400        177.205              177.38               127           88         NA            4745.02         NA
31       BINARY    maldishonest   tinier              3          9.76          247                8800        168.218              168.39               125           93         NA            4953.83         NA
31       BINARY    maldishonest   tinier              3          9.57          243                9200        175.587              175.75               128           95         NA            5188.24         NA
31       BINARY    maldishonest   tinier              3          9.12          240                9600        182.305              182.48               135           94         NA            5422.97         NA
31       BINARY    maldishonest   tinier              3          9.24          240                10000       191.226              191.40               127           93         NA            5631.46         NA
31       BINARY    maldishonest   tinier              3          11.45         264                10400       200.371              200.55               132           96         NA            5866.19         NA
31       BINARY    maldishonest   tinier              3          11.06         261                10800       205.712              205.89               139           95         NA            6100.92         NA
31       BINARY    maldishonest   tinier              3          10.90         258                11200       212.606              212.79               136           95         NA            6309.41         NA
31       BINARY    maldishonest   tinier              3          10.72         255                11600       225.407              225.61               142           94         NA            6544.14         NA
31       BINARY    maldishonest   tinier              3          10.19         251                12000       227.588              227.77               135           95         NA            6778.54         NA
31       BINARY    maldishonest   tinier              3          9.98          248                12400       237.065              237.24               140           95         NA            6987.35         NA
31       BINARY    maldishonest   tinier              3          9.75          245                12800       256.677              256.85               141           89         NA            7221.76         NA
31       BINARY    maldishonest   tinier              3          9.37          242                13200       253.686              253.87               151           93         NA            7430.57         NA
31       BINARY    maldishonest   tinier              3          9.12          239                13600       260.078              260.27               151           93         NA            7665.3          NA
31       BINARY    maldishonest   tinier              3          11.37         263                14000       267.752              267.97               156           95         NA            7899.71         NA
31       BINARY    maldishonest   tinier              3          10.99         260                14400       273.535              273.71               158           95         NA            8108.52         NA
31       BINARY    maldishonest   tinier              3          10.84         256                14800       282.004              282.19               154           95         NA            8342.93         NA
31       BINARY    maldishonest   tinier              3          10.23         253                15200       287.613              287.81               161           95         NA            8577.66         NA
31       BINARY    maldishonest   tinier              3          10.11         250                15600       297.501              297.68               155           95         NA            8786.14         NA
31       BINARY    maldishonest   tinier              3          9.76          247                16000       304.385              304.57               158           95         NA            9020.88         NA
31       BINARY    maldishonest   tinier              3          9.59          243                16400       320.722              320.93               163           93         NA            9229.36         NA
31       BINARY    maldishonest   tinier              3          9.28          240                16800       315.142              315.31               151           95         NA            9464.09         NA
31       BINARY    maldishonest   tinier              3          11.49         265                17200       332.628              332.84               154           92         NA            9698.82         NA
31       BINARY    maldishonest   tinier              3          11.13         261                17600       337.109              337.30               159           94         NA            9907.31         NA
31       BINARY    maldishonest   tinier              3          10.91         258                18000       361.661              361.85               158           89         NA            10142           NA
31       BINARY    maldishonest   tinier              3          10.70         255                18400       348.597              348.80               158           95         NA            10376.4         NA
31       BINARY    maldishonest   tinier              3          10.20         252                18800       357.016              357.21               156           93         NA            10585.3         NA
31       BINARY    maldishonest   tinier              3          10.01         249                19200       368.779              368.97               167           95         NA            10819.7         NA
31       BINARY    maldishonest   tinier              3          9.87          245                19600       370.575              370.76               163           94         NA            11054.4         NA
31       BINARY    maldishonest   tinier              3          9.50          242                20000       380.023              380.22               162           93         NA            11262.9         NA
31       BINARY    semidishonest  semi-bin            3          0.40          23                 10          0.520176             0.58                 197           141        NA            21.8597         NA
31       BINARY    semidishonest  semi-bin            3          8.15          206                400         2.23438              2.37                 205           69         NA            25.092          NA
31       BINARY    semidishonest  semi-bin            3          11.21         279                800         4.13129              4.29                 207           55         NA            28.4072         NA
31       BINARY    semidishonest  semi-bin            3          10.84         257                1200        5.81815              5.97                 206           57         NA            31.7224         NA
31       BINARY    semidishonest  semi-bin            3          10.25         253                1600        7.60103              7.74                 204           54         NA            35.0377         NA
31       BINARY    semidishonest  semi-bin            3          10.10         250                2000        8.91937              9.06                 207           50         NA            38.3529         NA
31       BINARY    semidishonest  semi-bin            3          9.86          246                2400        11.3163              11.46                208           49         NA            41.6681         NA
31       BINARY    semidishonest  semi-bin            3          9.50          243                2800        13.18                13.33                205           51         NA            66.7516         NA
31       BINARY    semidishonest  semi-bin            3          9.06          240                3200        14.9814              15.13                209           52         NA            70.0668         NA
31       BINARY    semidishonest  semi-bin            3          11.32         264                3600        16.3197              16.47                210           52         NA            73.382          NA
31       BINARY    semidishonest  semi-bin            3          10.96         260                4000        19.3345              19.49                209           48         NA            76.6972         NA
31       BINARY    semidishonest  semi-bin            3          10.76         257                4400        20.8434              21.00                207           46         NA            80.0125         NA
31       BINARY    semidishonest  semi-bin            3          10.32         253                4800        22.2244              22.38                208           46         NA            83.3277         NA
31       BINARY    semidishonest  semi-bin            3          10.02         250                5200        23.6282              23.78                210           49         NA            108.411         NA
31       BINARY    semidishonest  semi-bin            3          9.77          246                5600        26.3272              26.48                211           50         NA            111.726         NA
31       BINARY    semidishonest  semi-bin            3          9.35          243                6000        26.9169              27.05                209           49         NA            115.042         NA
31       BINARY    semidishonest  semi-bin            3          9.08          240                6400        30.1154              30.26                207           52         NA            118.357         NA
31       BINARY    semidishonest  semi-bin            3          11.14         264                6800        30.5543              30.71                210           49         NA            121.672         NA
31       BINARY    semidishonest  semi-bin            3          11.03         260                7200        33.5782              33.74                209           50         NA            124.987         NA
31       BINARY    semidishonest  semi-bin            3          10.79         257                7600        34.9528              35.11                211           49         NA            150.071         NA
31       BINARY    semidishonest  semi-bin            3          10.31         254                8000        37.2327              37.39                210           48         NA            153.386         NA
31       BINARY    semidishonest  semi-bin            3          10.15         250                8400        39.0445              39.20                210           48         NA            156.701         NA
31       BINARY    semidishonest  semi-bin            3          9.76          247                8800        41.3154              41.46                210           49         NA            160.016         NA
31       BINARY    semidishonest  semi-bin            3          9.57          243                9200        41.3905              41.54                209           46         NA            163.332         NA
31       BINARY    semidishonest  semi-bin            3          9.12          240                9600        44.1233              44.26                211           51         NA            166.647         NA
31       BINARY    semidishonest  semi-bin            3          9.24          240                10000       47.4525              47.59                209           47         NA            191.73          NA
31       BINARY    semidishonest  semi-bin            3          11.45         264                10400       47.0436              47.21                214           50         NA            195.045         NA
31       BINARY    semidishonest  semi-bin            3          11.06         261                10800       49.5973              49.75                212           48         NA            198.361         NA
31       BINARY    semidishonest  semi-bin            3          10.90         258                11200       52.4197              52.57                211           50         NA            201.676         NA
31       BINARY    semidishonest  semi-bin            3          10.72         255                11600       54.6098              54.76                214           50         NA            204.991         NA
31       BINARY    semidishonest  semi-bin            3          10.19         251                12000       55.6159              55.76                211           47         NA            208.306         NA
31       BINARY    semidishonest  semi-bin            3          9.98          248                12400       57.628               57.78                211           49         NA            233.39          NA
31       BINARY    semidishonest  semi-bin            3          9.75          245                12800       57.8856              58.03                212           53         NA            236.705         NA
31       BINARY    semidishonest  semi-bin            3          9.37          242                13200       60.2333              60.38                213           50         NA            240.02          NA
31       BINARY    semidishonest  semi-bin            3          9.12          239                13600       66.3955              66.55                213           45         NA            243.336         NA
31       BINARY    semidishonest  semi-bin            3          11.37         263                14000       62.6131              62.78                213           47         NA            246.651         NA
31       BINARY    semidishonest  semi-bin            3          10.99         260                14400       64.7298              64.88                215           47         NA            249.966         NA
31       BINARY    semidishonest  semi-bin            3          10.84         256                14800       68.366               68.51                216           49         NA            253.281         NA
31       BINARY    semidishonest  semi-bin            3          10.23         253                15200       70.4597              70.62                213           47         NA            278.365         NA
31       BINARY    semidishonest  semi-bin            3          10.11         250                15600       71.7382              71.89                214           54         NA            281.68          NA
31       BINARY    semidishonest  semi-bin            3          9.76          247                16000       73.7182              73.86                214           47         NA            284.995         NA
31       BINARY    semidishonest  semi-bin            3          9.59          243                16400       75.7477              75.89                217           50         NA            288.31          NA
31       BINARY    semidishonest  semi-bin            3          9.28          240                16800       78.2285              78.36                215           48         NA            291.626         NA
31       BINARY    semidishonest  semi-bin            3          11.49         265                17200       78.2098              78.38                215           47         NA            294.941         NA
31       BINARY    semidishonest  semi-bin            3          11.13         261                17600       81.9128              82.08                214           45         NA            320.024         NA
31       BINARY    semidishonest  semi-bin            3          10.91         258                18000       81.2794              81.44                216           48         NA            323.339         NA
31       BINARY    semidishonest  semi-bin            3          10.70         255                18400       82.954               83.11                216           49         NA            326.655         NA
31       BINARY    semidishonest  semi-bin            3          10.20         252                18800       85.9168              86.07                215           50         NA            329.97          NA
31       BINARY    semidishonest  semi-bin            3          10.01         249                19200       93.5386              93.69                216           45         NA            333.285         NA
31       BINARY    semidishonest  semi-bin            3          9.87          245                19600       89.5781              89.72                217           48         NA            336.6           NA
31       BINARY    semidishonest  semi-bin            3          9.50          242                20000       91.492               91.64                214           48         NA            361.684         NA
31       BINARY    semidishonest  yao                 2          0.40          23                 10          0.0162664            0.04                 11            63         NA            0.082944        NA
31       BINARY    semidishonest  yao                 2          8.15          206                400         0.0804883            0.17                 28            81         NA            3.31526         NA
31       BINARY    semidishonest  yao                 2          11.21         279                800         0.14923              0.27                 44            79         NA            6.63046         NA
31       BINARY    semidishonest  yao                 2          10.84         257                1200        0.206935             0.32                 43            74         NA            9.94566         NA
31       BINARY    semidishonest  yao                 2          10.25         253                1600        0.274771             0.38                 55            74         NA            13.2609         NA
31       BINARY    semidishonest  yao                 2          10.10         250                2000        0.321673             0.43                 57            81         NA            16.5761         NA
31       BINARY    semidishonest  yao                 2          9.86          246                2400        0.364088             0.48                 46            80         NA            19.8913         NA
31       BINARY    semidishonest  yao                 2          9.50          243                2800        0.413593             0.52                 47            77         NA            23.2065         NA
31       BINARY    semidishonest  yao                 2          9.06          240                3200        0.479461             0.59                 53            76         NA            26.5217         NA
31       BINARY    semidishonest  yao                 2          11.32         264                3600        0.534002             0.66                 56            86         NA            29.8369         NA
31       BINARY    semidishonest  yao                 2          10.96         260                4000        0.576727             0.69                 56            84         NA            33.1521         NA
31       BINARY    semidishonest  yao                 2          10.76         257                4400        0.635534             0.75                 60            82         NA            36.4673         NA
31       BINARY    semidishonest  yao                 2          10.32         253                4800        0.688969             0.81                 59            81         NA            39.7825         NA
31       BINARY    semidishonest  yao                 2          10.02         250                5200        0.742369             0.86                 58            89         NA            43.0977         NA
31       BINARY    semidishonest  yao                 2          9.77          246                5600        0.771685             0.89                 61            87         NA            46.4129         NA
31       BINARY    semidishonest  yao                 2          9.35          243                6000        0.833269             0.96                 62            85         NA            49.7281         NA
31       BINARY    semidishonest  yao                 2          9.08          240                6400        0.88557              1.00                 76            84         NA            53.0433         NA
31       BINARY    semidishonest  yao                 2          11.14         264                6800        0.92989              1.06                 72            88         NA            56.3585         NA
31       BINARY    semidishonest  yao                 2          11.03         260                7200        0.991696             1.13                 80            89         NA            59.6737         NA
31       BINARY    semidishonest  yao                 2          10.79         257                7600        1.03747              1.18                 66            88         NA            62.9889         NA
31       BINARY    semidishonest  yao                 2          10.31         254                8000        1.09788              1.23                 74            87         NA            66.3041         NA
31       BINARY    semidishonest  yao                 2          10.15         250                8400        1.08913              1.22                 77            92         NA            69.6193         NA
31       BINARY    semidishonest  yao                 2          9.76          247                8800        1.12138              1.25                 78            93         NA            72.9345         NA
31       BINARY    semidishonest  yao                 2          9.57          243                9200        1.17017              1.31                 78            91         NA            76.2497         NA
31       BINARY    semidishonest  yao                 2          9.12          240                9600        1.23102              1.34                 78            90         NA            79.5649         NA
31       BINARY    semidishonest  yao                 2          9.24          240                10000       1.27099              1.40                 83            90         NA            82.8801         NA
31       BINARY    semidishonest  yao                 2          11.45         264                10400       1.32546              1.47                 82            93         NA            86.1953         NA
31       BINARY    semidishonest  yao                 2          11.06         261                10800       1.36656              1.51                 87            92         NA            89.5105         NA
31       BINARY    semidishonest  yao                 2          10.90         258                11200       1.41726              1.55                 81            91         NA            92.8257         NA
31       BINARY    semidishonest  yao                 2          10.72         255                11600       1.46553              1.60                 80            91         NA            96.1409         NA
31       BINARY    semidishonest  yao                 2          10.19         251                12000       1.52477              1.65                 82            94         NA            99.4561         NA
31       BINARY    semidishonest  yao                 2          9.98          248                12400       1.55425              1.69                 83            92         NA            102.771         NA
31       BINARY    semidishonest  yao                 2          9.75          245                12800       1.62071              1.75                 85            91         NA            106.086         NA
31       BINARY    semidishonest  yao                 2          9.37          242                13200       1.68315              1.81                 87            91         NA            109.402         NA
31       BINARY    semidishonest  yao                 2          9.12          239                13600       1.71408              1.85                 91            94         NA            112.717         NA
31       BINARY    semidishonest  yao                 2          11.37         263                14000       1.77345              1.91                 91            93         NA            116.032         NA
31       BINARY    semidishonest  yao                 2          10.99         260                14400       1.81579              1.98                 91            92         NA            119.347         NA
31       BINARY    semidishonest  yao                 2          10.84         256                14800       1.87181              2.02                 105           92         NA            122.662         NA
31       BINARY    semidishonest  yao                 2          10.23         253                15200       1.93372              2.09                 103           94         NA            125.978         NA
31       BINARY    semidishonest  yao                 2          10.11         250                15600       2.00024              2.14                 96            93         NA            129.293         NA
31       BINARY    semidishonest  yao                 2          9.76          247                16000       2.01266              2.16                 104           92         NA            132.608         NA
31       BINARY    semidishonest  yao                 2          9.59          243                16400       2.05595              2.21                 105           92         NA            135.923         NA
31       BINARY    semidishonest  yao                 2          9.28          240                16800       2.12168              2.26                 107           94         NA            139.238         NA
31       BINARY    semidishonest  yao                 2          11.49         265                17200       2.18917              2.35                 110           94         NA            142.554         NA
31       BINARY    semidishonest  yao                 2          11.13         261                17600       2.14947              2.30                 107           95         NA            145.869         NA
31       BINARY    semidishonest  yao                 2          10.91         258                18000       2.21297              2.36                 110           94         NA            149.184         NA
31       BINARY    semidishonest  yao                 2          10.70         255                18400       2.2562               2.41                 111           95         NA            152.499         NA
31       BINARY    semidishonest  yao                 2          10.20         252                18800       2.3275               2.48                 112           95         NA            155.814         NA
31       BINARY    semidishonest  yao                 2          10.01         249                19200       2.35625              2.51                 114           95         NA            159.13          NA
31       BINARY    semidishonest  yao                 2          9.87          245                19600       2.41484              2.57                 106           94         NA            162.445         NA
31       BINARY    semidishonest  yao                 2          9.50          242                20000       2.46046              2.62                 110           95         NA            165.76          NA
31       BINARY    semidishonest  yaoO                2          0.40          23                 10          0.00245882           0.03                 10            69         NA            0               NA
31       BINARY    semidishonest  yaoO                2          8.15          206                400         0.0625713            0.17                 22            69         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.21         279                800         0.131471             0.25                 29            64         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.84         257                1200        0.193889             0.32                 30            58         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.25         253                1600        0.264798             0.39                 39            55         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.10         250                2000        0.31489              0.45                 37            54         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.86          246                2400        0.371054             0.49                 42            50         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.50          243                2800        0.437905             0.56                 43            52         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.06          240                3200        0.506606             0.63                 46            47         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.32         264                3600        0.552825             0.69                 51            53         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.96         260                4000        0.613375             0.75                 54            53         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.76         257                4400        0.681142             0.82                 58            51         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.32         253                4800        0.741456             0.86                 61            48         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.02         250                5200        0.824777             6.10                 61            7          NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.77          246                5600        0.844646             0.96                 61            47         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.35          243                6000        0.90947              1.04                 61            49         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.08          240                6400        0.982126             1.10                 60            50         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.14         264                6800        1.05097              1.19                 65            50         NA            0               NA
31       BINARY    semidishonest  yaoO                2          11.03         260                7200        1.09001              1.23                 69            45         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.79         257                7600        1.14261              1.28                 72            46         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.31         254                8000        1.22867              1.37                 76            45         NA            0               NA
31       BINARY    semidishonest  yaoO                2          10.15         250                8400        1.28359              1.41                 67            49         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.76          247                8800        1.32972              1.46                 69            49         NA            0               NA
31       BINARY    semidishonest  yaoO                2          9.57          243                9200        1.39309              1.53                 76            49         NA            0               NA
