nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;atlas;NA;125;151;5;0.185793;19;~322;4.52928;11.4408
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;atlas;NA;500;601;10;5.58175;21;~1222;4.54848;11.52
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;atlas;NA;1125;1351;15;4.75023;19;~2722;4.58048;11.652
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;atlas;NA;2000;2401;20;14.1508;19;~4822;4.62528;11.8368
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;atlas;NA;3125;3751;25;11.461;19;~7522;4.68288;12.0744
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;atlas;NA;4500;5401;30;22.0781;19;~10822;4.75328;12.3648
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;shamir;NA;125;151;5;0.0290293;16;~176;0.0112;0.0504
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;shamir;NA;500;601;10;0.104926;14;~701;0.0448;0.2016
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;shamir;NA;1125;1351;15;17.4542;14;~1576;0.1008;0.4536
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;shamir;NA;2000;2401;20;5.15369;14;~2801;0.1792;0.8064
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;shamir;NA;3125;3751;25;4.52243;14;~4376;0.28;1.26
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semihonest;shamir;NA;4500;5401;30;5.13995;15;~6301;0.4032;1.8144
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;malhonest;malicious-shamir;NA;125;151;5;0.159031;21;~160;3.21966;16.0983
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;malhonest;malicious-shamir;NA;500;601;10;0.201296;21;~610;3.27726;16.3863
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;malhonest;malicious-shamir;NA;1125;1351;15;0.338021;21;~1360;3.37326;16.8663
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;malhonest;malicious-shamir;NA;2000;2401;20;0.579909;21;~2410;3.50766;17.5383
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;malhonest;malicious-shamir;NA;3125;3751;25;0.748457;21;~3760;3.68046;18.4023
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;malhonest;malicious-shamir;NA;4500;5401;30;0.976828;24;~5410;3.89166;19.4583
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semidishonest;temi;NA;125;151;5;0.421396;43;~1218;7.87502;20.4445
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semidishonest;temi;NA;500;601;10;0.537438;34;~4818;7.92761;20.5495
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semidishonest;temi;NA;1125;1351;15;0.679863;34;~10818;8.01594;20.7262
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semidishonest;temi;NA;2000;2401;20;0.852488;33;~19218;8.13892;20.9718
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semidishonest;temi;NA;3125;3751;25;1.14959;34;~30018;8.29726;21.2896
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;FIELD;semidishonest;temi;NA;4500;5401;30;1.40489;35;~43218;8.49087;21.6756
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;RING;maldishonest;spdz2k;NA;125;151;5;4.35239;640;~1467;121.624;607.492
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;RING;maldishonest;spdz2k;NA;500;601;10;4.52614;642;~5067;121.682;607.621
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;RING;maldishonest;spdz2k;NA;1125;1351;15;6.06503;688;~11145;202.185;1009.3
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;RING;maldishonest;spdz2k;NA;2000;2401;20;6.34431;691;~19545;202.32;1009.6
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;RING;maldishonest;spdz2k;NA;3125;3751;25;9.24083;691;~30501;363.307;1812.91
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;RING;maldishonest;spdz2k;NA;4500;5401;30;10.8092;691;~43779;443.925;2214.84
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;semihonest;ccd;NA;557750;9651;5;1.07295;14;NA;2.2406;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;semihonest;ccd;NA;2231000;38601;10;4.75821;20;NA;8.9624;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;semihonest;ccd;NA;5019750;86851;15;9.76648;26;NA;20.1654;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;semihonest;ccd;NA;8924000;154401;20;17.6811;35;NA;35.8496;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;semihonest;ccd;NA;13943750;241251;25;28.4298;47;NA;56.015;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;semihonest;ccd;NA;20079000;347401;30;39.6978;63;NA;80.6616;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;557750;9651;5;6.0761;19;NA;125.412;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;2231000;38601;10;23.9514;24;NA;501.647;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;5019750;86851;15;52.6808;30;NA;1125.51;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;34_matrix_mul;BINARY;malhonest;malicious-ccd;NA;8924000;154401;20;94.2509;40;NA;2001.79;NA
