comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.48          234                1                  0    6        256       0         1         0         1         0         0         1500             81920       0           0           .002476      NA          .108609           .884830             .884830            .971666              1273          88
1.45          232                1                  0    6        256       0         1         0         1         0         0         1400             81920       0           0           .002473      NA          .124057           .872440             .872439            1.038333             1273          90
1.42          233                1                  0    6        256       0         1         0         1         0         0         1300             81920       0           0           .002475      NA          .111628           1.011344            1.011343           1.105000             1273          79
1.47          232                1                  0    6        256       0         1         0         1         0         0         1200             81920       0           0           .002504      NA          .121437           1.059358            1.059358           1.198333             1273          77
1.45          232                1                  0    6        256       0         1         0         1         0         0         1100             81920       0           0           .002494      NA          .114813           1.109304            1.109304           1.283333             1273          69
1.47          233                1                  0    6        256       0         1         0         1         0         0         1000             81920       0           0           .002498      NA          .111019           1.229082            1.229082           1.428333             1273          60
1.48          232                1                  0    6        256       0         1         0         1         0         0         900              81920       0           0           .002485      NA          .114233           1.427426            1.427426           1.553333             1273          57
1.46          233                1                  0    6        256       0         1         0         1         0         0         800              81920       0           0           .002494      NA          .111001           1.501071            1.501071           1.745000             1273          49
1.47          233                1                  0    6        256       0         1         0         1         0         0         700              81920       0           0           .002482      NA          .117202           1.847398            1.847398           1.981666             1273          45
1.47          232                1                  0    6        256       0         1         0         1         0         0         600              81920       0           0           .002497      NA          .113793           2.090319            2.090319           2.300000             1273          38
1.43          233                1                  0    6        256       0         1         0         1         0         0         500              81920       0           0           .002482      NA          .114723           2.634543            2.634543           2.743333             1273          32
1.48          232                1                  0    6        256       0         1         0         1         0         0         400              81920       0           0           .002476      NA          .116672           3.190665            3.190664           3.413333             1273          26
1.49          233                1                  0    6        256       0         1         0         1         0         0         300              81920       0           0           .002493      NA          .117494           4.497549            4.497548           4.538333             1273          20
1.47          232                1                  0    6        256       0         1         0         1         0         0         200              81920       0           0           .002487      NA          .141786           6.002570            6.002570           6.753333             1273          15
1.47          233                1                  0    6        256       0         1         0         1         0         0         100              81920       0           0           .002499      NA          .125863           12.710653           12.710652          13.421666            1273          7
1.45          232                1                  0    6        256       0         1         0         2         0         0         1500             81920       0           0           .002422      NA          .093347           1.334080            1.334080           1.560000             1278          48
1.46          232                1                  0    6        256       0         1         0         2         0         0         1400             81920       0           0           .002398      NA          .095416           1.358394            1.358394           1.636666             1278          47
1.47          232                1                  0    6        256       0         1         0         2         0         0         1300             81920       0           0           .002397      NA          .095370           1.596034            1.596034           1.856666             1278          41
1.45          232                1                  0    6        256       0         1         0         2         0         0         1200             81920       0           0           .002392      NA          .094635           1.734711            1.734711           2.003333             1278          38
1.44          233                1                  0    6        256       0         1         0         2         0         0         1100             81920       0           0           .002378      NA          .095059           2.107922            2.107922           2.311666             1278          33
1.47          232                1                  0    6        256       0         1         0         2         0         0         1000             81920       0           0           .002402      NA          .093089           2.143652            2.143652           2.515000             1278          30
1.46          232                1                  0    6        256       0         1         0         2         0         0         900              81920       0           0           .002380      NA          .096468           2.268058            2.268058           2.646666             1278          29
1.47          232                1                  0    6        256       0         1         0         2         0         0         800              81920       0           0           .002377      NA          .095962           2.915031            2.915031           3.293333             1278          23
1.47          232                1                  0    6        256       0         1         0         2         0         0         700              81920       0           0           .002375      NA          .095739           2.487790            2.487790           3.128333             1278          24
1.46          232                1                  0    6        256       0         1         0         2         0         0         600              81920       0           0           .002391      NA          .094655           2.643330            2.643330           3.505000             1278          21
1.47          233                1                  0    6        256       0         1         0         2         0         0         500              81920       0           0           .002398      NA          .093094           3.211091            3.211091           4.231666             1278          17
1.47          232                1                  0    6        256       0         1         0         2         0         0         400              81920       0           0           .002390      NA          .098826           4.493184            4.493183           5.668333             1278          13
1.45          232                1                  0    6        256       0         1         0         2         0         0         300              81920       0           0           .002401      NA          .101908           6.894050            6.894050           8.163333             1278          10
1.42          232                1                  0    6        256       0         1         0         2         0         0         200              81920       0           0           .002393      NA          .116589           11.391244           11.391244          12.428333            1277          7
1.45          233                1                  0    6        256       0         1         0         2         0         0         100              81920       0           0           .004501      NA          .103912           15.070147           15.070147          20.031666            1278          4
1.44          232                1                  0    6        256       0         1         0         3         0         0         1500             81920       0           0           .000596      NA          .054058           1.544823            1.544822           1.836666             800           27
1.40          231                1                  0    6        256       0         1         0         3         0         0         1400             81920       0           0           .000597      NA          .054984           1.572506            1.572506           1.963333             800           26
1.44          231                1                  0    6        256       0         1         0         3         0         0         1300             81920       0           0           .000598      NA          .055174           1.721135            1.721134           2.113333             800           24
1.45          231                1                  0    6        256       0         1         0         3         0         0         1200             81920       0           0           .000600      NA          .054116           1.949706            1.949706           2.283333             800           22
1.41          231                1                  0    6        256       0         1         0         3         0         0         1100             81920       0           0           .000597      NA          .055121           2.057781            2.057781           2.486666             800           20
1.46          232                1                  0    6        256       0         1         0         3         0         0         1000             81920       0           0           .000600      NA          .055182           2.410119            2.410119           2.731666             800           18
1.45          232                1                  0    6        256       0         1         0         3         0         0         900              81920       0           0           .000604      NA          .054848           2.506943            2.506943           3.030000             800           17
1.45          232                1                  0    6        256       0         1         0         3         0         0         800              81920       0           0           .000596      NA          .055009           3.133889            3.133889           3.400000             800           15
1.45          233                1                  0    6        256       0         1         0         3         0         0         700              81920       0           0           .000597      NA          .054268           3.014561            3.014561           3.878333             800           13
1.46          233                1                  0    6        256       0         1         0         3         0         0         600              81920       0           0           .000596      NA          .054827           3.682110            3.682110           4.516666             800           11
