nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;10202;200;1.65819;21;NA;1.67142;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;12752;250;1.2463;21;NA;1.88182;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;15302;300;1.70355;24;NA;2.09222;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;17852;350;2.66498;23;NA;2.30262;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;20402;400;2.36412;25;NA;2.51302;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;22952;450;3.54133;26;NA;2.72342;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-rep-bin;NA;NA;25502;500;4.08323;25;NA;2.93382;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;512;10;0.0364039;9;NA;0.003286;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;2552;50;0.142942;10;NA;0.016206;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;5102;100;0.521498;13;NA;0.032356;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;7652;150;0.746763;12;NA;0.048506;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;10202;200;0.849868;13;NA;0.064656;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;12752;250;2.02976;15;NA;0.080806;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;15302;300;1.65787;15;NA;0.096956;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;17852;350;1.21956;17;NA;0.113106;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;20402;400;2.06109;17;NA;0.129256;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;22952;450;3.406;19;NA;0.145406;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;replicated-bin;NA;NA;25502;500;2.42515;17;NA;0.161556;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;512;10;0.479901;199;NA;21.8597;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;2552;50;0.682246;199;NA;22.1912;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;5102;100;0.921928;197;NA;22.6056;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;7652;150;1.15854;199;NA;23.02;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;10202;200;1.35857;201;NA;23.4344;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;12752;250;1.50779;203;NA;23.8488;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;15302;300;1.76638;203;NA;24.2632;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;17852;350;1.95323;201;NA;24.6776;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;20402;400;2.21133;203;NA;25.092;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;22952;450;2.42912;205;NA;25.5064;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;semi-bin;NA;NA;25502;500;2.6363;204;NA;25.9208;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;512;10;0.0184876;13;NA;0.082944;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;2552;50;0.0215423;12;NA;0.414464;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;5102;100;0.0309596;14;NA;0.828864;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;7652;150;0.03374;18;NA;1.24326;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;10202;200;0.0439877;20;NA;1.65766;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;12752;250;0.0494042;21;NA;2.07206;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;15302;300;0.0699363;23;NA;2.48646;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;17852;350;0.0687342;26;NA;2.90086;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;20402;400;0.0897631;30;NA;3.31526;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;22952;450;0.0943761;29;NA;3.72966;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;25502;500;0.112359;31;NA;4.14406;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;512;10;0.00236892;9;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;2552;50;0.00487758;11;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;5102;100;0.00761501;12;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;7652;150;0.0174643;15;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;10202;200;0.0264116;16;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;12752;250;0.0353625;17;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;15302;300;0.0501242;19;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;17852;350;0.0701962;20;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;20402;400;0.0750774;23;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;22952;450;0.0905056;22;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semidishonest;yaoO;NA;NA;25502;500;0.0996039;25;NA;0;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;512;10;0.0677227;14;NA;0.974232;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;2552;50;0.281124;13;NA;2.2268;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;5102;100;0.525288;17;NA;3.57249;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;7652;150;0.780221;19;NA;4.91818;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;10202;200;1.07714;17;NA;7.14395;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;12752;250;1.33993;20;NA;8.48964;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;15302;300;1.55237;20;NA;9.83533;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;17852;350;1.90262;23;NA;12.0611;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;20402;400;2.15076;23;NA;13.4068;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;22952;450;2.39428;25;NA;14.7525;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;malhonest;malicious-ccd;NA;NA;25502;500;2.66901;24;NA;16.0982;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;512;10;0.0326665;10;NA;0.006524;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;2552;50;0.161052;13;NA;0.032364;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;5102;100;0.363949;12;NA;0.064664;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;7652;150;0.53832;13;NA;0.096964;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;10202;200;0.710931;14;NA;0.129264;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;12752;250;0.977251;15;NA;0.161564;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;15302;300;1.16513;18;NA;0.193864;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;17852;350;1.35964;20;NA;0.226164;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;20402;400;1.53031;21;NA;0.258464;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;22952;450;1.71532;19;NA;0.290764;NA
ether,ethercash,ethergold;31_scalable_search;BINARY;semihonest;ccd;NA;NA;25502;500;1.93574;22;NA;0.323064;NA
