nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;3;0.0196761;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;6;0.0325698;12;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;9;0.0540845;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;12;0.0799814;15;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;15;0.123013;17;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;18;0.172215;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;21;0.22698;23;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;24;0.285664;27;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;27;0.374727;31;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;30;0.454459;35;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;33;0.493751;40;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;3;0.0191999;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;6;0.0332451;12;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;9;0.0500452;15;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;12;0.0853797;14;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;15;0.120928;18;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;18;0.180751;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;21;0.222617;23;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;24;0.298884;26;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;27;0.432924;30;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;30;0.449194;34;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;2;33;0.55511;39;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;3;0.0188786;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;6;0.0348423;12;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;9;0.0561366;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;12;0.0791328;14;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;15;0.115904;17;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;18;0.160684;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;21;0.227245;25;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;24;0.297642;26;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;27;0.367834;29;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;30;0.468509;35;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;33;0.569364;41;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;3;0.0190388;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;6;0.0326879;12;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;9;0.0567852;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;12;0.0872232;15;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;15;0.11675;16;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;18;0.174517;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;21;0.258124;23;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;24;0.311041;27;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;27;0.362417;29;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;30;0.47018;35;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;33;0.533781;42;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;3;0.0187801;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;6;0.0326701;11;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;9;0.0501604;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;12;0.0885758;12;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;15;0.118866;17;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;18;0.158569;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;21;0.222041;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;24;0.262548;24;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;27;0.337034;29;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;30;0.412462;35;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;3;33;0.484057;40;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;3;0.019353;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;6;0.0339072;11;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;9;0.0559397;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;12;0.0798179;13;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;15;0.123398;15;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;18;0.15132;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;21;0.231909;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;24;0.292695;26;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;27;0.367899;31;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;30;0.439731;34;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2.2;33;0.588522;38;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;3;0.0194558;9;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;6;0.0315175;12;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;9;0.0535374;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;12;0.0828512;14;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;15;0.129349;14;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;18;0.163152;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;21;0.202484;20;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;24;0.300389;24;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;27;0.442106;31;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;30;0.444765;34;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;2;33;0.538274;39;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;3;0.0195564;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;6;0.0346566;10;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;9;0.0540673;11;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;12;0.0843883;14;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;15;0.122238;16;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;18;0.168858;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;21;0.214153;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;24;0.328956;24;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;27;0.370867;31;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;30;0.555131;33;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;33;0.501952;40;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;3;0.0193455;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;6;0.0331421;12;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;9;0.0527497;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;12;0.0859956;14;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;15;0.118526;16;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;18;0.163438;17;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;21;0.235598;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;24;0.297098;25;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;27;0.409058;31;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;30;0.498047;34;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;33;0.516939;39;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;3;0.0184982;9;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;6;0.0321532;11;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;9;0.0501978;11;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;12;0.090557;14;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;15;0.118542;15;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;18;0.162638;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;21;0.234952;22;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;24;0.289323;24;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;27;0.324649;29;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;30;0.405418;33;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;3;33;0.525729;38;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;3;0.0188378;9;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;6;0.0349381;11;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;9;0.0527851;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;12;0.0777281;13;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;15;0.117806;15;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;18;0.193698;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;21;0.215994;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;24;0.28301;26;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;27;0.339996;31;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;30;0.408897;33;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;33;0.502914;40;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;3;0.0193502;11;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;6;0.0368464;9;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;9;0.0601479;13;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;12;0.0849725;15;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;15;0.120897;14;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;18;0.178489;17;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;21;0.223971;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;24;0.293433;26;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;27;0.348196;29;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;30;0.530352;34;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;2;33;0.503961;40;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;3;0.0195696;9;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;6;0.0308514;11;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;9;0.0547045;11;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;12;0.0845582;14;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;15;0.126772;14;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;18;0.177563;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;21;0.23209;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;24;0.280832;24;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;27;0.354865;30;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;30;0.423347;35;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;33;0.670786;40;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;3;0.019334;9;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;6;0.030008;11;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;9;0.0545143;11;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;12;0.0827801;15;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;15;0.12857;15;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;18;0.160845;19;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;21;0.231379;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;24;0.336369;23;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;27;0.369466;29;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;30;0.459322;33;NA;7.9767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;33;0.565463;37;NA;9.65181;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;3;0.0185828;9;NA;0.079767;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;6;0.0304494;9;NA;0.319068;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;9;0.0494884;11;NA;0.717903;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;12;0.0793339;14;NA;1.27627;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;15;0.112272;14;NA;1.99417;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;18;0.16085;17;NA;2.87161;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;21;0.206039;21;NA;3.90858;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;24;0.259762;23;NA;5.10509;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;27;0.328214;29;NA;6.46113;NA
bitcoin,bitcoincash,bitcoingold;33_matrix_add_float;BINARY;semidishonest;yao;NA;NA;NA;2;3;30;0.440665;35;NA;7.9767;NA
