nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;600;0.946186;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;800;1.2782;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;1000;1.55055;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;1200;1.98345;25;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;1400;2.23373;23;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;1600;3.10137;21;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;1800;2.72078;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;2000;3.27023;23;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;2200;3.33954;23;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;180;2400;4.19997;23;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;10;0.0982666;24;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;200;0.38513;23;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;400;0.663896;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;600;0.940673;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;800;1.29159;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;1000;1.62029;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;1200;2.07829;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;1400;2.14776;23;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;1600;2.45646;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;1800;2.87983;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;2000;3.04509;23;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;2200;3.86561;21;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;2400;3.65445;23;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;10;0.101347;22;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;200;0.381195;23;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;400;0.664238;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;600;1.00858;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;800;1.2978;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;1000;1.63904;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;1200;2.09464;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;1400;2.16277;25;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;1600;2.70181;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;1800;2.88038;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;2000;3.30041;25;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;2200;3.39222;25;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;2400;3.67983;23;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;10;0.131405;23;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;200;0.955931;23;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;400;1.06421;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;600;1.5889;21;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;800;2.09318;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;1000;2.49835;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;1200;3.00041;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;1400;3.62661;23;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;1600;4.12682;21;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;1800;4.45835;25;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;2000;5.01127;23;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;2200;7.86989;25;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;2400;6.12626;23;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;10;0.0991779;23;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;200;0.384265;23;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;400;0.663629;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;600;0.999906;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;800;1.27796;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;1000;1.64153;21;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;1200;1.93677;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;1400;2.14341;25;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;1600;2.45594;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;1800;2.78479;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;2000;3.22498;23;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;2200;4.16738;21;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;2400;3.67291;23;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;10;0.0986238;23;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;200;0.386062;25;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;400;0.715456;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;600;0.981115;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;800;1.68325;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;1000;1.63012;25;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;1200;1.88131;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;1400;2.12689;25;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;1600;2.46903;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;1800;2.77035;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;2000;3.07359;23;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;2200;3.31786;23;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;2400;3.70134;23;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;10;0.10032;22;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;200;1.63689;21;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;400;0.66623;25;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;600;0.963473;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;800;1.46678;25;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;1000;1.58003;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;1200;2.04257;25;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;1400;2.15257;23;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;1600;2.50041;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;1800;2.72566;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;2000;3.11746;23;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;2200;3.52254;23;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;2400;3.76313;25;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;10;0.104378;22;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;200;0.394327;23;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;400;0.688142;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;600;0.997191;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;800;1.28139;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;1000;1.58583;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;1200;1.93449;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;1400;2.22799;23;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;1600;2.51829;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;1800;2.8198;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;2000;3.13538;23;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;2200;3.48699;23;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;2400;3.78292;25;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;10;0.120763;23;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;200;0.578564;23;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;400;1.07123;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;600;1.57042;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;800;2.14676;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;1000;2.59517;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;1200;3.1139;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;1400;4.14353;23;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;1600;4.0853;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;1800;4.48857;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;2000;5.10522;21;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;2200;5.72159;23;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;2400;6.08726;23;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;10;0.106897;22;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;200;0.401301;21;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;400;0.69442;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;600;1.00116;25;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;800;1.33764;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;1000;1.64798;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;1200;1.93639;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;1400;2.36526;23;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;1600;2.67633;21;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;1800;2.92722;25;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;2000;3.28025;25;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;2200;3.70908;23;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;2400;4.01769;25;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;10;0.108093;20;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;200;0.407903;23;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;400;0.706175;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;600;1.01795;25;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;800;1.3707;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;1000;1.67245;23;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;1200;2.20255;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;1400;2.28354;21;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;1600;2.66351;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;1800;3.96607;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;2000;4.32756;23;~14277;65.8596;197.451
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;2200;9.19655;25;~15701;71.6455;215.116
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;2400;4.26952;23;~17133;79.5116;238.061
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;10;0.104392;23;~91;3.56158;10.3641
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;200;0.819851;23;~1445;9.30622;27.9059
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;400;0.74453;23;~2869;15.0921;45.5708
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;600;1.00466;23;~4293;21.198;63.2358
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;800;3.07725;23;~5725;28.7441;86.181
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;1000;1.63773;21;~7149;34.53;103.846
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;1200;2.02899;23;~8573;40.6359;121.511
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;1400;2.30072;23;~9997;46.4218;139.176
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;1600;2.7668;23;~11429;53.9678;162.121
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;1800;2.94366;23;~12853;60.0737;179.786
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;2000;3.24369;23;~14277;65.8596;197.451
