nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;2590;512;8;3;10;0.0160116;11;NA;0.083584;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;12950;2552;8;3;50;0.0221417;13;NA;0.417664;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;25900;5102;8;3;100;0.0286499;14;NA;0.835264;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;38850;7652;8;3;150;0.036287;17;NA;1.25286;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;51800;10202;8;3;200;0.0429625;20;NA;1.67046;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;64750;12752;8;3;250;0.0520112;21;NA;2.08806;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;77700;15302;8;3;300;0.0615356;22;NA;2.50566;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;90650;17852;8;3;350;0.0704271;23;NA;2.92326;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;103600;20402;8;3;400;0.0829642;30;NA;3.34086;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;116550;22952;8;3;450;0.0921853;31;NA;3.75846;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;129500;25502;8;3;500;0.101299;38;NA;4.17606;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;10;0.0163638;11;NA;0.083584;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;50;0.0219333;14;NA;0.417664;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;100;0.0282461;15;NA;0.835264;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;150;0.0352862;17;NA;1.25286;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;200;0.0425941;20;NA;1.67046;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;250;0.0519587;22;NA;2.08806;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;300;0.0617712;22;NA;2.50566;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;350;0.0712604;26;NA;2.92326;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;400;0.0834329;31;NA;3.34086;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;450;0.0915267;31;NA;3.75846;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2.2;500;0.102907;35;NA;4.17606;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;10;0.0164283;11;NA;0.083584;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;50;0.0229161;12;NA;0.417664;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;100;0.0295751;13;NA;0.835264;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;150;0.0354407;18;NA;1.25286;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;200;0.0436494;20;NA;1.67046;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;250;0.0537003;23;NA;2.08806;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;300;0.0645742;24;NA;2.50566;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;350;0.0739765;23;NA;2.92326;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;400;0.0855396;30;NA;3.34086;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;450;0.0960937;31;NA;3.75846;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;2;500;0.105896;35;NA;4.17606;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;10;0.0167901;11;NA;0.083584;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;50;0.0232319;10;NA;0.417664;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;100;0.0290069;15;NA;0.835264;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;150;0.0358486;17;NA;1.25286;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;200;0.0453631;19;NA;1.67046;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;250;0.0559094;21;NA;2.08806;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;300;0.0658162;22;NA;2.50566;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;350;0.076632;24;NA;2.92326;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;400;0.0895176;29;NA;3.34086;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;450;0.0984041;33;NA;3.75846;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.8;500;0.108622;35;NA;4.17606;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;10;0.0164827;11;NA;0.083584;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;50;0.0224806;12;NA;0.417664;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;100;0.0292753;15;NA;0.835264;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;150;0.0360963;17;NA;1.25286;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;200;0.0484025;19;NA;1.67046;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;250;0.0587226;23;NA;2.08806;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;300;0.0696666;23;NA;2.50566;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;350;0.0796143;25;NA;2.92326;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;400;0.0939942;30;NA;3.34086;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;450;0.101482;32;NA;3.75846;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;8;1.6;500;0.114913;35;NA;4.17606;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;10;0.0161765;9;NA;0.083584;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;50;0.0223362;12;NA;0.417664;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;100;0.0286364;15;NA;0.835264;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;150;0.0356834;15;NA;1.25286;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;200;0.042039;17;NA;1.67046;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;250;0.0520858;23;NA;2.08806;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;300;0.062067;24;NA;2.50566;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;350;0.071753;25;NA;2.92326;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;400;0.0836044;30;NA;3.34086;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;450;0.0920625;28;NA;3.75846;NA
dogecoin,dogecoincash,dogecoingold;31_scalable_search;BINARY;semidishonest;yao;NA;NA;NA;4;3;500;0.103148;33;NA;4.17606;NA
