nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.00454;NA;~135;41.0162;123.048
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;6;1.0354;NA;~215;41.0174;123.051
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.06458;NA;~327;41.0192;123.056
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;9;1.0417;NA;~395;41.0203;123.058
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;10;1.02456;NA;~471;41.0215;123.061
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;4;505.19;NA;~119;1.60024;4.80012
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;6;1.03696;NA;~199;1.60152;4.80332
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;8;1.01921;NA;~311;1.60332;4.8078
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;9;1.01827;NA;~379;1.6044;4.81052
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;10;1.0148;NA;~455;1.60562;4.81356
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;4;1094.49;NA;~130;107.082;321.245
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;6;24.147;NA;~210;107.084;321.25
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;8;24.2329;NA;~322;107.086;321.252
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;9;24.166;NA;~390;107.086;321.256
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;10;24.0702;NA;~466;107.088;321.259
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;4;6.81833;NA;~119;1.60024;4.80012
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;6;1.02603;NA;~199;1.60152;4.80332
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;1.02388;NA;~311;1.60332;4.8078
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;9;1.01084;NA;~379;1.6044;4.81052
