nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;cowgear;NA;NA;37;6;1.01465;59;~199;1.60152;4.80332
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;cowgear;NA;NA;65;8;1.0404;59;~311;1.60332;4.8078
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;cowgear;NA;NA;82;9;1.00916;62;~379;1.6044;4.81052
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;cowgear;NA;NA;101;10;1.02456;60;~455;1.60562;4.81356
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;chaigear;NA;NA;17;4;71.2235;1250;~130;107.081;321.243
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;chaigear;NA;NA;37;6;24.1889;271;~210;107.083;321.249
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;chaigear;NA;NA;65;8;24.194;271;~322;107.085;321.254
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;chaigear;NA;NA;82;9;24.2074;270;~390;107.087;321.259
todd,ned,rod;32_matrix_add;FIELD;covertdishonest;chaigear;NA;NA;101;10;24.1893;270;~466;107.088;321.259
todd,ned,rod;32_matrix_add;FIELD;semidishonest;semi;NA;NA;17;4;0.00388574;14;~64;0.000512;0.001024
todd,ned,rod;32_matrix_add;FIELD;semidishonest;semi;NA;NA;37;6;0.00544025;14;~144;0.001152;0.002304
todd,ned,rod;32_matrix_add;FIELD;semidishonest;semi;NA;NA;65;8;0.010372;13;~256;0.002048;0.004096
todd,ned,rod;32_matrix_add;FIELD;semidishonest;semi;NA;NA;82;9;0.0101356;14;~324;0.002592;0.005184
todd,ned,rod;32_matrix_add;FIELD;semidishonest;semi;NA;NA;101;10;0.0149119;14;~400;0.0032;0.0064
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;17;4;0.00323755;19;~64;0.000512;0.001024
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;37;6;0.0048107;18;~144;0.001152;0.002304
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;65;8;0.0087823;18;~256;0.002048;0.004096
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;82;9;0.00992316;20;~324;0.002592;0.005184
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;101;10;0.0115246;18;~400;0.0032;0.0064
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;17;4;0.00252464;28;~64;0.000512;0.001024
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;37;6;0.00451809;29;~144;0.001152;0.002304
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;65;8;0.00771957;29;~256;0.002048;0.004096
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;82;9;0.00993091;26;~324;0.002592;0.005184
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;101;10;0.0117742;29;~400;0.0032;0.0064
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;17;4;0.00264777;121;~64;0.000512;0.001024
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;37;6;0.00521756;101;~144;0.001152;0.002304
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;65;8;0.00730919;102;~256;0.002048;0.004096
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;82;9;0.0108219;101;~324;0.002592;0.005184
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;101;10;0.0114864;102;~400;0.0032;0.0064
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;17;4;0.00343577;16;~17;0.001024;0.003072
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;37;6;0.00454182;16;~37;0.002304;0.006912
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;65;8;0.00711338;14;~65;0.004096;0.012288
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;82;9;0.0087794;14;~82;0.005184;0.015552
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;101;10;0.00855353;14;~101;0.0064;0.0192
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;17;4;0.00218241;14;~19;0.00064;0.00192
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;37;6;0.00329123;14;~39;0.00128;0.00384
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;65;8;0.00635988;12;~67;0.002176;0.006528
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;82;9;0.00651681;14;~84;0.00272;0.00816
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;101;10;0.00843939;14;~103;0.003328;0.009984
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;17;4;0.00755591;14;~19;0.00064;0.00192
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;37;6;0.00408997;14;~39;0.00128;0.00384
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;65;8;0.00518627;14;~67;0.002176;0.006528
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;82;9;0.00629819;16;~84;0.00272;0.00816
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;101;10;0.00745234;16;~103;0.003328;0.009984
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;17;4;0.00307354;17;~24;0.001536;0.004608
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;37;6;0.00463143;15;~44;0.003136;0.009408
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;65;8;0.00609281;15;~72;0.005376;0.016128
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;82;9;0.00707069;15;~89;0.006736;0.020208
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;101;10;0.00929209;17;~108;0.008256;0.024768
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;17;4;0.00438798;12;~33;0.001024;0.002304
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;37;6;0.0066603;15;~73;0.002304;0.005184
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;65;8;0.011117;13;~129;0.004096;0.009216
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;82;9;0.0134333;14;~163;0.005184;0.011664
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;101;10;0.0181093;13;~201;0.0064;0.0144
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;17;4;0.0281061;17;~44;1.44102;2.8823
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;37;6;0.0319174;17;~84;1.4423;2.88518
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;65;8;0.0410249;17;~140;1.4441;2.88922
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;82;9;0.0430762;17;~174;1.44518;2.89166
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;101;10;0.0468703;17;~212;1.4464;2.8944
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;17;4;0.00602878;13;~17;0.000512;0.001536
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;37;6;0.00301112;13;~37;0.001152;0.003456
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;65;8;0.00574831;13;~65;0.002048;0.006144
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;82;9;0.00719286;13;~82;0.002592;0.007776
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;101;10;0.00676371;13;~101;0.0032;0.0096
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;17;4;0.873222;166;~157;20.5992;61.7969
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;37;6;0.895626;164;~237;20.6004;61.8001
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;65;8;0.912029;162;~349;20.6022;61.8046
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;82;9;0.910239;166;~417;20.6033;61.8073
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;101;10;0.903019;166;~493;20.6045;61.8103
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;17;4;0.00355293;14;~64;0.000256;0.000512
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;37;6;0.00565754;12;~144;0.000576;0.001152
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;65;8;0.00812822;12;~256;0.001024;0.002048
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;82;9;0.0101165;12;~324;0.001296;0.002592
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;101;10;0.0118349;14;~400;0.0016;0.0032
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;17;4;0.00498923;13;~19;0.000384;0.001152
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;37;6;0.0129161;13;~39;0.000704;0.002112
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;65;8;0.00559695;13;~67;0.001152;0.003456
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;82;9;0.00678271;13;~84;0.001424;0.004272
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;101;10;0.0104194;14;~103;0.001728;0.005184
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;17;4;0.00679881;14;~19;0.000384;0.001152
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;37;6;0.00431335;13;~39;0.000704;0.002112
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;65;8;0.00459933;16;~67;0.001152;0.003456
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;82;9;0.0220562;14;~84;0.001424;0.004272
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;101;10;0.00871531;12;~103;0.001728;0.005184
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;17;4;0.00699477;14;~19;0.000384;0.001152
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;37;6;0.00835961;14;~39;0.000704;0.002112
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;65;8;0.00756046;14;~67;0.001152;0.003456
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;82;9;0.00622892;14;~84;0.001424;0.004272
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;101;10;0.00763497;16;~103;0.001728;0.005184
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;17;4;0.00492719;16;~43;0.012482;0.036094
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;37;6;0.00620397;16;~63;0.013682;0.039694
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;65;8;0.00907795;16;~91;0.015362;0.044734
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;82;9;0.00861345;17;~108;0.016382;0.047794
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;101;10;0.0105617;20;~127;0.017522;0.051214
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;17;4;0.00259911;13;~17;0.000256;0.000768
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;37;6;0.0036997;13;~37;0.000576;0.001728
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;65;8;0.00522117;15;~65;0.001024;0.003072
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;82;9;0.0155676;13;~82;0.001296;0.003888
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;101;10;0.00673525;15;~101;0.0016;0.0048
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;2129;4;0.609236;81;NA;26.3213;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;4789;6;1.13106;86;NA;52.295;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;8513;8;2.0968;89;NA;104.211;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;10774;9;2.18043;92;NA;104.256;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;13301;10;2.72863;88;NA;130.227;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;2129;4;0.371414;197;NA;22.0781;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;4789;6;0.494139;199;NA;22.4547;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;8513;8;0.725083;198;NA;22.982;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;10774;9;0.822647;199;NA;23.3022;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;13301;10;1.01768;199;NA;23.66;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;2129;4;0.0245706;11;NA;0.30208;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;4789;6;0.035649;12;NA;0.67968;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;8513;8;0.0532374;13;NA;1.20832;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;10774;9;0.0684507;14;NA;1.52928;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;13301;10;0.0883138;17;NA;1.888;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;2129;4;0.00524009;11;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;4789;6;0.00811347;11;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;8513;8;0.0227913;15;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;10774;9;0.0167563;14;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;13301;10;0.0218987;15;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;2129;4;4.40863;103;NA;1020.21;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;4789;6;9.80066;150;NA;2289.3;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;8513;8;17.1845;220;NA;4064.4;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;10774;9;21.7564;282;NA;5142.72;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;13301;10;26.9277;329;NA;6345.49;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;2129;4;0.134662;18;NA;0.981496;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;4789;6;0.237204;18;NA;1.1711;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;8513;8;0.579003;18;NA;1.43654;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;10774;9;0.557964;20;NA;1.5977;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;13301;10;0.690314;20;NA;1.77782;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;2129;4;0.159691;13;NA;1.21391;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;4789;6;0.40374;16;NA;3.39137;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;8513;8;0.701535;17;NA;4.85565;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;10774;9;0.916665;17;NA;6.09042;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;13301;10;1.07882;17;NA;7.36693;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;2129;4;1.68339;370;NA;67.271;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;4789;6;1.84763;410;NA;67.4727;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;8513;8;2.12185;409;NA;67.7548;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;10774;9;2.21593;372;NA;67.9261;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;13301;10;2.46445;375;NA;68.1176;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;2129;4;0.948351;64;NA;40.1361;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;4789;6;2.09679;126;NA;90.6263;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;8513;8;3.56792;204;NA;158.464;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;10774;9;4.27429;266;NA;199.269;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;13301;10;5.09528;310;NA;245.89;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;2129;4;0.855448;72;NA;14.5325;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;4789;6;1.55526;142;NA;32.298;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;8513;8;2.41323;237;NA;56.5292;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;10774;9;3.09934;300;NA;71.3898;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;13301;10;3.89333;360;NA;88.3469;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;2129;4;0.0607641;11;NA;0.010608;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;4789;6;0.147718;10;NA;0.023808;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;8513;8;0.323546;10;NA;0.042288;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;10774;9;0.444067;11;NA;0.053508;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;13301;10;0.451551;11;NA;0.066048;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;2129;4;0.0939767;10;NA;0.021888;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;4789;6;0.200003;13;NA;0.049248;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;8513;8;0.386463;12;NA;0.087552;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;10774;9;0.575566;12;NA;0.110808;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;13301;10;0.771869;15;NA;0.1368;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;2129;4;0.550043;50;NA;12.1227;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;4789;6;1.20239;106;NA;27.1959;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;8513;8;2.03516;168;NA;48.1705;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;10774;9;2.54268;223;NA;60.7108;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;13301;10;3.01756;260;NA;75.0464;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;2129;4;0.314739;43;NA;5.85328;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;4789;6;0.907047;85;NA;13.1698;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;8513;8;1.33852;136;NA;23.4128;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;10774;9;1.65506;176;NA;29.6318;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;13301;10;2.46134;205;NA;36.5825;NA
