program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)        Rx(MB)   Rx(rounds)  Rx(s)       Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80             3000             128         0.010526             0.14                 17            81         NA            0.016312        NA               4.8e-05   3           0.00846303   4.8e-05  3           0.0102689   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00277349  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80             1000             128         0.0110903            0.14                 16            79         NA            0.016312        NA               4.8e-05   3           0.00932901   4.8e-05  3           0.0110522   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00332313  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80             800              128         0.0111102            0.14                 16            78         NA            0.016312        NA               4.8e-05   3           0.00843098   4.8e-05  3           0.0112112   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00253014  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80             600              128         0.0100847            0.14                 17            83         NA            0.016312        NA               4.8e-05   3           0.00863826   4.8e-05  3           0.00917868  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00272654  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80             400              128         0.0109766            0.15                 18            79         NA            0.016312        NA               4.8e-05   3           0.00894726   4.8e-05  3           0.0105179   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00313855  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80             200              128         0.0108646            0.14                 16            81         NA            0.016312        NA               4.8e-05   3           0.00951914   4.8e-05  3           0.00997082  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00307948  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             80             50               128         0.0104691            0.14                 16            79         NA            0.016312        NA               4.8e-05   3           0.00907043   4.8e-05  3           0.00958886  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00276466  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             160            3000             128         0.0249722            0.14                 17            81         NA            0.016312        NA               4.8e-05   3           0.0236499    4.8e-05  3           0.0244347   NA             NA                 NA            NA        NA            NA       0.016264     8                0.0170753   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             160            1000             128         0.00918794           0.14                 17            81         NA            0.016312        NA               4.8e-05   3           0.00792311   4.8e-05  3           0.00854625  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00187295  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             160            800              128         0.0109704            0.14                 16            81         NA            0.016312        NA               4.8e-05   3           0.00926583   4.8e-05  3           0.0104483   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00344054  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
