comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.47;231;1;256;1;0;2;70000;8192;0;1;.000956;NA;.008736;.045821;.045821;1.47;231;100
1.48;232;1;256;1;0;2;50000;8192;0;0;0.007792;NA;0.058929;0.097844;0.097844;0.17;147;76
1.46;232;1;256;1;0;2;50000;8192;0;1;.000969;NA;.008715;.051487;.051487;1.46;232;99
1.46;231;1;256;1;0;2;40000;8192;0;0;0.008112;NA;0.047925;0.079742;0.079741;0.15;147;70
1.46;231;1;256;1;0;2;40000;8192;0;1;.001115;NA;.008995;.049127;.049126;1.46;231;99
1.48;231;1;256;1;0;2;30000;8192;0;0;0.007881;NA;0.057403;0.090969;0.090968;0.17;149;79
1.46;231;1;256;1;0;2;30000;8192;0;1;.001014;NA;.008993;.069421;.069421;1.46;231;99
1.46;232;1;256;1;0;2;20000;8192;0;0;0.008043;NA;0.055827;0.102619;0.102618;0.18;147;73
1.46;231;1;256;1;0;2;20000;8192;0;1;.000989;NA;.009892;.069892;.069892;1.46;231;99
1.49;231;1;256;1;0;2;10000;8192;0;0;0.007930;NA;0.055348;0.102276;0.102275;0.18;147;73
1.47;231;1;256;1;0;2;10000;8192;0;1;.000971;NA;.009169;.088419;.088419;1.47;231;99
1.47;231;1;256;1;0;2;9000;8192;0;0;0.008011;NA;0.053723;0.100509;0.100508;0.17;147;73
1.47;232;1;256;1;0;2;9000;8192;0;1;.001001;NA;.009357;.107703;.107703;1.47;232;99
1.47;232;1;256;1;0;2;8000;8192;0;0;0.008033;NA;0.052905;0.106189;0.106188;0.19;147;69
1.48;231;1;256;1;0;2;8000;8192;0;1;.000970;NA;.009297;.083711;.083710;1.48;231;100
1.44;232;1;256;1;0;2;7000;8192;0;0;0.007938;NA;0.053735;0.110511;0.110510;0.19;147;69
1.48;232;1;256;1;0;2;7000;8192;0;1;.000986;NA;.009595;.103956;.103956;1.48;232;99
1.47;231;1;256;1;0;2;6000;8192;0;0;0.007958;NA;0.059390;0.105347;0.105346;0.18;147;75
1.44;232;1;256;1;0;2;6000;8192;0;1;.001010;NA;.009270;.097891;.097890;1.44;232;99
1.48;231;1;256;1;0;2;5000;8192;0;0;0.008006;NA;0.056772;0.114770;0.114770;0.19;147;70
1.45;231;1;256;1;0;2;5000;8192;0;1;.001008;NA;.008827;.114951;.114951;1.45;231;100
1.47;232;1;256;1;0;2;4000;8192;0;0;0.007895;NA;0.057284;0.127090;0.127089;0.20;147;65
1.48;232;1;256;1;0;2;4000;8192;0;1;.000988;NA;.009795;.125642;.125642;1.48;232;99
1.47;230;1;256;1;0;2;3000;8192;0;0;0.007587;NA;0.056093;0.137731;0.137730;0.21;147;61
1.47;231;1;256;1;0;2;3000;8192;0;1;.000990;NA;.009453;.131814;.131814;1.47;231;99
1.44;232;1;256;1;0;2;2000;8192;0;0;0.007831;NA;0.056658;0.169307;0.169306;0.23;147;46
1.44;232;1;256;1;0;2;2000;8192;0;1;.001022;NA;.010335;.161457;.161457;1.44;232;99
1.46;231;1;256;1;0;2;1000;8192;0;0;0.007957;NA;0.056935;0.312184;0.312183;0.38;147;34
1.48;232;1;256;1;0;2;1000;8192;0;1;.001037;NA;.011014;.249630;.249629;1.48;232;99
1.41;231;1;256;1;0;3;70000;8192;0;0;0.007433;NA;0.025590;0.088072;0.088071;0.15;99;58
1.43;231;1;256;1;0;3;70000;8192;0;1;.001155;NA;.006179;.035864;.035864;1.43;231;99
1.40;232;1;256;1;0;3;50000;8192;0;0;0.006764;NA;0.028498;0.091945;0.091944;0.17;99;61
1.41;230;1;256;1;0;3;50000;8192;0;1;.001260;NA;.006629;.033306;.033306;1.41;230;99
1.44;229;1;256;1;0;3;40000;8192;0;0;0.006925;NA;0.034571;0.100376;0.100376;0.18;99;51
1.41;230;1;256;1;0;3;40000;8192;0;1;.001203;NA;.007059;.047917;.047917;1.41;230;99
1.41;230;1;256;1;0;3;30000;8192;0;0;0.007369;NA;0.025794;0.093368;0.093367;0.17;99;58
1.44;229;1;256;1;0;3;30000;8192;0;1;.001270;NA;.007057;.050276;.050276;1.44;229;99
1.43;230;1;256;1;0;3;20000;8192;0;0;0.006809;NA;0.028057;0.094158;0.094157;0.17;99;61
1.45;231;1;256;1;0;3;20000;8192;0;1;.001220;NA;.007510;.058746;.058746;1.45;231;100
1.44;231;1;256;1;0;3;10000;8192;0;0;0.006846;NA;0.025269;0.324833;0.324832;0.40;99;25
1.41;231;1;256;1;0;3;10000;8192;0;1;.001279;NA;.006987;.061274;.061274;1.41;231;99
1.45;229;1;256;1;0;3;9000;8192;0;0;0.007712;NA;0.027176;0.311092;0.311091;0.39;99;24
1.44;230;1;256;1;0;3;9000;8192;0;1;.001212;NA;.006827;.062348;.062348;1.44;230;100
1.43;230;1;256;1;0;3;8000;8192;0;0;0.006979;NA;0.028287;0.309606;0.309605;0.39;99;27
1.43;231;1;256;1;0;3;8000;8192;0;1;.001365;NA;.007179;.079680;.079680;1.43;231;100
1.42;231;1;256;1;0;3;7000;8192;0;0;0.006949;NA;0.027545;0.188317;0.188316;0.26;99;38
1.42;231;1;256;1;0;3;7000;8192;0;1;.001281;NA;.007559;.068518;.068518;1.42;231;99
1.42;230;1;256;1;0;3;6000;8192;0;0;0.007358;NA;0.028236;0.155415;0.155415;0.23;99;44
1.45;231;1;256;1;0;3;6000;8192;0;1;.001225;NA;.007595;.089470;.089470;1.45;231;99
1.44;231;1;256;1;0;3;5000;8192;0;0;0.006767;NA;0.026176;0.197351;0.197351;0.27;99;37
1.44;229;1;256;1;0;3;5000;8192;0;1;.001205;NA;.006893;.071477;.071476;1.44;229;99
1.44;236;1;256;1;0;3;4000;8192;0;0;0.006962;NA;0.025765;0.211917;0.211916;0.28;99;35
1.45;230;1;256;1;0;3;4000;8192;0;1;.001184;NA;.008451;.087853;.087853;1.45;230;99
1.44;231;1;256;1;0;3;3000;8192;0;0;0.007691;NA;0.024795;0.262664;0.262663;0.35;99;27
1.45;230;1;256;1;0;3;3000;8192;0;1;.001164;NA;.007534;.085573;.085573;1.45;230;99
1.42;231;1;256;1;0;3;2000;8192;0;0;0.006902;NA;0.024666;0.406417;0.406416;0.48;101;21
1.40;231;1;256;1;0;3;2000;8192;0;1;.001251;NA;.007000;.144298;.144298;1.40;231;99
1.45;229;1;256;1;0;3;1000;8192;0;0;0.007012;NA;0.024285;0.494514;0.494513;0.57;99;17
1.46;231;1;256;1;0;3;1000;8192;0;1;.001246;NA;.008378;.193541;.193541;1.46;231;99
1.45;230;1;256;1;0;4;70000;8192;0;0;0.006587;NA;0.029841;0.073887;0.073886;0.15;99;68
1.44;231;1;256;1;0;4;70000;8192;0;1;.001162;NA;.006022;.038171;.038171;1.44;231;100
1.40;230;1;256;1;0;4;50000;8192;0;0;0.006645;NA;0.029481;0.076242;0.076241;0.15;99;66
1.44;230;1;256;1;0;4;50000;8192;0;1;.001188;NA;.006264;.041724;.041723;1.44;230;99
1.45;231;1;256;1;0;4;40000;8192;0;0;0.006721;NA;0.027351;0.079046;0.079045;0.16;99;65
1.42;230;1;256;1;0;4;40000;8192;0;1;.001185;NA;.006279;.041338;.041337;1.42;230;99
1.43;230;1;256;1;0;4;30000;8192;0;0;0.006810;NA;0.029321;0.280689;0.280689;0.36;99;29
1.42;230;1;256;1;0;4;30000;8192;0;1;.001206;NA;.006068;.056664;.056664;1.42;230;99
1.42;231;1;256;1;0;4;20000;8192;0;0;0.007423;NA;0.028887;0.080624;0.080623;0.15;99;66
1.40;230;1;256;1;0;4;20000;8192;0;1;.001158;NA;.006081;.045298;.045298;1.40;230;99
1.43;231;1;256;1;0;4;10000;8192;0;0;0.006727;NA;0.027690;0.280258;0.280257;0.36;99;29
1.44;230;1;256;1;0;4;10000;8192;0;1;.001234;NA;.006057;.089909;.089909;1.44;230;99
1.42;229;1;256;1;0;4;9000;8192;0;0;0.007138;NA;0.025632;0.122656;0.122655;0.19;99;51
1.43;230;1;256;1;0;4;9000;8192;0;1;.001238;NA;.006924;.075252;.075252;1.43;230;99
1.43;229;1;256;1;0;4;8000;8192;0;0;0.006728;NA;0.022381;0.283159;0.283159;0.35;99;27
1.44;230;1;256;1;0;4;8000;8192;0;1;.001229;NA;.006366;.091776;.091776;1.44;230;99
1.42;230;1;256;1;0;4;7000;8192;0;0;0.006610;NA;0.028949;0.172758;0.172757;0.25;99;40
1.44;230;1;256;1;0;4;7000;8192;0;1;.001177;NA;.006474;.083895;.083895;1.44;230;100
1.45;230;1;256;1;0;4;6000;8192;0;0;0.006609;NA;0.028233;0.117233;0.117232;0.19;99;45
1.44;230;1;256;1;0;4;6000;8192;0;1;.001277;NA;.006213;.090281;.090281;1.44;230;100
1.44;230;1;256;1;0;4;5000;8192;0;0;0.006726;NA;0.027414;0.186634;0.186634;0.25;99;32
1.45;230;1;256;1;0;4;5000;8192;0;1;.001290;NA;.006583;.081543;.081543;1.45;230;99
1.42;230;1;256;1;0;4;4000;8192;0;0;0.006739;NA;0.027590;0.216822;0.216821;0.30;99;35
1.44;230;1;256;1;0;4;4000;8192;0;1;.001175;NA;.006538;.103381;.103380;1.44;230;99
1.40;231;1;256;1;0;4;3000;8192;0;0;0.006857;NA;0.024334;0.273321;0.273321;0.35;99;28
1.44;230;1;256;1;0;4;3000;8192;0;1;.001201;NA;.006624;.106263;.106263;1.44;230;99
1.43;230;1;256;1;0;4;2000;8192;0;0;0.006768;NA;0.027532;0.266016;0.266015;0.33;99;24
1.43;229;1;256;1;0;4;2000;8192;0;1;.001171;NA;.006710;.135749;.135749;1.43;229;99
1.42;230;1;256;1;0;4;1000;8192;0;0;0.006634;NA;0.026754;0.596089;0.596088;0.68;99;15
1.42;229;1;256;1;0;4;1000;8192;0;1;.001203;NA;.007103;.174146;.174146;1.42;229;99
1.44;231;1;256;1;0;5;70000;8192;0;0;0.006948;NA;0.027679;0.082582;0.082581;0.15;115;64
1.44;231;1;256;1;0;5;70000;8192;0;1;.001218;NA;.006864;.038776;.038776;1.44;231;99
1.46;230;1;256;1;0;5;50000;8192;0;0;0.006808;NA;0.032799;0.081745;0.081744;0.16;115;68
1.44;231;1;256;1;0;5;50000;8192;0;1;.001282;NA;.006502;.042277;.042277;1.44;231;99
1.44;231;1;256;1;0;5;40000;8192;0;0;0.006748;NA;0.032506;0.090122;0.090121;0.17;115;64
1.44;231;1;256;1;0;5;40000;8192;0;1;.001235;NA;.006847;.044382;.044381;1.44;231;99
1.44;231;1;256;1;0;5;30000;8192;0;0;0.007293;NA;0.033163;0.093071;0.093070;0.14;115;56
1.46;233;1;256;1;0;5;30000;8192;0;1;.001176;NA;.006982;.041900;.041900;1.46;233;99
1.45;231;1;256;1;0;5;20000;8192;0;0;0.006841;NA;0.033351;0.095228;0.095227;0.18;115;61
1.46;230;1;256;1;0;5;20000;8192;0;1;.001249;NA;.007071;.057486;.057486;1.46;230;100
1.41;231;1;256;1;0;5;10000;8192;0;0;0.006823;NA;0.028689;0.294330;0.294329;0.36;115;27
1.42;230;1;256;1;0;5;10000;8192;0;1;.001259;NA;.007427;.069809;.069809;1.42;230;100
1.46;230;1;256;1;0;5;9000;8192;0;0;0.007024;NA;0.032328;0.172366;0.172365;0.24;115;43
1.46;231;1;256;1;0;5;9000;8192;0;1;.001234;NA;.007392;.067552;.067552;1.46;231;99
1.44;231;1;256;1;0;5;8000;8192;0;0;0.006875;NA;0.032397;0.297830;0.297829;0.37;115;29
1.39;230;1;256;1;0;5;8000;8192;0;1;.001200;NA;.007163;.068340;.068340;1.39;230;99
1.45;230;1;256;1;0;5;7000;8192;0;0;0.006952;NA;0.032357;0.315195;0.315194;0.40;115;25
1.44;231;1;256;1;0;5;7000;8192;0;1;.001176;NA;.007278;.065730;.065730;1.44;231;99
1.43;230;1;256;1;0;5;6000;8192;0;0;0.006775;NA;0.033012;0.275412;0.275411;0.36;115;31
1.44;231;1;256;1;0;5;6000;8192;0;1;.001301;NA;.007038;.077000;.077000;1.44;231;99
1.45;230;1;256;1;0;5;5000;8192;0;0;0.006940;NA;0.034516;0.313458;0.313458;0.39;115;28
1.44;232;1;256;1;0;5;5000;8192;0;1;.001196;NA;.007375;.087992;.087992;1.44;232;100
1.44;230;1;256;1;0;5;4000;8192;0;0;0.006904;NA;0.029989;0.328183;0.328182;0.40;115;25
1.44;230;1;256;1;0;5;4000;8192;0;1;.001203;NA;.006203;.065079;.065078;1.44;230;99
1.44;231;1;256;1;0;5;3000;8192;0;0;0.006985;NA;0.031266;0.229998;0.229998;0.31;115;33
1.41;231;1;256;1;0;5;3000;8192;0;1;.001201;NA;.007368;.099112;.099112;1.41;231;99
1.44;231;1;256;1;0;5;2000;8192;0;0;0.007086;NA;0.025607;0.286047;0.286047;0.36;115;28
1.41;230;1;256;1;0;5;2000;8192;0;1;.001261;NA;.007338;.130884;.130884;1.41;230;99
1.44;230;1;256;1;0;5;1000;8192;0;0;0.007875;NA;0.030032;0.491504;0.491503;0.57;115;16
1.43;232;1;256;1;0;5;1000;8192;0;1;.001227;NA;.007384;.201347;.201347;1.43;232;100
1.41;231;1;256;1;0;6;70000;8192;0;0;0.003575;NA;0.015986;0.027450;0.027449;0.09;83;87
1.44;231;1;256;1;0;6;70000;8192;0;1;.000585;NA;.002122;.008224;.008224;1.44;231;99
1.44;229;1;256;1;0;6;50000;8192;0;0;0.003590;NA;0.013539;0.024274;0.024273;0.10;83;85
1.44;229;1;256;1;0;6;50000;8192;0;1;.000583;NA;.002042;.008092;.008092;1.44;229;99
1.42;231;1;256;1;0;6;40000;8192;0;0;0.003659;NA;0.015865;0.034258;0.034257;0.11;83;79
1.43;230;1;256;1;0;6;40000;8192;0;1;.000576;NA;.002014;.008539;.008538;1.43;230;99
1.43;229;1;256;1;0;6;30000;8192;0;0;0.003783;NA;0.016496;0.232660;0.232660;0.31;83;24
1.42;231;1;256;1;0;6;30000;8192;0;1;.000591;NA;.002361;.016645;.016645;1.42;231;99
1.44;229;1;256;1;0;6;20000;8192;0;0;0.003882;NA;0.015359;0.028852;0.028852;0.10;83;64
1.44;230;1;256;1;0;6;20000;8192;0;1;.000587;NA;.002388;.009440;.009439;1.44;230;99
1.44;230;1;256;1;0;6;10000;8192;0;0;0.003667;NA;0.015453;0.030625;0.030625;0.10;83;85
1.40;230;1;256;1;0;6;10000;8192;0;1;.000603;NA;.002350;.011806;.011806;1.40;230;99
1.44;230;1;256;1;0;6;9000;8192;0;0;0.003608;NA;0.015481;0.032426;0.032425;0.10;83;83
1.44;230;1;256;1;0;6;9000;8192;0;1;.000570;NA;.002437;.009192;.009192;1.44;230;99
1.43;229;1;256;1;0;6;8000;8192;0;0;0.003584;NA;0.014937;0.035791;0.035790;0.11;83;78
1.43;230;1;256;1;0;6;8000;8192;0;1;.000590;NA;.002520;.018576;.018576;1.43;230;99
1.44;230;1;256;1;0;6;7000;8192;0;0;0.003768;NA;0.013906;0.031924;0.031923;0.10;83;82
1.41;230;1;256;1;0;6;7000;8192;0;1;.000583;NA;.001974;.013671;.013671;1.41;230;99
1.44;231;1;256;1;0;6;6000;8192;0;0;0.003719;NA;0.013535;0.034723;0.034722;0.10;83;80
1.44;229;1;256;1;0;6;6000;8192;0;1;.000584;NA;.002101;.026257;.026257;1.44;229;99
1.45;229;1;256;1;0;6;5000;8192;0;0;0.003668;NA;0.013948;0.042206;0.042205;0.11;85;71
1.41;231;1;256;1;0;6;5000;8192;0;1;.000597;NA;.002815;.034037;.034037;1.41;231;99
1.45;231;1;256;1;0;6;4000;8192;0;0;0.003768;NA;0.012692;0.042715;0.042714;0.11;83;73
1.44;230;1;256;1;0;6;4000;8192;0;1;.000589;NA;.002263;.022669;.022669;1.44;230;99
1.40;230;1;256;1;0;6;3000;8192;0;0;0.003877;NA;0.013670;0.055746;0.055745;0.13;83;57
1.44;230;1;256;1;0;6;3000;8192;0;1;.000593;NA;.002473;.034741;.034741;1.44;230;99
1.45;229;1;256;1;0;6;2000;8192;0;0;0.003625;NA;0.012223;0.082213;0.082213;0.15;83;53
1.43;230;1;256;1;0;6;2000;8192;0;1;.000586;NA;.002425;.022391;.022391;1.43;230;99
1.44;229;1;256;1;0;6;1000;8192;0;0;0.003772;NA;0.013431;0.145645;0.145645;0.22;83;32
1.43;229;1;256;1;0;6;1000;8192;0;1;.000585;NA;.002337;.048756;.048756;1.43;229;100
