nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;18;0.293296;24;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;21;0.449567;30;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;24;0.51707;33;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;27;0.619887;42;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;30;0.77352;48;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.8;33;0.987809;56;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;3;0.0243261;9;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;6;0.0485163;10;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;9;0.0822343;12;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;12;0.144649;15;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;15;0.195858;18;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;18;0.311179;24;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;21;0.467598;30;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;24;0.532776;33;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;27;0.694857;42;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;30;0.823665;49;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;4;1.6;33;1.04361;57;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;3;0.0207541;9;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;6;0.0429309;12;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;9;0.071895;12;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;12;0.121947;16;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;15;0.173564;19;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;18;0.256614;22;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;21;0.359354;30;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;24;0.473298;34;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;27;0.56232;40;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;30;0.674196;48;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;3;33;0.827102;56;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;3;0.0208226;11;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;6;0.0445409;12;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;9;0.0719541;12;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;12;0.122781;16;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;15;0.174255;18;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;18;0.245404;22;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;21;0.374776;30;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;24;0.441577;34;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;27;0.56463;40;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;30;0.731299;46;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2.2;33;0.824685;57;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;3;0.0218499;9;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;6;0.0456666;10;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;9;0.0754179;12;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;12;0.12687;16;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;15;0.194376;21;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;18;0.251964;22;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;21;0.373876;28;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;24;0.49765;32;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;27;0.613285;41;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;30;0.754467;48;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;2;33;1.00472;57;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;3;0.0216038;11;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;6;0.0440713;10;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;9;0.0810281;14;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;12;0.131728;14;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;15;0.199923;18;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;18;0.298589;22;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;21;0.359433;30;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;24;0.507862;33;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;27;0.651929;40;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;30;0.813492;49;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.8;33;0.963283;55;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;3;0.0233453;9;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;6;0.0441873;10;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;9;0.0806282;14;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;12;0.145869;17;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;15;0.203306;18;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;18;0.307322;22;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;21;0.388469;29;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;24;0.509507;34;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;27;0.671364;42;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;30;0.938818;46;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;3;1.6;33;1.17711;55;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;3;0.0221135;11;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;6;0.0410714;12;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;9;0.0741987;12;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;12;0.11787;16;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;15;0.175828;18;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;18;0.246035;22;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;21;0.340269;27;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;24;0.455091;33;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;27;0.541184;40;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;30;0.754871;45;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;3;33;0.847446;54;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;3;0.0213327;11;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;6;0.0445654;10;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;9;0.085732;14;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;12;0.11521;14;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;15;0.174696;20;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;18;0.255805;22;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;21;0.336835;29;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;24;0.5285;33;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;27;0.573578;40;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;30;0.696635;46;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2.2;33;0.840003;55;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;3;0.0236087;11;NA;0.16992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;6;0.0437453;12;NA;0.67968;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;9;0.082705;12;NA;1.52928;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;12;0.123282;14;NA;2.71872;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;15;0.177301;19;NA;4.248;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;18;0.27018;22;NA;6.11712;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;21;0.3889;28;NA;8.32608;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;24;0.458282;34;NA;10.8749;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;27;0.6254;40;NA;13.7635;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;30;0.732626;47;NA;16.992;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;2;33;0.909928;55;NA;20.5603;NA
ether,ethercash,ethergold;32_matrix_add;BINARY;semidishonest;yao;NA;NA;NA;2;1.8;3;0.0214885;9;NA;0.16992;NA
