nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;355.889;NA;NA;0.246378;NA;4.8e-05;3;355.812;4.8e-05;3;355.963;NA;NA;NA;NA;NA;NA;0.24633;14041;355.685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;426.127;NA;NA;0.246378;NA;4.8e-05;3;426.036;4.8e-05;3;426.216;NA;NA;NA;NA;NA;NA;0.24633;14041;425.908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;496.298;NA;NA;0.246378;NA;4.8e-05;3;496.191;4.8e-05;3;496.403;NA;NA;NA;NA;NA;NA;0.24633;14041;496.062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;566.54;NA;NA;0.246378;NA;4.8e-05;3;566.418;4.8e-05;3;566.659;NA;NA;NA;NA;NA;NA;0.24633;14041;566.283;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;0;30;1.41377;NA;NA;4.7387;NA;4.8e-05;3;1.41108;4.8e-05;3;1.41305;0.000116;5;0.00309621;NA;NA;NA;4.73842;14044;1.29056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;75.6677;NA;NA;4.7387;NA;4.8e-05;3;75.6485;4.8e-05;3;75.6937;0.000116;5;0.042482;NA;NA;NA;4.73842;14044;75.4175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;145.625;NA;NA;4.7387;NA;4.8e-05;3;145.592;4.8e-05;3;145.675;0.000116;5;0.0830944;NA;NA;NA;4.73842;14044;145.306;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;215.875;NA;NA;4.7387;NA;4.8e-05;3;215.828;4.8e-05;3;215.949;0.000116;5;0.122801;NA;NA;NA;4.73842;14044;215.51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;286.182;NA;NA;4.7387;NA;4.8e-05;3;286.119;4.8e-05;3;286.282;0.000116;5;0.143791;NA;NA;NA;4.73842;14044;285.763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;356.596;NA;NA;4.7387;NA;4.8e-05;3;356.518;4.8e-05;3;356.72;0.000116;5;0.203039;NA;NA;NA;4.73842;14044;356.136;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;426.969;NA;NA;4.7387;NA;4.8e-05;3;426.876;4.8e-05;3;427.119;0.000116;5;0.243268;NA;NA;NA;4.73842;14044;426.463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;497.367;NA;NA;4.7387;NA;4.8e-05;3;497.26;4.8e-05;3;497.541;0.000116;5;0.282708;NA;NA;NA;4.73842;14044;496.821;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;567.759;NA;NA;4.7387;NA;4.8e-05;3;567.636;4.8e-05;3;567.96;0.000116;5;0.3232;NA;NA;NA;4.73842;14044;567.164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;0;30;4.09189;NA;NA;71.267;NA;9.6e-05;6;3.10477;9.6e-05;6;4.09072;0.0023;83;0.0175809;NA;NA;NA;71.2623;14072;1.7094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;79.1102;NA;NA;71.267;NA;9.6e-05;6;74.866;9.6e-05;6;79.1303;0.0023;83;0.487767;NA;NA;NA;71.2623;14072;76.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;151.143;NA;NA;71.267;NA;9.6e-05;6;143.665;9.6e-05;6;151.182;0.0023;83;0.996941;NA;NA;NA;71.2623;14072;147.621;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;223.27;NA;NA;71.267;NA;9.6e-05;6;212.583;9.6e-05;6;223.329;0.0023;83;1.62331;NA;NA;NA;71.2623;14072;219.069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;295.236;NA;NA;71.267;NA;9.6e-05;6;281.325;9.6e-05;6;295.324;0.0023;83;1.98959;NA;NA;NA;71.2623;14072;290.639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;367.236;NA;NA;71.267;NA;9.6e-05;6;350.088;9.6e-05;6;367.344;0.0023;83;2.33548;NA;NA;NA;71.2623;14072;362.352;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;439.149;NA;NA;71.267;NA;9.6e-05;6;418.839;9.6e-05;6;439.31;0.0023;83;2.78047;NA;NA;NA;71.2623;14072;433.789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;511.63;NA;NA;71.267;NA;9.6e-05;6;487.971;9.6e-05;6;511.792;0.0023;83;3.65885;NA;NA;NA;71.2623;14072;505.374;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;583.213;NA;NA;71.267;NA;9.6e-05;6;556.406;9.6e-05;6;583.397;0.0023;83;3.91698;NA;NA;NA;71.2623;14072;576.693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;0;30;1.23206;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;1.14331;NA;NA;NA;0.00192;30;0.00250557;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;74.1187;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;73.6918;NA;NA;NA;0.00192;30;0.162314;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;144.379;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;143.802;NA;NA;NA;0.00192;30;0.319242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;214.701;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;213.98;NA;NA;NA;0.00192;30;0.473512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;284.924;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;284.06;NA;NA;NA;0.00192;30;0.628294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;355.192;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;354.183;NA;NA;NA;0.00192;30;0.783986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;425.295;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;424.141;NA;NA;NA;0.00192;30;0.938228;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;495.585;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;494.284;NA;NA;NA;0.00192;30;1.09368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;semihonest;ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;565.765;NA;NA;0.4941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.49218;14011;564.32;NA;NA;NA;0.00192;30;1.24852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;0;30;2.63227;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;0.0566195;14.0307;101;0.119908;NA;NA;NA;7.92208;14090;1.67486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;30;76.0793;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;1.5873;14.0307;101;1.93536;NA;NA;NA;7.92208;14090;74.1193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;30;147.361;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;3.0747;14.0307;101;3.72939;NA;NA;NA;7.92208;14090;144.615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;218.83;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;4.57306;14.0307;101;5.52817;NA;NA;NA;7.92208;14090;215.282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;289.957;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;6.06034;14.0307;101;7.3138;NA;NA;NA;7.92208;14090;285.622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;361.225;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;7.54736;14.0307;101;9.10305;NA;NA;NA;7.92208;14090;356.094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;432.54;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;9.03896;14.0307;101;10.8908;NA;NA;NA;7.92208;14090;426.601;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;503.696;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;10.529;14.0307;101;12.6846;NA;NA;NA;7.92208;14090;496.971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rapla,tapa,valga;35_set_intersection;BINARY;malhonest;malicious-ccd;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;575.154;NA;NA;29.8771;NA;NA;NA;NA;NA;NA;NA;0.0011;51;12.02;14.0307;101;14.5134;NA;NA;NA;7.92208;14090;567.597;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
