comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.89;215;1;256;1;0;1;8000;40960;0;0;0.069282;NA;0.414775;0.321565;0.321564;0.69;638;113
1.75;217;1;256;1;0;1;8000;40960;0;1;.008371;NA;.069089;.093382;.093381;1.75;217;99
1.51;215;1;256;1;0;2;25000;40960;0;0;0.085826;NA;0.333802;0.349238;0.349237;0.76;721;97
1.72;214;1;256;1;0;2;25000;40960;0;1;.014563;NA;.061588;.066398;.066398;1.72;214;99
1.68;216;1;256;1;0;2;24000;40960;0;0;0.110745;NA;0.438149;0.433907;0.433906;0.84;721;100
1.54;216;1;256;1;0;2;24000;40960;0;1;.015084;NA;.062797;.064530;.064530;1.54;216;99
1.76;215;1;256;1;0;2;23000;40960;0;0;0.109480;NA;0.417368;0.392953;0.392952;0.79;721;103
1.53;215;1;256;1;0;2;23000;40960;0;1;.014669;NA;.061378;.067145;.067145;1.53;215;99
1.74;215;1;256;1;0;2;22000;40960;0;0;0.111523;NA;0.411900;0.400884;0.400882;0.81;721;101
1.60;216;1;256;1;0;2;22000;40960;0;1;.013837;NA;.063017;.066339;.066339;1.60;216;99
1.64;216;1;256;1;0;2;21000;40960;0;0;0.112499;NA;0.390650;0.384635;0.384634;0.80;721;100
1.51;216;1;256;1;0;2;21000;40960;0;1;.014869;NA;.062917;.065052;.065052;1.51;216;99
1.54;215;1;256;1;0;2;20000;40960;0;0;0.112457;NA;0.376073;0.343995;0.343994;0.76;721;104
1.53;216;1;256;1;0;2;20000;40960;0;1;.013168;NA;.064561;.067794;.067794;1.53;216;99
1.69;215;1;256;1;0;2;19000;40960;0;0;0.110797;NA;0.388801;0.384607;0.384606;0.79;721;99
1.53;215;1;256;1;0;2;19000;40960;0;1;.013882;NA;.060525;.065456;.065456;1.53;215;100
1.68;216;1;256;1;0;2;18000;40960;0;0;0.070326;NA;0.356022;0.363852;0.363851;0.75;721;88
1.70;214;1;256;1;0;2;18000;40960;0;1;.012722;NA;.061455;.065306;.065306;1.70;214;99
1.69;215;1;256;1;0;2;17000;40960;0;0;0.112254;NA;0.386814;0.377253;0.377252;0.78;721;101
1.45;216;1;256;1;0;2;17000;40960;0;1;.012866;NA;.065292;.067548;.067547;1.45;216;100
1.80;216;1;256;1;0;2;16000;40960;0;0;0.084048;NA;0.342590;0.345918;0.345917;0.72;721;99
1.50;216;1;256;1;0;2;16000;40960;0;1;.013033;NA;.063146;.067786;.067786;1.50;216;100
1.70;216;1;256;1;0;2;15000;40960;0;0;0.075887;NA;0.337856;0.337540;0.337539;0.70;721;99
1.65;215;1;256;1;0;2;15000;40960;0;1;.014303;NA;.062095;.065521;.065521;1.65;215;99
1.70;216;1;256;1;0;2;14000;40960;0;0;0.075411;NA;0.341898;0.368841;0.368840;0.75;721;93
1.42;216;1;256;1;0;2;14000;40960;0;1;.013631;NA;.064289;.072540;.072540;1.42;216;99
1.54;215;1;256;1;0;2;13000;40960;0;0;0.112638;NA;0.391619;0.396139;0.396138;0.81;721;99
1.54;215;1;256;1;0;2;13000;40960;0;1;.014876;NA;.061307;.078146;.078145;1.54;215;99
1.67;216;1;256;1;0;2;12000;40960;0;0;0.073426;NA;0.387452;0.353248;0.353247;0.63;721;105
1.41;216;1;256;1;0;2;12000;40960;0;1;.014801;NA;.065140;.085949;.085948;1.41;216;100
1.50;215;1;256;1;0;2;11000;40960;0;0;0.070596;NA;0.367211;0.368380;0.368379;0.75;721;86
1.74;216;1;256;1;0;2;11000;40960;0;1;.013856;NA;.063288;.081222;.081222;1.74;216;100
1.45;215;1;256;1;0;2;10000;40960;0;0;0.113903;NA;0.421880;0.414551;0.414550;0.82;721;100
1.65;216;1;256;1;0;2;10000;40960;0;1;.015365;NA;.066772;.086281;.086281;1.65;216;100
1.69;215;1;256;1;0;2;9000;40960;0;0;0.077527;NA;0.341825;0.354498;0.354497;0.71;721;96
1.52;216;1;256;1;0;2;9000;40960;0;1;.012988;NA;.063484;.094150;.094150;1.52;216;99
1.54;215;1;256;1;0;2;8000;40960;0;0;0.112814;NA;0.358841;0.377346;0.377345;0.78;721;97
1.68;216;1;256;1;0;2;8000;40960;0;1;.014794;NA;.061646;.102098;.102098;1.68;216;99
1.67;213;1;256;1;0;3;25000;40960;0;0;0.103610;NA;0.239828;0.380738;0.380737;0.79;482;80
1.68;214;1;256;1;0;3;25000;40960;0;1;.016331;NA;.049838;.066058;.066058;1.68;214;99
1.52;213;1;256;1;0;3;24000;40960;0;0;0.065441;NA;0.192339;0.347478;0.347476;0.74;482;68
1.64;214;1;256;1;0;3;24000;40960;0;1;.015342;NA;.050831;.063606;.063606;1.64;214;100
1.68;213;1;256;1;0;3;23000;40960;0;0;0.072289;NA;0.175180;0.343279;0.343279;0.70;482;76
1.38;213;1;256;1;0;3;23000;40960;0;1;.015683;NA;.050595;.064977;.064977;1.38;213;99
1.67;213;1;256;1;0;3;22000;40960;0;0;0.064868;NA;0.194259;0.402288;0.402287;0.81;482;58
1.64;217;1;256;1;0;3;22000;40960;0;1;.015474;NA;.049938;.066901;.066901;1.64;217;99
1.48;214;1;256;1;0;3;21000;40960;0;0;0.103924;NA;0.218240;0.406003;0.406002;0.84;482;77
1.49;214;1;256;1;0;3;21000;40960;0;1;.015478;NA;.049553;.064798;.064798;1.49;214;99
1.49;213;1;256;1;0;3;20000;40960;0;0;0.101956;NA;0.219301;0.410446;0.410445;0.82;482;75
1.48;214;1;256;1;0;3;20000;40960;0;1;.015301;NA;.048499;.062680;.062680;1.48;214;99
1.47;214;1;256;1;0;3;19000;40960;0;0;0.104641;NA;0.225286;0.381152;0.381151;0.80;482;77
1.49;214;1;256;1;0;3;19000;40960;0;1;.013227;NA;.048390;.061467;.061467;1.49;214;99
1.45;215;1;256;1;0;3;18000;40960;0;0;0.063275;NA;0.176120;0.328708;0.328707;0.60;482;72
1.64;214;1;256;1;0;3;18000;40960;0;1;.015370;NA;.048861;.063603;.063603;1.64;214;99
1.38;215;1;256;1;0;3;17000;40960;0;0;0.104219;NA;0.219153;0.352885;0.352884;0.76;482;82
1.39;214;1;256;1;0;3;17000;40960;0;1;.016396;NA;.049709;.064406;.064406;1.39;214;99
1.67;213;1;256;1;0;3;16000;40960;0;0;0.095871;NA;0.201746;0.375445;0.375443;0.78;482;72
1.50;214;1;256;1;0;3;16000;40960;0;1;.015227;NA;.049794;.061836;.061836;1.50;214;99
1.47;214;1;256;1;0;3;15000;40960;0;0;0.080789;NA;0.185948;0.372366;0.372365;0.77;482;73
1.77;214;1;256;1;0;3;15000;40960;0;1;.014786;NA;.049698;.063692;.063692;1.77;214;99
1.67;214;1;256;1;0;3;14000;40960;0;0;0.104023;NA;0.211144;0.383576;0.383574;0.79;482;78
1.48;214;1;256;1;0;3;14000;40960;0;1;.015630;NA;.051670;.068476;.068476;1.48;214;99
1.67;214;1;256;1;0;3;13000;40960;0;0;0.064030;NA;0.213850;0.395430;0.395429;0.81;482;60
1.66;214;1;256;1;0;3;13000;40960;0;1;.015486;NA;.050320;.063872;.063872;1.66;214;99
1.64;214;1;256;1;0;3;12000;40960;0;0;0.102500;NA;0.213717;0.414401;0.414400;0.83;482;73
1.47;213;1;256;1;0;3;12000;40960;0;1;.014374;NA;.051924;.071033;.071033;1.47;213;99
1.50;215;1;256;1;0;3;11000;40960;0;0;0.103382;NA;0.234218;0.415530;0.415528;0.82;482;76
1.71;214;1;256;1;0;3;11000;40960;0;1;.015239;NA;.049077;.076510;.076509;1.71;214;100
1.52;215;1;256;1;0;3;10000;40960;0;0;0.105621;NA;0.221788;0.406436;0.406435;0.82;482;77
1.63;214;1;256;1;0;3;10000;40960;0;1;.015209;NA;.052386;.073816;.073816;1.63;214;99
1.69;215;1;256;1;0;3;9000;40960;0;0;0.103478;NA;0.207927;0.427385;0.427384;0.84;482;72
1.51;214;1;256;1;0;3;9000;40960;0;1;.015084;NA;.051087;.075859;.075859;1.51;214;100
1.47;214;1;256;1;0;3;8000;40960;0;0;0.063877;NA;0.182753;0.399258;0.399257;0.74;482;61
1.47;214;1;256;1;0;3;8000;40960;0;1;.014792;NA;.050296;.076472;.076472;1.47;214;99
1.66;214;1;256;1;0;4;25000;40960;0;0;0.097596;NA;0.248837;0.379821;0.379820;0.76;481;82
1.66;214;1;256;1;0;4;25000;40960;0;1;.014067;NA;.042869;.057543;.057543;1.66;214;99
1.64;215;1;256;1;0;4;24000;40960;0;0;0.059040;NA;0.204630;0.349344;0.349343;0.75;481;64
1.65;213;1;256;1;0;4;24000;40960;0;1;.014852;NA;.043546;.058084;.058084;1.65;213;99
1.64;214;1;256;1;0;4;23000;40960;0;0;0.095275;NA;0.248603;0.374056;0.374055;0.77;481;83
1.75;215;1;256;1;0;4;23000;40960;0;1;.013079;NA;.044258;.055561;.055561;1.75;215;99
1.48;213;1;256;1;0;4;22000;40960;0;0;0.095300;NA;0.249372;0.370286;0.370285;0.77;481;84
1.46;214;1;256;1;0;4;22000;40960;0;1;.015208;NA;.043295;.058294;.058293;1.46;214;100
1.46;214;1;256;1;0;4;21000;40960;0;0;0.096362;NA;0.231607;0.348646;0.348645;0.75;481;84
1.37;213;1;256;1;0;4;21000;40960;0;1;.015261;NA;.043921;.056892;.056892;1.37;213;99
1.52;214;1;256;1;0;4;20000;40960;0;0;0.094671;NA;0.245856;0.379141;0.379139;0.79;481;79
1.62;215;1;256;1;0;4;20000;40960;0;1;.012882;NA;.044738;.055559;.055559;1.62;215;99
1.65;213;1;256;1;0;4;19000;40960;0;0;0.071411;NA;0.201298;0.330747;0.330746;0.72;481;77
1.46;214;1;256;1;0;4;19000;40960;0;1;.014751;NA;.043668;.056614;.056614;1.46;214;99
1.48;215;1;256;1;0;4;18000;40960;0;0;0.059571;NA;0.195486;0.326433;0.326433;0.72;481;67
1.64;213;1;256;1;0;4;18000;40960;0;1;.012814;NA;.043140;.056013;.056013;1.64;213;99
1.43;214;1;256;1;0;4;17000;40960;0;0;0.095129;NA;0.245552;0.359057;0.359056;0.76;481;85
1.48;214;1;256;1;0;4;17000;40960;0;1;.013672;NA;.043873;.057383;.057383;1.48;214;99
1.57;213;1;256;1;0;4;16000;40960;0;0;0.096119;NA;0.238731;0.356210;0.356209;0.75;481;84
1.61;214;1;256;1;0;4;16000;40960;0;1;.015281;NA;.043138;.057554;.057554;1.61;214;99
1.46;215;1;256;1;0;4;15000;40960;0;0;0.092750;NA;0.237661;0.369056;0.369055;0.77;481;81
1.37;214;1;256;1;0;4;15000;40960;0;1;.012902;NA;.045286;.057836;.057835;1.37;214;99
1.65;214;1;256;1;0;4;14000;40960;0;0;0.059139;NA;0.223137;0.305931;0.305929;0.66;481;75
1.69;214;1;256;1;0;4;14000;40960;0;1;.014942;NA;.044748;.059411;.059411;1.69;214;100
1.68;213;1;256;1;0;4;13000;40960;0;0;0.094377;NA;0.248163;0.387753;0.387752;0.79;481;81
1.79;213;1;256;1;0;4;13000;40960;0;1;.013891;NA;.044493;.059892;.059891;1.79;213;99
1.38;214;1;256;1;0;4;12000;40960;0;0;0.095712;NA;0.259299;0.351012;0.351011;0.74;481;87
1.65;213;1;256;1;0;4;12000;40960;0;1;.014054;NA;.043347;.064377;.064377;1.65;213;99
1.65;213;1;256;1;0;4;11000;40960;0;0;0.098041;NA;0.287872;0.374909;0.374908;0.75;481;88
1.49;214;1;256;1;0;4;11000;40960;0;1;.014339;NA;.043115;.065025;.065025;1.49;214;99
1.46;214;1;256;1;0;4;10000;40960;0;0;0.093565;NA;0.265112;0.389159;0.389157;0.79;481;83
1.66;213;1;256;1;0;4;10000;40960;0;1;.014263;NA;.044343;.067282;.067281;1.66;213;99
1.45;213;1;256;1;0;4;9000;40960;0;0;0.096745;NA;0.254368;0.385843;0.385841;0.79;481;82
1.48;214;1;256;1;0;4;9000;40960;0;1;.012777;NA;.046333;.072099;.072099;1.48;214;99
1.52;214;1;256;1;0;4;8000;40960;0;0;0.062066;NA;0.191712;0.346870;0.346869;0.67;481;74
1.49;215;1;256;1;0;4;8000;40960;0;1;.014523;NA;.045459;.078487;.078487;1.49;215;99
1.47;215;1;256;1;0;5;25000;40960;0;0;0.064631;NA;0.228601;0.349939;0.349938;0.74;562;69
1.55;214;1;256;1;0;5;25000;40960;0;1;.016065;NA;.049426;.062674;.062674;1.55;214;100
1.43;213;1;256;1;0;5;24000;40960;0;0;0.105351;NA;0.272651;0.349403;0.349402;0.76;562;88
1.47;214;1;256;1;0;5;24000;40960;0;1;.014504;NA;.052449;.061908;.061907;1.47;214;99
1.65;215;1;256;1;0;5;23000;40960;0;0;0.064180;NA;0.223685;0.345024;0.345023;0.75;562;66
1.63;215;1;256;1;0;5;23000;40960;0;1;.014735;NA;.054968;.062773;.062773;1.63;215;100
1.37;214;1;256;1;0;5;22000;40960;0;0;0.068420;NA;0.225442;0.355070;0.355069;0.76;562;73
1.68;214;1;256;1;0;5;22000;40960;0;1;.015300;NA;.055770;.063822;.063821;1.68;214;99
1.59;214;1;256;1;0;5;21000;40960;0;0;0.105103;NA;0.256144;0.342961;0.342960;0.74;562;88
1.66;215;1;256;1;0;5;21000;40960;0;1;.015006;NA;.053300;.062127;.062127;1.66;215;99
1.85;215;1;256;1;0;5;20000;40960;0;0;0.065424;NA;0.232231;0.319045;0.319044;0.70;562;73
1.37;214;1;256;1;0;5;20000;40960;0;1;.014375;NA;.049737;.061238;.061238;1.37;214;100
1.68;213;1;256;1;0;5;19000;40960;0;0;0.100853;NA;0.285422;0.392315;0.392314;0.79;562;85
1.57;214;1;256;1;0;5;19000;40960;0;1;.014342;NA;.054042;.062192;.062192;1.57;214;100
1.51;214;1;256;1;0;5;18000;40960;0;0;0.101687;NA;0.302390;0.409873;0.409872;0.81;562;86
1.66;214;1;256;1;0;5;18000;40960;0;1;.015234;NA;.048372;.060099;.060099;1.66;214;99
1.41;214;1;256;1;0;5;17000;40960;0;0;0.064877;NA;0.238210;0.357964;0.357963;0.75;564;68
1.50;218;1;256;1;0;5;17000;40960;0;1;.015112;NA;.048704;.059459;.059458;1.50;218;99
1.38;214;1;256;1;0;5;16000;40960;0;0;0.074170;NA;0.221321;0.317721;0.317720;0.70;562;84
1.65;214;1;256;1;0;5;16000;40960;0;1;.015948;NA;.048692;.062582;.062582;1.65;214;99
1.50;215;1;256;1;0;5;15000;40960;0;0;0.104193;NA;0.270154;0.370987;0.370986;0.76;562;86
1.72;215;1;256;1;0;5;15000;40960;0;1;.015995;NA;.049433;.061538;.061538;1.72;215;99
1.50;214;1;256;1;0;5;14000;40960;0;0;0.102769;NA;0.264187;0.359611;0.359610;0.76;562;87
1.48;214;1;256;1;0;5;14000;40960;0;1;.014352;NA;.050457;.061293;.061293;1.48;214;99
1.60;214;1;256;1;0;5;13000;40960;0;0;0.064605;NA;0.230132;0.343955;0.343954;0.74;562;72
1.67;213;1;256;1;0;5;13000;40960;0;1;.013747;NA;.050116;.065810;.065810;1.67;213;100
1.67;215;1;256;1;0;5;12000;40960;0;0;0.102804;NA;0.274165;0.378246;0.378245;0.79;562;85
1.57;215;1;256;1;0;5;12000;40960;0;1;.015722;NA;.049514;.068877;.068876;1.57;215;99
1.48;215;1;256;1;0;5;11000;40960;0;0;0.105571;NA;0.268759;0.377437;0.377436;0.78;562;86
1.72;215;1;256;1;0;5;11000;40960;0;1;.015023;NA;.049326;.070335;.070334;1.72;215;100
1.48;214;1;256;1;0;5;10000;40960;0;0;0.104263;NA;0.265627;0.408910;0.408909;0.81;562;82
1.74;214;1;256;1;0;5;10000;40960;0;1;.014602;NA;.050141;.069578;.069578;1.74;214;99
1.46;214;1;256;1;0;5;9000;40960;0;0;0.067432;NA;0.223779;0.393683;0.393682;0.81;562;70
1.38;214;1;256;1;0;5;9000;40960;0;1;.015377;NA;.049939;.072681;.072681;1.38;214;99
1.67;214;1;256;1;0;5;8000;40960;0;0;0.071170;NA;0.212893;0.374536;0.374535;0.74;562;74
1.74;213;1;256;1;0;5;8000;40960;0;1;.014503;NA;.049924;.080924;.080924;1.74;213;99
1.67;214;1;256;1;0;6;25000;40960;0;0;0.034501;NA;0.106557;0.157756;0.157755;0.51;403;69
1.46;215;1;256;1;0;6;25000;40960;0;1;.008307;NA;.016962;.025777;.025777;1.46;215;99
1.46;214;1;256;1;0;6;24000;40960;0;0;0.059927;NA;0.150380;0.169908;0.169907;0.52;403;96
1.66;214;1;256;1;0;6;24000;40960;0;1;.007195;NA;.020947;.029807;.029807;1.66;214;99
1.46;213;1;256;1;0;6;23000;40960;0;0;0.043322;NA;0.100566;0.160038;0.160037;0.48;403;87
1.67;214;1;256;1;0;6;23000;40960;0;1;.007576;NA;.017865;.026947;.026947;1.67;214;99
1.54;214;1;256;1;0;6;22000;40960;0;0;0.058610;NA;0.144172;0.196582;0.196581;0.55;403;90
1.67;213;1;256;1;0;6;22000;40960;0;1;.008392;NA;.016824;.028003;.028003;1.67;213;99
1.63;215;1;256;1;0;6;21000;40960;0;0;0.044684;NA;0.101135;0.155257;0.155256;0.49;403;88
1.48;214;1;256;1;0;6;21000;40960;0;1;.008590;NA;.017497;.028686;.028686;1.48;214;99
1.35;213;1;256;1;0;6;20000;40960;0;0;0.042338;NA;0.114721;0.172399;0.172398;0.53;403;82
1.64;214;1;256;1;0;6;20000;40960;0;1;.007658;NA;.017340;.026970;.026970;1.64;214;99
1.66;214;1;256;1;0;6;19000;40960;0;0;0.041330;NA;0.101389;0.142964;0.142963;0.47;405;87
1.64;213;1;256;1;0;6;19000;40960;0;1;.007314;NA;.017819;.026492;.026492;1.64;213;100
1.62;214;1;256;1;0;6;18000;40960;0;0;0.060773;NA;0.146495;0.199049;0.199048;0.57;403;91
1.65;214;1;256;1;0;6;18000;40960;0;1;.007649;NA;.017914;.029009;.029009;1.65;214;99
1.48;214;1;256;1;0;6;17000;40960;0;0;0.035939;NA;0.114490;0.166908;0.166906;0.51;403;70
1.60;214;1;256;1;0;6;17000;40960;0;1;.008127;NA;.017335;.026717;.026717;1.60;214;100
1.62;213;1;256;1;0;6;16000;40960;0;0;0.034254;NA;0.100467;0.165073;0.165072;0.49;403;75
1.37;214;1;256;1;0;6;16000;40960;0;1;.007667;NA;.018892;.028095;.028095;1.37;214;99
1.64;213;1;256;1;0;6;15000;40960;0;0;0.061524;NA;0.137984;0.195196;0.195195;0.55;403;89
1.46;213;1;256;1;0;6;15000;40960;0;1;.007425;NA;.017321;.026671;.026671;1.46;213;99
1.36;213;1;256;1;0;6;14000;40960;0;0;0.039907;NA;0.103880;0.158602;0.158601;0.51;403;82
1.68;213;1;256;1;0;6;14000;40960;0;1;.008356;NA;.017226;.026765;.026764;1.68;213;99
1.65;214;1;256;1;0;6;13000;40960;0;0;0.060441;NA;0.149458;0.168229;0.168228;0.52;403;96
1.44;213;1;256;1;0;6;13000;40960;0;1;.007479;NA;.017476;.027836;.027836;1.44;213;99
1.56;214;1;256;1;0;6;12000;40960;0;0;0.035781;NA;0.106012;0.155045;0.155044;0.49;403;76
1.37;213;1;256;1;0;6;12000;40960;0;1;.008545;NA;.017184;.027422;.027422;1.37;213;99
1.44;213;1;256;1;0;6;11000;40960;0;0;0.058941;NA;0.142626;0.200442;0.200441;0.56;403;88
1.64;214;1;256;1;0;6;11000;40960;0;1;.007395;NA;.018827;.028434;.028434;1.64;214;99
1.50;213;1;256;1;0;6;10000;40960;0;0;0.042333;NA;0.102478;0.157156;0.157155;0.49;403;86
1.63;215;1;256;1;0;6;10000;40960;0;1;.007893;NA;.017117;.028832;.028832;1.63;215;99
1.57;214;1;256;1;0;6;9000;40960;0;0;0.056503;NA;0.118888;0.200265;0.200264;0.56;403;83
1.38;213;1;256;1;0;6;9000;40960;0;1;.008334;NA;.017220;.031347;.031347;1.38;213;100
1.72;213;1;256;1;0;6;8000;40960;0;0;0.034481;NA;0.101478;0.185138;0.185136;0.53;403;72
1.62;214;1;256;1;0;6;8000;40960;0;1;.008295;NA;.017287;.033607;.033607;1.62;214;99
1.50;215;1;512;1;0;1;25000;40960;0;0;0.088659;NA;0.713922;0.458668;0.458667;1.22;1273;120
2.07;216;1;512;1;0;1;25000;40960;0;1;.011156;NA;.131043;.090958;.090958;2.07;216;99
1.54;215;1;512;1;0;1;24000;40960;0;0;0.058265;NA;0.647625;0.411566;0.411565;1.12;1273;111
1.55;216;1;512;1;0;1;24000;40960;0;1;.012062;NA;.130800;.102848;.102848;1.55;216;99
1.41;216;1;512;1;0;1;23000;40960;0;0;0.089015;NA;0.745626;0.484274;0.484273;1.19;1273;121
1.69;216;1;512;1;0;1;23000;40960;0;1;.012137;NA;.131822;.091125;.091124;1.69;216;99
1.51;216;1;512;1;0;1;22000;40960;0;0;0.087930;NA;0.645153;0.421252;0.421251;1.12;1274;119
1.72;215;1;512;1;0;1;22000;40960;0;1;.012017;NA;.125808;.093675;.093675;1.72;215;99
1.52;215;1;512;1;0;1;21000;40960;0;0;0.055768;NA;0.642790;0.420351;0.420350;1.12;1273;101
1.67;215;1;512;1;0;1;21000;40960;0;1;.012088;NA;.130072;.095077;.095077;1.67;215;99
1.66;216;1;512;1;0;1;20000;40960;0;0;0.058825;NA;0.604221;0.391330;0.391329;0.99;1274;121
1.70;216;1;512;1;0;1;20000;40960;0;1;.011438;NA;.131534;.101920;.101920;1.70;216;99
1.53;216;1;512;1;0;1;19000;40960;0;0;0.089435;NA;0.616587;0.404719;0.404718;1.10;1273;119
1.86;216;1;512;1;0;1;19000;40960;0;1;.011759;NA;.126303;.099627;.099627;1.86;216;99
1.48;216;1;512;1;0;1;18000;40960;0;0;0.058965;NA;0.645835;0.456306;0.456305;1.13;1273;107
1.67;217;1;512;1;0;1;18000;40960;0;1;.011355;NA;.128442;.102715;.102715;1.67;217;99
1.51;216;1;512;1;0;1;17000;40960;0;0;0.058623;NA;0.645050;0.434228;0.434227;1.10;1274;107
1.70;216;1;512;1;0;1;17000;40960;0;1;.012595;NA;.126519;.106642;.106642;1.70;216;99
1.71;215;1;512;1;0;1;16000;40960;0;0;0.056294;NA;0.738134;0.466358;0.466357;1.16;1273;107
1.55;215;1;512;1;0;1;16000;40960;0;1;.012376;NA;.124299;.103648;.103648;1.55;215;99
1.41;215;1;512;1;0;1;15000;40960;0;0;0.090743;NA;0.727052;0.468351;0.468350;1.17;1273;121
1.88;216;1;512;1;0;1;15000;40960;0;1;.011839;NA;.130316;.111137;.111137;1.88;216;100
1.67;216;1;512;1;0;1;14000;40960;0;0;0.059400;NA;0.600855;0.397514;0.397513;1.01;1273;119
1.41;215;1;512;1;0;1;14000;40960;0;1;.010967;NA;.127026;.115230;.115230;1.41;215;100
1.71;216;1;512;1;0;1;13000;40960;0;0;0.056200;NA;0.643528;0.477067;0.477066;1.18;1274;97
1.52;215;1;512;1;0;1;13000;40960;0;1;.012304;NA;.132091;.134582;.134582;1.52;215;99
1.68;216;1;512;1;0;1;12000;40960;0;0;0.092447;NA;0.738728;0.480523;0.480522;1.22;1274;121
1.65;217;1;512;1;0;1;12000;40960;0;1;.012796;NA;.126575;.125066;.125066;1.65;217;99
1.63;215;1;512;1;0;1;11000;40960;0;0;0.058337;NA;0.693652;0.443401;0.443400;1.14;1273;112
1.67;215;1;512;1;0;1;11000;40960;0;1;.012938;NA;.123872;.144022;.144022;1.67;215;99
1.57;216;1;512;1;0;1;10000;40960;0;0;0.054944;NA;0.615567;0.404619;0.404618;1.10;1273;107
1.74;216;1;512;1;0;1;10000;40960;0;1;.011433;NA;.123029;.142681;.142680;1.74;216;100
1.61;216;1;512;1;0;1;9000;40960;0;0;0.057143;NA;0.616469;0.449236;0.449234;1.01;1273;113
