comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.50          218                1                  0    20       512       0         1         0         1         0         0         25000            81920       0           0           .001378      NA          .122939           .152047             .152047            .186000              2543          1614
1.88          217                1                  0    20       512       0         1         0         1         0         0         24500            81920       0           0           .001245      NA          .116637           .150049             .150049            .189000              2543          1498
1.52          218                1                  0    20       512       0         1         0         1         0         0         24000            81920       0           0           .001350      NA          .119692           .157559             .157559            .190500              2543          1539
1.57          217                1                  0    20       512       0         1         0         1         0         0         23500            81920       0           0           .001401      NA          .120369           .153023             .153023            .186500              2543          1581
1.56          219                1                  0    20       512       0         1         0         1         0         0         23000            81920       0           0           .001286      NA          .118858           .150891             .150891            .187000              2543          1547
1.51          217                1                  0    20       512       0         1         0         1         0         0         22500            81920       0           0           .001244      NA          .116357           .157054             .157054            .202000              2543          1407
1.77          217                1                  0    20       512       0         1         0         1         0         0         22000            81920       0           0           .001442      NA          .119307           .160286             .160286            .195500              2543          1494
1.54          217                1                  0    20       512       0         1         0         1         0         0         21500            81920       0           0           .001302      NA          .116724           .160263             .160263            .198500              2543          1435
1.39          217                1                  0    20       512       0         1         0         1         0         0         21000            81920       0           0           .001422      NA          .117941           .160779             .160779            .199000              2543          1454
1.84          217                1                  0    20       512       0         1         0         1         0         0         20500            81920       0           0           .001405      NA          .116054           .167287             .167286            .203500              2543          1401
1.71          217                1                  0    20       512       0         1         0         1         0         0         20000            81920       0           0           .001344      NA          .113713           .164525             .164525            .206500              2543          1353
1.38          220                1                  0    20       512       0         1         0         1         0         0         19500            81920       0           0           .001424      NA          .114221           .170345             .170345            .211000              2543          1333
1.53          216                1                  0    20       512       0         1         0         1         0         0         19000            81920       0           0           .001414      NA          .115742           .175167             .175167            .213000              2543          1337
1.59          217                1                  0    20       512       0         1         0         1         0         0         18500            81920       0           0           .001332      NA          .115803           .173218             .173218            .214000              2543          1327
1.71          217                1                  0    20       512       0         1         0         1         0         0         18000            81920       0           0           .001405      NA          .111830           .179008             .179008            .223000              2543          1240
1.64          217                1                  0    20       512       0         1         0         1         0         0         17500            81920       0           0           .001444      NA          .109972           .178267             .178267            .227500              2543          1199
1.73          217                1                  0    20       512       0         1         0         1         0         0         17000            81920       0           0           .001441      NA          .112104           .189595             .189595            .234000              2543          1186
1.40          218                1                  0    20       512       0         1         0         1         0         0         16500            81920       0           0           .001347      NA          .110888           .182971             .182971            .235000              2543          1164
1.54          216                1                  0    20       512       0         1         0         1         0         0         16000            81920       0           0           .001446      NA          .112624           .198220             .198220            .240000              2543          1161
1.53          217                1                  0    20       512       0         1         0         1         0         0         15500            81920       0           0           .001366      NA          .111009           .200564             .200564            .245000              2543          1124
1.54          217                1                  0    20       512       0         1         0         1         0         0         15000            81920       0           0           .001484      NA          .110043           .205579             .205579            .257000              2543          1067
1.67          218                1                  0    20       512       0         1         0         1         0         0         14500            81920       0           0           .001467      NA          .107595           .202834             .202833            .268000              2543          1002
1.56          216                1                  0    20       512       0         1         0         1         0         0         14000            81920       0           0           .001401      NA          .107660           .204331             .204331            .274500              2543          975
1.58          216                1                  0    20       512       0         1         0         1         0         0         13500            81920       0           0           .001425      NA          .111145           .224266             .224266            .271500              2543          1017
1.61          217                1                  0    20       512       0         1         0         1         0         0         13000            81920       0           0           .001459      NA          .110770           .231538             .231538            .281000              2543          980
1.86          216                1                  0    20       512       0         1         0         1         0         0         12500            81920       0           0           .001404      NA          .108653           .237931             .237931            .293000              2543          922
1.83          216                1                  0    20       512       0         1         0         1         0         0         12000            81920       0           0           .001414      NA          .110714           .232962             .232962            .301500              2543          910
1.52          216                1                  0    20       512       0         1         0         1         0         0         11500            81920       0           0           .001353      NA          .110210           .241467             .241467            .307000              2543          888
1.69          216                1                  0    20       512       0         1         0         1         0         0         11000            81920       0           0           .001461      NA          .109163           .254010             .254010            .321000              2543          848
1.87          217                1                  0    20       512       0         1         0         1         0         0         10500            81920       0           0           .001265      NA          .105963           .268928             .268928            .328500              2543          799
1.73          220                1                  0    20       512       0         1         0         1         0         0         10000            81920       0           0           .001439      NA          .107094           .271399             .271399            .339000              2543          790
1.62          217                1                  0    20       512       0         1         0         1         0         0         9500             81920       0           0           .001405      NA          .109149           .288011             .288011            .356500              2543          760
1.65          216                1                  0    20       512       0         1         0         1         0         0         9000             81920       0           0           .001368      NA          .105560           .295845             .295845            .370500              2543          710
1.50          217                1                  0    20       512       0         1         0         1         0         0         8500             81920       0           0           .001445      NA          .111731           .320769             .320769            .394500              2543          701
1.68          216                1                  0    20       512       0         1         0         1         0         0         8000             81920       0           0           .001282      NA          .110323           .344789             .344789            .404000              2543          674
1.70          216                1                  0    20       512       0         1         0         2         0         0         25000            81920       0           0           .002337      NA          .109486           .212831             .212831            .299500              2553          915
1.51          217                1                  0    20       512       0         1         0         2         0         0         24500            81920       0           0           .002098      NA          .109368           .220178             .220178            .290000              2553          937
1.68          215                1                  0    20       512       0         1         0         2         0         0         24000            81920       0           0           .002186      NA          .108834           .218281             .218281            .290000              2553          939
1.66          217                1                  0    20       512       0         1         0         2         0         0         23500            81920       0           0           .002215      NA          .107968           .216900             .216900            .283500              2553          951
1.73          217                1                  0    20       512       0         1         0         2         0         0         23000            81920       0           0           .002074      NA          .108104           .222210             .222210            .283000              2553          950
1.55          215                1                  0    20       512       0         1         0         2         0         0         22500            81920       0           0           .002154      NA          .107660           .219480             .219480            .288000              2553          931
1.69          216                1                  0    20       512       0         1         0         2         0         0         22000            81920       0           0           .002153      NA          .107638           .222230             .222230            .292500              2553          918
1.63          217                1                  0    20       512       0         1         0         2         0         0         21500            81920       0           0           .002123      NA          .107516           .241799             .241799            .315000              2553          852
1.89          217                1                  0    20       512       0         1         0         2         0         0         21000            81920       0           0           .002210      NA          .108316           .225167             .225167            .296000              2553          912
1.37          217                1                  0    20       512       0         1         0         2         0         0         20500            81920       0           0           .002292      NA          .109015           .234821             .234821            .305000              2553          894
1.65          215                1                  0    20       512       0         1         0         2         0         0         20000            81920       0           0           .001932      NA          .107218           .214218             .214218            .289000              2553          925
1.55          217                1                  0    20       512       0         1         0         2         0         0         19500            81920       0           0           .002364      NA          .108408           .245486             .245486            .317500              2553          857
1.56          217                1                  0    20       512       0         1         0         2         0         0         19000            81920       0           0           .002056      NA          .107862           .235604             .235604            .321500              2553          836
1.67          216                1                  0    20       512       0         1         0         2         0         0         18500            81920       0           0           .002102      NA          .107380           .239137             .239137            .319000              2553          840
1.48          216                1                  0    20       512       0         1         0         2         0         0         18000            81920       0           0           .002264      NA          .106878           .243316             .243316            .326000              2553          823
1.55          217                1                  0    20       512       0         1         0         2         0         0         17500            81920       0           0           .002193      NA          .105563           .245186             .245186            .336000              2553          788
1.56          217                1                  0    20       512       0         1         0         2         0         0         17000            81920       0           0           .002187      NA          .108146           .268012             .268012            .354500              2553          762
1.67          217                1                  0    20       512       0         1         0         2         0         0         16500            81920       0           0           .002192      NA          .106693           .278117             .278117            .365500              2552          730
1.70          216                1                  0    20       512       0         1         0         2         0         0         16000            81920       0           0           .002163      NA          .104532           .250027             .250027            .344500              2553          762
1.74          216                1                  0    20       512       0         1         0         2         0         0         15500            81920       0           0           .002138      NA          .106623           .260114             .260114            .356500              2553          748
1.57          216                1                  0    20       512       0         1         0         2         0         0         15000            81920       0           0           .002341      NA          .107424           .257175             .257175            .352000              2553          766
1.69          217                1                  0    20       512       0         1         0         2         0         0         14500            81920       0           0           .002255      NA          .105139           .273494             .273494            .374000              2553          706
1.49          220                1                  0    20       512       0         1         0         2         0         0         14000            81920       0           0           .002198      NA          .106852           .275242             .275242            .376500              2553          710
1.56          216                1                  0    20       512       0         1         0         2         0         0         13500            81920       0           0           .001955      NA          .108813           .262409             .262409            .370000              2553          728
1.87          216                1                  0    20       512       0         1         0         2         0         0         13000            81920       0           0           .002034      NA          .108746           .324035             .324035            .431500              2553          625
1.89          216                1                  0    20       512       0         1         0         2         0         0         12500            81920       0           0           .002286      NA          .107869           .304301             .304301            .407500              2553          663
1.50          217                1                  0    20       512       0         1         0         2         0         0         12000            81920       0           0           .002167      NA          .108026           .286071             .286071            .400000              2553          675
1.59          217                1                  0    20       512       0         1         0         2         0         0         11500            81920       0           0           .001998      NA          .108671           .319738             .319738            .439500              2553          613
1.51          216                1                  0    20       512       0         1         0         2         0         0         11000            81920       0           0           .002098      NA          .106225           .308297             .308297            .434500              2553          612
1.56          216                1                  0    20       512       0         1         0         2         0         0         10500            81920       0           0           .002285      NA          .109491           .312159             .312159            .438000              2553          625
1.47          217                1                  0    20       512       0         1         0         2         0         0         10000            81920       0           0           .002287      NA          .106508           .305818             .305818            .446000              2553          600
