nodes;program;c.domain;adv.model;protocol;partysize;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;6;0.773357;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;9;0.76725;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;12;0.841515;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;15;0.826445;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;18;0.813297;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;21;0.836789;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;24;0.826754;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;27;0.837628;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;30;0.875591;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;60;33;0.899765;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;3;0.327034;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;6;0.322708;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;9;0.331176;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;12;0.33622;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;15;0.344823;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;18;0.349776;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;21;0.369924;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;24;0.374586;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;27;0.38563;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;30;0.398762;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;240;33;0.411601;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;3;0.323815;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;6;0.336477;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;9;0.333594;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;12;0.334775;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;15;0.343169;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;18;0.350535;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;21;0.360707;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;24;0.37608;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;27;0.384951;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;30;0.396817;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;180;33;0.418388;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;3;0.345601;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;6;0.354413;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;9;0.366544;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;12;0.367405;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;15;0.362778;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;18;0.351514;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;21;0.391043;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;24;0.367872;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;27;0.425487;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;30;0.418055;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;140;33;0.432856;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;3;0.487956;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;6;0.546735;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;9;0.510414;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;12;0.496291;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;15;0.540427;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;18;0.499817;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;21;0.499492;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;24;0.546821;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;27;0.515564;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;30;0.589922;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;100;33;0.598567;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;3;0.899749;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;6;0.828555;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;9;0.911402;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;12;0.879747;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;15;0.907422;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;18;0.891173;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;21;1.01561;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;24;0.952279;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;27;0.945607;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;30;1.01298;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2.2;60;33;0.974899;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;3;0.352582;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;6;0.356196;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;9;0.360208;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;12;0.369234;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;15;0.379706;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;18;0.386254;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;21;0.398123;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;24;0.414309;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;27;0.425693;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;30;0.446677;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;240;33;0.462214;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;3;0.362592;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;6;0.357604;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;9;0.363293;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;12;0.370163;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;15;0.374298;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;18;0.385807;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;21;0.394647;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;24;0.415706;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;27;0.433293;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;30;0.440014;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;180;33;0.468535;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;3;0.377628;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;6;0.410221;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;9;0.388881;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;12;0.412404;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;15;0.402908;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;18;0.437656;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;21;0.438557;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;24;0.431555;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;27;0.456036;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;30;0.482904;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;140;33;0.519376;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;3;0.575438;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;6;0.568551;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;9;0.522265;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;12;0.5379;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;15;0.571256;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;18;0.590839;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;21;0.634742;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;24;0.563071;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;27;0.642457;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;30;0.610271;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;100;33;0.644946;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;3;0.843412;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;6;0.938368;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;9;0.907664;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;12;0.948127;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;15;0.9049;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;18;1.00308;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;21;1.06125;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;24;1.07656;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;27;0.952009;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;30;1.03898;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;60;33;1.15096;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;3;0.401527;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;6;0.393726;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;9;0.397756;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;12;0.410366;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;15;0.409246;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;18;0.417855;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;21;0.434288;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;24;0.446748;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;27;0.466809;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;30;0.488636;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;240;33;0.501901;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;3;0.384728;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;6;0.391878;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;9;0.393709;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;12;0.420244;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;15;0.410562;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;18;0.42291;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;21;0.433138;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;24;0.447748;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;27;0.465917;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;30;0.486313;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;180;33;0.503946;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;3;0.41429;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;6;0.41779;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;9;0.458455;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;12;0.453921;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;15;0.45321;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;18;0.489443;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;21;0.497715;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;24;0.518706;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;27;0.512185;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;30;0.534853;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;140;33;0.566615;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;3;0.542173;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;6;0.625842;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;9;0.587633;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;12;0.584315;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;15;0.634136;NA;~971;10.2992;30.8938
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;18;0.584062;NA;~1367;10.3023;30.9017
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;21;0.646563;NA;~1835;10.3061;30.9111
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;24;0.632029;NA;~2375;10.3104;30.9219
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;27;0.682336;NA;~2987;10.3153;30.9341
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;30;0.63737;NA;~3671;10.3208;30.9478
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;100;33;0.660668;NA;~4427;10.3268;30.9629
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;60;3;1.10048;NA;~105;10.2923;30.8766
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;60;6;1.15333;NA;~215;10.2931;30.8787
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;60;9;1.09613;NA;~395;10.2945;30.8823
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;60;12;1.08757;NA;~647;10.2966;30.8873
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1.8;60;15;1.10118;NA;~971;10.2992;30.8938
