nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;30;0.0649944;14;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;35;0.124637;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;40;0.201061;13;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;45;0.206521;21;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;50;0.243935;15;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;55;0.308988;16;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;60;0.427672;16;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;140;65;0.441164;18;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;5;0.00331895;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;10;0.00879172;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;15;0.0172269;16;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;20;0.0303382;16;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;25;0.0705326;13;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;30;0.118693;16;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;35;0.145205;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;40;0.209135;16;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;45;0.306879;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;50;0.353014;15;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;55;0.454159;15;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;60;0.520167;15;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;100;65;0.696172;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;5;0.00322314;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;10;0.00859705;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;15;0.0180147;14;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;20;0.0991747;14;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;25;0.137371;14;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;30;0.231942;14;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;35;0.265506;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;40;0.36874;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;45;0.440617;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;50;0.619684;15;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;55;0.822918;16;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;60;0.937423;15;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;60;65;1.10042;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;5;0.00313486;15;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;10;0.00978273;12;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;15;0.0185883;16;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;20;0.0316873;16;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;25;0.0489962;15;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;30;0.0843084;15;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;35;0.0934869;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;40;0.130092;13;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;45;0.154694;17;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;50;0.212156;17;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;55;0.233278;15;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;60;0.299164;16;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;240;65;0.331082;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;5;0.00341507;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;10;0.00889173;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;15;0.0184549;14;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;20;0.0322468;14;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;25;0.048685;14;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;30;0.069047;14;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;35;0.0982715;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;40;0.123686;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;45;0.174615;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;50;0.207504;15;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;55;0.248999;17;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;60;0.313408;16;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;180;65;0.41332;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;5;0.00318589;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;10;0.00988082;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;15;0.018593;14;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;20;0.0328;14;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;25;0.0492263;15;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;30;0.0697504;15;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;35;0.128576;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;40;0.130852;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;45;0.229651;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;50;0.247219;15;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;55;0.326026;17;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;60;0.416916;17;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;140;65;0.463826;18;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;5;0.00324243;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;10;0.00908029;16;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;15;0.0206151;14;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;20;0.0320953;14;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;25;0.0509424;14;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;30;0.104583;14;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;35;0.147953;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;40;0.207333;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;45;0.303002;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;50;0.356034;15;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;55;0.542249;17;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;60;0.597928;17;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;100;65;0.652142;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;5;0.003143;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;10;0.00913246;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;15;0.0652907;14;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;20;0.0934986;14;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;25;0.117679;16;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;30;0.186856;13;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;35;0.297995;14;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;40;0.436593;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;45;0.572253;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;50;0.612329;15;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;55;0.853411;15;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;60;0.968306;15;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2.2;60;65;1.07221;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;5;0.00386061;16;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;10;0.00987297;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;15;0.0205223;14;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;20;0.0357055;14;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;25;0.0546541;14;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;30;0.0772962;15;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;35;0.103015;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;40;0.135439;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;45;0.170957;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;50;0.214611;15;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;55;0.251083;15;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;60;0.30075;14;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;240;65;0.359132;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;5;0.00365374;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;10;0.0100234;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;15;0.0201673;16;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;20;0.0351786;16;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;25;0.0532362;16;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;30;0.0761016;14;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;35;0.140139;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;40;0.178688;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;45;0.185761;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;50;0.253766;16;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;55;0.303324;15;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;60;0.414034;16;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;180;65;0.447386;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;5;0.00385754;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;10;0.00978437;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;15;0.0209584;14;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;20;0.0352545;14;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;25;0.0539743;13;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;30;0.0760693;14;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;35;0.113863;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;40;0.196219;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;45;0.201234;15;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;50;0.334732;16;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;55;0.440263;15;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;60;0.474097;16;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;140;65;0.651693;16;~4226;0.1352;0.4056
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;5;0.00384643;14;~26;0.0008;0.0024
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;10;0.0103447;14;~101;0.0032;0.0096
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;15;0.0205962;14;~226;0.0072;0.0216
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;20;0.0342785;14;~401;0.0128;0.0384
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;25;0.10302;14;~626;0.02;0.06
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;30;0.116176;14;~901;0.0288;0.0864
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;35;0.209479;15;~1226;0.0392;0.1176
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;40;0.278252;15;~1601;0.0512;0.1536
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;45;0.372928;17;~2026;0.0648;0.1944
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;50;0.458695;13;~2501;0.08;0.24
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;55;0.529732;15;~3026;0.0968;0.2904
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;60;0.625622;16;~3601;0.1152;0.3456
valga,tapa,rapla;33_matrix_add_float;FIELD;malhonest;malicious-shamir;NA;NA;NA;2;100;65;0.72579;16;~4226;0.1352;0.4056
