program  c.domain  adv.model      protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)    Tx(rounds)  Tx(s)        Rx(MB)    Rx(rounds)  Rx(s)        Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)     Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
41       RING      semihonest     replicated-ring   3          0.10          16                 1                  6             6             NA            NA            NA            NA           NA            NA               NA               2              6           0.000918469          0.08                 13            40         ~2            9.6e-05         0.00024          NA        NA          NA           NA        NA          NA           NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       RING      semihonest     replicated-ring   3          0.11          16                 1                  9             9             NA            NA            NA            NA           NA            NA               NA               2              9           0.000899859          0.08                 13            52         ~2            0.000144        0.00036          NA        NA          NA           NA        NA          NA           NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semihonest     ccd               3          0.72          32                 1                  NA            NA            NA            192           192           NA           NA            NA               1176             87             3           0.00571348           0.05                 10            66         NA            0.002928        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.002736  39            0.00439209  NA           NA               NA          0.000192            1                       0.000362935        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semihonest     ccd               3          1.39          49                 1                  NA            NA            NA            384           384           NA           NA            NA               2352             87             6           0.00650881           0.07                 10            64         NA            0.005856        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.005472  39            0.00430099  NA           NA               NA          0.000384            1                       0.000321098        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semihonest     ccd               3          2.10          64                 1                  NA            NA            NA            576           576           NA           NA            NA               3528             87             9           0.00800838           0.07                 11            57         NA            0.008784        NA               NA        NA          NA           NA        NA          NA           NA             NA                 NA            0.008208  39            0.00574548  NA           NA               NA          0.000576            1                       0.000365838        NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semihonest     replicated-bin    3          0.72          32                 1                  NA            NA            NA            192           192           NA           NA            NA               1176             87             3           0.00541189           0.05                 9             50         NA            0.00144         NA               4.8e-05   3           0.00412317   4.8e-05   3           0.00532867   NA             NA                 NA            NA        NA            NA          0.001392     40               0.00350781  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semihonest     replicated-bin    3          1.39          49                 1                  NA            NA            NA            384           384           NA           NA            NA               2352             87             6           0.00627689           0.05                 11            65         NA            0.002832        NA               4.8e-05   3           0.00530052   4.8e-05   3           0.00557642   NA             NA                 NA            NA        NA            NA          0.002784     40               0.00439625  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semihonest     replicated-bin    3          2.10          64                 1                  NA            NA            NA            576           576           NA           NA            NA               3528             87             9           0.0117472            0.07                 11            57         NA            0.004224        NA               4.8e-05   3           0.0105658    4.8e-05   3           0.0110261    NA             NA                 NA            NA        NA            NA          0.004176     40               0.00925382  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semidishonest  yao               2          0.72          32                 1                  NA            NA            NA            192           192           NA           NA            NA               1176             87             3           0.0179532            0.04                 11            63         NA            0.037824        NA               0.037824  4           0.000256043  2.4e-05   1           0.000961346  NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semidishonest  yao               2          1.39          49                 1                  NA            NA            NA            384           384           NA           NA            NA               2352             87             6           0.0176259            0.04                 11            61         NA            0.075648        NA               0.075648  4           0.000244272  4.8e-05   1           0.00125888   NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semidishonest  yao               2          2.10          64                 1                  NA            NA            NA            576           576           NA           NA            NA               3528             87             9           0.0173973            0.05                 14            76         NA            0.113472        NA               0.113472  4           0.000234054  7.2e-05   1           0.00170873   NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semidishonest  yaoO              2          0.72          32                 1                  NA            NA            NA            192           192           NA           NA            NA               1176             87             3           0.00204829           0.03                 10            69         NA            0               NA               NA        NA          NA           0.037824  2           0.0144584    NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semidishonest  yaoO              2          1.39          49                 1                  NA            NA            NA            384           384           NA           NA            NA               2352             87             6           0.0022126            0.04                 10            73         NA            0               NA               NA        NA          NA           0.075648  2           0.0137465    NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
41       BINARY    semidishonest  yaoO              2          2.10          64                 1                  NA            NA            NA            576           576           NA           NA            NA               3528             87             9           0.0027431            0.05                 11            76         NA            0               NA               NA        NA          NA           0.113472  2           0.0146064    NA             NA                 NA            NA        NA            NA          NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
