comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.94;230;1;1;1;0;1;512;0;1;0.000739s
0.000748s
0.000259s
0.000710s
0.000519s
0.000718;0.001753s
0.001711s
0.001878s
0.001963s
0.001798s
0.001754;0.004170s
0.004879s
0.004061s
0.003608s
0.004307s
0.003760;0.004169s
0.004878s
0.004061s
0.003607s
0.004306s
0.003759;2.94;230;99
2.93;231;1;1;1;0;1;1024;0;1;0.001186s
0.001251s
0.001166s
0.000513s
0.000907s
0.001207;0.003013s
0.003664s
0.003920s
0.003111s
0.002690s
0.002632;0.006562s
0.007656s
0.008573s
0.006473s
0.005367s
0.006476;0.006561s
0.007655s
0.008572s
0.006472s
0.005366s
0.006475;2.93;231;99
2.93;232;1;1;1;0;1;1536;0;1;0.001993s
0.001374s
0.001993s
0.001888s
0.001796s
0.000776;0.004304s
0.003862s
0.004034s
0.004288s
0.003683s
0.003664;0.012953s
0.010722s
0.012065s
0.012968s
0.009435s
0.008479;0.012952s
0.010721s
0.012064s
0.012966s
0.009434s
0.008478;2.93;232;99
2.94;231;1;1;1;0;1;2048;0;1;0.001784s
0.001808s
0.001545s
0.001320s
0.002332s
0.001304;0.004920s
0.005028s
0.005145s
0.005540s
0.005659s
0.004858;0.018023s
0.018031s
0.019508s
0.018181s
0.017978s
0.016910;0.018022s
0.018030s
0.019507s
0.018180s
0.017977s
0.016909;2.94;231;99
2.91;231;1;1;1;0;1;2560;0;1;0.003719s
0.003954s
0.002486s
0.003443s
0.001410s
0.003272;0.006399s
0.006868s
0.006920s
0.007111s
0.006524s
0.006976;0.021315s
0.019917s
0.020272s
0.021194s
0.020673s
0.021035;0.021314s
0.019915s
0.020271s
0.021194s
0.020672s
0.021034;2.91;231;99
2.94;231;1;1;1;0;1;3072;0;1;0.004585s
0.004295s
0.004612s
0.004098s
0.001768s
0.001694;0.008393s
0.007766s
0.006667s
0.006967s
0.006282s
0.006787;0.020145s
0.023054s
0.021192s
0.023542s
0.019249s
0.020295;0.020143s
0.023053s
0.021191s
0.023541s
0.019248s
0.020294;2.94;231;99
2.94;234;1;1;1;0;1;3584;0;1;0.004591s
0.004864s
0.001994s
0.002260s
0.004832s
0.004814;0.008370s
0.009077s
0.008441s
0.008188s
0.010940s
0.011979;0.017095s
0.025669s
0.029667s
0.029112s
0.025680s
0.025999;0.017094s
0.025668s
0.029666s
0.029111s
0.025679s
0.025998;2.94;234;99
2.94;231;1;1;1;0;1;4096;0;1;0.003310s
0.003379s
0.005948s
0.005997s
0.003481s
0.002521;0.010686s
0.011629s
0.008519s
0.009643s
0.014050s
0.009771;0.028781s
0.030073s
0.030324s
0.035293s
0.036313s
0.027280;0.028780s
0.030072s
0.030323s
0.035291s
0.036312s
0.027279;2.94;231;99
2.94;231;1;1;1;0;1;4608;0;1;0.006354s
0.004121s
0.005748s
0.006054s
0.005584s
0.002354;0.011774s
0.011005s
0.013756s
0.010169s
0.012368s
0.011868;0.040380s
0.038388s
0.036794s
0.037035s
0.038391s
0.039229;0.040379s
0.038387s
0.036793s
0.037034s
0.038391s
0.039227;2.94;231;100
2.93;231;1;1;1;0;1;5120;0;1;0.004628s
0.006795s
0.006181s
0.006995s
0.006781s
0.002615;0.013662s
0.013480s
0.015985s
0.015293s
0.016345s
0.015892;0.042421s
0.046536s
0.046950s
0.046359s
0.046517s
0.050183;0.042420s
0.046535s
0.046949s
0.046358s
0.046516s
0.050181;2.93;231;99
2.94;231;1;1;1;0;1;5632;0;1;0.007307s
0.006899s
0.006935s
0.003811s
0.007476s
0.003220;0.016565s
0.016538s
0.011538s
0.016204s
0.017760s
0.011522;0.040862s
0.048002s
0.043614s
0.043323s
0.044447s
0.046563;0.040861s
0.048001s
0.043613s
0.043322s
0.044445s
0.046562;2.94;231;99
2.94;230;1;1;1;0;1;6144;0;1;0.008581s
0.005822s
0.005616s
0.004352s
0.006735s
0.008317;0.016081s
0.012283s
0.012749s
0.020424s
0.024407s
0.012291;0.052231s
0.050112s
0.047008s
0.050515s
0.049932s
0.049401;0.052230s
0.050111s
0.047007s
0.050514s
0.049930s
0.049400;2.94;230;99
2.93;232;1;1;1;0;1;6656;0;1;0.008234s
0.008538s
0.009312s
0.006090s
0.003890s
0.009116;0.018322s
0.022882s
0.018466s
0.016451s
0.018337s
0.016771;0.054954s
0.057855s
0.057186s
0.061102s
0.053414s
0.053776;0.054953s
0.057854s
0.057185s
0.061101s
0.053413s
0.053775;2.93;232;100
2.94;232;1;1;1;0;1;7168;0;1;0.006162s
0.007943s
0.006444s
0.005921s
0.007642s
0.006662;0.015456s
0.019880s
0.015250s
0.015452s
0.018139s
0.017829;0.048882s
0.054208s
0.054374s
0.053101s
0.056459s
0.056649;0.048881s
0.054207s
0.054373s
0.053100s
0.056458s
0.056648;2.94;232;99
2.94;231;1;1;1;0;1;7680;0;1;0.009591s
0.009623s
0.006690s
0.010401s
0.010299s
0.004455;0.022540s
0.022224s
0.020625s
0.021286s
0.022170s
0.018370;0.060146s
0.061827s
0.065137s
0.066178s
0.060665s
0.060379;0.060145s
0.061826s
0.065136s
0.066177s
0.060664s
0.060377;2.94;231;100
2.94;231;1;1;1;0;1;8192;0;1;0.004812s
0.006843s
0.010065s
0.011395s
0.011143s
0.010980;0.019125s
0.022887s
0.021992s
0.022670s
0.026303s
0.026403;0.053117s
0.066073s
0.063728s
0.066520s
0.068431s
0.067303;0.053116s
0.066072s
0.063727s
0.066519s
0.068429s
0.067302;2.94;231;99
