comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;128;0;1;0;3;8;0;4096;0;1;.000443;NA;.036921;.060293;.060293;.075000;42;322
2.89;233;1;0;1;128;0;1;0;3;8;4;4096;0;0;0.004504;NA;0.496077;0.517772;0.517771;0.55;33;94
0.02;3;1;0;1;128;0;1;0;3;8;4;4096;0;1;.000931;NA;.065174;.059574;.059574;.075000;47;555
2.91;234;1;0;1;128;0;1;0;3;8;8;4096;0;0;0.003077;NA;0.355221;0.338887;0.338885;0.36;28;103
0.02;3;1;0;1;128;0;1;0;3;8;8;4096;0;1;.000675;NA;.054800;.057190;.057190;.071666;44;487
2.90;233;1;0;1;128;0;1;0;3;8;16;4096;0;0;0.002164;NA;0.274464;0.239882;0.239881;0.26;25;112
0.02;3;1;0;1;128;0;1;0;3;8;16;4096;0;1;.000520;NA;.050016;.052657;.052657;.068333;43;472
2.89;233;1;0;1;128;0;1;0;3;16;0;4096;0;0;0.001967;NA;0.044929;0.185465;0.185464;0.21;23;31
0.02;3;1;0;1;128;0;1;0;3;16;0;4096;0;1;.000359;NA;.027532;.059434;.059434;.078333;38;237
2.91;234;1;0;1;128;0;1;0;3;16;4;4096;0;0;0.003679;NA;0.478483;0.492209;0.492208;0.52;33;95
0.02;3;1;0;1;128;0;1;0;3;16;4;4096;0;1;.000821;NA;.059245;.058117;.058117;.073333;43;518
2.90;233;1;0;1;128;0;1;0;3;16;8;4096;0;0;0.003326;NA;0.322597;0.341969;0.341968;0.37;28;92
0.02;3;1;0;1;128;0;1;0;3;16;8;4096;0;1;.000610;NA;.048004;.055771;.055771;.073333;41;425
2.89;238;1;0;1;128;0;1;0;3;16;16;4096;0;0;0.002206;NA;0.290512;0.228805;0.228804;0.25;25;119
0.03;3;1;0;1;128;0;1;0;3;16;16;4096;0;1;.000495;NA;.042434;.054010;.054010;.066666;39;417
2.85;233;1;0;1;128;0;1;0;4;0;0;4096;0;0;0.001953;NA;0.044458;0.134608;0.134607;0.16;23;40
0.02;3;1;0;1;128;0;1;0;4;0;0;4096;0;1;.000348;NA;.009290;.057323;.057322;.068333;31;115
2.89;233;1;0;1;128;0;1;0;4;0;4;4096;0;0;0.003635;NA;0.464300;0.441128;0.441127;0.46;33;103
0.02;3;1;0;1;128;0;1;0;4;0;4;4096;0;1;.000718;NA;.056904;.066035;.066035;.081666;36;447
2.90;233;1;0;1;128;0;1;0;4;0;8;4096;0;0;0.002209;NA;0.303401;0.250299;0.250298;0.27;28;115
0.03;3;1;0;1;128;0;1;0;4;0;8;4096;0;1;.000510;NA;.038865;.054335;.054335;.063333;37;400
2.89;233;1;0;1;128;0;1;0;4;0;16;4096;0;0;0.002199;NA;0.227920;0.203399;0.203398;0.23;25;105
0.02;3;1;0;1;128;0;1;0;4;0;16;4096;0;1;.000410;NA;.031403;.051463;.051463;.068333;32;306
2.87;234;1;0;1;128;0;1;0;4;4;0;4096;0;0;0.001924;NA;0.046789;0.438577;0.438576;0.47;23;14
0.02;3;1;0;1;128;0;1;0;4;4;0;4096;0;1;.000605;NA;.070063;.071121;.071121;.080000;45;547
2.90;232;1;0;1;128;0;1;0;4;4;4;4096;0;0;0.004635;NA;0.473213;0.322213;0.322212;0.35;33;139
0.02;3;1;0;1;128;0;1;0;4;4;4;4096;0;1;.001112;NA;.073228;.061389;.061389;.071666;50;643
2.89;233;1;0;1;128;0;1;0;4;4;8;4096;0;0;0.002274;NA;0.359259;0.268857;0.268856;0.29;28;130
0.02;3;1;0;1;128;0;1;0;4;4;8;4096;0;1;.000838;NA;.064696;.058246;.058246;.070000;47;589
2.91;236;1;0;1;128;0;1;0;4;4;16;4096;0;0;0.002241;NA;0.284337;0.322235;0.322234;0.34;25;87
0.02;3;1;0;1;128;0;1;0;4;4;16;4096;0;1;.000679;NA;.062326;.058543;.058543;.075000;46;522
2.86;234;1;0;1;128;0;1;0;4;8;0;4096;0;0;0.001445;NA;0.038027;0.224877;0.224876;0.24;23;22
0.02;3;1;0;1;128;0;1;0;4;8;0;4096;0;1;.000445;NA;.046786;.060163;.060163;.076666;38;397
2.89;233;1;0;1;128;0;1;0;4;8;4;4096;0;0;0.004560;NA;0.537592;0.374797;0.374796;0.40;33;138
0.02;3;1;0;1;128;0;1;0;4;8;4;4096;0;1;.000902;NA;.059670;.056098;.056097;.066666;43;565
2.90;233;1;0;1;128;0;1;0;4;8;8;4096;0;0;0.002922;NA;0.382364;0.235851;0.235850;0.26;28;150
0.02;3;1;0;1;128;0;1;0;4;8;8;4096;0;1;.000623;NA;.048083;.053510;.053510;.068333;40;448
2.90;234;1;0;1;128;0;1;0;4;8;16;4096;0;0;0.002151;NA;0.297390;0.203281;0.203279;0.22;25;140
0.02;3;1;0;1;128;0;1;0;4;8;16;4096;0;1;.000499;NA;.048722;.055867;.055867;.071666;39;438
2.86;234;1;0;1;128;0;1;0;4;16;0;4096;0;0;0.001445;NA;0.037018;0.190215;0.190214;0.22;23;23
0.02;3;1;0;1;128;0;1;0;4;16;0;4096;0;1;.000383;NA;.030287;.058115;.058115;.070000;34;290
2.89;235;1;0;1;128;0;1;0;4;16;4;4096;0;0;0.004716;NA;0.532265;0.434910;0.434909;0.46;33;120
0.02;3;1;0;1;128;0;1;0;4;16;4;4096;0;1;.000826;NA;.053946;.054299;.054299;.066666;39;522
2.90;234;1;0;1;128;0;1;0;4;16;8;4096;0;0;0.002915;NA;0.340888;0.207584;0.207583;0.24;28;151
0.02;3;1;0;1;128;0;1;0;4;16;8;4096;0;1;.000583;NA;.043084;.052117;.052117;.070000;37;397
2.92;233;1;0;1;128;0;1;0;4;16;16;4096;0;0;0.002230;NA;0.302662;0.208626;0.208625;0.23;25;137
0.02;3;1;0;1;128;0;1;0;4;16;16;4096;0;1;.000465;NA;.039375;.053684;.053684;.065000;36;400
2.86;233;1;0;1;128;0;1;0;5;0;0;4096;0;0;0.001455;NA;0.039004;0.150296;0.150295;0.17;27;31
0.02;3;1;0;1;128;0;1;0;5;0;0;4096;0;1;.000328;NA;.009828;.056180;.056180;.065000;31;126
2.88;233;1;0;1;128;0;1;0;5;0;4;4096;0;0;0.003633;NA;0.459956;0.516851;0.516849;0.54;37;88
0.02;3;1;0;1;128;0;1;0;5;0;4;4096;0;1;.000736;NA;.060575;.069814;.069814;.081666;37;474
2.87;234;1;0;1;128;0;1;0;5;0;8;4096;0;0;0.002314;NA;0.352404;0.335735;0.335734;0.36;32;101
0.02;3;1;0;1;128;0;1;0;5;0;8;4096;0;1;.000534;NA;.042287;.063049;.063049;.073333;35;373
2.88;232;1;0;1;128;0;1;0;5;0;16;4096;0;0;0.002355;NA;0.306436;0.228424;0.228423;0.25;30;126
0.02;3;1;0;1;128;0;1;0;5;0;16;4096;0;1;.000423;NA;.030084;.055844;.055844;.065000;32;312
2.88;232;1;0;1;128;0;1;0;5;4;0;4096;0;0;0.001876;NA;0.049791;0.462010;0.462009;0.49;27;14
0.02;3;1;0;1;128;0;1;0;5;4;0;4096;0;1;.000585;NA;.056945;.068919;.068919;.080000;45;457
2.89;233;1;0;1;128;0;1;0;5;4;4;4096;0;0;0.004735;NA;0.516367;0.510690;0.510688;0.54;37;99
0.02;3;1;0;1;128;0;1;0;5;4;4;4096;0;1;.001073;NA;.079521;.069376;.069376;.080000;50;628
2.90;234;1;0;1;128;0;1;0;5;4;8;4096;0;0;0.002915;NA;0.376845;0.411873;0.411872;0.44;32;88
0.02;3;1;0;1;128;0;1;0;5;4;8;4096;0;1;.000848;NA;.070981;.066335;.066335;.085000;47;523
2.90;233;1;0;1;128;0;1;0;5;4;16;4096;0;0;0.001641;NA;0.197641;0.407404;0.407403;0.43;29;49
0.02;3;1;0;1;128;0;1;0;5;4;16;4096;0;1;.000684;NA;.071319;.064502;.064502;.076666;46;586
2.88;233;1;0;1;128;0;1;0;5;8;0;4096;0;0;0.001878;NA;0.048429;0.251439;0.251438;0.27;27;24
0.02;3;1;0;1;128;0;1;0;5;8;0;4096;0;1;.000463;NA;.038399;.061154;.061153;.081666;38;308
2.89;234;1;0;1;128;0;1;0;5;8;4;4096;0;0;0.004630;NA;0.484907;0.464157;0.464155;0.49;37;103
0.02;3;1;0;1;128;0;1;0;5;8;4;4096;0;1;.000881;NA;.064490;.061124;.061123;.075000;43;545
2.89;232;1;0;1;128;0;1;0;5;8;8;4096;0;0;0.002300;NA;0.348189;0.314981;0.314980;0.33;32;108
0.02;3;1;0;1;128;0;1;0;5;8;8;4096;0;1;.000667;NA;.059870;.060695;.060695;.085000;40;448
2.91;234;1;0;1;128;0;1;0;5;8;16;4096;0;0;0.002080;NA;0.299493;0.259217;0.259216;0.29;30;109
0.02;3;1;0;1;128;0;1;0;5;8;16;4096;0;1;.000527;NA;.054177;.054534;.054534;.078333;39;443
2.87;234;1;0;1;128;0;1;0;5;16;0;4096;0;0;0.001929;NA;0.046905;0.204363;0.204362;0.22;27;28
0.02;3;1;0;1;128;0;1;0;5;16;0;4096;0;1;.000380;NA;.032157;.056954;.056954;.066666;34;320
2.88;233;1;0;1;128;0;1;0;5;16;4;4096;0;0;0.004688;NA;0.493534;0.494882;0.494880;0.52;37;97
0.02;3;1;0;1;128;0;1;0;5;16;4;4096;0;1;.000830;NA;.059878;.060595;.060595;.070000;39;538
2.88;233;1;0;1;128;0;1;0;5;16;8;4096;0;0;0.002907;NA;0.367678;0.362612;0.362610;0.38;32;99
0.02;3;1;0;1;128;0;1;0;5;16;8;4096;0;1;.000584;NA;.047648;.056721;.056721;.070000;37;441
2.89;234;1;0;1;128;0;1;0;5;16;16;4096;0;0;0.001644;NA;0.238401;0.179828;0.179827;0.20;29;123
0.02;3;1;0;1;128;0;1;0;5;16;16;4096;0;1;.000464;NA;.043817;.054566;.054566;.075000;35;379
2.81;233;1;0;1;128;0;1;0;6;0;0;4096;0;0;0.000768;NA;0.012346;0.044743;0.044742;0.06;19;43
0.02;3;1;0;1;128;0;1;0;6;0;0;4096;0;1;.000104;NA;.001719;.013511;.013511;.021666;19;131
2.83;233;1;0;1;128;0;1;0;6;0;4;4096;0;0;0.003285;NA;0.246295;0.123007;0.123006;0.14;24;179
0.02;3;1;0;1;128;0;1;0;6;0;4;4096;0;1;.000245;NA;.014914;.020062;.020062;.030000;24;352
2.81;233;1;0;1;128;0;1;0;6;0;8;4096;0;0;0.001472;NA;0.132979;0.073016;0.073015;0.09;22;157
0.03;3;1;0;1;128;0;1;0;6;0;8;4096;0;1;.000169;NA;.007923;.015900;.015899;.021666;22;299
2.82;235;1;0;1;128;0;1;0;6;0;16;4096;0;0;0.001352;NA;0.110238;0.063180;0.063179;0.08;20;147
0.02;3;1;0;1;128;0;1;0;6;0;16;4096;0;1;.000142;NA;.004723;.015740;.015739;.021666;20;217
2.83;233;1;0;1;128;0;1;0;6;4;0;4096;0;0;0.001005;NA;0.013721;0.153651;0.153650;0.17;19;18
0.02;3;1;0;1;128;0;1;0;6;4;0;4096;0;1;.000209;NA;.016368;.026060;.026060;.033333;24;352
2.84;232;1;0;1;128;0;1;0;6;4;4;4096;0;0;0.003266;NA;0.265868;0.164646;0.164644;0.19;24;150
0.02;3;1;0;1;128;0;1;0;6;4;4;4096;0;1;.000412;NA;.022063;.023757;.023757;.030000;24;494
2.83;232;1;0;1;128;0;1;0;6;4;8;4096;0;0;0.001845;NA;0.160614;0.164389;0.164388;0.19;21;94
0.02;3;1;0;1;128;0;1;0;6;4;8;4096;0;1;.000309;NA;.019295;.022255;.022255;.031666;24;432
2.83;232;1;0;1;128;0;1;0;6;4;16;4096;0;0;0.000957;NA;0.068445;0.165254;0.165253;0.19;20;44
0.02;3;1;0;1;128;0;1;0;6;4;16;4096;0;1;.000233;NA;.019335;.025014;.025014;.035000;24;377
2.83;232;1;0;1;128;0;1;0;6;8;0;4096;0;0;0.001053;NA;0.013523;0.089500;0.089498;0.11;19;28
0.02;3;1;0;1;128;0;1;0;6;8;0;4096;0;1;.000142;NA;.007544;.014412;.014412;.020000;21;311
2.84;232;1;0;1;128;0;1;0;6;8;4;4096;0;0;0.002393;NA;0.219037;0.127579;0.127578;0.15;24;151
0.02;3;1;0;1;128;0;1;0;6;8;4;4096;0;1;.000305;NA;.016955;.018209;.018209;.025000;24;470
2.84;232;1;0;1;128;0;1;0;6;8;8;4096;0;0;0.001462;NA;0.117269;0.090114;0.090113;0.10;21;121
0.02;3;1;0;1;128;0;1;0;6;8;8;4096;0;1;.000236;NA;.011831;.015115;.015115;.025000;22;365
2.84;232;1;0;1;128;0;1;0;6;8;16;4096;0;0;0.000961;NA;0.064914;0.110956;0.110955;0.13;20;58
0.02;3;1;0;1;128;0;1;0;6;8;16;4096;0;1;.000198;NA;.010362;.014225;.014224;.021666;22;383
2.84;232;1;0;1;128;0;1;0;6;16;0;4096;0;0;0.001012;NA;0.012701;0.048830;0.048830;0.07;19;43
0.02;3;1;0;1;128;0;1;0;6;16;0;4096;0;1;.000124;NA;.005509;.013449;.013449;.023333;21;218
2.84;232;1;0;1;128;0;1;0;6;16;4;4096;0;0;0.002476;NA;0.247385;0.129476;0.129474;0.14;24;178
0.02;3;1;0;1;128;0;1;0;6;16;4;4096;0;1;.000273;NA;.014124;.017720;.017720;.025000;24;414
2.84;232;1;0;1;128;0;1;0;6;16;8;4096;0;0;0.001397;NA;0.128515;0.073611;0.073610;0.09;22;145
0.02;3;1;0;1;128;0;1;0;6;16;8;4096;0;1;.000217;NA;.009776;.013556;.013555;.018333;22;418
2.82;232;1;0;1;128;0;1;0;6;16;16;4096;0;0;0.001311;NA;0.099872;0.064907;0.064905;0.09;20;133
0.02;3;1;0;1;128;0;1;0;6;16;16;4096;0;1;.000147;NA;.008294;.013560;.013560;.020000;21;337
