comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.55;213;1;0;1;512;2;1;0;1;0;0;1500;1000000;0;0;0.007326;NA;0.288668;0.450253;0.450252;0.46;370;64
1.44;212;1;0;1;512;2;1;0;1;0;0;1400;1000000;0;0;0.006096;NA;0.307475;0.473922;0.473921;0.49;369;64
1.57;212;1;0;1;512;2;1;0;1;0;0;1300;1000000;0;0;0.005902;NA;0.297336;0.509007;0.509006;0.53;370;57
1.54;213;1;0;1;512;2;1;0;1;0;0;1200;1000000;0;0;0.006502;NA;0.269191;0.566864;0.566863;0.58;370;48
1.60;212;1;0;1;512;2;1;0;1;0;0;1100;1000000;0;0;0.006447;NA;0.250306;0.595420;0.595419;0.61;370;42
1.40;214;1;0;1;512;2;1;0;1;0;0;1000;1000000;0;0;0.006035;NA;0.284125;0.633444;0.633443;0.65;370;45
1.56;212;1;0;1;512;2;1;0;1;0;0;900;1000000;0;0;0.006022;NA;0.328513;0.703544;0.703543;0.73;369;46
1.45;213;1;0;1;512;2;1;0;1;0;0;800;1000000;0;0;0.006297;NA;0.266482;0.742384;0.742383;0.76;369;36
1.41;211;1;0;1;512;2;1;0;1;0;0;700;1000000;0;0;0.006232;NA;0.293231;0.855835;0.855834;0.87;369;34
1.44;214;1;0;1;512;2;1;0;1;0;0;600;1000000;0;0;0.006030;NA;0.360757;0.979705;0.979704;0.99;370;37
1.58;212;1;0;1;512;2;1;0;1;0;0;500;1000000;0;0;0.008367;NA;0.277244;1.133781;1.133780;1.15;369;25
1.73;213;1;0;1;512;2;1;0;1;0;0;400;1000000;0;0;0.005226;NA;0.343279;1.408439;1.408438;1.42;370;24
1.40;213;1;0;1;512;2;1;0;1;0;0;300;1000000;0;0;0.006489;NA;0.356972;1.839388;1.839387;1.86;369;19
1.61;212;1;0;1;512;2;1;0;2;0;0;1500;1000000;0;0;0.006966;NA;0.135333;0.376112;0.376111;0.40;247;36
1.41;212;1;0;1;512;2;1;0;2;0;0;1400;1000000;0;0;0.006312;NA;0.128679;0.399053;0.399051;0.42;247;32
1.60;212;1;0;1;512;2;1;0;2;0;0;1300;1000000;0;0;0.006890;NA;0.133049;0.428825;0.428824;0.45;247;32
1.40;212;1;0;1;512;2;1;0;2;0;0;1200;1000000;0;0;0.006100;NA;0.142103;0.472420;0.472419;0.49;247;31
1.39;213;1;0;1;512;2;1;0;2;0;0;1100;1000000;0;0;0.006297;NA;0.136958;0.498103;0.498102;0.52;247;28
1.29;213;1;0;1;512;2;1;0;2;0;0;1000;1000000;0;0;0.006098;NA;0.109855;0.549160;0.549159;0.57;247;21
1.56;212;1;0;1;512;2;1;0;2;0;0;900;1000000;0;0;0.006815;NA;0.133812;0.602641;0.602640;0.63;247;23
1.58;213;1;0;1;512;2;1;0;2;0;0;800;1000000;0;0;0.006097;NA;0.130711;0.672246;0.672245;0.69;247;20
1.57;213;1;0;1;512;2;1;0;2;0;0;700;1000000;0;0;0.006794;NA;0.134602;0.767434;0.767433;0.79;247;18
1.70;213;1;0;1;512;2;1;0;2;0;0;600;1000000;0;0;0.012693;NA;0.131702;0.887737;0.887736;0.91;247;16
1.58;213;1;0;1;512;2;1;0;2;0;0;500;1000000;0;0;0.006964;NA;0.129930;1.054181;1.054180;1.08;247;13
1.39;212;1;0;1;512;2;1;0;2;0;0;400;1000000;0;0;0.006101;NA;0.164311;1.333607;1.333606;1.34;247;13
1.44;212;1;0;1;512;2;1;0;2;0;0;300;1000000;0;0;0.007024;NA;0.166625;1.757928;1.757927;1.77;247;10
1.41;211;1;0;1;512;2;1;0;3;0;0;1500;1000000;0;0;0.003854;NA;0.079141;0.098632;0.098631;0.12;125;71
1.60;213;1;0;1;512;2;1;0;3;0;0;1400;1000000;0;0;0.003747;NA;0.092116;0.106982;0.106981;0.12;125;83
1.44;212;1;0;1;512;2;1;0;3;0;0;1300;1000000;0;0;0.003737;NA;0.079323;0.091926;0.091925;0.11;125;79
1.44;212;1;0;1;512;2;1;0;3;0;0;1200;1000000;0;0;0.003716;NA;0.092723;0.113648;0.113647;0.12;125;78
1.72;212;1;0;1;512;2;1;0;3;0;0;1100;1000000;0;0;0.003399;NA;0.082343;0.093940;0.093939;0.11;125;76
1.41;213;1;0;1;512;2;1;0;3;0;0;1000;1000000;0;0;0.003787;NA;0.077228;0.098276;0.098274;0.11;125;72
1.43;211;1;0;1;512;2;1;0;3;0;0;900;1000000;0;0;0.003467;NA;0.094198;0.105920;0.105919;0.12;125;86
1.71;213;1;0;1;512;2;1;0;3;0;0;800;1000000;0;0;0.003271;NA;0.079578;0.101826;0.101826;0.12;125;69
1.57;212;1;0;1;512;2;1;0;3;0;0;700;1000000;0;0;0.003697;NA;0.084219;0.103522;0.103521;0.11;125;79
1.55;213;1;0;1;512;2;1;0;3;0;0;600;1000000;0;0;0.003928;NA;0.092555;0.108042;0.108041;0.12;125;82
1.41;211;1;0;1;512;2;1;0;3;0;0;500;1000000;0;0;0.002589;NA;0.087735;0.108800;0.108799;0.12;125;78
1.45;212;1;0;1;512;2;1;0;3;0;0;400;1000000;0;0;0.003907;NA;0.085909;0.110264;0.110263;0.12;125;76
1.42;212;1;0;1;512;2;1;0;3;0;0;300;1000000;0;0;0.002892;NA;0.082046;0.101164;0.101163;0.11;125;78
1.72;213;1;0;1;512;2;1;0;4;0;0;1500;1000000;0;0;0.006028;NA;0.146656;0.165473;0.165472;0.18;186;87
1.39;212;1;0;1;512;2;1;0;4;0;0;1400;1000000;0;0;0.005231;NA;0.146769;0.162145;0.162144;0.17;186;88
1.41;211;1;0;1;512;2;1;0;4;0;0;1300;1000000;0;0;0.005776;NA;0.131986;0.155368;0.155367;0.17;186;80
1.64;213;1;0;1;512;2;1;0;4;0;0;1200;1000000;0;0;0.005137;NA;0.150846;0.172006;0.172005;0.19;186;83
1.46;212;1;0;1;512;2;1;0;4;0;0;1100;1000000;0;0;0.006037;NA;0.120882;0.145998;0.145997;0.16;186;81
1.39;212;1;0;1;512;2;1;0;4;0;0;1000;1000000;0;0;0.007424;NA;0.148584;0.170298;0.170297;0.18;186;85
1.67;212;1;0;1;512;2;1;0;4;0;0;900;1000000;0;0;0.005628;NA;0.150323;0.168939;0.168938;0.18;186;87
1.43;212;1;0;1;512;2;1;0;4;0;0;800;1000000;0;0;0.005231;NA;0.154084;0.177797;0.177796;0.19;186;85
1.41;213;1;0;1;512;2;1;0;4;0;0;700;1000000;0;0;0.005145;NA;0.137136;0.168227;0.168226;0.19;186;75
1.41;213;1;0;1;512;2;1;0;4;0;0;600;1000000;0;0;0.007158;NA;0.150169;0.172429;0.172428;0.19;186;85
1.68;212;1;0;1;512;2;1;0;4;0;0;500;1000000;0;0;0.007297;NA;0.120401;0.149752;0.149751;0.16;186;79
1.55;213;1;0;1;512;2;1;0;4;0;0;400;1000000;0;0;0.007214;NA;0.151788;0.181182;0.181181;0.19;186;82
1.43;213;1;0;1;512;2;1;0;4;0;0;300;1000000;0;0;0.006977;NA;0.145804;0.172106;0.172105;0.19;186;83
1.29;213;1;0;1;512;2;1;0;5;0;0;1500;1000000;0;0;0.003343;NA;0.099829;0.120696;0.120695;0.13;187;80
1.59;211;1;0;1;512;2;1;0;5;0;0;1400;1000000;0;0;0.003862;NA;0.102803;0.118758;0.118757;0.13;186;84
1.57;211;1;0;1;512;2;1;0;5;0;0;1300;1000000;0;0;0.003862;NA;0.101644;0.124477;0.124476;0.13;186;79
1.54;213;1;0;1;512;2;1;0;5;0;0;1200;1000000;0;0;0.004346;NA;0.101648;0.126205;0.126204;0.13;187;80
1.65;212;1;0;1;512;2;1;0;5;0;0;1100;1000000;0;0;0.003401;NA;0.089847;0.106587;0.106586;0.13;186;75
1.57;212;1;0;1;512;2;1;0;5;0;0;1000;1000000;0;0;0.004359;NA;0.101498;0.121710;0.121709;0.13;186;81
1.52;213;1;0;1;512;2;1;0;5;0;0;900;1000000;0;0;0.003856;NA;0.093027;0.108175;0.108174;0.13;186;75
1.39;212;1;0;1;512;2;1;0;5;0;0;800;1000000;0;0;0.003811;NA;0.102523;0.117137;0.117136;0.13;186;83
1.39;212;1;0;1;512;2;1;0;5;0;0;700;1000000;0;0;0.003128;NA;0.092259;0.106861;0.106860;0.12;186;80
1.60;212;1;0;1;512;2;1;0;5;0;0;600;1000000;0;0;0.003350;NA;0.106214;0.119235;0.119234;0.13;186;85
1.39;213;1;0;1;512;2;1;0;5;0;0;500;1000000;0;0;0.004279;NA;0.106641;0.120345;0.120344;0.13;186;87
1.63;212;1;0;1;512;2;1;0;5;0;0;400;1000000;0;0;0.003177;NA;0.089171;0.104964;0.104963;0.11;186;82
1.57;211;1;0;1;512;2;1;0;5;0;0;300;1000000;0;0;0.003368;NA;0.108181;0.129845;0.129844;0.14;186;81
1.70;212;1;0;1;512;2;1;0;6;0;0;1500;1000000;0;0;0.000010;NA;0.024006;0.023584;0.023583;0.03;64;84
1.59;211;1;0;1;512;2;1;0;6;0;0;1400;1000000;0;0;0.000009;NA;0.018292;0.017791;0.017790;0.03;64;58
1.39;213;1;0;1;512;2;1;0;6;0;0;1300;1000000;0;0;0.000010;NA;0.027341;0.026579;0.026578;0.03;64;90
1.57;211;1;0;1;512;2;1;0;6;0;0;1200;1000000;0;0;0.000011;NA;0.027456;0.026683;0.026682;0.03;64;88
1.51;211;1;0;1;512;2;1;0;6;0;0;1100;1000000;0;0;0.000025;NA;0.028226;0.027482;0.027481;0.03;64;86
1.40;212;1;0;1;512;2;1;0;6;0;0;1000;1000000;0;0;0.000011;NA;0.027078;0.026644;0.026643;0.03;64;88
1.39;212;1;0;1;512;2;1;0;6;0;0;900;1000000;0;0;0.000009;NA;0.018436;0.017985;0.017984;0.03;64;65
1.30;211;1;0;1;512;2;1;0;6;0;0;800;1000000;0;0;0.000010;NA;0.027295;0.026577;0.026576;0.03;64;86
1.41;212;1;0;1;512;2;1;0;6;0;0;700;1000000;0;0;0.000011;NA;0.030497;0.029576;0.029575;0.03;64;86
1.60;212;1;0;1;512;2;1;0;6;0;0;600;1000000;0;0;0.000009;NA;0.018899;0.018216;0.018215;0.03;64;59
1.41;212;1;0;1;512;2;1;0;6;0;0;500;1000000;0;0;0.000010;NA;0.027120;0.026128;0.026127;0.03;64;91
1.29;212;1;0;1;512;2;1;0;6;0;0;400;1000000;0;0;0.000024;NA;0.018398;0.017716;0.017715;0.03;64;69
1.51;212;1;0;1;512;2;1;0;6;0;0;300;1000000;0;0;0.000009;NA;0.026468;0.025717;0.025716;0.03;64;88
