nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;semi;8;6;22.7107;NA;~30352;1272.61;10122.2
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;semi;8;8;39.3732;NA;~53620;2255.99;17943.9
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;semi;8;10;61.7246;NA;~83412;3470.92;27606.3
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;semi;8;12;86.1738;NA;~119826;5003.92;39799.1
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;semi;8;14;116.604;NA;~162764;6768.46;53832.7
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;hemi;8;6;8.85332;NA;~29784;75.8481;548.128
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;hemi;8;8;14.8428;NA;~52608;127.461;915.641
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;hemi;8;10;22.3414;NA;~81852;192.015;1375.11
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;hemi;8;12;32.6336;NA;~117580;280.97;2015.52
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;hemi;8;14;42.9371;NA;~159720;371.854;2659.79
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;temi;8;6;4.85954;NA;~29911;92.3198;283.473
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;temi;8;8;8.56125;NA;~52819;154.913;474.547
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;temi;8;10;13.6585;NA;~82168;233.195;713.468
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;temi;8;12;19.5699;NA;~118043;341.365;1045.11
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;temi;8;14;26.1155;NA;~160330;451.467;1380.62
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;soho;8;6;6.76518;NA;~29391;127.385;978.565
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;soho;8;8;9.1723;NA;~51897;154.497;1164.19
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;soho;8;10;14.5487;NA;~80761;243.295;1835.08
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;soho;8;12;20.014;NA;~115995;333.685;2509.15
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;FIELD;semidishonest;soho;8;14;27.4612;NA;~157579;463.861;3493.3
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;RING;semidishonest;semi2k;8;6;3.19253;NA;~39397;158.509;1247.3
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;RING;semidishonest;semi2k;8;8;3.88707;NA;~64373;159.928;1250.14
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;RING;semidishonest;semi2k;8;10;4.4701;NA;~96405;161.749;1253.78
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;RING;semidishonest;semi2k;8;12;6.36885;NA;~135703;251.001;1949.76
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;RING;semidishonest;semi2k;8;14;8.66786;NA;~188428;315.61;2445.92
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bin;8;6;2.20862;NA;NA;80.8108;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bin;8;8;2.49795;NA;NA;83.9346;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bin;8;10;3.33119;NA;NA;87.8549;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bin;8;12;4.0539;NA;NA;92.5718;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bin;8;14;4.96607;NA;NA;98.0852;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yao;2;6;0.0402031;NA;NA;1.31232;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yao;2;8;0.0592738;NA;NA;2.20493;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yao;2;10;0.0796656;NA;NA;3.32512;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yao;2;12;0.107681;NA;NA;4.6729;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yao;2;14;0.143031;NA;NA;6.24826;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yaoO;2;6;0.0146946;NA;NA;0;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yaoO;2;8;0.0369178;NA;NA;0;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yaoO;2;10;0.0535063;NA;NA;0;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yaoO;2;12;0.0768106;NA;NA;0;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;yaoO;2;14;0.10626;NA;NA;0;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bmr;8;6;573.878;NA;NA;39282.4;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bmr;8;8;934.473;NA;NA;66022;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bmr;8;10;1488.84;NA;NA;99555.6;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bmr;8;12;2300.75;NA;NA;139912;NA
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash;35_set_intersection;BINARY;semidishonest;semi-bmr;8;14;3041.14;NA;NA;187062;NA
