nodes;program;c.domain;adv.model;protocol;partysize;compiletime(s);input_size;runtime_internal(s);runtime_external(s);maxPhyRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;42_scalable_search;FIELD;semihonest;atlas;3;+
1.34;20;0.00672097;0.10;15;62;~16;0.017577;0.047739
dogecoin,dogecoincash,dogecoingold;42_scalable_search;FIELD;semihonest;atlas;3;+
1.73;30;0.00867011;0.11;15;53;~16;0.019697;0.051539
dogecoin,dogecoincash,dogecoingold;42_scalable_search;FIELD;semihonest;atlas;3;+
2.30;40;0.00906223;0.12;16;65;~16;0.021817;0.055339
dogecoin,dogecoincash,dogecoingold;42_scalable_search;FIELD;semihonest;shamir;3;+
1.34;20;0.00350681;0.08;15;57;~8;0.005081;0.010251
dogecoin,dogecoincash,dogecoingold;42_scalable_search;FIELD;semihonest;shamir;3;+
1.73;30;0.00559294;0.11;15;51;~8;0.007621;0.015311
dogecoin,dogecoincash,dogecoingold;42_scalable_search;FIELD;semihonest;shamir;3;+
2.30;40;0.00547112;0.10;16;53;~8;0.010161;0.020371
dogecoin,dogecoincash,dogecoingold;42_scalable_search;RING;semihonest;replicated-ring;3;+
1.15;20;0.00283035;0.10;14;52;~10;0.002564;0.005196
dogecoin,dogecoincash,dogecoingold;42_scalable_search;RING;semihonest;replicated-ring;3;+
1.73;30;0.00451818;0.11;14;58;~10;0.003834;0.007726
dogecoin,dogecoincash,dogecoingold;42_scalable_search;RING;semihonest;replicated-ring;3;+
2.28;40;0.00488719;0.11;15;62;~10;0.005104;0.010256
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semihonest;ccd;3;+
1.16;20;0.00438001;0.06;11;65;NA;0.005081;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semihonest;ccd;3;+
1.73;30;0.00535181;0.07;11;67;NA;0.007621;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semihonest;ccd;3;+
2.27;40;0.00652819;0.08;14;66;NA;0.010161;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;yao;2;+
1.16;20;0.0169842;0.05;11;73;NA;0.040321;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;yao;2;+
1.73;30;0.0169477;0.05;12;80;NA;0.060481;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;yao;2;+
2.27;40;0.0179727;0.06;13;78;NA;0.080641;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;maldishonest;tinier;3;+
1.16;20;0.718192;0.79;81;110;NA;26.2869;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;maldishonest;tinier;3;+
1.73;30;0.746551;0.83;82;106;NA;26.2907;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;maldishonest;tinier;3;+
2.27;40;0.731289;0.81;82;110;NA;26.2945;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;semi-bin;3;+
1.16;20;0.428039;0.50;199;153;NA;21.8171;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;semi-bin;3;+
1.73;30;0.441285;0.52;198;150;NA;21.8373;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;semi-bin;3;+
2.27;40;0.490446;0.57;199;150;NA;21.8574;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;malhonest;malicious-rep-bin;3;+
1.16;20;0.0347277;0.08;17;69;NA;0.851264;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;malhonest;malicious-rep-bin;3;+
1.73;30;0.0380922;0.10;17;71;NA;0.861984;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;malhonest;malicious-rep-bin;3;+
2.27;40;0.0357976;0.10;20;66;NA;0.872704;NA
