comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.94;236;1;0;128;1;0;1;4096;0;0;0.005914;NA;0.102979;0.071833;0.071832;0.10;39;135
2.93;236;1;0;128;1;0;1;4096;0;1;.001476;NA;.015977;.014478;.014478;2.93;236;99
2.90;236;1;0;128;1;0;2;4096;0;0;0.007913;NA;0.091990;0.076845;0.076844;0.11;43;116
2.89;236;1;0;128;1;0;2;4096;0;1;.002303;NA;.015337;.015001;.015000;2.89;236;99
2.86;236;1;0;128;1;0;3;4096;0;0;0.007963;NA;0.066073;0.086977;0.086976;0.12;31;82
2.87;234;1;0;128;1;0;3;4096;0;1;.002183;NA;.011588;.013903;.013902;2.87;234;100
2.84;234;1;0;128;1;0;4;4096;0;0;0.007957;NA;0.058779;0.088879;0.088878;0.12;31;78
2.86;235;1;0;128;1;0;4;4096;0;1;.001880;NA;.012583;.013955;.013955;2.86;235;100
2.90;235;1;0;128;1;0;5;4096;0;0;0.008394;NA;0.070218;0.086528;0.086528;0.11;35;91
2.88;236;1;0;128;1;0;5;4096;0;1;.002088;NA;.012222;.013595;.013595;2.88;236;99
2.82;234;1;0;128;1;0;6;4096;0;0;0.004387;NA;0.018569;0.020513;0.020512;0.05;27;103
2.83;235;1;0;128;1;0;6;4096;0;1;.000823;NA;.003324;.004238;.004238;2.83;235;100
2.93;237;1;1;128;1;0;1;4096;0;0;0.005600;NA;0.114015;0.063721;0.063720;0.09;39;157
2.93;236;1;1;128;1;0;1;4096;0;1;.001281;NA;.017647;.015040;.015039;2.93;236;99
2.90;234;1;1;128;1;0;2;4096;0;0;0.009627;NA;0.095680;0.085488;0.085487;0.12;43;112
2.91;235;1;1;128;1;0;2;4096;0;1;.002331;NA;.015135;.015616;.015616;2.91;235;99
2.86;234;1;1;128;1;0;3;4096;0;0;0.006297;NA;0.053331;0.086259;0.086258;0.12;31;72
2.86;234;1;1;128;1;0;3;4096;0;1;.002047;NA;.011983;.014149;.014149;2.86;234;100
2.85;235;1;1;128;1;0;4;4096;0;0;0.006967;NA;0.063309;0.085070;0.085069;0.12;31;81
2.83;233;1;1;128;1;0;4;4096;0;1;.001752;NA;.011982;.013286;.013286;2.83;233;100
2.87;235;1;1;128;1;0;5;4096;0;0;0.006274;NA;0.062184;0.079015;0.079014;0.11;35;82
2.86;236;1;1;128;1;0;5;4096;0;1;.001926;NA;.011875;.013723;.013723;2.86;236;100
2.83;235;1;1;128;1;0;6;4096;0;0;0.004238;NA;0.026869;0.024320;0.024319;0.06;27;105
2.83;235;1;1;128;1;0;6;4096;0;1;.001004;NA;.003421;.004595;.004595;2.83;235;99
