comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.03;3;1;0;1;128;0;1;0;2;0;8;40960;0;1;.007215;NA;.524340;.454792;.454792;.503333;370;659
2.91;234;1;0;1;128;0;1;0;3;0;0;4096;0;0;0.001922;NA;0.047027;0.076551;0.076549;0.10;23;66
0.03;3;1;0;1;128;0;1;0;3;0;0;4096;0;1;.000329;NA;.008073;.011428;.011428;.016666;35;398
2.91;232;1;0;1;128;0;1;0;3;0;0;8192;0;0;0.003480;NA;0.079127;0.130271;0.130270;0.16;43;67
0.02;3;1;0;1;128;0;1;0;3;0;0;8192;0;1;.000646;NA;.015219;.022026;.022026;.030000;67;420
2.91;234;1;0;1;128;0;1;0;3;0;0;12288;0;0;0.004850;NA;0.112946;0.188129;0.188128;0.23;63;66
0.03;3;1;0;1;128;0;1;0;3;0;0;12288;0;1;.000932;NA;.024618;.033134;.033134;.045000;99;445
2.90;232;1;0;1;128;0;1;0;3;0;0;16384;0;0;0.005755;NA;0.145765;0.247726;0.247724;0.29;83;64
0.02;3;1;0;1;128;0;1;0;3;0;0;16384;0;1;.001229;NA;.031598;.044395;.044395;.060000;131;424
2.91;233;1;0;1;128;0;1;0;3;0;0;20480;0;0;0.007186;NA;0.180137;0.307729;0.307728;0.37;103;64
0.02;3;1;0;1;128;0;1;0;3;0;0;20480;0;1;.001538;NA;.041341;.055306;.055306;.071666;162;450
2.92;234;1;0;1;128;0;1;0;3;0;0;24576;0;0;0.008578;NA;0.214491;0.355688;0.355687;0.43;123;65
0.02;3;1;0;1;128;0;1;0;3;0;0;24576;0;1;.001830;NA;.049065;.066333;.066333;.085000;194;447
2.90;233;1;0;1;128;0;1;0;3;0;0;28672;0;0;0.010003;NA;0.250003;0.414517;0.414515;0.49;143;66
0.03;3;1;0;1;128;0;1;0;3;0;0;28672;0;1;.002115;NA;.058668;.080061;.080061;.103333;226;444
2.90;234;1;0;1;128;0;1;0;3;0;0;32768;0;0;0.011449;NA;0.282563;0.469375;0.469373;0.56;163;65
0.02;3;1;0;1;128;0;1;0;3;0;0;32768;0;1;.002302;NA;.067817;.089548;.089547;.115000;258;455
2.90;233;1;0;1;128;0;1;0;3;0;0;36864;0;0;0.012830;NA;0.319437;0.524819;0.524818;0.62;183;64
0.02;3;1;0;1;128;0;1;0;3;0;0;36864;0;1;.002754;NA;.075108;.099803;.099803;.126666;290;455
2.92;232;1;0;1;128;0;1;0;3;0;0;40960;0;0;0.014258;NA;0.366221;0.576454;0.576453;0.68;203;67
0.02;3;1;0;1;128;0;1;0;3;0;0;40960;0;1;.002898;NA;.084812;.115145;.115145;.145000;322;449
2.94;233;1;0;1;128;0;1;0;3;0;4;4096;0;0;0.003929;NA;0.530845;0.652830;0.652829;0.68;33;80
0.02;3;1;0;1;128;0;1;0;3;0;4;4096;0;1;.000816;NA;.076493;.085320;.085320;.093333;40;512
2.92;232;1;0;1;128;0;1;0;3;0;4;8192;0;0;0.009471;NA;1.255647;1.240957;1.240956;1.28;63;101
0.02;3;1;0;1;128;0;1;0;3;0;4;8192;0;1;.001572;NA;.151621;.173494;.173494;.198333;76;479
2.93;234;1;0;1;128;0;1;0;3;0;4;12288;0;0;0.013270;NA;1.457376;1.477036;1.477035;1.53;93;98
0.02;3;1;0;1;128;0;1;0;3;0;4;12288;0;1;.002602;NA;.221002;.255816;.255816;.283333;113;489
2.94;238;1;0;1;128;0;1;0;3;0;4;16384;0;0;0.014958;NA;1.977785;1.890645;1.890644;1.96;124;103
0.02;3;1;0;1;128;0;1;0;3;0;4;16384;0;1;.002809;NA;.298634;.334738;.334738;.370000;150;503
2.93;234;1;0;1;128;0;1;0;3;0;4;20480;0;0;0.020965;NA;2.637489;2.306212;2.306211;2.39;156;113
0.02;3;1;0;1;128;0;1;0;3;0;4;20480;0;1;.003704;NA;.379671;.421136;.421135;.480000;188;493
2.94;233;1;0;1;128;0;1;0;3;0;4;24576;0;0;0.023450;NA;3.124849;2.720367;2.720366;2.81;184;114
0.02;3;1;0;1;128;0;1;0;3;0;4;24576;0;1;.004463;NA;.457509;.505264;.505264;.558333;225;511
2.92;233;1;0;1;128;0;1;0;3;0;4;28672;0;0;0.024493;NA;3.832403;3.158566;3.158565;3.26;212;120
0.02;3;1;0;1;128;0;1;0;3;0;4;28672;0;1;.005270;NA;.521946;.576725;.576725;.638333;260;510
2.94;234;1;0;1;128;0;1;0;3;0;4;32768;0;0;0.027511;NA;4.293992;3.637874;3.637872;3.75;242;117
0.03;3;1;0;1;128;0;1;0;3;0;4;32768;0;1;.004784;NA;.596309;.671502;.671502;.778333;297;477
2.93;232;1;0;1;128;0;1;0;3;0;4;36864;0;0;0.037620;NA;4.916261;3.963217;3.963216;4.09;273;123
0.02;3;1;0;1;128;0;1;0;3;0;4;36864;0;1;.007230;NA;.650921;.724891;.724890;.836666;337;486
2.91;234;1;0;1;128;0;1;0;3;0;4;40960;0;0;0.038310;NA;5.471921;4.487603;4.487602;4.62;303;121
0.02;3;1;0;1;128;0;1;0;3;0;4;40960;0;1;.007843;NA;.723347;.804109;.804109;.876666;374;516
2.93;234;1;0;1;128;0;1;0;3;0;8;4096;0;0;0.003505;NA;0.398353;0.479178;0.479177;0.50;28;83
0.02;3;1;0;1;128;0;1;0;3;0;8;4096;0;1;.000573;NA;.052336;.059898;.059898;.070000;37;478
2.93;234;1;0;1;128;0;1;0;3;0;8;8192;0;0;0.004723;NA;0.697998;0.809393;0.809392;0.85;53;85
0.02;3;1;0;1;128;0;1;0;3;0;8;8192;0;1;.001056;NA;.095194;.109106;.109106;.125000;72;485
2.94;234;1;0;1;128;0;1;0;3;0;8;12288;0;0;0.008073;NA;1.043878;1.070367;1.070365;1.12;78;96
0.02;3;1;0;1;128;0;1;0;3;0;8;12288;0;1;.001680;NA;.147410;.158984;.158984;.178333;106;526
2.94;234;1;0;1;128;0;1;0;3;0;8;16384;0;0;0.009986;NA;1.473720;1.348368;1.348366;1.41;103;108
0.02;3;1;0;1;128;0;1;0;3;0;8;16384;0;1;.002062;NA;.196009;.219195;.219195;.241666;140;514
2.95;234;1;0;1;128;0;1;0;3;0;8;20480;0;0;0.013557;NA;1.552941;1.492726;1.492725;1.56;129;103
0.02;3;1;0;1;128;0;1;0;3;0;8;20480;0;1;.002893;NA;.249226;.272468;.272468;.308333;175;513
2.92;233;1;0;1;128;0;1;0;3;0;8;24576;0;0;0.015797;NA;2.071764;1.855520;1.855519;1.94;154;110
0.02;3;1;0;1;128;0;1;0;3;0;8;24576;0;1;.003033;NA;.296106;.313525;.313524;.348333;209;539
2.93;233;1;0;1;128;0;1;0;3;0;8;28672;0;0;0.016608;NA;2.279681;2.015039;2.015038;2.11;178;111
0.02;3;1;0;1;128;0;1;0;3;0;8;28672;0;1;.003655;NA;.344340;.370577;.370577;.428333;243;510
2.93;233;1;0;1;128;0;1;0;3;0;8;32768;0;0;0.018295;NA;2.601185;2.268677;2.268676;2.37;202;113
0.02;3;1;0;1;128;0;1;0;3;0;8;32768;0;1;.004174;NA;.397889;.417620;.417620;.505000;277;499
2.94;233;1;0;1;128;0;1;0;3;0;8;36864;0;0;0.023056;NA;2.792586;2.425756;2.425755;2.54;227;114
0.03;3;1;0;1;128;0;1;0;3;0;8;36864;0;1;.005124;NA;.434487;.460905;.460905;.515000;313;536
2.94;234;1;0;1;128;0;1;0;3;0;8;40960;0;0;0.026200;NA;3.071308;2.639090;2.639089;2.76;254;115
0.02;3;1;0;1;128;0;1;0;3;0;8;40960;0;1;.005333;NA;.467082;.515098;.515098;.570000;347;520
2.89;235;1;0;1;128;0;1;0;4;0;0;4096;0;0;0.002004;NA;0.045215;0.069335;0.069334;0.10;23;65
0.02;3;1;0;1;128;0;1;0;4;0;0;4096;0;1;.000344;NA;.006657;.009950;.009949;.015000;31;391
2.90;233;1;0;1;128;0;1;0;4;0;0;8192;0;0;0.003482;NA;0.077454;0.126053;0.126052;0.16;43;67
0.02;3;1;0;1;128;0;1;0;4;0;0;8192;0;1;.000638;NA;.014368;.020470;.020470;.030000;59;410
2.91;233;1;0;1;128;0;1;0;4;0;0;12288;0;0;0.004774;NA;0.114632;0.179357;0.179356;0.23;63;65
0.02;3;1;0;1;128;0;1;0;4;0;0;12288;0;1;.000927;NA;.021704;.031041;.031041;.043333;87;421
2.90;233;1;0;1;128;0;1;0;4;0;0;16384;0;0;0.005680;NA;0.141958;0.224299;0.224298;0.28;83;65
0.02;3;1;0;1;128;0;1;0;4;0;0;16384;0;1;.001226;NA;.029396;.040416;.040416;.056666;114;419
2.92;233;1;0;1;128;0;1;0;4;0;0;20480;0;0;0.007095;NA;0.178867;0.269412;0.269411;0.34;103;70
0.02;3;1;0;1;128;0;1;0;4;0;0;20480;0;1;.001519;NA;.035985;.050218;.050218;.068333;142;423
2.91;232;1;0;1;128;0;1;0;4;0;0;24576;0;0;0.008515;NA;0.211933;0.328442;0.328441;0.40;123;67
0.02;3;1;0;1;128;0;1;0;4;0;0;24576;0;1;.001811;NA;.043071;.060468;.060468;.081666;170;425
2.91;233;1;0;1;128;0;1;0;4;0;0;28672;0;0;0.009929;NA;0.246527;0.383783;0.383781;0.46;142;69
0.02;3;1;0;1;128;0;1;0;4;0;0;28672;0;1;.002074;NA;.050646;.070655;.070655;.093333;198;440
2.88;233;1;0;1;128;0;1;0;4;0;0;32768;0;0;0.011338;NA;0.280588;0.433601;0.433600;0.52;162;70
0.03;3;1;0;1;128;0;1;0;4;0;0;32768;0;1;.002326;NA;.057864;.080565;.080565;.105000;225;437
2.92;232;1;0;1;128;0;1;0;4;0;0;36864;0;0;0.012727;NA;0.316500;0.488526;0.488525;0.59;182;69
0.02;3;1;0;1;128;0;1;0;4;0;0;36864;0;1;.002716;NA;.064194;.091791;.091791;.118333;253;433
2.92;233;1;0;1;128;0;1;0;4;0;0;40960;0;0;0.014148;NA;0.348853;0.550661;0.550660;0.66;202;68
0.03;3;1;0;1;128;0;1;0;4;0;0;40960;0;1;.002955;NA;.069656;.103081;.103080;.133333;281;418
2.93;233;1;0;1;128;0;1;0;4;0;4;4096;0;0;0.005017;NA;0.636833;0.684860;0.684858;0.71;33;92
0.02;3;1;0;1;128;0;1;0;4;0;4;4096;0;1;.000749;NA;.078206;.079207;.079206;.096666;36;504
2.93;234;1;0;1;128;0;1;0;4;0;4;8192;0;0;0.009147;NA;1.080379;1.035368;1.035367;1.08;63;103
0.02;3;1;0;1;128;0;1;0;4;0;4;8192;0;1;.001568;NA;.154060;.158118;.158118;.180000;68;537
2.92;232;1;0;1;128;0;1;0;4;0;4;12288;0;0;0.012236;NA;1.527592;1.361446;1.361445;1.41;92;111
0.02;3;1;0;1;128;0;1;0;4;0;4;12288;0;1;.002319;NA;.227198;.225795;.225795;.248333;101;574
2.93;233;1;0;1;128;0;1;0;4;0;4;16384;0;0;0.014937;NA;2.188375;1.796112;1.796111;1.86;122;120
0.02;3;1;0;1;128;0;1;0;4;0;4;16384;0;1;.002752;NA;.309336;.306865;.306865;.338333;134;569
2.92;233;1;0;1;128;0;1;0;4;0;4;20480;0;0;0.020524;NA;2.552975;2.043542;2.043541;2.13;152;123
0.02;3;1;0;1;128;0;1;0;4;0;4;20480;0;1;.003904;NA;.377353;.394197;.394197;.421666;167;560
2.92;233;1;0;1;128;0;1;0;4;0;4;24576;0;0;0.022749;NA;3.163995;2.480161;2.480160;2.57;183;126
0.02;3;1;0;1;128;0;1;0;4;0;4;24576;0;1;.003966;NA;.443591;.461555;.461555;.515000;200;538
2.95;232;1;0;1;128;0;1;0;4;0;4;28672;0;0;0.025675;NA;3.778398;2.892143;2.892141;2.99;212;129
0.03;3;1;0;1;128;0;1;0;4;0;4;28672;0;1;.004562;NA;.524330;.527293;.527293;.565000;232;577
2.93;233;1;0;1;128;0;1;0;4;0;4;32768;0;0;0.026572;NA;4.236850;3.318993;3.318992;3.43;241;126
0.03;3;1;0;1;128;0;1;0;4;0;4;32768;0;1;.004791;NA;.591071;.610288;.610288;.670000;264;548
2.92;234;1;0;1;128;0;1;0;4;0;4;36864;0;0;0.035898;NA;4.848827;3.603012;3.603011;3.72;273;133
0.02;3;1;0;1;128;0;1;0;4;0;4;36864;0;1;.006141;NA;.700490;.680873;.680872;.738333;298;590
2.92;234;1;0;1;128;0;1;0;4;0;4;40960;0;0;0.038145;NA;5.697074;4.063375;4.063374;4.19;302;138
0.02;3;1;0;1;128;0;1;0;4;0;4;40960;0;1;.006605;NA;.754623;.764067;.764066;.823333;333;570
