nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.8;100;9.6145;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.8;150;13.3736;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.8;200;17.4002;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.8;250;21.3482;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.8;300;25.9464;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.8;350;30.0234;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.8;400;33.6971;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;10;2.53662;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;50;6.34134;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;100;10.6905;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;150;14.9681;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;200;19.4171;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;250;23.6043;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;300;28.5362;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;350;33.4795;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;8;1.6;400;37.7191;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;10;1.72627;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;50;4.28359;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;100;7.21468;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;150;10.1582;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;200;13.0908;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;250;16.0606;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;300;19.434;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;350;22.7171;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;3;400;25.5701;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;10;1.9178;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;50;4.74691;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;100;8.01369;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;150;11.2897;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;200;14.5401;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;250;17.8247;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;300;21.4202;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;350;25.1296;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2.2;400;28.2723;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;10;2.10402;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;50;5.19823;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;100;8.75173;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;150;12.3019;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;200;15.8833;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;250;19.4183;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;300;23.418;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;350;27.3982;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;2;400;30.9524;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;10;2.29508;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;50;5.67915;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;100;9.62254;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;150;13.5148;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;200;17.4835;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;250;21.2889;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;300;25.7228;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;350;30.0584;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.8;400;33.9313;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;10;2.54066;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;50;6.31476;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;100;10.6732;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;150;14.9896;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;200;19.3953;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;250;23.7007;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;300;28.6481;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;350;33.4121;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;4;1.6;400;37.7678;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;10;1.74059;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;50;4.29891;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;100;7.22912;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;150;10.1884;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;200;13.1154;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;250;16.042;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;300;19.3891;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;350;22.6919;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;3;400;25.5763;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;10;1.93307;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;50;4.75351;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;100;8.03696;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;150;11.2825;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;200;14.5363;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;250;17.8323;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;300;21.6818;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;350;25.0895;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2.2;400;28.2958;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;10;2.10245;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;50;5.20926;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;100;8.77086;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;150;12.3226;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;200;15.8883;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;250;19.3854;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;300;23.4399;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;350;27.4006;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;2;400;30.9039;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;10;2.29278;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;50;5.69036;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;100;9.6147;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;150;13.5149;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;200;17.4202;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;250;21.4464;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;300;25.6967;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;350;30.1158;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.8;400;33.996;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;10;2.55128;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;50;6.33184;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;100;10.676;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;150;15.0119;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;200;19.4005;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;250;23.6706;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;300;28.5321;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;350;33.4388;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;3;1.6;400;38.0915;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;10;1.72149;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;50;4.34278;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;100;7.23249;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;150;10.1733;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;200;13.2355;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;250;16.1127;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;300;19.526;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;350;22.7641;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;3;400;25.7127;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;10;1.93583;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;50;4.79644;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;100;8.12971;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;150;11.4166;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;200;14.7176;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;250;17.993;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;300;21.7645;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;350;25.4606;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2.2;400;28.6187;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;10;2.11273;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;50;5.23259;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;100;8.84168;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;150;12.4106;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;200;16.0208;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;250;19.8577;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;300;23.6126;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;350;27.9329;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;2;400;31.1877;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;10;2.30611;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;50;5.76136;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;100;9.67713;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;150;13.6234;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;200;19.1961;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;250;21.5653;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;300;25.9456;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;350;30.4576;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.8;400;34.4023;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;10;2.55858;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;50;6.41147;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;100;10.7536;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;150;15.1411;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;200;19.5326;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;250;23.9362;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;300;28.9957;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;350;33.7726;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;2;1.6;400;38.1805;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;10;3.04518;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;50;7.75672;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;100;13.1069;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;150;18.4601;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;200;23.8192;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;250;29.2139;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;300;35.1517;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;350;41.175;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;3;400;46.5471;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;10;3.549;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;50;8.92787;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;100;15.1231;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;150;21.3342;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;200;27.5225;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;250;33.7362;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;300;40.7751;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;350;47.7132;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2.2;400;53.7412;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;10;3.86366;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;50;9.76038;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;100;16.5161;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;150;23.2695;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;200;29.9508;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;250;36.736;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;300;44.2712;NA;~10054;2344.23;6986.81
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;350;51.8969;NA;~11728;2750.63;8205.18
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;2;400;58.5123;NA;~13376;3111.93;9288.3
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;1.8;10;4.21446;NA;~446;176.474;488.193
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;1.8;50;10.6809;NA;~1780;492.572;1435.84
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;1.8;100;18.1116;NA;~3428;853.872;2518.96
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;1.8;150;25.5564;NA;~5076;1215.17;3602.07
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;1.8;200;32.9155;NA;~6724;1576.47;4685.19
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;1.8;250;40.1406;NA;~8372;1937.77;5768.31
valga,tapa,rapla;35_set_intersection;FIELD;maldishonest;mascot;3;1;1.8;300;48.4529;NA;~10054;2344.23;6986.81
