comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.66;217;1;0;1;512;0;1;0;1;0;0;1500;81920;0;0;0.020440;NA;1.523433;2.585451;2.585450;3.14;2543;63
1.72;217;1;0;1;512;0;1;0;1;0;0;1400;81920;0;0;0.020344;NA;1.497849;2.700671;2.700670;3.27;2544;58
1.68;217;1;0;1;512;0;1;0;1;0;0;1300;81920;0;0;0.029740;NA;1.690311;2.945565;2.945564;3.49;2543;63
1.52;217;1;0;1;512;0;1;0;1;0;0;1200;81920;0;0;0.029993;NA;1.633681;3.033276;3.033275;3.58;2543;60
1.73;218;1;0;1;512;0;1;0;1;0;0;1100;81920;0;0;0.020220;NA;1.446046;3.111651;3.111651;3.66;2543;49
1.50;217;1;0;1;512;0;1;0;1;0;0;1000;81920;0;0;0.020807;NA;1.520706;3.366076;3.366075;3.92;2543;52
1.67;216;1;0;1;512;0;1;0;1;0;0;900;81920;0;0;0.030084;NA;1.553866;3.740927;3.740926;4.29;2544;48
1.40;218;1;0;1;512;0;1;0;1;0;0;800;81920;0;0;0.030221;NA;1.641725;4.125960;4.125959;4.68;2543;46
1.50;216;1;0;1;512;0;1;0;1;0;0;700;81920;0;0;0.020441;NA;1.534324;4.511735;4.511734;5.04;2543;40
1.69;217;1;0;1;512;0;1;0;1;0;0;600;81920;0;0;0.030448;NA;1.758434;5.294591;5.294590;5.85;2544;38
1.66;218;1;0;1;512;0;1;0;1;0;0;500;81920;0;0;0.030100;NA;1.946665;6.112761;6.112760;6.66;2543;37
1.65;216;1;0;1;512;0;1;0;1;0;0;400;81920;0;0;0.020238;NA;1.771061;7.472630;7.472630;8.03;2543;27
1.72;216;1;0;1;512;0;1;0;1;0;0;300;81920;0;0;0.030511;NA;1.932266;9.628149;9.628148;10.18;2544;24
1.64;217;1;0;1;512;0;1;0;2;0;0;1500;81920;0;0;0.032731;NA;1.471002;4.128690;4.128689;4.76;2553;42
1.39;216;1;0;1;512;0;1;0;2;0;0;1400;81920;0;0;0.032512;NA;1.553394;4.376701;4.376700;5.03;2553;40
