nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;6;0.889818;256;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;9;0.864046;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;12;0.873344;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;15;0.892464;257;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;18;0.891081;261;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;21;0.908734;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;24;0.920906;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;27;0.92146;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;30;0.931108;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;180;33;0.948985;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;3;1.05421;256;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;6;1.03739;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;9;1.06828;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;12;1.08537;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;15;1.05042;257;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;18;1.06778;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;21;1.08962;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;24;1.1275;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;27;1.11479;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;30;1.11466;262;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;140;33;1.16801;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;3;1.46973;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;6;1.45858;256;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;9;1.44369;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;12;1.43993;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;15;1.61292;260;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;18;1.50596;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;21;1.48776;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;24;1.50175;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;27;1.48339;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;30;1.51478;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;100;33;1.5048;258;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;3;2.60251;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;6;2.59214;256;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;9;2.55653;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;12;2.48536;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;15;2.59664;258;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;18;2.62198;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;21;2.53815;257;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;24;2.569;261;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;27;2.61919;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;30;2.59162;258;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2.2;60;33;2.62554;262;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;3;0.898806;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;6;0.898595;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;9;0.903129;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;12;0.931158;257;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;15;0.917203;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;18;0.925789;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;21;0.931133;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;24;0.94333;257;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;27;0.957196;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;30;0.966461;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;240;33;0.98937;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;3;0.931201;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;6;0.935843;260;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;9;0.936445;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;12;0.939596;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;15;0.971163;260;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;18;0.964479;261;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;21;0.981103;261;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;24;0.96577;262;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;27;1.01643;258;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;30;0.995276;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;180;33;1.01894;258;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;3;1.14531;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;6;1.12948;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;9;1.14825;256;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;12;1.12273;257;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;15;1.14973;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;18;1.16437;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;21;1.16245;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;24;1.19017;258;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;27;1.19482;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;30;1.20394;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;140;33;1.24376;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;3;1.56304;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;6;1.55405;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;9;1.56209;256;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;12;1.59622;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;15;1.60038;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;18;1.5901;261;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;21;1.56048;260;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;24;1.62726;257;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;27;1.61766;258;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;30;1.61035;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;100;33;1.67309;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;3;2.63997;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;6;2.61913;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;9;2.70709;256;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;12;2.70207;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;15;2.77011;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;18;2.66151;258;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;21;2.76543;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;24;2.7945;261;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;27;2.70303;262;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;30;2.74275;258;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;2;60;33;2.73611;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;3;0.968342;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;6;0.977055;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;9;0.97387;256;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;12;0.981776;261;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;15;0.988559;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;18;0.996763;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;21;1.00653;259;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;24;1.01926;260;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;27;1.0317;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;30;1.04996;262;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;240;33;1.06369;260;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;3;1.04322;256;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;6;1.00681;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;9;1.02852;260;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;12;1.03309;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;15;1.04672;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;18;1.05841;259;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;21;1.03545;260;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;24;1.0554;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;27;1.08338;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;30;1.08054;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;180;33;1.11869;258;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;3;1.20364;256;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;6;1.25588;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;9;1.22613;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;12;1.20782;257;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;15;1.23945;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;18;1.28867;257;~1367;41.0359;123.097
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;21;1.23981;257;~1835;41.0434;123.116
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;24;1.29458;259;~2375;41.052;123.137
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;27;1.29517;260;~2987;41.0618;123.162
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;30;1.34509;260;~3671;41.0727;123.189
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;140;33;1.3042;258;~4427;41.0848;123.22
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;100;3;1.67394;258;~105;41.0159;123.047
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;100;6;1.67838;258;~215;41.0174;123.051
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;100;9;1.70408;258;~395;41.0203;123.058
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;100;12;1.71868;259;~647;41.0244;123.068
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;100;15;1.68531;259;~971;41.0295;123.081
todd,ned,rod;32_matrix_add;FIELD;maldishonest;mascot;NA;NA;NA;1.8;100;18;1.7603;257;~1367;41.0359;123.097
